# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2023-02-13T00:00:00.0
# Date end (ISO 8601): 2024-11-26T00:00:00.0
# Latitude (positive North, ISO 19115): -25.0536
# Longitude (positive East, ISO 19115): 46.9480
# Altitude (m): 77.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2025-02-20
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2023-02-26T00:00:00.0/2023-02-27T00:00:00.0;10604.4307;7954.2803;7099.7012;854.5789;10399.5742;7884.4141;6970.9800;913.4340;10100.8047;0.9885
2023-02-27T00:00:00.0/2023-02-28T00:00:00.0;10561.1006;7855.3799;6893.5400;961.8399;9974.5400;7717.3008;6627.6279;1089.6726;9152.3838;0.9892
2023-02-28T00:00:00.0/2023-03-01T00:00:00.0;10517.2432;7724.7104;6650.0859;1074.6248;9630.3281;7511.5273;6101.8218;1409.7056;8912.9512;0.9844
2023-03-01T00:00:00.0/2023-03-02T00:00:00.0;10472.7393;7584.5625;6527.8452;1056.7173;9361.1914;6380.7192;4236.1948;2144.5244;5581.7539;0.9851
2023-03-02T00:00:00.0/2023-03-03T00:00:00.0;10427.7246;7318.2378;5752.7183;1565.5194;8229.5195;6678.3945;4381.2427;2297.1519;5692.0493;0.9753
2023-03-03T00:00:00.0/2023-03-04T00:00:00.0;10382.0947;7428.8774;6388.0801;1040.7971;9231.9053;2365.8882;364.4421;2001.4462;394.1030;0.9757
2023-03-04T00:00:00.0/2023-03-05T00:00:00.0;10335.9688;7348.8994;6169.0469;1179.8528;8895.0000;1618.6427;13.0903;1605.5524;19.2282;0.9760
2023-03-05T00:00:00.0/2023-03-06T00:00:00.0;10289.2520;7318.0952;6112.3564;1205.7390;8734.9229;1443.3318;95.8934;1347.4385;193.0880;0.9819
2023-03-06T00:00:00.0/2023-03-07T00:00:00.0;10242.0615;7234.8042;6065.5693;1169.2350;8691.6465;1325.1659;6.9232;1318.2427;20.5717;0.9771
2023-03-07T00:00:00.0/2023-03-08T00:00:00.0;10194.3516;7225.3730;5935.7139;1289.6593;8552.7852;2939.1787;341.8283;2597.3506;423.8280;0.9826
2023-03-08T00:00:00.0/2023-03-09T00:00:00.0;10146.1475;7219.8286;5909.7500;1310.0787;8509.3535;2917.4387;272.0037;2645.4351;550.3874;0.9830
2023-03-09T00:00:00.0/2023-03-10T00:00:00.0;10097.4014;7169.2554;5455.3384;1713.9166;7763.3555;2730.3740;165.5373;2564.8367;377.2251;0.9837
2023-03-10T00:00:00.0/2023-03-11T00:00:00.0;10048.2305;7352.6768;5943.3325;1409.3446;8646.1885;4570.5986;1966.7891;2603.8098;2691.7947;0.9840
2023-03-11T00:00:00.0/2023-03-12T00:00:00.0;9998.5430;7393.9102;6041.9551;1351.9551;8870.5830;6658.9185;4824.6162;1834.3018;6847.2905;0.9847
2023-03-12T00:00:00.0/2023-03-13T00:00:00.0;9948.4609;7370.6465;6214.8325;1155.8141;9234.7305;7312.9546;6119.0518;1193.9027;8976.5547;0.9851
2023-03-13T00:00:00.0/2023-03-14T00:00:00.0;9897.8857;7205.5728;5859.9487;1345.6243;8630.7646;5582.9971;3212.5969;2370.3999;4441.8052;0.9858
2023-03-14T00:00:00.0/2023-03-15T00:00:00.0;9846.9502;7192.7666;5793.5396;1399.2272;8451.7197;5115.4102;1979.8038;3135.6064;2830.8979;0.9865
2023-03-15T00:00:00.0/2023-03-16T00:00:00.0;9795.5449;7012.5957;5759.2476;1253.3480;8534.5762;2194.3000;125.4908;2068.8091;173.6972;0.9868
2023-03-16T00:00:00.0/2023-03-17T00:00:00.0;9743.7725;6885.2573;5617.5332;1267.7246;8356.7021;4057.4653;1252.2375;2805.2278;1695.6866;0.9875
2023-03-17T00:00:00.0/2023-03-18T00:00:00.0;9691.6543;7113.0884;6265.6562;847.4323;9445.3594;7102.3218;6249.6440;852.6776;9329.3760;0.9878
2023-03-18T00:00:00.0/2023-03-19T00:00:00.0;9639.1514;7116.4448;6112.4146;1004.0302;9218.7412;7034.0444;6031.1050;1002.9395;8843.6387;0.9885
2023-03-19T00:00:00.0/2023-03-20T00:00:00.0;9586.3418;6979.3081;5841.0259;1138.2823;8800.4189;6535.5894;4819.4409;1716.1486;7222.9043;0.9889
2023-03-20T00:00:00.0/2023-03-21T00:00:00.0;9533.1738;6926.7173;6061.6846;865.0327;9196.3105;5684.1655;4055.6250;1628.5406;5328.9360;0.9896
2023-03-21T00:00:00.0/2023-03-22T00:00:00.0;9479.7432;6881.3784;5754.8584;1126.5200;8633.1953;3534.7422;721.5205;2813.2217;926.0463;0.9639
2023-03-22T00:00:00.0/2023-03-23T00:00:00.0;9425.9814;6776.4341;5685.2261;1091.2076;8611.5479;5634.7861;3909.8428;1724.9436;5538.8428;0.9854
2023-03-23T00:00:00.0/2023-03-24T00:00:00.0;9372.0039;6702.3721;5566.3208;1136.0510;8427.1143;5497.1040;2989.6406;2507.4631;4546.4849;0.9806
2023-03-24T00:00:00.0/2023-03-25T00:00:00.0;9317.7227;6746.0703;5728.6050;1017.4651;8744.2432;6620.3813;5562.1553;1058.2262;8131.5420;0.9816
2023-03-25T00:00:00.0/2023-03-26T00:00:00.0;9263.2744;6631.0239;5121.8008;1509.2234;7668.9165;1308.8210;31.2503;1277.5707;81.3708;0.9816
2023-03-26T00:00:00.0/2023-03-27T00:00:00.0;9208.6006;6566.0981;5222.1787;1343.9194;7901.4370;3067.1946;925.3073;2141.8872;1604.2548;0.9819
2023-03-27T00:00:00.0/2023-03-28T00:00:00.0;9153.7080;6506.5137;5389.0938;1117.4198;8273.3691;5630.7319;4071.9141;1558.8181;5698.2163;0.9826
2023-03-28T00:00:00.0/2023-03-29T00:00:00.0;9098.6797;6784.6763;5452.2280;1332.4482;8243.7861;6293.3232;4658.1772;1635.1462;6725.9966;0.9830
2023-03-29T00:00:00.0/2023-03-30T00:00:00.0;9043.4609;6743.4761;5612.2642;1131.2118;8719.0889;6718.5732;5573.7891;1144.7842;8583.2725;0.9837
2023-03-30T00:00:00.0/2023-03-31T00:00:00.0;8988.1582;6390.2529;5319.4170;1070.8361;8256.6055;5396.2993;4040.3103;1355.9891;5778.7080;0.9840
2023-03-31T00:00:00.0/2023-04-01T00:00:00.0;8932.6836;6294.3037;5133.7871;1160.5165;7977.8770;2653.7954;493.5747;2160.2207;633.5878;0.9847
2023-04-01T00:00:00.0/2023-04-02T00:00:00.0;8877.1836;6264.1953;5236.3218;1027.8738;8100.3867;4129.2500;1751.0647;2378.1855;3128.0847;0.9851
2023-04-02T00:00:00.0/2023-04-03T00:00:00.0;8821.5957;6250.7119;5161.6147;1089.0970;8078.3188;5741.9458;4533.7104;1208.2354;6513.1348;0.9854
2023-04-03T00:00:00.0/2023-04-04T00:00:00.0;8765.9277;6327.6616;5335.0986;992.5630;8485.1357;5642.6880;4257.2383;1385.4497;6519.0322;0.9861
2023-04-04T00:00:00.0/2023-04-05T00:00:00.0;8710.2598;6319.4409;5505.5132;813.9279;8845.4590;6071.8223;5165.5669;906.2552;7840.0786;0.9868
2023-04-05T00:00:00.0/2023-04-06T00:00:00.0;8654.5400;6180.6997;5309.5098;871.1898;8486.8408;5715.7285;4509.8799;1205.8486;6704.9292;0.9872
2023-04-06T00:00:00.0/2023-04-07T00:00:00.0;8598.8721;6070.8940;5005.1123;1065.7815;7905.0127;4439.3604;1936.2313;2503.1289;3093.1760;0.9875
2023-04-07T00:00:00.0/2023-04-08T00:00:00.0;8543.1787;6013.5723;4713.7344;1299.8379;7478.4150;5225.7148;3272.8503;1952.8647;5285.3433;0.9882
2023-04-08T00:00:00.0/2023-04-09T00:00:00.0;8487.5898;6000.6289;4987.9077;1012.7213;7999.6230;4281.3413;1630.6956;2650.6455;2972.0969;0.9885
2023-04-09T00:00:00.0/2023-04-10T00:00:00.0;8432.0508;6068.0874;5091.3545;976.7327;8263.0010;5962.6572;4849.9658;1112.6915;7765.0762;0.9889
2023-04-10T00:00:00.0/2023-04-11T00:00:00.0;8376.5732;6031.1470;5108.8682;922.2788;8424.3848;6031.1470;5108.8682;922.2788;8424.3848;0.9844
2023-04-11T00:00:00.0/2023-04-12T00:00:00.0;8321.2334;6092.2617;5401.7563;690.5054;9017.3350;6092.2617;5401.7563;690.5054;9017.3350;0.9847
2023-04-12T00:00:00.0/2023-04-13T00:00:00.0;8265.9854;5986.7715;5191.1890;795.5825;8570.1357;4733.9346;2355.1038;2378.8311;3658.7905;0.9802
2023-04-13T00:00:00.0/2023-04-14T00:00:00.0;8210.9277;5783.1094;4577.4170;1205.6921;7451.5977;5704.2358;4443.6763;1260.5596;7213.1558;0.9806
2023-04-14T00:00:00.0/2023-04-15T00:00:00.0;8155.9932;5887.0796;5062.2939;824.7858;8390.0996;5887.0796;5062.2939;824.7858;8390.0996;0.9812
2023-04-15T00:00:00.0/2023-04-16T00:00:00.0;8101.3013;5767.5425;4721.0977;1046.4451;7837.2139;5767.5425;4721.0977;1046.4451;7837.2139;0.9816
2023-04-16T00:00:00.0/2023-04-17T00:00:00.0;8046.7666;5724.1978;4204.1104;1520.0876;6803.7319;3082.2742;1241.8096;1840.4646;1709.8860;0.9826
2023-04-17T00:00:00.0/2023-04-18T00:00:00.0;7992.5264;5756.8481;4513.6802;1243.1682;7422.2759;4127.9341;2150.4119;1977.5221;3505.3555;0.9826
2023-04-18T00:00:00.0/2023-04-19T00:00:00.0;7938.5239;5734.8604;4675.3037;1059.5565;7786.1406;4251.5996;2488.6648;1762.9347;3797.1587;0.9830
2023-04-19T00:00:00.0/2023-04-20T00:00:00.0;7884.8252;5566.2686;4428.2998;1137.9688;7399.3398;3731.0239;1653.5902;2077.4338;2772.6223;0.9833
2023-04-20T00:00:00.0/2023-04-21T00:00:00.0;7831.4141;5464.2739;4375.3252;1088.9484;7327.1333;4397.8525;2739.5608;1658.2917;4201.4346;0.9837
2023-04-21T00:00:00.0/2023-04-22T00:00:00.0;7778.2944;5574.7305;4794.2642;780.4662;8246.0742;5574.7305;4794.2642;780.4662;8246.0742;0.9844
2023-04-22T00:00:00.0/2023-04-23T00:00:00.0;7725.5527;5572.6016;4714.3384;858.2632;8099.6313;4718.5146;2964.7131;1753.8016;4919.8892;0.9847
2023-04-23T00:00:00.0/2023-04-24T00:00:00.0;7673.1396;5531.2388;4716.8018;814.4371;8106.8403;5456.3589;4523.3901;932.9692;7837.3320;0.9854
2023-04-24T00:00:00.0/2023-04-25T00:00:00.0;7621.1528;5320.6670;4096.7881;1223.8788;6912.0688;4115.0811;2258.5061;1856.5750;3656.2793;0.9858
2023-04-25T00:00:00.0/2023-04-26T00:00:00.0;7569.5317;5506.5137;4487.2720;1019.2418;7708.3477;4763.7573;3237.1538;1526.6034;5512.9346;0.9865
2023-04-26T00:00:00.0/2023-04-27T00:00:00.0;7518.4380;5390.5713;4207.4097;1183.1614;7249.0137;5362.1289;4173.1968;1188.9325;7119.8159;0.9865
2023-04-27T00:00:00.0/2023-04-28T00:00:00.0;7467.7095;5404.5361;4428.3569;976.1790;7688.2505;5299.6304;4265.4590;1034.1713;7131.7622;0.9872
2023-04-28T00:00:00.0/2023-04-29T00:00:00.0;7417.4985;5400.8086;4391.4634;1009.3452;7659.6572;4672.4624;3402.0920;1270.3704;5070.2695;0.9875
2023-04-29T00:00:00.0/2023-04-30T00:00:00.0;7367.7275;5342.3823;4201.9023;1140.4802;7336.2412;4534.0400;2877.6057;1656.4343;5003.0195;0.9885
2023-04-30T00:00:00.0/2023-05-01T00:00:00.0;7318.5547;5316.5625;4582.1909;734.3714;8132.1118;5044.6470;3954.7925;1089.8547;6856.7749;0.9885
2023-05-01T00:00:00.0/2023-05-02T00:00:00.0;7269.8413;5268.9731;4273.6333;995.3403;7480.9810;4226.1138;2980.3210;1245.7931;4757.6074;0.9889
2023-05-02T00:00:00.0/2023-05-03T00:00:00.0;7221.7266;5329.1885;4359.8188;969.3701;7721.0508;3931.8103;2098.5220;1833.2885;3748.1030;0.9840
2023-05-03T00:00:00.0/2023-05-04T00:00:00.0;7174.1250;5223.7432;4157.1040;1066.6395;7361.7412;2542.9478;549.7468;1993.2009;903.8629;0.9847
2023-05-04T00:00:00.0/2023-05-05T00:00:00.0;7127.2173;5157.3413;4119.3760;1037.9655;7333.1621;5121.9517;4070.5669;1051.3845;7099.9727;0.9795
2023-05-05T00:00:00.0/2023-05-06T00:00:00.0;7080.8257;4941.3789;3921.3059;1020.0733;6986.0537;4941.3789;3921.3059;1020.0733;6986.0537;0.9802
2023-05-06T00:00:00.0/2023-05-07T00:00:00.0;7035.1069;4687.6929;3385.6907;1302.0020;5967.9937;2031.1522;547.8007;1483.3514;866.1019;0.9806
2023-05-07T00:00:00.0/2023-05-08T00:00:00.0;6990.0293;4872.5615;3930.8533;941.7082;7155.9814;4863.0273;3909.2844;953.7428;7125.8154;0.9809
2023-05-08T00:00:00.0/2023-05-09T00:00:00.0;6945.6299;4911.6328;4036.5432;875.0897;7378.2822;4911.6328;4036.5432;875.0897;7378.2822;0.9812
2023-05-09T00:00:00.0/2023-05-10T00:00:00.0;6901.8472;4863.1357;3950.7798;912.3560;7207.9800;4457.7822;3139.0195;1318.7623;5910.3145;0.9819
2023-05-10T00:00:00.0/2023-05-11T00:00:00.0;6858.8779;4791.7734;3873.0857;918.6876;7073.5547;3043.6101;1109.5990;1934.0112;2389.2849;0.9819
2023-05-11T00:00:00.0/2023-05-12T00:00:00.0;6816.5210;4712.7646;3736.7166;976.0480;6844.3169;3159.5957;773.9171;2385.6785;1691.8668;0.9826
2023-05-12T00:00:00.0/2023-05-13T00:00:00.0;6774.9980;4703.9429;3813.2507;890.6922;7009.8604;3345.1577;2088.1616;1256.9962;3141.7876;0.9826
2023-05-13T00:00:00.0/2023-05-14T00:00:00.0;6734.1353;4750.1338;3963.7041;786.4297;7440.2261;4747.7822;3959.0837;788.6982;7384.7627;0.9833
2023-05-14T00:00:00.0/2023-05-15T00:00:00.0;6694.1333;4758.4131;4037.4014;721.0114;7628.4619;4747.6382;4020.0488;727.5891;7583.6895;0.9833
2023-05-15T00:00:00.0/2023-05-16T00:00:00.0;6654.8320;4622.2520;3815.1582;807.0940;7115.1929;3513.8643;2178.4763;1335.3879;4068.3721;0.9840
2023-05-16T00:00:00.0/2023-05-17T00:00:00.0;6616.4229;4633.3882;3748.9255;884.4624;7004.5986;3483.7561;2534.6257;949.1302;4509.4478;0.9840
2023-05-17T00:00:00.0/2023-05-18T00:00:00.0;6578.7485;4793.5083;3993.6909;799.8176;7548.5991;4736.8428;3905.1250;831.7177;7170.0938;0.9851
2023-05-18T00:00:00.0/2023-05-19T00:00:00.0;6542.0029;4679.4014;3904.0608;775.3405;7421.0972;4679.4014;3904.0608;775.3405;7421.0972;0.9851
2023-05-19T00:00:00.0/2023-05-20T00:00:00.0;6506.0171;4549.7402;3663.7241;886.0162;6929.6685;4549.7402;3663.7241;886.0162;6929.6685;0.9854
2023-05-20T00:00:00.0/2023-05-21T00:00:00.0;6471.0020;4430.1816;3424.9546;1005.2272;6452.8843;4279.3594;3202.4744;1076.8849;5810.0366;0.9854
2023-05-21T00:00:00.0/2023-05-22T00:00:00.0;6436.8179;4638.2002;3879.3569;758.8431;7460.6060;4611.6357;3825.8960;785.7397;7373.9346;0.9858
2023-05-22T00:00:00.0/2023-05-23T00:00:00.0;6403.5420;4643.2363;3914.9893;728.2474;7535.6958;4374.1865;3401.3640;972.8226;6475.5010;0.9861
2023-05-23T00:00:00.0/2023-05-24T00:00:00.0;6371.1846;4476.4141;3253.0979;1223.3163;6114.7124;3089.0710;1652.9429;1436.1282;3155.6316;0.9865
2023-05-24T00:00:00.0/2023-05-25T00:00:00.0;6339.7900;4500.1226;3420.5144;1079.6083;6515.0869;3721.9500;2290.9275;1431.0225;4184.2603;0.9865
2023-05-25T00:00:00.0/2023-05-26T00:00:00.0;6309.2617;4448.4702;3304.3525;1144.1178;6296.6221;1990.2443;278.5948;1711.6494;442.6146;0.9872
2023-05-26T00:00:00.0/2023-05-27T00:00:00.0;6279.7778;4447.6611;3461.5264;986.1345;6680.4058;2885.2671;1193.0438;1692.2234;1970.0023;0.9872
2023-05-27T00:00:00.0/2023-05-28T00:00:00.0;6251.2144;4417.5464;3556.2710;861.2755;6884.6318;4417.5464;3556.2710;861.2755;6884.6318;0.9875
2023-05-28T00:00:00.0/2023-05-29T00:00:00.0;6223.6709;4366.7290;3307.7092;1059.0197;6421.3384;4103.4561;2707.2922;1396.1641;5459.5000;0.9875
2023-05-29T00:00:00.0/2023-05-30T00:00:00.0;6197.0425;4320.3188;3419.2302;901.0888;6700.4619;4312.4258;3409.7117;902.7141;6604.4463;0.9882
2023-05-30T00:00:00.0/2023-05-31T00:00:00.0;6171.5000;4408.2900;3529.3113;878.9786;6936.7080;4368.4292;3476.3250;892.1042;6674.2295;0.9830
2023-05-31T00:00:00.0/2023-06-01T00:00:00.0;6146.9258;4339.2505;3457.3772;881.8735;6820.6201;4328.0522;3447.6008;880.4515;6718.9653;0.9833
2023-06-01T00:00:00.0/2023-06-02T00:00:00.0;6123.4243;4275.1597;3271.2749;1003.8848;6421.3682;4271.6504;3267.0444;1004.6063;6377.3721;0.9781
2023-06-02T00:00:00.0/2023-06-03T00:00:00.0;6100.8989;4387.2720;3625.8186;761.4536;7233.3701;4359.9390;3574.7905;785.1486;7066.5684;0.9785
2023-06-03T00:00:00.0/2023-06-04T00:00:00.0;6079.4736;4313.5474;3575.9114;737.6360;7168.5747;4313.5474;3575.9114;737.6360;7168.5747;0.9785
2023-06-04T00:00:00.0/2023-06-05T00:00:00.0;6059.0449;4293.1538;3571.0146;722.1390;7156.6938;4280.8564;3542.4275;738.4290;7011.6938;0.9788
2023-06-05T00:00:00.0/2023-06-06T00:00:00.0;6039.6904;4325.7334;3630.4150;695.3184;7301.3208;4325.7334;3630.4150;695.3184;7301.3208;0.9792
2023-06-06T00:00:00.0/2023-06-07T00:00:00.0;6021.4351;4306.1562;3594.8682;711.2879;7266.2207;4306.1562;3594.8682;711.2879;7266.2207;0.9792
2023-06-07T00:00:00.0/2023-06-08T00:00:00.0;6004.2114;4252.8604;3519.0823;733.7780;7100.0210;4244.4580;3506.0513;738.4068;7039.4624;0.9795
2023-06-08T00:00:00.0/2023-06-09T00:00:00.0;5988.1143;4222.9937;3490.8416;732.1522;7026.9331;4222.9937;3490.8416;732.1522;7026.9331;0.9795
2023-06-09T00:00:00.0/2023-06-10T00:00:00.0;5973.0918;4211.8325;3442.5176;769.3148;6928.4155;4211.8325;3442.5176;769.3148;6928.4155;0.9795
2023-06-10T00:00:00.0/2023-06-11T00:00:00.0;5959.1362;4115.7124;3263.2722;852.4400;6532.8130;4096.8242;3231.3347;865.4894;6446.5391;0.9799
2023-06-11T00:00:00.0/2023-06-12T00:00:00.0;5946.3115;4135.7134;3326.4368;809.2766;6680.4854;4130.2231;3318.0271;812.1962;6609.0317;0.9799
2023-06-12T00:00:00.0/2023-06-13T00:00:00.0;5934.5444;4128.6274;3310.4636;818.1639;6637.6636;4100.8525;3254.3955;846.4572;6552.8008;0.9802
2023-06-13T00:00:00.0/2023-06-14T00:00:00.0;5923.9385;4178.7720;3385.2896;793.4826;6845.0229;4178.7720;3385.2896;793.4826;6845.0229;0.9802
2023-06-14T00:00:00.0/2023-06-15T00:00:00.0;5914.4805;4017.2351;3028.2075;989.0278;6034.6870;4017.2351;3028.2075;989.0278;6034.6870;0.9799
2023-06-15T00:00:00.0/2023-06-16T00:00:00.0;5906.0571;4224.6445;3502.8494;721.7952;7104.6235;4224.6445;3502.8494;721.7952;7104.6235;0.9802
2023-06-16T00:00:00.0/2023-06-17T00:00:00.0;5898.8047;4271.6685;3564.0298;707.6389;7250.4604;4271.6685;3564.0298;707.6389;7250.4604;0.9802
2023-06-17T00:00:00.0/2023-06-18T00:00:00.0;5892.6665;4166.7461;3191.8462;974.9000;6342.2524;3445.3569;2198.5132;1246.8438;3919.7192;0.9802
2023-06-18T00:00:00.0/2023-06-19T00:00:00.0;5887.6445;4253.7983;3352.6309;901.1674;6769.0527;3126.7690;1567.2661;1559.5031;2917.3552;0.9802
2023-06-19T00:00:00.0/2023-06-20T00:00:00.0;5883.7168;4298.9062;3590.5439;708.3621;7369.9253;4298.9062;3590.5439;708.3621;7369.9253;0.9806
2023-06-20T00:00:00.0/2023-06-21T00:00:00.0;5880.9907;4299.0518;3685.9705;613.0813;7586.1216;4299.0518;3685.9705;613.0813;7586.1216;0.9802
2023-06-21T00:00:00.0/2023-06-22T00:00:00.0;5879.3599;4155.4189;3394.9685;760.4505;6902.2212;4155.4189;3394.9685;760.4505;6902.2212;0.9802
2023-06-22T00:00:00.0/2023-06-23T00:00:00.0;5878.8481;4143.2119;3372.4805;770.7312;6827.4204;4131.8354;3360.6206;771.2151;6729.3506;0.9802
2023-06-23T00:00:00.0/2023-06-24T00:00:00.0;5879.4238;4039.6953;2739.9871;1299.7083;5394.4541;685.4750;2.1842;683.2908;4.7569;0.9806
