# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2023-09-28T00:00:00.0
# Date end (ISO 8601): 2024-11-26T00:00:00.0
# Latitude (positive North, ISO 19115): -23.9900
# Longitude (positive East, ISO 19115): 46.9480
# Altitude (m): 1220.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2025-02-20
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2023-12-17T00:00:00.0/2023-12-18T00:00:00.0;11895.4268;9014.9844;7544.3394;1470.6454;10539.2363;7815.9951;5400.2544;2415.7405;6622.6294;0.9795
2023-12-18T00:00:00.0/2023-12-19T00:00:00.0;11899.3477;9435.3408;8512.4277;922.9137;12138.2314;9368.0410;8405.6533;962.3871;11576.6641;0.9795
2023-12-19T00:00:00.0/2023-12-20T00:00:00.0;11902.7314;9561.8799;8765.4658;796.4136;12638.4053;9466.5908;8559.5791;907.0117;11747.9590;0.9795
2023-12-20T00:00:00.0/2023-12-21T00:00:00.0;11905.5752;9481.8047;8626.1553;855.6493;12354.7686;7817.3433;5308.6104;2508.7329;6868.8350;0.9792
2023-12-21T00:00:00.0/2023-12-22T00:00:00.0;11907.8018;9416.5996;8510.4893;906.1105;12181.8594;9337.7354;8367.6104;970.1250;11429.7129;0.9795
2023-12-22T00:00:00.0/2023-12-23T00:00:00.0;11909.5303;9369.8975;8362.0645;1007.8334;11848.7100;8958.2646;7141.6978;1816.5669;10101.7969;0.9792
2023-12-23T00:00:00.0/2023-12-24T00:00:00.0;11910.6377;9228.1797;7941.3062;1286.8732;11280.6152;5161.8354;1577.0841;3584.7512;1784.0184;0.9795
2023-12-24T00:00:00.0/2023-12-25T00:00:00.0;11911.2432;9585.6162;8769.7090;815.9069;12608.0586;7134.3374;3889.3174;3245.0200;4791.7437;0.9792
2023-12-25T00:00:00.0/2023-12-26T00:00:00.0;11911.2305;9416.9033;8421.2021;995.7014;11955.6895;7959.9790;5413.7129;2546.2664;7008.8853;0.9795
2023-12-26T00:00:00.0/2023-12-27T00:00:00.0;11910.6650;9302.1680;8222.8027;1079.3654;11639.7061;6285.5908;3519.4370;2766.1541;4429.4731;0.9795
2023-12-27T00:00:00.0/2023-12-28T00:00:00.0;11909.5693;9117.5127;8034.7642;1082.7482;11353.7480;4991.4263;2332.5813;2658.8447;3222.8398;0.9795
2023-12-28T00:00:00.0/2023-12-29T00:00:00.0;11907.8408;9074.5654;7672.7056;1401.8599;10752.4307;4431.4194;804.3563;3627.0632;1351.8757;0.9799
2023-12-29T00:00:00.0/2023-12-30T00:00:00.0;11905.6328;9128.6074;8116.8809;1011.7263;11532.3838;2618.5261;359.4212;2259.1050;408.3708;0.9795
2023-12-30T00:00:00.0/2023-12-31T00:00:00.0;11902.7783;9160.8945;8223.4482;937.4461;11681.7295;4530.2832;671.8150;3858.4685;1199.1833;0.9799
2023-12-31T00:00:00.0/2024-01-01T00:00:00.0;11899.3271;9084.0049;8083.6885;1000.3160;11464.2803;2780.7585;103.3240;2677.4346;135.5980;0.9802
2024-01-01T00:00:00.0/2024-01-02T00:00:00.0;11895.4053;9048.8486;7927.0747;1121.7736;11242.5977;2857.6226;142.6643;2714.9583;151.1151;0.9799
2024-01-02T00:00:00.0/2024-01-03T00:00:00.0;11890.8164;9117.2480;8264.0781;853.1700;11834.2539;1551.8484;3.3207;1548.5277;4.1959;0.9802
2024-01-03T00:00:00.0/2024-01-04T00:00:00.0;11885.6709;9167.6836;8285.6631;882.0204;11808.1602;2605.6001;152.8690;2452.7312;318.2164;0.9802
2024-01-04T00:00:00.0/2024-01-05T00:00:00.0;11879.9092;9175.8076;8212.6543;963.1539;11706.4668;4419.8994;1843.6509;2576.2485;2573.2366;0.9806
2024-01-05T00:00:00.0/2024-01-06T00:00:00.0;11873.6016;9136.7373;8089.8320;1046.9050;11472.5146;5382.1685;2101.7432;3280.4253;2818.6594;0.9809
2024-01-06T00:00:00.0/2024-01-07T00:00:00.0;11866.6484;9105.0186;7997.9243;1107.0940;11365.3086;5492.3911;2250.1106;3242.2808;3143.5259;0.9812
2024-01-07T00:00:00.0/2024-01-08T00:00:00.0;11859.1543;9097.0938;8041.0366;1056.0575;11497.1094;6302.0059;3402.4590;2899.5469;3955.1472;0.9812
2024-01-08T00:00:00.0/2024-01-09T00:00:00.0;11851.0078;9168.5625;8227.5928;940.9693;11770.0869;5178.8560;2514.0540;2664.8020;2720.7617;0.9816
2024-01-09T00:00:00.0/2024-01-10T00:00:00.0;11842.2471;9241.1680;8303.7227;937.4449;11840.7930;6927.1807;4178.9023;2748.2783;4958.2017;0.9819
2024-01-10T00:00:00.0/2024-01-11T00:00:00.0;11832.9277;9219.5879;8252.5986;966.9896;11749.8701;7514.6968;4882.2192;2632.4778;6231.7295;0.9819
2024-01-11T00:00:00.0/2024-01-12T00:00:00.0;11822.9990;9196.5547;8289.5059;907.0488;11799.0547;7125.8203;4545.0273;2580.7932;5654.5771;0.9816
2024-01-12T00:00:00.0/2024-01-13T00:00:00.0;11812.4082;9190.3262;8256.0000;934.3266;11725.9326;6003.8223;2554.3237;3449.4988;3407.1836;0.9819
2024-01-13T00:00:00.0/2024-01-14T00:00:00.0;11801.1895;9092.1836;8107.3086;984.8752;11481.1689;4865.3882;2507.4817;2357.9062;3308.9207;0.9823
2024-01-14T00:00:00.0/2024-01-15T00:00:00.0;11789.4043;9096.7412;8055.8647;1040.8770;11405.0322;7554.6196;5198.1509;2356.4690;7012.7490;0.9823
2024-01-15T00:00:00.0/2024-01-16T00:00:00.0;11776.9404;9098.2139;8092.9399;1005.2740;11541.7852;8410.5088;6743.5679;1666.9408;9547.0391;0.9826
2024-01-16T00:00:00.0/2024-01-17T00:00:00.0;11763.8379;9044.9766;7916.1064;1128.8704;11240.6299;6600.3389;3919.6125;2680.7261;5158.9458;0.9830
2024-01-17T00:00:00.0/2024-01-18T00:00:00.0;11750.1377;9030.8906;8081.8765;949.0143;11470.9512;6166.9214;3020.3506;3146.5710;3911.9541;0.9830
2024-01-18T00:00:00.0/2024-01-19T00:00:00.0;11735.7285;9062.9756;8036.3740;1026.6013;11441.7461;7086.1338;4463.9648;2622.1692;5975.0806;0.9840
2024-01-19T00:00:00.0/2024-01-20T00:00:00.0;11720.7129;9228.1348;8348.0586;880.0767;11915.7227;8522.5664;6260.2715;2262.2952;7798.0781;0.9844
2024-01-20T00:00:00.0/2024-01-21T00:00:00.0;11705.0410;9029.0459;8170.1934;858.8524;11674.9248;5343.3628;1976.4360;3366.9268;2638.9062;0.9847
2024-01-21T00:00:00.0/2024-01-22T00:00:00.0;11688.7627;8993.8203;7997.3950;996.4254;11333.2803;5393.0986;1522.3154;3870.7832;1990.2820;0.9847
2024-01-22T00:00:00.0/2024-01-23T00:00:00.0;11671.7891;8937.7432;7961.2241;976.5190;11299.4287;6041.1748;2281.5361;3759.6387;2741.5869;0.9851
2024-01-23T00:00:00.0/2024-01-24T00:00:00.0;11654.1465;9037.1221;8143.8276;893.2943;11638.7324;6237.8564;3352.4314;2885.4253;4570.7329;0.9854
2024-01-24T00:00:00.0/2024-01-25T00:00:00.0;11635.7949;9267.3223;8383.7510;883.5710;12025.7412;6490.2153;3270.2627;3219.9526;4748.2715;0.9858
2024-01-25T00:00:00.0/2024-01-26T00:00:00.0;11616.8760;9275.2461;8393.2871;881.9587;12001.6670;8031.3062;6080.4844;1950.8218;8208.3047;0.9858
2024-01-26T00:00:00.0/2024-01-27T00:00:00.0;11597.2412;9209.8027;8268.0947;941.7081;11777.4561;5639.4380;2635.1914;3004.2466;3518.1689;0.9861
2024-01-27T00:00:00.0/2024-01-28T00:00:00.0;11576.9170;9146.4375;8240.0342;906.4036;11780.4854;7340.3857;4934.8999;2405.4856;6485.7407;0.9865
2024-01-28T00:00:00.0/2024-01-29T00:00:00.0;11555.9248;9018.5801;8103.9658;914.6138;11610.5791;6921.1826;3855.7778;3065.4045;5011.5127;0.9868
2024-01-29T00:00:00.0/2024-01-30T00:00:00.0;11534.2646;9069.6543;8121.2407;948.4132;11566.6396;6507.8833;3359.0518;3148.8318;4213.1392;0.9872
2024-01-30T00:00:00.0/2024-01-31T00:00:00.0;11511.9033;9153.0654;8300.3975;852.6684;11907.5596;7989.0347;5731.8237;2257.2112;7879.4229;0.9875
2024-01-31T00:00:00.0/2024-02-01T00:00:00.0;11488.8252;8996.6904;8180.9482;815.7423;11774.0781;5658.3931;2314.7871;3343.6060;3513.1465;0.9882
2024-02-01T00:00:00.0/2024-02-02T00:00:00.0;11465.1416;8896.4844;8043.9346;852.5499;11567.1104;4608.4541;783.6235;3824.8303;1340.2030;0.9882
2024-02-02T00:00:00.0/2024-02-03T00:00:00.0;11440.6885;9051.7256;8150.8213;900.9040;11672.3896;4731.8452;1117.3499;3614.4954;1359.7623;0.9889
2024-02-03T00:00:00.0/2024-02-04T00:00:00.0;11415.5811;9052.9805;8160.3374;892.6429;11706.5039;6033.5737;2410.0403;3623.5334;3317.7026;0.9840
2024-02-04T00:00:00.0/2024-02-05T00:00:00.0;11389.7783;8837.8584;7898.3022;939.5568;11243.6035;6125.2417;2836.1345;3289.1069;3197.6958;0.9844
2024-02-05T00:00:00.0/2024-02-06T00:00:00.0;11363.3008;8751.9766;7808.0215;943.9551;11137.3975;3630.4375;647.9827;2982.4548;742.4698;0.9795
2024-02-06T00:00:00.0/2024-02-07T00:00:00.0;11336.0684;8731.9893;7714.7700;1017.2194;10953.2119;3938.6262;1133.6323;2804.9939;1205.4237;0.9802
2024-02-07T00:00:00.0/2024-02-08T00:00:00.0;11308.2393;8707.7500;7711.9604;995.7893;11050.6494;6116.1289;3987.1572;2128.9714;5720.6104;0.9802
2024-02-08T00:00:00.0/2024-02-09T00:00:00.0;11279.6357;8674.5068;7612.3599;1062.1467;10880.0957;5206.3008;2329.0725;2877.2280;3333.1626;0.9809
2024-02-09T00:00:00.0/2024-02-10T00:00:00.0;11250.3760;8687.9336;7830.4331;857.5008;11266.8760;3703.5488;452.1465;3251.4023;542.0513;0.9812
2024-02-10T00:00:00.0/2024-02-11T00:00:00.0;11220.4346;8691.1074;7798.2432;892.8640;11221.7119;3655.7217;336.9161;3318.8057;421.3235;0.9816
2024-02-11T00:00:00.0/2024-02-12T00:00:00.0;11189.7559;8613.9863;7655.1802;958.8060;10964.8447;4689.0044;1909.6951;2779.3093;2131.9910;0.9823
2024-02-12T00:00:00.0/2024-02-13T00:00:00.0;11158.4434;8599.6436;7570.9692;1028.6744;10797.0098;5727.2241;3239.4539;2487.7703;3712.3076;0.9826
2024-02-13T00:00:00.0/2024-02-14T00:00:00.0;11126.4492;8581.0234;7583.5361;997.4874;10911.1064;4981.6948;1082.1840;3899.5110;1468.0277;0.9830
2024-02-14T00:00:00.0/2024-02-15T00:00:00.0;11093.7676;8516.3320;7530.0928;986.2393;10869.6416;2594.4045;55.8194;2538.5852;58.9644;0.9833
2024-02-15T00:00:00.0/2024-02-16T00:00:00.0;11060.4160;8499.6758;7561.5337;938.1425;10893.4873;3219.8186;294.3802;2925.4385;447.4815;0.9840
2024-02-16T00:00:00.0/2024-02-17T00:00:00.0;11026.3604;8428.6602;7417.2178;1011.4427;10635.1689;3372.7112;467.1529;2905.5583;515.2932;0.9844
2024-02-17T00:00:00.0/2024-02-18T00:00:00.0;10991.6152;8424.7529;7677.9692;746.7833;11144.5234;1844.5962;178.3586;1666.2375;378.2981;0.9851
2024-02-18T00:00:00.0/2024-02-19T00:00:00.0;10956.3154;8435.5312;7305.1152;1130.4160;10510.3662;2624.6816;68.0820;2556.5996;82.7067;0.9851
2024-02-19T00:00:00.0/2024-02-20T00:00:00.0;10920.2676;8670.6182;7792.6948;877.9235;11305.8594;6260.5444;3807.2512;2453.2932;4970.6348;0.9858
2024-02-20T00:00:00.0/2024-02-21T00:00:00.0;10883.5996;8585.7891;7680.7949;904.9945;11165.8623;6032.3052;2728.1021;3304.2031;4747.9780;0.9861
2024-02-21T00:00:00.0/2024-02-22T00:00:00.0;10846.2480;8418.4014;7492.1069;926.2941;10894.5137;6470.7407;3052.6538;3418.0869;4338.3984;0.9868
2024-02-22T00:00:00.0/2024-02-23T00:00:00.0;10808.2900;8445.0195;7611.0137;834.0061;11111.3701;8068.6938;6677.3223;1391.3713;9736.5938;0.9872
2024-02-23T00:00:00.0/2024-02-24T00:00:00.0;10769.7217;8495.5303;7703.7549;791.7755;11287.2588;7788.0083;6458.0190;1329.9893;8119.2524;0.9823
2024-02-24T00:00:00.0/2024-02-25T00:00:00.0;10730.4551;8532.9277;7717.8701;815.0579;11333.7139;6415.9604;3222.8154;3193.1448;4472.0562;0.9830
2024-02-25T00:00:00.0/2024-02-26T00:00:00.0;10690.6270;8457.0225;7655.8267;801.1958;11268.6426;7189.1274;4216.8496;2972.2776;6207.9160;0.9833
2024-02-26T00:00:00.0/2024-02-27T00:00:00.0;10650.1260;8248.3369;7521.0024;727.3350;11136.0303;4347.5117;958.3572;3389.1543;1361.3439;0.9840
2024-02-27T00:00:00.0/2024-02-28T00:00:00.0;10609.0703;8229.5684;7418.3179;811.2505;10904.3877;7132.3081;4989.5981;2142.7100;6548.5312;0.9896
2024-02-28T00:00:00.0/2024-02-29T00:00:00.0;10567.4160;8172.5532;7376.9102;795.6429;10876.8652;6702.7393;4244.5488;2458.1907;5977.6318;0.9847
2024-02-29T00:00:00.0/2024-03-01T00:00:00.0;10525.1807;8108.6499;7313.2358;795.4143;10824.4580;4051.5029;685.4662;3366.0369;835.2976;0.9799
2024-03-01T00:00:00.0/2024-03-02T00:00:00.0;10482.3096;8109.9663;7170.4062;939.5602;10485.4375;3532.8682;391.4196;3141.4487;576.5754;0.9809
2024-03-02T00:00:00.0/2024-03-03T00:00:00.0;10438.9189;8087.8936;7221.7109;866.1827;10651.5898;7104.9868;5583.4434;1521.5435;7253.0376;0.9809
2024-03-03T00:00:00.0/2024-03-04T00:00:00.0;10394.9131;8061.5054;7243.3057;818.1998;10774.0566;6339.3735;3525.5845;2813.7891;4420.7573;0.9816
2024-03-04T00:00:00.0/2024-03-05T00:00:00.0;10350.4102;7939.5737;7073.9565;865.6174;10476.1758;3725.1328;396.1609;3328.9719;515.2463;0.9819
2024-03-05T00:00:00.0/2024-03-06T00:00:00.0;10305.3115;7855.7158;7152.5874;703.1284;10730.4883;2442.3757;111.8075;2330.5681;160.3136;0.9826
2024-03-06T00:00:00.0/2024-03-07T00:00:00.0;10259.7441;7766.4604;6861.2778;905.1826;10137.3770;1331.5165;40.8762;1290.6403;154.5560;0.9830
2024-03-07T00:00:00.0/2024-03-08T00:00:00.0;10213.5986;7736.0273;6919.4570;816.5703;10344.7578;2699.8809;123.2708;2576.6101;153.6020;0.9837
2024-03-08T00:00:00.0/2024-03-09T00:00:00.0;10167.0176;7744.4062;6937.2427;807.1636;10377.1406;4254.2778;844.8635;3409.4143;1131.4070;0.9840
2024-03-09T00:00:00.0/2024-03-10T00:00:00.0;10119.9277;7651.9897;6632.0151;1019.9749;9789.2383;2699.0984;78.5621;2620.5364;120.8354;0.9844
2024-03-10T00:00:00.0/2024-03-11T00:00:00.0;10072.3359;7753.1997;6985.5371;767.6627;10459.6641;5185.4785;1946.6222;3238.8562;3102.7283;0.9851
2024-03-11T00:00:00.0/2024-03-12T00:00:00.0;10024.3633;7824.1470;7109.1099;715.0369;10794.2705;4556.9702;1251.0995;3305.8708;2871.3208;0.9851
2024-03-12T00:00:00.0/2024-03-13T00:00:00.0;9975.8633;7767.1304;7049.0547;718.0757;10695.5410;4169.4751;1350.9968;2818.4783;1709.3218;0.9858
2024-03-13T00:00:00.0/2024-03-14T00:00:00.0;9926.9756;7741.6421;7051.2500;690.3920;10732.3711;4806.2559;2114.4143;2691.8418;3589.9126;0.9865
2024-03-14T00:00:00.0/2024-03-15T00:00:00.0;9877.6230;7728.2676;7022.3838;705.8840;10683.6602;7397.2676;6424.7949;972.4722;8943.5029;0.9868
2024-03-15T00:00:00.0/2024-03-16T00:00:00.0;9827.9268;7584.8745;6798.3135;786.5612;10365.5361;6474.3208;5180.1240;1294.1967;6976.7124;0.9872
2024-03-16T00:00:00.0/2024-03-17T00:00:00.0;9777.8301;7545.4023;6754.6968;790.7052;10312.2129;5480.1045;3198.4597;2281.6450;4135.8721;0.9875
2024-03-17T00:00:00.0/2024-03-18T00:00:00.0;9727.3418;7552.0210;6798.5479;753.4734;10432.6895;6403.1577;4942.4033;1460.7548;6391.9932;0.9882
2024-03-18T00:00:00.0/2024-03-19T00:00:00.0;9676.5342;7508.6455;6762.4497;746.1957;10399.7295;7390.4219;6477.6807;912.7412;9979.2549;0.9885
2024-03-19T00:00:00.0/2024-03-20T00:00:00.0;9625.3516;7461.2207;6750.5605;710.6603;10448.6045;6108.0708;4792.4468;1315.6241;7241.4160;0.9892
2024-03-20T00:00:00.0/2024-03-21T00:00:00.0;9573.8975;7372.4146;6566.0884;806.3263;10120.1387;5312.8955;3510.2764;1802.6188;4342.6792;0.9896
2024-03-21T00:00:00.0/2024-03-22T00:00:00.0;9522.0859;7346.0864;6465.9023;880.1841;9982.7441;6183.1592;4437.9390;1745.2202;5900.6572;0.9851
2024-03-22T00:00:00.0/2024-03-23T00:00:00.0;9470.0537;7301.3667;6491.1001;810.2665;10003.5156;3972.8462;1720.2555;2252.5908;3590.1265;0.9802
2024-03-23T00:00:00.0/2024-03-24T00:00:00.0;9417.7393;7270.0508;6542.3188;727.7318;10204.2432;3977.5176;1600.3248;2377.1926;2301.6455;0.9806
2024-03-24T00:00:00.0/2024-03-25T00:00:00.0;9365.1377;7214.3076;6502.7598;711.5477;10110.8984;2001.2319;97.2399;1903.9921;234.1094;0.9816
2024-03-25T00:00:00.0/2024-03-26T00:00:00.0;9312.3408;7281.0171;6313.3901;967.6270;9806.0742;4956.6201;2568.8801;2387.7397;3711.6375;0.9816
2024-03-26T00:00:00.0/2024-03-27T00:00:00.0;9259.2793;7268.1177;6427.0264;841.0914;10071.5381;3357.1277;687.9906;2669.1370;870.0493;0.9823
2024-03-27T00:00:00.0/2024-03-28T00:00:00.0;9206.0840;7184.6406;6394.2119;790.4287;10041.8320;3148.6733;781.8131;2366.8604;1109.3333;0.9826
2024-03-28T00:00:00.0/2024-03-29T00:00:00.0;9152.6943;7155.0474;6430.1460;724.9017;10171.8652;3734.2971;773.0211;2961.2761;1113.0819;0.9830
2024-03-29T00:00:00.0/2024-03-30T00:00:00.0;9099.1055;7156.7739;6495.9395;660.8347;10388.1689;4330.2412;2359.6262;1970.6150;3687.9609;0.9837
2024-03-30T00:00:00.0/2024-03-31T00:00:00.0;9045.4199;7015.5698;6284.9888;730.5807;10036.9014;5727.2915;4309.8193;1417.4722;5960.6167;0.9840
2024-03-31T00:00:00.0/2024-04-01T00:00:00.0;8991.5527;6912.2539;6188.6426;723.6116;9885.9365;3917.6143;2249.5305;1668.0837;4506.8662;0.9847
2024-04-01T00:00:00.0/2024-04-02T00:00:00.0;8937.6475;6877.8154;6192.1001;685.7156;9970.0000;2546.5195;295.0213;2251.4983;729.6206;0.9851
2024-04-02T00:00:00.0/2024-04-03T00:00:00.0;8883.6426;6881.7393;6192.8359;688.9033;9964.9951;3227.5186;570.1767;2657.3420;1244.9187;0.9854
2024-04-03T00:00:00.0/2024-04-04T00:00:00.0;8829.5322;6814.2451;6045.7056;768.5399;9700.0879;2642.1348;266.8979;2375.2368;419.7501;0.9861
2024-04-04T00:00:00.0/2024-04-05T00:00:00.0;8775.4268;6844.3081;6083.4688;760.8394;9829.9346;5349.3936;3323.3467;2026.0469;4772.7847;0.9868
2024-04-05T00:00:00.0/2024-04-06T00:00:00.0;8721.2822;6853.7383;6183.1084;670.6300;10103.2129;6377.2988;5431.5474;945.7516;8049.9092;0.9868
2024-04-06T00:00:00.0/2024-04-07T00:00:00.0;8667.1133;6675.8022;5980.2603;695.5421;9814.6592;6322.5161;5057.0850;1265.4308;8522.1338;0.9823
2024-04-07T00:00:00.0/2024-04-08T00:00:00.0;8612.9922;6587.8159;5832.6089;755.2075;9507.8828;5251.7612;3361.3552;1890.4062;4954.2173;0.9253
2024-04-08T00:00:00.0/2024-04-09T00:00:00.0;8558.8701;6558.0298;5778.9219;779.1082;9459.6113;3517.3472;2032.4506;1484.8966;3597.0784;0.9885
2024-04-09T00:00:00.0/2024-04-10T00:00:00.0;8504.8584;6488.9995;5735.3745;753.6248;9435.9600;4724.6953;2366.0671;2358.6282;4025.7861;0.9889
2024-04-10T00:00:00.0/2024-04-11T00:00:00.0;8450.8711;6463.7349;5738.0879;725.6470;9483.9004;5486.8828;3872.1221;1614.7606;5991.4302;0.9896
2024-04-11T00:00:00.0/2024-04-12T00:00:00.0;8397.0537;6359.3135;5599.0674;760.2466;9250.6650;2793.6619;617.7991;2175.8625;1849.2662;0.9847
2024-04-12T00:00:00.0/2024-04-13T00:00:00.0;8343.3486;6421.1099;5659.4707;761.6395;9377.9658;2552.8826;330.6417;2222.2410;1059.2880;0.9851
2024-04-13T00:00:00.0/2024-04-14T00:00:00.0;8289.7529;6475.7905;5675.7749;800.0154;9458.6113;2437.3340;491.8882;1945.4457;904.5256;0.9806
2024-04-14T00:00:00.0/2024-04-15T00:00:00.0;8236.3711;6303.6133;5464.5879;839.0253;9135.4092;2838.9429;489.6664;2349.2766;1006.5002;0.9809
2024-04-15T00:00:00.0/2024-04-16T00:00:00.0;8183.1265;6333.1938;5553.8242;779.3694;9332.9668;4081.4797;1525.4811;2555.9985;2397.6553;0.9816
2024-04-16T00:00:00.0/2024-04-17T00:00:00.0;8130.2017;6368.9033;5723.3301;645.5729;9760.9463;4078.5181;1324.1559;2754.3621;1941.3325;0.9816
2024-04-17T00:00:00.0/2024-04-18T00:00:00.0;8077.4565;6293.3735;5592.0586;701.3148;9535.0264;3332.5374;540.8242;2791.7131;848.6995;0.9823
2024-04-18T00:00:00.0/2024-04-19T00:00:00.0;8024.9351;6228.6826;5534.1025;694.5800;9415.3184;2016.5664;374.9704;1641.5959;896.7011;0.9826
2024-04-19T00:00:00.0/2024-04-20T00:00:00.0;7972.7246;6069.0054;5337.4478;731.5579;9104.8789;2111.6289;124.9384;1986.6904;185.3524;0.9830
2024-04-20T00:00:00.0/2024-04-21T00:00:00.0;7920.7651;6025.2036;5252.9180;772.2857;8954.5488;5195.7754;3704.0457;1491.7297;5713.7715;0.9837
2024-04-21T00:00:00.0/2024-04-22T00:00:00.0;7869.1699;6125.5464;5453.8921;671.6546;9461.7783;5215.5938;3682.0544;1533.5394;6235.0205;0.9840
2024-04-22T00:00:00.0/2024-04-23T00:00:00.0;7817.8530;6072.0581;5413.8916;658.1667;9416.0342;5776.2788;4943.7266;832.5519;7866.5562;0.9847
2024-04-23T00:00:00.0/2024-04-24T00:00:00.0;7767.0083;6011.9106;5351.4253;660.4853;9329.6055;4917.9287;3461.2197;1456.7094;5062.4888;0.9847
2024-04-24T00:00:00.0/2024-04-25T00:00:00.0;7716.4751;5875.2168;5064.3052;810.9114;8817.1406;4968.8877;3162.0276;1806.8601;5329.9790;0.9851
2024-04-25T00:00:00.0/2024-04-26T00:00:00.0;7666.3140;5846.7036;5040.8838;805.8198;8772.1221;4504.8916;3068.0505;1436.8412;5189.5957;0.9858
2024-04-26T00:00:00.0/2024-04-27T00:00:00.0;7616.5996;5803.6934;5061.0190;742.6741;8853.0732;3580.1931;1924.7563;1655.4368;3260.7559;0.9861
2024-04-27T00:00:00.0/2024-04-28T00:00:00.0;7567.3262;5775.4033;4970.6982;804.7053;8731.6211;5530.1411;4496.1763;1033.9648;8042.7256;0.9865
2024-04-28T00:00:00.0/2024-04-29T00:00:00.0;7518.5220;5874.7114;5263.3691;611.3427;9409.2334;4923.4102;3534.5264;1388.8838;6427.5669;0.9868
2024-04-29T00:00:00.0/2024-04-30T00:00:00.0;7470.1436;5784.7148;5099.5073;685.2077;9111.0518;4063.8447;1935.4930;2128.3518;2922.0876;0.9875
2024-04-30T00:00:00.0/2024-05-01T00:00:00.0;7422.3062;5673.5864;4987.7827;685.8038;8929.2383;2429.4719;242.7002;2186.7717;422.7187;0.9882
2024-05-01T00:00:00.0/2024-05-02T00:00:00.0;7374.9814;5568.8022;4854.5488;714.2534;8669.2539;4877.6426;4083.3010;794.3416;6643.8936;0.9885
2024-05-02T00:00:00.0/2024-05-03T00:00:00.0;7328.2134;5594.6416;4834.9023;759.7394;8724.2500;5330.3696;4305.1240;1025.2457;7877.8545;0.9885
2024-05-03T00:00:00.0/2024-05-04T00:00:00.0;7281.9341;5645.5698;5000.8662;644.7038;9106.6279;5242.9058;4315.1123;927.7936;7321.3706;0.9892
2024-05-04T00:00:00.0/2024-05-05T00:00:00.0;7236.3428;5652.7261;4998.5059;654.2205;9155.7715;3672.2478;1251.5520;2420.6958;2329.5405;0.9840
2024-05-05T00:00:00.0/2024-05-06T00:00:00.0;7191.2925;5679.4424;5049.0254;630.4168;9293.5693;3854.8684;1719.9053;2134.9629;3425.0669;0.9844
2024-05-06T00:00:00.0/2024-05-07T00:00:00.0;7146.8237;5667.5098;5115.3901;552.1196;9483.2598;4021.1255;2247.3694;1773.7562;4256.4648;0.9799
2024-05-07T00:00:00.0/2024-05-08T00:00:00.0;7103.0752;5529.1230;4941.1938;587.9291;9184.0166;2554.5852;533.5117;2021.0734;1024.9468;0.9799
2024-05-08T00:00:00.0/2024-05-09T00:00:00.0;7059.9058;5482.6494;4863.9785;618.6709;9043.0391;3667.6125;1886.1907;1781.4219;3169.1550;0.9806
2024-05-09T00:00:00.0/2024-05-10T00:00:00.0;7017.4849;5444.5552;4803.2969;641.2583;8933.5713;2165.6919;136.5480;2029.1439;325.2941;0.9806
