Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1788603,-,-,-,0.33,32.58,,1200,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2007,1,1,0,30,135.61,0.16,3.5,0,0,0,1,16.8,90.87,883,0,0,0,0,18.3,10,1.7000000000000002
2007,1,1,1,30,122.66,0.16,3.5,0,0,0,0,17.1,93.62,883,0,0,0,0,18.1,8,1.7000000000000002
2007,1,1,2,30,109.15,0.16,3.4000000000000004,0,0,0,0,17.2,96.97,883,0,0,0,0,17.7,4,1.7000000000000002
2007,1,1,3,30,95.41,0.16,3.4000000000000004,0,0,0,0,17.3,94.98,884,0,0,0,0,18.1,179,2
2007,1,1,4,30,81.53,0.16,3.3000000000000003,55,233,90,3,17.7,89.92,884,4,0,0,4,19.400000000000002,178,2.6
2007,1,1,5,30,67.9,0.16,3.2,108,569,323,0,18,80.88,885,108,569,0,323,21.400000000000002,4,3.3000000000000003
2007,1,1,6,30,54.53,0.16,3.1,133,739,562,3,17.8,71.93,884,346,173,0,447,23.1,9,3.8000000000000003
2007,1,1,7,30,41.86,0.16,3,145,832,765,0,17.7,65.69,884,145,832,0,765,24.5,12,4
2007,1,1,8,30,30.86,0.16,2.9000000000000004,149,886,910,0,17.6,61.61,883,149,886,0,910,25.5,17,4.1000000000000005
2007,1,1,9,30,24.01,0.16,2.8000000000000003,158,897,977,0,17.3,58.120000000000005,882,158,897,0,977,26.200000000000003,23,4
2007,1,1,10,30,25.01,0.16,2.7,155,901,971,0,16.900000000000002,55.31,881,155,901,0,971,26.6,28,3.8000000000000003
2007,1,1,11,30,33.160000000000004,0.16,2.7,149,881,886,0,16.5,53.42,880,149,881,0,886,26.700000000000003,31,3.6
2007,1,1,12,30,44.69,0.16,2.8000000000000003,115,879,740,0,16,52.21,880,115,879,0,740,26.6,34,3.3000000000000003
2007,1,1,13,30,57.57,0.16,2.9000000000000004,101,796,527,0,15.600000000000001,52.75,880,101,796,0,527,26,35,2.7
2007,1,1,14,30,71.03,0.16,3,78,629,282,0,16.2,59.72,880,78,629,0,282,24.5,34,1.8
2007,1,1,15,30,84.67,0.16,3.1,35,155,49,0,17.3,70.8,881,35,155,0,49,22.900000000000002,26,1.2000000000000002
2007,1,1,16,30,98.60000000000001,0.16,3.1,0,0,0,0,16,67.1,882,0,0,0,0,22.400000000000002,12,1.1
2007,1,1,17,30,112.31,0.16,3.1,0,0,0,0,15.700000000000001,66.86,882,0,0,0,0,22.200000000000003,176,1.1
2007,1,1,18,30,125.73,0.16,3.2,0,0,0,0,16,71.46000000000001,883,0,0,0,0,21.400000000000002,348,1.1
2007,1,1,19,30,138.49,0.16,3.2,0,0,0,0,16.5,76.78,883,0,0,0,0,20.700000000000003,352,1.4000000000000001
2007,1,1,20,30,149.63,0.16,3.2,0,0,0,0,16.6,79.79,883,0,0,0,0,20.200000000000003,358,1.7000000000000002
2007,1,1,21,30,156.66,0.16,3.2,0,0,0,0,16.900000000000002,83.67,882,0,0,0,0,19.700000000000003,181,1.9000000000000001
2007,1,1,22,30,155.67000000000002,0.16,3.2,0,0,0,0,17.1,89.58,882,0,0,0,0,18.900000000000002,5,1.9000000000000001
2007,1,1,23,30,147.38,0.16,3.2,0,0,0,0,17.3,94.21000000000001,882,0,0,0,0,18.2,7,1.7000000000000002
2007,1,2,0,30,135.74,0.16,3.1,0,0,0,0,17.3,98.17,882,0,0,0,0,17.6,7,1.6
2007,1,2,1,30,122.78,0.16,3.1,0,0,0,0,17.2,100,883,0,0,0,0,17.2,5,1.5
2007,1,2,2,30,109.27,0.16,3.1,0,0,0,3,17,100,883,0,0,0,0,17,2,1.4000000000000001
2007,1,2,3,30,95.52,0.16,3.1,0,0,0,4,16.8,95.93,883,0,0,0,0,17.5,179,1.4000000000000001
2007,1,2,4,30,81.63,0.16,3.1,53,278,93,5,17.3,88.56,884,4,0,0,4,19.200000000000003,183,1.7000000000000002
2007,1,2,5,30,67.99,0.16,3.1,99,612,328,3,17.3,77.38,884,209,31,0,220,21.400000000000002,18,2.4000000000000004
2007,1,2,6,30,54.61,0.16,3.1,123,763,565,0,16.5,64.83,884,123,763,0,565,23.5,30,3
2007,1,2,7,30,41.92,0.16,3.2,136,845,765,3,16.400000000000002,59.09,884,429,255,0,618,24.900000000000002,34,3.3000000000000003
2007,1,2,8,30,30.88,0.16,3.2,142,893,908,0,16.5,56.68,883,142,893,0,908,25.8,38,3.4000000000000004
2007,1,2,9,30,23.95,0.16,3.1,147,910,979,0,16.6,54.980000000000004,882,147,910,0,979,26.400000000000002,40,3.4000000000000004
2007,1,2,10,30,24.89,0.16,3.1,140,918,973,0,16.5,53.4,881,140,918,0,973,26.8,41,3.3000000000000003
2007,1,2,11,30,33.02,0.16,3.1,130,906,890,0,16.5,52.79,881,130,906,0,890,26.900000000000002,41,3.1
2007,1,2,12,30,44.550000000000004,0.16,3.1,136,829,727,0,16.3,52.92,880,136,829,0,727,26.700000000000003,43,2.8000000000000003
2007,1,2,13,30,57.44,0.16,3.1,115,750,519,0,16.2,54.17,880,115,750,0,519,26.200000000000003,44,2.3000000000000003
2007,1,2,14,30,70.91,0.16,3.2,85,591,279,0,16.8,60.22,881,85,591,0,279,25,45,1.5
2007,1,2,15,30,84.56,0.16,3.2,35,178,52,0,17.900000000000002,69.29,881,35,178,0,52,23.900000000000002,54,1
2007,1,2,16,30,98.49000000000001,0.16,3.2,0,0,0,0,16.400000000000002,63.46,882,0,0,0,0,23.700000000000003,71,0.8
2007,1,2,17,30,112.22,0.16,3.2,0,0,0,0,15.9,62.53,882,0,0,0,0,23.5,79,0.7000000000000001
2007,1,2,18,30,125.65,0.16,3.2,0,0,0,0,16.1,65.59,882,0,0,0,0,22.900000000000002,68,0.7000000000000001
2007,1,2,19,30,138.43,0.16,3.2,0,0,0,0,16.6,71.88,882,0,0,0,0,21.900000000000002,52,0.9
2007,1,2,20,30,149.62,0.16,3.2,0,0,0,0,16.900000000000002,77.91,882,0,0,0,0,20.900000000000002,45,1.2000000000000002
2007,1,2,21,30,156.71,0.16,3.2,0,0,0,0,17,83.05,882,0,0,0,0,20,43,1.5
2007,1,2,22,30,155.79,0.16,3.1,0,0,0,1,17,87.63,881,0,0,0,0,19.1,43,1.7000000000000002
2007,1,2,23,30,147.52,0.16,3.1,0,0,0,0,16.900000000000002,91.2,881,0,0,0,0,18.400000000000002,44,1.6
2007,1,3,0,30,135.87,0.15,3,0,0,0,8,16.8,93.88,881,0,0,0,0,17.8,45,1.5
2007,1,3,1,30,122.91,0.15,3,0,0,0,3,16.6,95.13,881,0,0,0,0,17.400000000000002,47,1.4000000000000001
2007,1,3,2,30,109.39,0.15,3,0,0,0,0,16.5,96.16,882,0,0,0,0,17.1,49,1.4000000000000001
2007,1,3,3,30,95.63,0.15,3,0,0,0,0,16.400000000000002,92.2,882,0,0,0,0,17.7,55,1.5
2007,1,3,4,30,81.73,0.15,3.1,46,352,97,0,17.3,88.19,883,46,352,0,97,19.3,67,1.9000000000000001
2007,1,3,5,30,68.08,0.15,3.1,83,677,336,7,18,81.71000000000001,884,6,0,0,6,21.3,77,2.5
2007,1,3,6,30,54.68,0.15,3.2,108,802,571,0,17.900000000000002,70.85000000000001,883,108,802,0,571,23.5,81,3.1
