# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2024-01-27T00:00:00.0
# Date end (ISO 8601): 2024-11-26T00:00:00.0
# Latitude (positive North, ISO 19115): 3.1072
# Longitude (positive East, ISO 19115): 43.6372
# Altitude (m): 454.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2025-02-20
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2024-04-27T00:00:00.0/2024-04-28T00:00:00.0;10161.3057;7444.9648;6244.9126;1200.0521;8727.9141;4126.0566;955.7216;3170.3350;1305.7279;0.9875
2024-04-28T00:00:00.0/2024-04-29T00:00:00.0;10146.8760;7318.3965;5656.5518;1661.8448;7706.7314;4070.3960;921.0769;3149.3191;1353.1361;0.9875
2024-04-29T00:00:00.0/2024-04-30T00:00:00.0;10132.2666;7277.1270;5250.5610;2026.5656;7102.8545;5826.7642;3102.3752;2724.3892;4020.9741;0.9875
2024-04-30T00:00:00.0/2024-05-01T00:00:00.0;10117.5879;7364.3931;5734.4126;1629.9806;7980.9341;7174.6113;5268.4727;1906.1388;7398.0830;0.9875
2024-05-01T00:00:00.0/2024-05-02T00:00:00.0;10102.8066;7280.1641;5367.6362;1912.5281;7447.0322;5517.6172;2982.5913;2535.0256;3475.3225;0.9875
2024-05-02T00:00:00.0/2024-05-03T00:00:00.0;10087.9883;7291.6519;5701.7002;1589.9517;7879.9937;5106.1553;1977.8264;3128.3289;2478.2705;0.9872
2024-05-03T00:00:00.0/2024-05-04T00:00:00.0;10073.0674;7319.9600;5954.7988;1365.1610;8344.7686;7193.2446;5528.5806;1664.6643;7875.8125;0.9872
2024-05-04T00:00:00.0/2024-05-05T00:00:00.0;10058.0938;7255.5093;5655.1279;1600.3810;7877.6821;5480.9517;3025.1819;2455.7695;3917.9678;0.9872
2024-05-05T00:00:00.0/2024-05-06T00:00:00.0;10043.0830;7241.9150;5513.4736;1728.4417;7571.4897;4283.6548;796.4464;3487.2085;974.6825;0.9872
2024-05-06T00:00:00.0/2024-05-07T00:00:00.0;10028.0527;7203.0591;5434.8843;1768.1744;7442.1724;4309.4097;1578.4426;2730.9673;2281.4915;0.9872
2024-05-07T00:00:00.0/2024-05-08T00:00:00.0;10013.0205;7247.1538;5771.5171;1475.6366;8080.5513;4905.2222;2100.5234;2804.6985;2676.8794;0.9872
2024-05-08T00:00:00.0/2024-05-09T00:00:00.0;9998.0029;7293.8149;5963.6416;1330.1731;8472.3447;5207.0557;2924.3369;2282.7185;3960.7185;0.9872
2024-05-09T00:00:00.0/2024-05-10T00:00:00.0;9983.0635;7160.2783;4994.0635;2166.2148;6859.2251;5010.6528;2202.5381;2808.1145;3192.9619;0.9868
2024-05-10T00:00:00.0/2024-05-11T00:00:00.0;9968.1338;7245.8755;5432.6177;1813.2576;7547.4648;5930.7944;3042.3811;2888.4133;4118.4204;0.9868
2024-05-11T00:00:00.0/2024-05-12T00:00:00.0;9953.2676;7322.5684;5706.4106;1616.1580;8039.0000;7107.0952;5125.3477;1981.7474;7410.7192;0.9868
2024-05-12T00:00:00.0/2024-05-13T00:00:00.0;9938.4824;7361.7969;6157.1240;1204.6726;8827.3740;7361.7969;6157.1240;1204.6726;8827.3740;0.9868
2024-05-13T00:00:00.0/2024-05-14T00:00:00.0;9923.7930;7373.6216;6283.3169;1090.3047;9036.9014;6720.8472;5331.0938;1389.7537;7231.0522;0.9868
2024-05-14T00:00:00.0/2024-05-15T00:00:00.0;9909.2656;7388.5225;6355.9160;1032.6068;9189.7207;7288.1768;6208.4438;1079.7329;8699.8418;0.9868
2024-05-15T00:00:00.0/2024-05-16T00:00:00.0;9894.8242;7357.6143;6294.3452;1063.2690;9074.8887;7052.0820;5775.7222;1276.3600;7871.6470;0.9868
2024-05-16T00:00:00.0/2024-05-17T00:00:00.0;9880.5273;7301.1299;6038.7817;1262.3485;8582.1084;6942.9990;5496.8408;1446.1578;7281.0288;0.9868
2024-05-17T00:00:00.0/2024-05-18T00:00:00.0;9866.3906;7227.0972;5781.2266;1445.8708;8174.1079;7115.4873;5535.7480;1579.7393;7766.0640;0.9868
2024-05-18T00:00:00.0/2024-05-19T00:00:00.0;9852.4287;7193.9775;5813.7949;1380.1826;8298.6104;5741.5620;3191.5950;2549.9668;4338.4229;0.9868
2024-05-19T00:00:00.0/2024-05-20T00:00:00.0;9838.6572;7207.6421;5963.9414;1243.7007;8506.3613;6155.8843;3594.8982;2560.9861;5537.7793;0.9868
2024-05-20T00:00:00.0/2024-05-21T00:00:00.0;9825.0908;7179.8130;5915.4399;1264.3727;8447.3262;5979.5298;3245.3879;2734.1418;4649.4097;0.9868
2024-05-21T00:00:00.0/2024-05-22T00:00:00.0;9811.7432;7160.9922;5745.9722;1415.0199;8116.3252;4987.9585;2212.4133;2775.5452;3282.9932;0.9868
2024-05-22T00:00:00.0/2024-05-23T00:00:00.0;9798.6279;7129.1338;5727.0522;1402.0817;8099.4653;5931.8701;3565.3918;2366.4783;4864.7676;0.9868
2024-05-23T00:00:00.0/2024-05-24T00:00:00.0;9785.7598;7101.8052;5655.6724;1446.1329;8002.5308;3092.1042;466.7983;2625.3059;963.6611;0.9868
2024-05-24T00:00:00.0/2024-05-25T00:00:00.0;9773.2041;7132.5801;5875.7095;1256.8705;8392.7666;3839.6824;1154.8459;2684.8364;1966.3893;0.9861
2024-05-25T00:00:00.0/2024-05-26T00:00:00.0;9760.8818;7168.0156;5948.3228;1219.6926;8547.4248;4282.6104;903.3469;3379.2634;1389.1335;0.9861
2024-05-26T00:00:00.0/2024-05-27T00:00:00.0;9748.8447;7086.6284;5561.0776;1525.5507;7914.5376;6367.7969;4064.1821;2303.6147;5766.4990;0.9861
2024-05-27T00:00:00.0/2024-05-28T00:00:00.0;9737.1074;7090.7769;5505.1597;1585.6174;7797.6382;6492.0020;4235.3198;2256.6824;6263.9512;0.9757
2024-05-28T00:00:00.0/2024-05-29T00:00:00.0;9725.6797;7056.1772;5359.9824;1696.1947;7588.0503;5714.8887;2926.8052;2788.0833;4490.8081;0.9861
2024-05-29T00:00:00.0/2024-05-30T00:00:00.0;9714.5742;6839.1123;4708.0986;2131.0142;6450.6416;5802.3418;3195.2073;2607.1343;4079.1370;0.9861
2024-05-30T00:00:00.0/2024-05-31T00:00:00.0;9703.8125;6703.6074;4449.5488;2254.0586;6038.3350;3762.8445;882.8755;2879.9690;1189.2759;0.9861
2024-05-31T00:00:00.0/2024-06-01T00:00:00.0;9693.4111;6715.3945;4479.5562;2235.8386;6148.6548;4992.9653;2101.0684;2891.8967;3118.1885;0.9861
2024-06-01T00:00:00.0/2024-06-02T00:00:00.0;9683.3652;6800.3940;4748.2993;2052.0947;6610.0034;5796.6890;3019.5461;2777.1426;4486.5278;0.9861
2024-06-02T00:00:00.0/2024-06-03T00:00:00.0;9673.6855;6943.7754;5244.4409;1699.3347;7433.2666;5887.5537;3258.9397;2628.6143;4880.1812;0.9861
2024-06-03T00:00:00.0/2024-06-04T00:00:00.0;9664.3818;6966.5728;5341.4814;1625.0909;7616.4727;6669.5024;4789.7529;1879.7495;6645.5112;0.9861
2024-06-04T00:00:00.0/2024-06-05T00:00:00.0;9655.5127;6994.7817;5521.4067;1473.3749;7882.4087;5986.8452;3541.6101;2445.2351;5368.2788;0.9858
2024-06-05T00:00:00.0/2024-06-06T00:00:00.0;9647.0068;6965.9570;5385.0303;1580.9268;7659.4019;6180.8477;3965.0132;2215.8347;5605.8745;0.9858
2024-06-06T00:00:00.0/2024-06-07T00:00:00.0;9638.9033;6961.5845;5301.5806;1660.0040;7456.3589;4605.9487;1426.0093;3179.9392;2102.8013;0.9858
2024-06-07T00:00:00.0/2024-06-08T00:00:00.0;9631.1787;6973.0693;5317.1768;1655.8928;7521.0088;5642.0410;2857.8701;2784.1709;4182.9272;0.9861
2024-06-08T00:00:00.0/2024-06-09T00:00:00.0;9623.9189;6912.7734;5118.8892;1793.8843;7209.6978;4429.4297;1481.1680;2948.2615;2335.3911;0.9861
2024-06-09T00:00:00.0/2024-06-10T00:00:00.0;9617.1387;7026.5439;5526.0010;1500.5428;7891.2119;5427.6079;2508.1687;2919.4390;3578.3342;0.9858
2024-06-10T00:00:00.0/2024-06-11T00:00:00.0;9610.7559;7045.3721;5536.3179;1509.0542;7953.7710;5492.4609;2576.3899;2916.0708;4012.8955;0.9858
2024-06-11T00:00:00.0/2024-06-12T00:00:00.0;9604.8105;6868.4980;5053.6890;1814.8091;7109.3750;4936.8481;1604.8350;3332.0132;2458.5942;0.9858
2024-06-12T00:00:00.0/2024-06-13T00:00:00.0;9599.2676;6871.9380;5060.3008;1811.6372;7199.8921;4174.0913;1162.3708;3011.7205;1774.8669;0.9861
2024-06-13T00:00:00.0/2024-06-14T00:00:00.0;9594.2754;6970.7861;5278.3174;1692.4688;7465.8525;4565.0210;1680.2786;2884.7424;2545.5293;0.9858
2024-06-14T00:00:00.0/2024-06-15T00:00:00.0;9589.7100;7156.7310;5904.0835;1252.6473;8586.4902;6716.0747;5261.6343;1454.4402;7125.4014;0.9858
2024-06-15T00:00:00.0/2024-06-16T00:00:00.0;9585.6006;7234.2217;6181.4551;1052.7666;9105.6211;7229.6489;6175.4487;1054.2001;9056.7715;0.9858
2024-06-16T00:00:00.0/2024-06-17T00:00:00.0;9581.9502;7191.8203;6104.9819;1086.8381;8979.4551;6184.2183;3894.8582;2289.3604;6160.4771;0.9858
2024-06-17T00:00:00.0/2024-06-18T00:00:00.0;9578.7227;6955.6743;5378.0938;1577.5808;7744.3828;5180.5474;2085.6592;3094.8884;3522.8069;0.9861
2024-06-18T00:00:00.0/2024-06-19T00:00:00.0;9576.0723;6864.8091;5159.6797;1705.1295;7304.6650;4848.0752;1691.6772;3156.3979;2714.8601;0.9858
2024-06-19T00:00:00.0/2024-06-20T00:00:00.0;9573.8525;6877.5991;5282.3359;1595.2628;7545.4785;4764.2588;1867.8885;2896.3701;2777.1931;0.9858
2024-06-20T00:00:00.0/2024-06-21T00:00:00.0;9572.0986;6938.0747;5361.7939;1576.2806;7634.0874;3934.2507;1106.1089;2828.1418;1803.4194;0.9858
2024-06-21T00:00:00.0/2024-06-22T00:00:00.0;9570.8125;6978.2285;5436.3193;1541.9093;7708.0024;5329.3311;2680.1846;2649.1467;3676.0229;0.9858
2024-06-22T00:00:00.0/2024-06-23T00:00:00.0;9569.9609;6953.6479;5392.0200;1561.6283;7751.2441;5205.1997;2456.5610;2748.6389;3515.0056;0.9861
2024-06-23T00:00:00.0/2024-06-24T00:00:00.0;9569.6904;6883.1704;5321.6489;1561.5216;7568.2661;3017.6609;266.3169;2751.3440;482.3514;0.9858
2024-06-24T00:00:00.0/2024-06-25T00:00:00.0;9569.8418;6997.5654;5452.3271;1545.2380;7775.3125;5012.3672;2297.9490;2714.4182;3081.2759;0.9858
2024-06-25T00:00:00.0/2024-06-26T00:00:00.0;9570.4580;6909.1938;5151.3413;1757.8527;7299.1890;4315.2471;1299.1183;3016.1287;1733.2971;0.9858
2024-06-26T00:00:00.0/2024-06-27T00:00:00.0;9571.5371;6915.1929;5264.6538;1650.5391;7480.4888;5160.2480;2210.2710;2949.9771;3178.8784;0.9858
2024-06-27T00:00:00.0/2024-06-28T00:00:00.0;9573.0947;6934.6475;5355.5889;1579.0590;7607.0293;4308.5146;1613.8945;2694.6199;2234.2170;0.9701
2024-06-28T00:00:00.0/2024-06-29T00:00:00.0;9575.1270;7006.3394;5595.6963;1410.6428;8000.3125;4381.6895;1659.3204;2722.3689;2099.4629;0.9858
2024-06-29T00:00:00.0/2024-06-30T00:00:00.0;9577.6113;7116.5767;5895.0420;1221.5345;8559.6602;7062.6533;5795.7822;1266.8707;8358.0205;0.9858
2024-06-30T00:00:00.0/2024-07-01T00:00:00.0;9580.5449;7161.5259;5938.2100;1223.3162;8623.3438;6158.4302;4057.9304;2100.4998;5685.9438;0.9858
2024-07-01T00:00:00.0/2024-07-02T00:00:00.0;9583.8857;7051.9863;5624.9727;1427.0140;8115.7139;5480.7720;2599.0508;2881.7209;3607.0300;0.9861
2024-07-02T00:00:00.0/2024-07-03T00:00:00.0;9587.7217;6932.2695;5324.9009;1607.3687;7542.3735;4100.4014;1160.7881;2939.6133;1779.5963;0.9861
2024-07-03T00:00:00.0/2024-07-04T00:00:00.0;9592.0430;6829.4150;4922.1128;1907.3021;6907.1460;4838.6768;2096.0139;2742.6628;2512.9143;0.9858
2024-07-04T00:00:00.0/2024-07-05T00:00:00.0;9596.7539;6849.3149;5042.8301;1806.4849;7087.2773;4043.0388;1169.8333;2873.2058;1997.4077;0.9858
2024-07-05T00:00:00.0/2024-07-06T00:00:00.0;9601.8867;6842.4624;4964.1274;1878.3352;6970.4307;5759.0825;2481.6448;3277.4377;3615.3093;0.9858
2024-07-06T00:00:00.0/2024-07-07T00:00:00.0;9607.3965;6775.5181;4711.2026;2064.3157;6543.7129;4519.7646;1417.7894;3101.9751;1848.8362;0.9861
2024-07-07T00:00:00.0/2024-07-08T00:00:00.0;9613.3652;6644.6460;4355.3237;2289.3220;6025.5415;5223.5493;2614.9194;2608.6299;3622.7424;0.9861
2024-07-08T00:00:00.0/2024-07-09T00:00:00.0;9619.7324;6650.7812;4414.9062;2235.8752;6096.5649;5237.2827;2538.2124;2699.0703;3477.0535;0.9861
2024-07-09T00:00:00.0/2024-07-10T00:00:00.0;9626.4883;6819.3369;4947.9702;1871.3666;6893.0020;5744.9595;3109.8252;2635.1345;4226.3203;0.9861
2024-07-10T00:00:00.0/2024-07-11T00:00:00.0;9633.6250;6971.4795;5386.3652;1585.1141;7621.6904;3823.5139;1327.7368;2495.7771;2098.8110;0.9861
2024-07-11T00:00:00.0/2024-07-12T00:00:00.0;9641.1855;7052.4751;5511.9131;1540.5621;7778.4346;3694.6072;1086.0541;2608.5530;1872.9656;0.9858
2024-07-12T00:00:00.0/2024-07-13T00:00:00.0;9649.0312;6906.0366;5174.0698;1731.9667;7286.5664;5340.0527;2247.9492;3092.1035;3349.1619;0.9809
2024-07-13T00:00:00.0/2024-07-14T00:00:00.0;9657.2734;6928.7725;5155.1602;1773.6123;7214.9858;4250.8535;1222.1866;3028.6667;1853.4049;0.9861
2024-07-14T00:00:00.0/2024-07-15T00:00:00.0;9665.8545;7061.7715;5525.7466;1536.0249;7756.2988;3932.0566;1165.7849;2766.2717;1702.9298;0.9861
2024-07-15T00:00:00.0/2024-07-16T00:00:00.0;9674.7656;6915.1997;5115.8779;1799.3215;7161.1714;3997.6182;1197.4021;2800.2161;1928.6731;0.9861
2024-07-16T00:00:00.0/2024-07-17T00:00:00.0;9683.9932;6769.3481;4413.7705;2355.5776;6045.4082;1516.8938;29.4138;1487.4801;38.9498;0.9861
2024-07-17T00:00:00.0/2024-07-18T00:00:00.0;9693.5283;6713.0146;4255.5972;2457.4172;5762.9995;2832.5518;333.8017;2498.7502;393.3880;0.9861
2024-07-18T00:00:00.0/2024-07-19T00:00:00.0;9703.3574;6806.5732;4687.2578;2119.3152;6420.7979;2426.3257;148.7380;2277.5876;184.8570;0.9861
2024-07-19T00:00:00.0/2024-07-20T00:00:00.0;9713.4326;6728.1943;4345.9595;2382.2351;5908.6001;2858.0789;332.2563;2525.8225;395.9959;0.9865
2024-07-20T00:00:00.0/2024-07-21T00:00:00.0;9723.8242;6880.8779;4867.0181;2013.8596;6774.0957;4620.4629;1731.4276;2889.0354;2674.3633;0.9865
2024-07-21T00:00:00.0/2024-07-22T00:00:00.0;9734.4727;6918.2383;4948.2656;1969.9729;6854.4678;2581.8979;324.8377;2257.0601;518.3063;0.9865
2024-07-22T00:00:00.0/2024-07-23T00:00:00.0;9745.3652;7005.3916;5215.3550;1790.0366;7305.3335;6587.8262;4501.6978;2086.1284;5905.4409;0.9865
2024-07-23T00:00:00.0/2024-07-24T00:00:00.0;9756.4912;7003.6196;5241.3433;1762.2761;7261.8037;4685.5303;1256.7754;3428.7549;1766.9865;0.9865
2024-07-24T00:00:00.0/2024-07-25T00:00:00.0;9767.8320;6947.2944;4888.1411;2059.1528;6684.8940;2573.3787;153.4805;2419.8984;196.8292;0.9865
2024-07-25T00:00:00.0/2024-07-26T00:00:00.0;9779.3779;6837.2974;4545.2373;2292.0598;6221.0757;3665.7737;919.9393;2745.8345;1157.0756;0.9865
2024-07-26T00:00:00.0/2024-07-27T00:00:00.0;9791.1133;6827.9009;4506.0601;2321.8406;6123.0508;2127.9258;87.2148;2040.7109;176.2272;0.9865
2024-07-27T00:00:00.0/2024-07-28T00:00:00.0;9803.0254;6797.0938;4552.2178;2244.8762;6161.0659;4027.2141;984.7766;3042.4377;1244.4115;0.9865
2024-07-28T00:00:00.0/2024-07-29T00:00:00.0;9815.0986;7013.3311;5276.0420;1737.2889;7329.1025;6481.7686;3823.5278;2658.2410;5103.4375;0.9865
2024-07-29T00:00:00.0/2024-07-30T00:00:00.0;9827.3193;7028.8579;5251.4199;1777.4380;7214.8291;4796.5947;1811.7152;2984.8794;2069.9089;0.9865
2024-07-30T00:00:00.0/2024-07-31T00:00:00.0;9839.6289;7040.5894;5282.3677;1758.2216;7258.1353;5036.9761;1857.4845;3179.4917;2281.9192;0.9868
2024-07-31T00:00:00.0/2024-08-01T00:00:00.0;9852.1084;7171.9668;5584.7432;1587.2231;7749.1870;5905.7202;3190.2578;2715.4622;4263.5884;0.9868
2024-08-01T00:00:00.0/2024-08-02T00:00:00.0;9864.6924;7248.2036;6000.8984;1247.3055;8394.7266;2750.3743;179.7048;2570.6694;313.9230;0.9868
2024-08-02T00:00:00.0/2024-08-03T00:00:00.0;9877.3633;7245.7598;5754.6240;1491.1357;7973.6211;4571.2808;1123.2729;3448.0078;1525.6066;0.9868
2024-08-03T00:00:00.0/2024-08-04T00:00:00.0;9890.1064;7230.1592;5673.2158;1556.9436;7843.3652;2969.9871;260.8506;2709.1365;337.9175;0.9816
2024-08-04T00:00:00.0/2024-08-05T00:00:00.0;9902.9062;7252.1128;5696.0264;1556.0862;7881.5972;4752.6538;2117.6104;2635.0435;2711.8352;0.9868
2024-08-05T00:00:00.0/2024-08-06T00:00:00.0;9915.7471;7209.9966;5553.5205;1656.4760;7678.0220;5338.0859;2209.1484;3128.9375;3095.6089;0.9816
2024-08-06T00:00:00.0/2024-08-07T00:00:00.0;9928.5723;7221.6201;5696.2925;1525.3279;7944.3525;5815.8955;2926.8408;2889.0544;3846.0403;0.9872
2024-08-07T00:00:00.0/2024-08-08T00:00:00.0;9941.4648;7279.8545;5921.9434;1357.9115;8212.2432;3268.9697;469.5454;2799.4243;642.7470;0.9872
2024-08-08T00:00:00.0/2024-08-09T00:00:00.0;9954.3525;7359.8745;5954.8457;1405.0289;8288.4600;4225.8950;1247.3276;2978.5676;1554.9462;0.9872
2024-08-09T00:00:00.0/2024-08-10T00:00:00.0;9967.2188;7373.3101;5989.8511;1383.4590;8334.2920;6580.7197;3996.0686;2584.6511;5779.6382;0.9872
2024-08-10T00:00:00.0/2024-08-11T00:00:00.0;9980.0479;7332.2329;5972.2466;1359.9865;8266.2861;5835.9619;3075.3547;2760.6069;4320.4136;0.9872
2024-08-11T00:00:00.0/2024-08-12T00:00:00.0;9992.7881;7321.9951;5603.6104;1718.3848;7654.9976;4034.5950;770.3311;3264.2639;1126.6333;0.9875
2024-08-12T00:00:00.0/2024-08-13T00:00:00.0;10005.5186;7426.8940;6009.9253;1416.9684;8334.8516;6039.5244;3795.1599;2244.3643;4879.5117;0.9875
2024-08-13T00:00:00.0/2024-08-14T00:00:00.0;10018.1670;7457.4829;6108.0581;1349.4250;8435.7266;4676.9097;1452.0781;3224.8318;2066.9912;0.9875
2024-08-14T00:00:00.0/2024-08-15T00:00:00.0;10030.7656;7483.6938;6217.5513;1266.1427;8643.9678;3632.6428;578.5604;3054.0823;746.8322;0.9872
2024-08-15T00:00:00.0/2024-08-16T00:00:00.0;10043.1797;7418.8779;5890.3086;1528.5692;8062.0708;5499.4590;3053.4126;2446.0464;3822.4702;0.9875
2024-08-16T00:00:00.0/2024-08-17T00:00:00.0;10055.5264;7315.5811;5524.0342;1791.5466;7441.5352;6523.0444;3622.7708;2900.2734;4605.8184;0.9875
2024-08-17T00:00:00.0/2024-08-18T00:00:00.0;10067.7295;7405.1577;5921.3809;1483.7771;8111.8491;4150.0474;1236.2235;2913.8240;1842.2821;0.9406
2024-08-18T00:00:00.0/2024-08-19T00:00:00.0;10079.7314;7401.5327;5819.8965;1581.6361;7947.5742;5026.7197;2486.5688;2540.1511;3483.5486;0.9878
2024-08-19T00:00:00.0/2024-08-20T00:00:00.0;10091.6357;7465.9307;6043.0049;1422.9257;8247.0918;6657.6704;4437.7612;2219.9092;5375.1533;0.9878
2024-08-20T00:00:00.0/2024-08-21T00:00:00.0;10103.3545;7335.5684;5468.1631;1867.4050;7349.9385;3280.4956;530.0128;2750.4829;977.4384;0.9878
2024-08-21T00:00:00.0/2024-08-22T00:00:00.0;10114.9268;7317.4800;5400.1084;1917.3716;7280.1372;2219.8330;92.9254;2126.9075;110.4385;0.9875
2024-08-22T00:00:00.0/2024-08-23T00:00:00.0;10126.2314;7352.7935;5652.9912;1699.8021;7621.7490;3299.2180;525.2705;2773.9475;577.4521;0.9878
2024-08-23T00:00:00.0/2024-08-24T00:00:00.0;10137.3584;7345.3931;5600.7070;1744.6858;7582.3174;4695.7949;1055.7834;3640.0112;1495.0424;0.9878
2024-08-24T00:00:00.0/2024-08-25T00:00:00.0;10148.2441;7371.3936;5634.1396;1737.2540;7581.7524;4752.5562;1413.5397;3339.0164;1611.1298;0.9878
2024-08-25T00:00:00.0/2024-08-26T00:00:00.0;10158.8633;7404.3950;5765.9473;1638.4476;7787.5151;4381.9893;1041.8390;3340.1504;1301.2178;0.9882
2024-08-26T00:00:00.0/2024-08-27T00:00:00.0;10169.3115;7430.8760;5906.0757;1524.8003;8032.6880;5153.7383;1934.9237;3218.8145;3026.1941;0.9878
2024-08-27T00:00:00.0/2024-08-28T00:00:00.0;10179.4111;7495.2690;6215.7974;1279.4713;8542.6182;4380.2368;2082.2400;2297.9968;2256.3721;0.9882
2024-08-28T00:00:00.0/2024-08-29T00:00:00.0;10189.2939;7515.0576;6248.5415;1266.5162;8583.9287;5109.2651;2177.4248;2931.8401;2602.0903;0.9882
2024-08-29T00:00:00.0/2024-08-30T00:00:00.0;10198.8721;7549.5332;6250.8320;1298.7013;8552.4326;4338.5298;1111.7035;3226.8264;1287.1490;0.9882
2024-08-30T00:00:00.0/2024-08-31T00:00:00.0;10208.1074;7593.3306;6312.9048;1280.4257;8724.4307;6690.7407;4332.7817;2357.9587;5965.2642;0.9885
2024-08-31T00:00:00.0/2024-09-01T00:00:00.0;10217.1377;7564.9873;6069.0156;1495.9717;8223.9463;4897.0176;1593.7661;3303.2515;2084.9417;0.9882
2024-09-01T00:00:00.0/2024-09-02T00:00:00.0;10225.7441;7505.4888;5772.7061;1732.7828;7714.4712;5689.2134;2448.5522;3240.6611;3193.9753;0.9889
2024-09-02T00:00:00.0/2024-09-03T00:00:00.0;10234.0850;7588.2427;6045.8740;1542.3687;8175.9600;6487.0654;3809.1887;2677.8767;5271.8516;0.9889
2024-09-03T00:00:00.0/2024-09-04T00:00:00.0;10242.0645;7528.9082;5862.4434;1666.4647;7897.3560;5897.1855;2753.7051;3143.4802;3699.3210;0.9889
2024-09-04T00:00:00.0/2024-09-05T00:00:00.0;10249.7041;7583.9253;6079.5327;1504.3922;8275.6602;5981.0449;3075.5659;2905.4790;4626.8799;0.9885
2024-09-05T00:00:00.0/2024-09-06T00:00:00.0;10256.9941;7842.4565;6816.4590;1025.9977;9427.3271;7538.9370;6050.8823;1488.0547;8216.5000;0.9885
2024-09-06T00:00:00.0/2024-09-07T00:00:00.0;10263.8525;7731.2612;6579.8442;1151.4170;8994.1895;6481.9922;4351.2515;2130.7407;5620.3970;0.9889
2024-09-07T00:00:00.0/2024-09-08T00:00:00.0;10270.3916;7717.6406;6616.1318;1101.5088;9101.6484;5878.2080;3051.1543;2827.0540;4184.1562;0.9889
2024-09-08T00:00:00.0/2024-09-09T00:00:00.0;10276.5811;7714.2051;6582.1104;1132.0950;9015.0938;5178.6548;2110.9622;3067.6926;2788.4492;0.9885
2024-09-09T00:00:00.0/2024-09-10T00:00:00.0;10282.3066;7751.7280;6727.6626;1024.0654;9338.6943;6898.2920;4838.1274;2060.1646;6016.8525;0.9889
2024-09-10T00:00:00.0/2024-09-11T00:00:00.0;10287.6611;7690.9028;6352.0796;1338.8235;8681.1250;4227.3101;1051.7488;3175.5610;1778.3247;0.9889
2024-09-11T00:00:00.0/2024-09-12T00:00:00.0;10292.5586;7665.2466;6215.0923;1450.1542;8421.7764;5313.3330;1733.9924;3579.3406;2412.0225;0.9892
2024-09-12T00:00:00.0/2024-09-13T00:00:00.0;10297.1504;7705.0015;6494.0269;1210.9744;8870.1074;5686.7588;2553.1750;3133.5840;3035.9407;0.9889
2024-09-13T00:00:00.0/2024-09-14T00:00:00.0;10301.2197;7798.8394;6784.4995;1014.3398;9416.9424;7528.6860;6217.5239;1311.1621;8348.3271;0.9892
2024-09-14T00:00:00.0/2024-09-15T00:00:00.0;10304.9170;7808.4678;6718.0151;1090.4529;9251.0645;5555.1001;3027.0234;2528.0769;4324.3560;0.9892
2024-09-15T00:00:00.0/2024-09-16T00:00:00.0;10308.2061;7699.1543;6241.4604;1457.6941;8475.9199;7050.4868;4745.8813;2304.6060;6643.4185;0.9889
2024-09-16T00:00:00.0/2024-09-17T00:00:00.0;10311.0049;7638.8760;6041.3823;1597.4938;8117.3501;6029.7349;3015.2107;3014.5239;4015.6804;0.9892
2024-09-17T00:00:00.0/2024-09-18T00:00:00.0;10313.3857;7666.6333;6246.1069;1420.5261;8440.1826;5569.9478;2525.9426;3044.0054;3439.6077;0.9892
