DIM_SITE_ID,MEASURE_DATE,MEASURE_VALUE,SITE_COUNTRY,SITE_LATITUDE,SITE_LONGITUDE
10173608244938908903,2022-10-31,5323.27008333,Ghana,5.645759,-0.105223
10173608244938908903,2023-03-02,5665.552,Ghana,5.645759,-0.105223
18074720362286236858,2022-09-07,4903.1675,Ghana,5.645686,0.008678
10173608244938908903,2021-02-28,5460.91666667,Ghana,5.645759,-0.105223
18074720362286236858,2021-03-14,1532.93354167,Ghana,5.645686,0.008678
18074720362286236858,2021-05-17,6220.77083333,Ghana,5.645686,0.008678
10173608244938908903,2019-01-30,0,Ghana,5.645759,-0.105223
6002857824960866008,2022-05-05,4110.56247222,Ghana,-0.235111,5.632167
18074720362286236858,2022-05-31,5350.3025,Ghana,5.645686,0.008678
6002857824960866008,2022-04-23,5532.33233333,Ghana,-0.235111,5.632167
18074720362286236858,2022-06-18,834.59,Ghana,5.645686,0.008678
6002857824960866008,2021-04-21,0,Ghana,-0.235111,5.632167
18074720362286236858,2024-02-13,4018.684,Ghana,5.645686,0.008678
10173608244938908903,2021-05-20,5983.08333333,Ghana,5.645759,-0.105223
18074720362286236858,2024-02-17,3745.231,Ghana,5.645686,0.008678
6002857824960866008,2021-10-02,4981.26166667,Ghana,-0.235111,5.632167
10173608244938908903,2020-04-14,6048.83333333,Ghana,5.645759,-0.105223
18074720362286236858,2023-04-03,4610.07333333,Ghana,5.645686,0.008678
18074720362286236858,2023-03-18,2909.21166667,Ghana,5.645686,0.008678
18074720362286236858,2023-06-24,2426.1075,Ghana,5.645686,0.008678
18074720362286236858,2021-07-26,5131.8275,Ghana,5.645686,0.008678
10173608244938908903,2019-01-06,0,Ghana,5.645759,-0.105223
6002857824960866008,2021-06-06,5343.63766667,Ghana,-0.235111,5.632167
10173608244938908903,2019-02-28,0,Ghana,5.645759,-0.105223
10173608244938908903,2021-11-15,5458.54166667,Ghana,5.645759,-0.105223
18074720362286236858,2021-02-07,4876.042,Ghana,5.645686,0.008678
18074720362286236858,2024-07-03,0,Ghana,5.645686,0.008678
6002857824960866008,2024-05-23,5160.436,Ghana,-0.235111,5.632167
10173608244938908903,2023-10-13,2930.079,Ghana,5.645759,-0.105223
18074720362286236858,2021-04-25,5103.50295833,Ghana,5.645686,0.008678
18074720362286236858,2023-06-08,3792.72833333,Ghana,5.645686,0.008678
6002857824960866008,2022-09-09,3338.398,Ghana,-0.235111,5.632167
18074720362286236858,2022-02-17,4097.0075,Ghana,5.645686,0.008678
18074720362286236858,2022-07-03,-5,Ghana,5.645686,0.008678
10173608244938908903,2019-06-18,0,Ghana,5.645759,-0.105223
10173608244938908903,2024-06-25,2101.452,Ghana,5.645759,-0.105223
6002857824960866008,2023-06-26,2739.988,Ghana,-0.235111,5.632167
10173608244938908903,2023-03-18,3127.425,Ghana,5.645759,-0.105223
10173608244938908903,2020-02-22,4178.20833333,Ghana,5.645759,-0.105223
6002857824960866008,2021-08-28,3187.67466667,Ghana,-0.235111,5.632167
