datetime,Param_1,Param_2,Param_3,Param_4,Param_5
2009-12-24 17:00:00,774.68,691.03,121.89,0.017,36.42
2009-12-24 18:00:00,364.14,331.31,54.897,0.0,16.33
2009-12-24 19:00:00,86.794,76.911,14.886,0.0,7.82
2009-12-24 20:00:00,3.1875,2.1334,1.3209,0.0,4.964
2009-12-24 21:00:00,0.10282,0.0,1.1784,0.0,4.958
2009-12-24 22:00:00,0.0,0.0,1.6213,0.0,4.942
2009-12-24 23:00:00,0.0,0.0,2.0326,0.0,4.964
2009-12-25 00:00:00,0.0,0.0,1.9139,0.0,4.964
2009-12-25 01:00:00,0.00791,0.0,1.6846,0.0,4.964
2009-12-25 02:00:00,0.06327,0.0,2.3647,0.0,4.964
2009-12-25 03:00:00,0.0,0.0,2.2619,0.0,4.964
2009-12-25 04:00:00,0.0,0.0,2.2144,0.0,4.964
2009-12-25 05:00:00,0.01582,0.0,2.2065,0.0,4.964
2009-12-25 06:00:00,0.23725,0.0,3.0448,0.0,4.964
2009-12-25 07:00:00,0.45869,0.0,3.9463,0.0,4.964
2009-12-25 08:00:00,17.288,14.386,4.5315,0.0,4.964
2009-12-25 09:00:00,247.05,220.98,38.633,0.0,12.83
2009-12-25 10:00:00,504.9,448.2,78.321,0.0,12.88
2009-12-25 11:00:00,1449.6,925.21,224.24,0.383,230.1
2009-12-25 12:00:00,2201.4,1070.7,319.49,1.0,523.7
2009-12-25 13:00:00,2657.2,1466.8,383.53,1.0,417.0
2009-12-25 14:00:00,2633.6,1474.0,382.95,0.766,307.4
2009-12-25 15:00:00,1299.4,1002.0,190.73,0.233,83.0
2009-12-25 16:00:00,297.66,246.59,46.813,0.017,26.15
2009-12-25 17:00:00,345.34,309.84,49.472,0.0,24.24
2009-12-25 18:00:00,359.48,321.08,54.161,0.0,5.09
2009-12-25 19:00:00,47.612,37.989,11.547,0.0,4.975
2009-12-25 20:00:00,1.6056,0.95466,0.41129,0.0,4.964
2009-12-25 21:00:00,0.10282,0.01948,0.42708,0.0,4.964
2009-12-25 22:00:00,0.04745,0.0,0.40335,0.0,4.964
2009-12-25 23:00:00,0.00791,0.0,0.63269,0.0,4.964
2009-12-26 00:00:00,0.0,0.0,0.98856,0.0,4.964
2009-12-26 01:00:00,0.0,0.0,1.2891,0.0,4.964
2009-12-26 02:00:00,0.0,0.0,0.95693,0.0,4.964
2009-12-26 03:00:00,0.0,0.0,1.3998,0.0,4.964
2009-12-26 04:00:00,0.0,0.0,1.0835,0.0,4.964
2009-12-26 05:00:00,0.0,0.0,1.1863,0.0,4.964
2009-12-26 06:00:00,0.0,0.0,0.80667,0.0,4.964
2009-12-26 07:00:00,0.0,0.0,1.2337,0.0,4.964
2009-12-26 08:00:00,12.013,10.412,2.4358,0.0,4.964
2009-12-26 09:00:00,85.616,76.78,11.942,0.0,4.964
2009-12-26 10:00:00,260.87,236.36,36.988,0.0,5.829
2009-12-26 11:00:00,342.89,307.46,49.991,0.0,4.969
2009-12-26 12:00:00,550.52,492.18,79.912,0.0,5.372
2009-12-26 13:00:00,633.33,572.38,90.987,0.0,9.96
2009-12-26 14:00:00,1490.3,1320.9,218.76,0.0,12.26
2009-12-26 15:00:00,1123.1,1019.8,163.56,0.0,11.75
2009-12-26 16:00:00,1331.7,1168.0,200.83,0.0,22.27
2009-12-26 17:00:00,1468.0,1043.7,227.43,0.6,197.7
2009-12-26 18:00:00,1479.7,529.2,230.57,1.0,518.8
2009-12-26 19:00:00,558.64,259.19,96.205,1.0,336.2
2009-12-26 20:00:00,26.614,20.884,5.3939,0.017,21.27
2009-12-26 21:00:00,0.0,0.0,2.5627,0.0,4.964
2009-12-26 22:00:00,0.0,0.0,3.3139,0.0,4.964
2009-12-26 23:00:00,0.0,0.0,3.6855,0.0,4.964
2009-12-27 00:00:00,0.0,0.0,2.6415,0.0,4.964
2009-12-27 01:00:00,0.0,0.0,1.7715,0.0,4.964
2009-12-27 02:00:00,0.0,0.0,1.5106,0.0,4.964
2009-12-27 03:00:00,0.0,0.0,1.6924,0.0,4.964
2009-12-27 04:00:00,0.0,0.0,1.7082,0.0,4.964
2009-12-27 05:00:00,0.0,0.0,1.6924,0.0,4.964
2009-12-27 06:00:00,0.0,0.0,1.1546,0.0,4.964
2009-12-27 07:00:00,0.0,0.0,1.8901,0.0,4.964
2009-12-27 08:00:00,79.772,69.836,12.084,0.0,16.46
2009-12-27 09:00:00,189.01,168.33,27.197,0.0,14.33
2009-12-27 10:00:00,238.22,215.38,35.541,0.0,7.36
2009-12-27 11:00:00,295.88,267.21,42.7,0.0,7.48
2009-12-27 12:00:00,392.6,357.72,54.588,0.0,14.38
2009-12-27 13:00:00,549.32,498.14,77.312,0.0,8.68
2009-12-27 14:00:00,1222.4,1091.7,179.45,0.0,12.67
2009-12-27 15:00:00,1364.7,1237.9,200.83,0.0,8.76
2009-12-27 16:00:00,1389.9,1197.6,205.07,0.117,58.38
2009-12-27 17:00:00,1632.2,1195.2,244.05,0.733,185.8
2009-12-27 18:00:00,779.9,660.51,114.34,0.017,70.0
2009-12-27 19:00:00,311.93,281.09,45.179,0.0,18.24
2009-12-27 20:00:00,27.619,25.249,4.7139,0.0,5.78
2009-12-27 21:00:00,0.0,0.0,2.7367,0.0,4.964
2009-12-27 22:00:00,0.0,0.0,3.4088,0.0,4.964
2009-12-27 23:00:00,0.0,0.0,2.5546,0.0,4.964
2009-12-28 00:00:00,0.01582,0.0,3.1714,0.0,4.964
2009-12-28 01:00:00,0.0,0.0,2.2619,0.0,4.964
2009-12-28 02:00:00,0.0,0.0,2.1037,0.0,4.964
2009-12-28 03:00:00,0.0,0.0,1.9138,0.0,4.964
2009-12-28 04:00:00,0.0,0.0,1.7399,0.0,4.964
2009-12-28 05:00:00,0.0,0.0,1.906,0.0,4.964
2009-12-28 06:00:00,0.0,0.0,2.349,0.0,4.964
2009-12-28 07:00:00,0.01582,0.0,0.63278,0.0,4.965
2009-12-28 08:00:00,37.837,33.596,5.4257,0.0,4.964
2009-12-28 09:00:00,317.68,284.24,41.489,0.0,27.19
2009-12-28 10:00:00,954.64,764.76,138.08,0.666,177.1
2009-12-28 11:00:00,1584.8,1336.1,231.03,0.883,203.7
2009-12-28 12:00:00,2184.7,1604.9,300.77,1.0,381.1
2009-12-28 13:00:00,3096.8,1386.8,416.69,0.983,558.2
2009-12-28 14:00:00,1709.4,1200.1,236.92,0.433,140.0
2009-12-28 15:00:00,1032.2,882.77,149.69,0.0,47.02
2009-12-28 16:00:00,308.4,281.76,41.889,0.0,14.52
2009-12-28 17:00:00,1212.4,872.6,187.45,0.433,107.3
2009-12-28 18:00:00,1218.6,668.65,189.31,0.966,321.7
2009-12-28 19:00:00,389.83,337.55,59.119,0.117,84.7
2009-12-28 20:00:00,32.759,28.521,5.4018,0.0,12.31
2009-12-28 21:00:00,0.0,0.0,1.8429,0.0,4.964
2009-12-28 22:00:00,0.0,0.0,2.1196,0.0,4.964
2009-12-28 23:00:00,0.0,0.0,2.3252,0.0,4.964
2009-12-29 00:00:00,0.0,0.0,2.2382,0.0,4.964
2009-12-29 01:00:00,0.0,0.0,2.2698,0.0,4.964
2009-12-29 02:00:00,0.0,0.0,2.2381,0.0,4.964
2009-12-29 03:00:00,0.00791,0.0,1.8031,0.0,4.964
2009-12-29 04:00:00,0.0,0.0,1.8427,0.0,4.964
2009-12-29 05:00:00,0.0,0.0,2.3409,0.0,4.964
2009-12-29 06:00:00,0.0,0.0,1.5659,0.0,4.964
2009-12-29 07:00:00,0.0,0.0,1.1942,0.0,4.964
2009-12-29 08:00:00,35.367,30.477,7.3628,0.0,5.852
2009-12-29 09:00:00,594.15,407.79,86.9,0.383,168.6
2009-12-29 10:00:00,1144.8,765.12,175.79,0.983,265.6
2009-12-29 11:00:00,1301.3,1078.2,196.44,0.3,96.6
2009-12-29 12:00:00,1259.0,1137.1,188.55,0.0,10.45
2009-12-29 13:00:00,1216.0,1114.9,181.03,0.0,6.028
2009-12-29 14:00:00,1572.1,1400.5,233.28,0.0,7.77
2009-12-29 15:00:00,1534.3,1360.6,221.63,0.0,10.92
2009-12-29 16:00:00,1116.2,959.85,159.21,0.1,58.91
2009-12-29 17:00:00,140.07,123.81,17.425,0.0,11.86
2009-12-29 18:00:00,171.77,152.36,23.49,0.0,12.08
2009-12-29 19:00:00,230.06,206.38,33.292,0.0,10.86
2009-12-29 20:00:00,20.225,17.535,5.0541,0.0,6.425
2009-12-29 21:00:00,0.0,0.0,1.5976,0.0,4.964
2009-12-29 22:00:00,0.0,0.0,2.2223,0.0,4.964
2009-12-29 23:00:00,0.0,0.0,1.7003,0.0,4.964
2009-12-30 00:00:00,0.0,0.0,2.1274,0.0,4.964
2009-12-30 01:00:00,0.0,0.0,2.3251,0.0,4.964
2009-12-30 02:00:00,0.0,0.0,2.1985,0.0,4.964
2009-12-30 03:00:00,0.0,0.0,2.4991,0.0,4.964
2009-12-30 04:00:00,0.0,0.0,1.218,0.0,4.964
2009-12-30 05:00:00,0.0,0.0,1.5977,0.0,4.964
2009-12-30 06:00:00,0.0,0.0,1.3288,0.0,4.964
2009-12-30 07:00:00,0.0,0.0,1.0915,0.0,4.964
2009-12-30 08:00:00,65.067,58.552,10.535,0.0,11.0
2009-12-30 09:00:00,550.41,443.51,77.078,0.533,194.4
2009-12-30 10:00:00,711.58,625.0,109.6,0.117,53.55
2009-12-30 11:00:00,716.25,650.88,111.72,0.0,12.7
2009-12-30 12:00:00,804.64,734.81,124.16,0.0,16.03
2009-12-30 13:00:00,825.1,755.77,123.01,0.0,7.47
2009-12-30 14:00:00,990.79,904.3,147.55,0.0,10.09
2009-12-30 15:00:00,1220.1,1115.4,180.36,0.0,13.81
2009-12-30 16:00:00,1249.0,1083.0,187.93,0.067,34.17
2009-12-30 17:00:00,1270.0,1040.3,191.66,0.267,88.7
2009-12-30 18:00:00,1248.3,669.06,196.8,0.8,336.5
2009-12-30 19:00:00,628.66,302.48,98.58,0.6,260.3
2009-12-30 20:00:00,18.08,16.862,1.4316,0.0,8.45
2009-12-30 21:00:00,0.0,0.0,2.096,0.0,4.964
2009-12-30 22:00:00,0.0,0.0,2.8236,0.0,4.964
2009-12-30 23:00:00,0.0,0.0,2.2224,0.0,4.964
2009-12-31 00:00:00,0.0,0.0,1.3999,0.0,4.964
2009-12-31 01:00:00,0.0,0.0,2.1433,0.0,4.964
2009-12-31 02:00:00,0.0,0.0,1.3207,0.0,4.964
2009-12-31 03:00:00,0.0,0.0,1.5343,0.0,4.964
2009-12-31 04:00:00,0.0,0.0,1.8269,0.0,4.964
2009-12-31 05:00:00,0.0,0.0,1.6609,0.0,4.964
2009-12-31 06:00:00,0.0,0.0,1.8033,0.0,4.964
2009-12-31 07:00:00,0.0,0.0,1.2418,0.0,4.964
2009-12-31 08:00:00,61.487,54.911,8.3997,0.0,5.461
2009-12-31 09:00:00,633.73,517.35,91.531,0.4,134.4
2009-12-31 10:00:00,1359.4,628.78,206.59,1.0,566.5
2009-12-31 11:00:00,1746.9,1178.4,254.86,1.0,359.8
2009-12-31 12:00:00,1531.4,1247.5,222.98,0.65,144.4
2009-12-31 13:00:00,2209.0,1595.2,317.13,0.75,179.3
2009-12-31 14:00:00,1991.1,1575.5,284.76,0.05,44.95
2009-12-31 15:00:00,2168.3,1579.5,310.72,0.45,131.5
2009-12-31 16:00:00,2438.3,1441.7,355.89,1.0,271.9
2009-12-31 17:00:00,1827.1,819.52,272.63,1.0,408.4
2009-12-31 18:00:00,1480.1,355.82,226.08,1.0,547.1
2009-12-31 19:00:00,707.83,242.47,120.53,1.0,446.3
2009-12-31 20:00:00,45.239,30.64,7.8312,0.183,45.13
2009-12-31 21:00:00,0.0,0.0,1.0282,0.0,5.255
2009-12-31 22:00:00,0.0,0.0,2.8632,0.0,5.179
2009-12-31 23:00:00,0.0,0.0,3.7412,0.0,5.107
2010-01-01 00:00:00,0.0,0.0,4.01,0.0,5.052
2010-01-01 01:00:00,0.0,0.0,2.5626,0.0,4.997
2010-01-01 02:00:00,0.0,0.0,2.3806,0.0,4.975
2010-01-01 03:00:00,0.0,0.0,2.0958,0.0,4.975
2010-01-01 04:00:00,0.0,0.0,1.9534,0.0,4.964
2010-01-01 05:00:00,0.02373,0.0,1.5184,0.0,4.969
2010-01-01 06:00:00,0.01582,0.0,1.5343,0.0,4.98
2010-01-01 07:00:00,0.0,0.0,2.0325,0.0,4.969
2010-01-01 08:00:00,60.152,53.181,11.91,0.0,7.32
2010-01-01 09:00:00,438.62,357.36,65.293,0.417,104.7
2010-01-01 10:00:00,1003.5,751.22,150.32,0.816,236.3
2010-01-01 11:00:00,1438.4,953.65,211.47,1.0,319.4
2010-01-01 12:00:00,1141.0,1007.0,169.97,0.267,66.2
2010-01-01 13:00:00,1076.8,996.19,158.64,0.0,16.67
2010-01-01 14:00:00,613.5,561.26,88.159,0.0,25.32
2010-01-01 15:00:00,492.87,444.08,70.582,0.0,26.74
2010-01-01 16:00:00,631.17,561.82,83.494,0.0,38.67
2010-01-01 17:00:00,576.16,525.96,90.763,0.0,12.64
2010-01-01 18:00:00,794.09,652.53,127.65,0.15,71.3
2010-01-01 19:00:00,309.48,249.91,53.227,0.05,26.33
2010-01-01 20:00:00,29.107,23.818,7.0316,0.0,5.278
2010-01-01 21:00:00,0.0,0.0,0.56157,0.0,5.283
2010-01-01 22:00:00,0.0,0.0,1.0757,0.0,5.256
2010-01-01 23:00:00,0.0,0.0,1.7163,0.0,5.184
2010-01-02 00:00:00,0.0,0.0,1.3287,0.0,5.118
2010-01-02 01:00:00,0.0,0.0,2.6098,0.0,5.057
2010-01-02 02:00:00,0.0,0.0,3.6933,0.0,5.079
2010-01-02 03:00:00,0.0,0.0,3.385,0.0,5.008
2010-01-02 04:00:00,0.0,0.0,3.1003,0.0,5.025
2010-01-02 05:00:00,0.0,0.0,2.7365,0.0,5.042
2010-01-02 06:00:00,0.0,0.0,1.7005,0.0,5.042
2010-01-02 07:00:00,0.0,0.0,0.75928,0.0,4.992
2010-01-02 08:00:00,18.507,16.423,3.5907,0.0,5.053
2010-01-02 09:00:00,350.7,299.55,53.64,0.083,49.22
2010-01-02 10:00:00,996.8,771.35,152.64,0.783,195.2
2010-01-02 11:00:00,1262.8,969.48,192.29,0.9,168.2
2010-01-02 12:00:00,1364.8,1149.2,206.91,0.4,83.2
2010-01-02 13:00:00,1524.8,1316.2,230.13,0.0,33.11
2010-01-02 14:00:00,1765.3,1468.1,267.02,0.0,33.07
2010-01-02 15:00:00,1377.0,1224.1,210.28,0.0,12.01
2010-01-02 16:00:00,1195.8,1055.4,184.94,0.0,32.19
2010-01-02 17:00:00,828.5,752.36,125.73,0.0,8.24
2010-01-02 18:00:00,563.36,488.61,83.127,0.0,52.55
2010-01-02 19:00:00,236.14,188.98,36.903,0.2,77.1
2010-01-02 20:00:00,33.993,28.005,6.8018,0.0,17.54
2010-01-02 21:00:00,0.0,0.0,2.8,0.0,5.289
2010-01-02 22:00:00,0.0,0.0,3.1479,0.0,5.212
2010-01-02 23:00:00,0.0,0.0,3.0213,0.0,5.217
2010-01-03 00:00:00,0.0,0.0,2.7998,0.0,5.157
2010-01-03 01:00:00,0.0,0.0,2.3568,0.0,5.14
2010-01-03 02:00:00,0.0,0.0,1.5106,0.0,5.063
2010-01-03 03:00:00,0.0,0.0,1.5422,0.0,5.063
2010-01-03 04:00:00,0.0,0.0,1.2258,0.0,5.03
2010-01-03 05:00:00,0.0,0.0,1.5896,0.0,5.052
2010-01-03 06:00:00,0.0,0.0,2.341,0.0,5.019
2010-01-03 07:00:00,0.0,0.0,1.5422,0.0,5.013
2010-01-03 08:00:00,38.572,33.187,7.83,0.0,17.63
2010-01-03 09:00:00,358.56,222.2,50.072,0.55,195.5
2010-01-03 10:00:00,1402.0,480.07,221.67,1.0,708.0
2010-01-03 11:00:00,2174.8,553.25,319.52,1.0,778.0
2010-01-03 12:00:00,2318.4,746.46,319.42,0.933,624.5
2010-01-03 13:00:00,2850.6,829.44,392.06,0.8,624.7
2010-01-03 14:00:00,3059.0,1102.6,447.4,0.8,507.0
2010-01-03 15:00:00,3244.0,1008.7,480.2,0.916,602.8
2010-01-03 16:00:00,2415.9,991.39,371.72,0.733,433.4
2010-01-03 17:00:00,724.58,595.13,106.69,0.033,52.18
2010-01-03 18:00:00,251.55,237.78,36.713,0.0,12.63
2010-01-03 19:00:00,108.96,102.2,15.211,0.0,5.955
2010-01-03 20:00:00,16.681,15.206,3.1796,0.0,6.071
2010-01-03 21:00:00,0.0,0.0,1.8191,0.0,5.824
2010-01-03 22:00:00,0.0,0.0,2.7605,0.0,5.625
2010-01-03 23:00:00,0.0,0.0,3.5435,0.0,5.609
2010-01-04 00:00:00,0.0,0.0,3.749,0.0,5.443
2010-01-04 01:00:00,0.0,0.0,3.8438,0.0,5.355
2010-01-04 02:00:00,0.0,0.0,1.8033,0.0,5.328
2010-01-04 03:00:00,0.0,0.0,1.7162,0.0,5.306
2010-01-04 04:00:00,0.0,0.0,2.2382,0.0,5.3
2010-01-04 05:00:00,0.0,0.0,1.6767,0.0,5.295
2010-01-04 06:00:00,0.0,0.0,1.6529,0.0,5.295
2010-01-04 07:00:00,0.0,0.0,2.7996,0.0,5.73
2010-01-04 08:00:00,80.626,70.476,14.806,0.0,29.27
2010-01-04 09:00:00,425.48,272.83,63.587,0.783,224.1
2010-01-04 10:00:00,1154.7,611.11,188.39,0.766,457.5
2010-01-04 11:00:00,1283.4,933.26,197.9,0.75,247.0
2010-01-04 12:00:00,1444.4,1238.8,226.13,0.0,51.2
2010-01-04 13:00:00,1084.9,989.06,171.17,0.0,23.98
2010-01-04 14:00:00,864.8,789.87,136.51,0.0,8.82
2010-01-04 15:00:00,1027.9,933.57,162.7,0.0,9.49
2010-01-04 16:00:00,1819.2,1383.0,285.75,0.5,114.9
2010-01-04 17:00:00,1085.4,950.81,169.13,0.0,26.1
2010-01-04 18:00:00,714.31,628.98,113.93,0.0,29.93
2010-01-04 19:00:00,299.04,271.23,46.809,0.0,11.37
2010-01-04 20:00:00,23.672,21.898,4.9116,0.0,6.039
2010-01-04 21:00:00,0.0,0.0,2.7209,0.0,6.061
2010-01-04 22:00:00,0.0,0.0,2.7288,0.0,5.995
2010-01-04 23:00:00,0.0,0.0,2.3649,0.0,5.967
2010-01-05 00:00:00,0.0,0.0,1.8745,0.0,5.967
2010-01-05 01:00:00,0.0,0.0,2.0484,0.0,5.956
2010-01-05 02:00:00,0.0,0.0,1.7004,0.0,5.956
2010-01-05 03:00:00,0.0,0.0,1.4394,0.0,5.956
2010-01-05 04:00:00,0.0,0.0,1.5264,0.0,5.956
2010-01-05 05:00:00,0.03954,0.0,0.2768,0.0,5.957
2010-01-05 06:00:00,0.03954,0.0,0.46662,0.0,5.956
2010-01-05 07:00:00,0.03954,0.0,1.044,0.0,5.956
2010-01-05 08:00:00,70.617,63.02,11.57,0.0,6.955
2010-01-05 09:00:00,478.81,419.11,70.633,0.033,71.8
2010-01-05 10:00:00,1119.4,838.14,183.32,0.633,237.1
2010-01-05 11:00:00,1668.3,1195.6,263.47,0.8,320.4
2010-01-05 12:00:00,2596.0,1578.3,391.17,1.0,504.5
2010-01-05 13:00:00,2747.6,1384.4,411.7,1.0,485.5
2010-01-05 14:00:00,262.03,95.134,36.973,0.067,470.7
2010-01-05 15:00:00,2760.3,1200.9,392.18,0.65,377.6
2010-01-05 16:00:00,1164.5,921.75,173.85,0.317,79.4
2010-01-05 17:00:00,336.69,307.61,50.722,0.0,8.29
2010-01-05 18:00:00,424.41,392.36,67.748,0.0,8.64
2010-01-05 19:00:00,360.14,322.22,56.893,0.0,15.29
2010-01-05 20:00:00,43.739,39.247,7.1975,0.0,5.73
2010-01-05 21:00:00,0.0,0.0,1.1627,0.0,5.294
2010-01-05 22:00:00,0.0,0.0,1.8666,0.0,5.295
2010-01-05 23:00:00,0.0,0.0,2.9976,0.0,5.295
2010-01-06 00:00:00,0.0,0.0,4.4923,0.0,5.295
2010-01-06 01:00:00,0.0,0.0,1.3761,0.0,5.295
2010-01-06 02:00:00,0.0,0.0,1.7557,0.0,5.283
2010-01-06 03:00:00,0.0,0.0,2.7444,0.0,5.295
2010-01-06 04:00:00,0.0,0.0,2.2778,0.0,5.283
2010-01-06 05:00:00,0.0,0.0,1.5659,0.0,5.289
2010-01-06 06:00:00,0.0,0.0,1.9376,0.0,5.295
2010-01-06 07:00:00,0.0,0.0,2.0404,0.0,5.295
2010-01-06 08:00:00,27.277,23.767,6.1767,0.0,5.295
2010-01-06 09:00:00,320.06,287.35,50.6,0.0,14.52
2010-01-06 10:00:00,1107.3,832.24,175.14,0.933,265.6
2010-01-06 11:00:00,2062.5,762.54,313.32,1.0,685.8
2010-01-06 12:00:00,2705.0,1065.3,396.3,1.0,646.6
2010-01-06 13:00:00,500.64,383.43,74.458,0.05,56.9
2010-01-06 14:00:00,1202.7,1049.2,166.25,0.017,34.21
2010-01-06 15:00:00,436.81,387.01,64.742,0.0,27.45
2010-01-06 16:00:00,288.52,257.82,38.472,0.0,11.96
2010-01-06 17:00:00,362.72,330.6,53.895,0.0,7.08
2010-01-06 18:00:00,348.68,314.7,51.798,0.0,6.315
2010-01-06 19:00:00,381.65,297.67,58.063,0.217,79.5
2010-01-06 20:00:00,36.154,33.14,5.5683,0.0,6.458
2010-01-06 21:00:00,0.0,0.0,2.7129,0.0,5.283
2010-01-06 22:00:00,0.0,0.0,1.6293,0.0,5.289
2010-01-06 23:00:00,0.0,0.0,1.7795,0.0,5.267
2010-01-07 00:00:00,0.0,0.0,1.3999,0.0,5.267
2010-01-07 01:00:00,0.0,0.0,2.0088,0.0,5.267
2010-01-07 02:00:00,0.0,0.0,1.3524,0.0,5.25
2010-01-07 03:00:00,0.0,0.0,1.819,0.0,5.267
2010-01-07 04:00:00,0.0,0.0,1.8744,0.0,5.234
2010-01-07 05:00:00,0.0,0.0,2.1195,0.0,5.162
2010-01-07 06:00:00,0.0,0.0,1.8902,0.0,5.14
2010-01-07 07:00:00,0.0,0.0,1.4789,0.0,5.118
2010-01-07 08:00:00,38.579,33.566,6.8885,0.0,13.53
2010-01-07 09:00:00,485.18,286.62,72.286,0.833,288.7
2010-01-07 10:00:00,1223.9,491.73,200.28,1.0,555.8
2010-01-07 11:00:00,1998.1,651.34,302.63,1.0,704.0
2010-01-07 12:00:00,2724.2,686.61,387.72,1.0,786.0
2010-01-07 13:00:00,3188.9,1112.6,456.96,1.0,647.7
2010-01-07 14:00:00,2814.8,1170.3,424.48,0.733,436.0
2010-01-07 15:00:00,972.87,748.64,145.53,0.083,65.28
2010-01-07 16:00:00,1101.7,898.32,170.31,0.167,65.25
2010-01-07 17:00:00,680.64,610.89,104.78,0.0,65.51
2010-01-07 18:00:00,599.45,523.84,95.633,0.033,41.8
2010-01-07 19:00:00,373.64,256.21,65.21,0.283,102.5
2010-01-07 20:00:00,10.749,10.375,1.6689,0.0,5.768
2010-01-07 21:00:00,0.0,0.0,1.2022,0.0,5.294
2010-01-07 22:00:00,0.0,0.0,2.365,0.0,5.295
2010-01-07 23:00:00,0.0,0.0,3.8045,0.0,5.295
2010-01-08 00:00:00,0.0,0.0,2.1276,0.0,5.295
2010-01-08 01:00:00,0.0,0.0,2.7287,0.0,5.295
2010-01-08 02:00:00,0.0,0.0,3.1161,0.0,5.289
2010-01-08 03:00:00,0.0,0.0,4.2787,0.0,5.295
2010-01-08 04:00:00,0.0,0.0,2.7364,0.0,5.267
2010-01-08 05:00:00,0.0,0.0,3.7962,0.0,5.295
2010-01-08 06:00:00,0.0,0.0,2.8551,0.0,5.295
2010-01-08 07:00:00,0.0,0.0,2.1828,0.0,5.289
2010-01-08 08:00:00,31.603,27.653,5.1407,0.0,5.631
2010-01-08 09:00:00,155.79,140.05,25.577,0.0,6.227
2010-01-08 10:00:00,514.98,461.22,85.005,0.0,11.98
2010-01-08 11:00:00,1011.9,813.69,166.84,0.4,101.2
2010-01-08 12:00:00,1526.4,1220.4,251.22,0.566,138.0
2010-01-08 13:00:00,2276.1,1509.9,365.92,0.783,238.0
2010-01-08 14:00:00,2628.4,1284.3,406.3,1.0,350.0
2010-01-08 15:00:00,2047.9,1322.6,326.87,0.433,156.1
2010-01-08 16:00:00,1401.0,1125.9,232.33,0.633,149.3
2010-01-08 17:00:00,1384.2,557.25,237.21,1.0,369.0
2010-01-08 18:00:00,1460.0,541.63,262.78,1.0,463.5
2010-01-08 19:00:00,563.01,370.48,100.92,0.666,167.5
2010-01-08 20:00:00,58.718,48.751,10.703,0.0,20.29
2010-01-08 21:00:00,0.0,0.0,2.6417,0.0,5.294
2010-01-08 22:00:00,0.0,0.0,3.7728,0.0,5.294
2010-01-08 23:00:00,0.0,0.0,1.5582,0.0,5.289
2010-01-09 00:00:00,0.0,0.0,5.6157,0.0,5.278
2010-01-09 01:00:00,0.0,0.0,3.0529,0.0,5.234
2010-01-09 02:00:00,0.0,0.0,4.1363,0.0,5.217
2010-01-09 03:00:00,0.0,0.0,3.4562,0.0,5.146
2010-01-09 04:00:00,0.0,0.0,3.6066,0.0,5.151
2010-01-09 05:00:00,0.0,0.0,2.3728,0.0,5.063
2010-01-09 06:00:00,0.0,0.0,2.9186,0.0,5.036
2010-01-09 07:00:00,0.0,0.0,1.7242,0.0,5.031
2010-01-09 08:00:00,37.565,31.418,8.0602,0.0,11.55
2010-01-09 09:00:00,455.49,257.53,72.088,0.816,273.4
2010-01-09 10:00:00,1018.4,470.22,175.13,1.0,431.7
2010-01-09 11:00:00,1824.0,707.29,298.17,1.0,594.0
2010-01-09 12:00:00,2497.2,839.18,390.78,1.0,676.3
2010-01-09 13:00:00,2764.2,864.16,417.09,1.0,597.3
2010-01-09 14:00:00,2418.4,1012.5,363.95,0.716,354.8
2010-01-09 15:00:00,2362.5,1177.7,371.15,0.6,308.8
2010-01-09 16:00:00,1274.0,784.16,200.58,0.267,151.1
2010-01-09 17:00:00,910.48,682.26,154.69,0.217,93.6
2010-01-09 18:00:00,930.96,674.23,162.57,0.417,136.2
2010-01-09 19:00:00,245.84,190.41,39.726,0.217,57.12
2010-01-09 20:00:00,23.587,22.29,3.7572,0.0,5.801
2010-01-09 21:00:00,0.0,0.0,2.001,0.0,5.294
2010-01-09 22:00:00,0.0,0.0,2.9661,0.0,5.295
2010-01-09 23:00:00,0.0,0.0,2.6577,0.0,5.295
2010-01-10 00:00:00,0.0,0.0,1.9616,0.0,5.295
2010-01-10 01:00:00,0.0,0.0,2.5073,0.0,5.295
2010-01-10 02:00:00,0.0,0.0,0.49828,0.0,5.295
2010-01-10 03:00:00,0.0,0.0,1.479,0.0,5.295
2010-01-10 04:00:00,0.0,0.0,1.5422,0.0,5.295
2010-01-10 05:00:00,0.0,0.0,2.436,0.0,5.295
2010-01-10 06:00:00,0.0,0.0,2.6654,0.0,5.295
2010-01-10 07:00:00,0.0,0.0,2.2067,0.0,5.295
2010-01-10 08:00:00,40.613,34.94,8.004,0.0,12.57
2010-01-10 09:00:00,441.15,271.65,70.036,0.783,241.4
2010-01-10 10:00:00,1167.4,555.16,198.85,1.0,502.2
2010-01-10 11:00:00,1406.4,996.08,225.22,1.0,371.7
2010-01-10 12:00:00,2006.6,1525.2,320.71,1.0,321.9
2010-01-10 13:00:00,2704.7,1514.2,407.04,1.0,448.6
2010-01-10 14:00:00,2718.5,1435.7,400.0,0.683,332.2
2010-01-10 15:00:00,2121.2,1360.6,318.86,0.45,165.5
2010-01-10 16:00:00,1151.2,953.82,178.12,0.15,57.3
2010-01-10 17:00:00,455.74,419.8,69.177,0.0,7.26
2010-01-10 18:00:00,798.19,602.0,132.41,0.4,116.2
2010-01-10 19:00:00,385.61,296.56,62.751,0.2,65.69
