Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2266024,-,-,-,3.09,43.62,0,452,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2010,1,1,0,30,127.46000000000001,0.16,3.3000000000000003,0,0,0,0,19.200000000000003,98.45,958,0,0,0,0,19.5,103,1.6
2010,1,1,1,30,113.91,0.16,3.3000000000000003,0,0,0,0,19.3,100,959,0,0,0,0,19.3,98,1.6
2010,1,1,2,30,100.15,0.16,3.3000000000000003,0,0,0,0,19.400000000000002,100,960,0,0,0,0,19.400000000000002,92,2
2010,1,1,3,30,86.18,0.16,3.4000000000000004,28,74,33,0,19.5,91.77,960,28,74,0,33,20.900000000000002,86,2.9000000000000004
2010,1,1,4,30,72.65,0.16,3.4000000000000004,92,502,242,1,19.400000000000002,76.76,960,92,502,0,242,23.700000000000003,82,3.8000000000000003
2010,1,1,5,30,59.34,0.16,3.4000000000000004,120,709,481,0,18.7,60.660000000000004,960,120,709,0,481,26.900000000000002,77,4.1000000000000005
2010,1,1,6,30,46.69,0.16,3.4000000000000004,135,813,692,0,17.400000000000002,46.6,960,135,813,0,692,30.1,69,4
2010,1,1,7,30,35.53,0.16,3.4000000000000004,145,865,849,0,16,37,959,145,865,0,849,32.6,63,3.7
2010,1,1,8,30,27.76,0.16,3.4000000000000004,149,889,936,0,15.3,32.36,957,149,889,0,936,34.2,59,3.4000000000000004
2010,1,1,9,30,26.580000000000002,0.16,3.4000000000000004,137,913,953,0,14.9,29.740000000000002,956,137,913,0,953,35.2,58,3.2
