Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2266024,-,-,-,3.09,43.62,0,452,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2012,1,1,0,30,127.4,0.16,1.6,0,0,0,0,16.5,100,961,0,0,0,0,16.5,73,3
2012,1,1,1,30,113.86,0.16,1.6,0,0,0,0,16.3,100,962,0,0,0,0,16.3,69,2.9000000000000004
2012,1,1,2,30,100.10000000000001,0.16,1.6,0,0,0,0,16.5,100,962,0,0,0,0,16.5,64,2.9000000000000004
2012,1,1,3,30,86.13,0.16,1.5,31,60,35,0,17.1,95.8,963,31,60,0,35,17.8,60,3.7
2012,1,1,4,30,72.61,0.16,1.5,103,503,253,0,17.400000000000002,83.69,963,103,503,0,253,20.3,58,4.800000000000001
2012,1,1,5,30,59.300000000000004,0.16,1.5,128,735,504,0,17.3,71.67,963,128,735,0,504,22.700000000000003,56,5.4
2012,1,1,6,30,46.660000000000004,0.16,1.5,154,822,718,0,16.8,60.94,963,154,822,0,718,24.900000000000002,52,5.4
2012,1,1,7,30,35.52,0.16,1.5,169,870,878,0,16.400000000000002,53.230000000000004,962,169,870,0,878,26.700000000000003,49,5.300000000000001
2012,1,1,8,30,27.78,0.16,1.6,182,882,962,0,16.1,48.370000000000005,961,182,882,0,962,28,47,5
2012,1,1,9,30,26.62,0.16,1.7000000000000002,217,829,958,0,15.9,45.32,960,217,829,0,958,28.900000000000002,46,4.6000000000000005
2012,1,1,10,30,32.77,0.16,1.8,230,775,881,0,15.700000000000001,44.08,959,230,775,0,881,29.200000000000003,46,4.3
2012,1,1,11,30,43.19,0.16,1.9000000000000001,229,693,734,0,15.5,43.7,959,229,693,0,734,29.1,47,3.9000000000000004
