Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2266024,-,-,-,3.09,43.62,0,452,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2022,1,1,0,30,127.46000000000001,0.15,2.3000000000000003,0,0,0,0,18.1,100,960,0,0,0,0,18.1,64,2.6
2022,1,1,1,30,113.91,0.15,2.2,0,0,0,0,17.8,100,961,0,0,0,0,17.8,60,2.6
2022,1,1,2,30,100.15,0.15,2.1,0,0,0,0,17.8,100,961,0,0,0,0,17.8,56,2.9000000000000004
2022,1,1,3,30,86.18,0.15,2.1,26,192,39,0,18,92.8,962,26,192,0,39,19.200000000000003,56,3.9000000000000004
2022,1,1,4,30,72.65,0.15,2.1,69,655,264,0,18,78.53,963,69,655,0,264,21.900000000000002,58,5.1000000000000005
2022,1,1,5,30,59.34,0.15,2,86,838,514,0,17.400000000000002,63.59,963,86,838,0,514,24.8,58,5.5
2022,1,1,6,30,46.69,0.15,2,95,926,730,0,16.7,52.120000000000005,963,95,926,0,730,27.400000000000002,57,5.5
2022,1,1,7,30,35.53,0.15,2,101,972,891,0,16,43.96,962,101,972,0,891,29.5,54,5.300000000000001
2022,1,1,8,30,27.75,0.15,2,100,997,982,0,15.200000000000001,38.6,961,100,997,0,982,30.900000000000002,52,5
2022,1,1,9,30,26.57,0.15,2,97,1005,996,0,14.4,34.79,959,97,1005,0,996,31.8,53,4.7
2022,1,1,10,30,32.7,0.15,2,93,994,930,0,13.600000000000001,32.42,958,93,994,0,930,32.2,55,4.2
