Day,Temperature,Temperature (SAT),Rain
"",Degree Celsius,Degree Celsius,mm
01-June-21,26.13,28.10,0.00
02-June-21,25.50,27.89,0.00
03-June-21,24.98,28.18,0.00
04-June-21,24.49,27.74,0.00
05-June-21,24.83,27.64,0.00
06-June-21,25.51,27.57,0.00
07-June-21,25.83,27.92,0.00
08-June-21,25.57,28.55,0.00
09-June-21,25.80,28.24,0.00
10-June-21,25.96,28.31,0.00
11-June-21,26.31,28.30,0.00
12-June-21,26.49,27.72,0.00
13-June-21,25.75,28.07,0.00
14-June-21,23.89,27.90,3.20
15-June-21,24.55,27.94,0.00
16-June-21,23.06,27.61,30.20
17-June-21,23.58,26.73,0.20
18-June-21,24.83,26.15,0.00
19-June-21,24.00,26.47,3.20
20-June-21,23.60,27.12,0.00
21-June-21,23.61,25.86,0.80
22-June-21,25.11,27.08,0.00
23-June-21,24.05,27.15,7.60
24-June-21,24.69,27.73,0.00
25-June-21,25.26,27.35,0.00
26-June-21,25.12,28.06,0.00
27-June-21,25.73,28.93,0.00
28-June-21,26.21,28.38,0.00
29-June-21,25.22,27.68,3.00
30-June-21,22.14,26.88,22.00
Average,24.93,27.64,
Maximum,26.49,28.93,30.20
Minimum,22.14,25.86,0.00
Total,,,70.20
Day,GHI (1) GHI (2),GHI (SAT),,GHI (1) vs (2),GHI (1) vs (SAT)
"",2kWh/m 2 /day kWh/m 2 /day,kWh/m /day,,%,%
01 June '21,6.60 6.60,6.79,,-0.07,-2.90
02 June '21,6.03 6.03,5.80,,-0.01,3.79
03 June '21,4.59 4.59,4.10,,0.02,10.52
04 June '21,4.33 4.31,3.58,,0.39,17.34
05 June '21,6.32 6.31,6.24,,0.08,1.19
06 June '21,6.41 6.42,6.30,,-0.10,1.77
07 June '21,6.64 6.64,6.62,,-0.05,0.28
08 June '21,6.64 6.65,6.72,,-0.08,-1.24
09 June '21,6.75 6.75,6.78,,-0.06,-0.41
10 June '21,6.72 6.72,6.86,,-0.09,-2.13
11 June '21,6.54 6.54,6.74,,0.05,-3.08
12 June '21,6.45 6.45,6.47,,0.08,-0.23
13 June '21,5.60 5.59,5.52,,0.17,1.42
14 June '21,4.70 4.70,4.46,,0.04,5.12
15 June '21,5.77 5.76,5.29,,0.08,8.23
16 June '21,3.17 3.17,2.92,,0.10,7.98
17 June '21,2.96 2.96,2.40,,0.13,19.08
18 June '21,4.56 4.56,4.72,,0.05,-3.52
19 June '21,6.04 6.05,6.04,,-0.12,-0.02
20 June '21,5.35 5.35,5.60,,0.01,-4.56
21 June '21,4.70 4.70,3.72,,-0.01,20.96
22 June '21,5.99 6.00,6.08,,-0.19,-1.46
23 June '21,6.13 6.13,6.17,,-0.03,-0.58
24 June '21,6.17 6.17,6.37,,-0.04,-3.28
