Day,Temperature,Temperature (SAT),Rain
"",Degree Celsius,Degree Celsius,mm
01-April-20,26.39,28.29,0.00
02-April-20,27.74,28.30,0.00
03-April-20,26.75,28.95,0.00
04-April-20,27.25,27.76,8.60
05-April-20,26.04,27.54,1.80
06-April-20,26.60,28.31,0.20
07-April-20,27.57,28.25,0.00
08-April-20,28.38,28.20,0.00
09-April-20,28.37,27.90,0.00
10-April-20,27.60,28.09,0.40
11-April-20,27.97,27.61,3.80
12-April-20,26.27,27.18,4.20
13-April-20,24.77,26.94,3.80
14-April-20,25.55,27.86,2.80
15-April-20,24.82,26.43,0.20
16-April-20,27.24,27.57,0.00
17-April-20,26.75,27.22,0.00
18-April-20,25.48,26.93,0.00
19-April-20,26.73,26.73,0.00
20-April-20,22.22,23.90,33.40
21-April-20,25.30,25.17,0.20
22-April-20,24.19,26.13,0.00
23-April-20,26.21,26.78,0.00
24-April-20,26.68,25.86,0.00
25-April-20,26.85,26.09,0.00
26-April-20,26.51,24.02,7.60
27-April-20,25.35,25.11,6.80
28-April-20,23.63,26.60,10.60
29-April-20,25.66,25.67,0.20
30-April-20,25.47,26.90,0.00
Average,26.21,26.94,
Maximum,28.38,28.95,33.40
Minimum,22.22,23.90,0.00
Total,,,84.60
Day,GHI (1) GHI (2),GHI (SAT),,GHI (1) vs (2),GHI (1) vs (SAT)
"",2kWh/m 2 /day kWh/m 2 /day,kWh/m /day,,%,%
01 April '20,7.08 7.06,7.26,,0.32,-2.60
02 April '20,7.42 7.39,7.43,,0.38,-0.16
03 April '20,6.25 6.23,6.17,,0.29,1.33
04 April '20,6.55 6.53,6.68,,0.27,-2.06
05 April '20,6.91 6.88,6.54,,0.38,5.32
06 April '20,7.26 7.23,7.45,,0.33,-2.59
07 April '20,7.09 7.07,7.56,,0.28,-6.66
08 April '20,7.25 7.22,7.49,,0.47,-3.20
09 April '20,6.52 6.50,6.35,,0.43,2.62
10 April '20,6.04 6.02,6.15,,0.34,-1.81
11 April '20,6.59 6.58,7.08,,0.26,-7.43
12 April '20,6.84 6.81,6.74,,0.35,1.39
13 April '20,5.55 5.53,5.48,,0.43,1.39
14 April '20,6.43 6.41,6.16,,0.28,4.27
15 April '20,5.62 5.61,5.59,,0.19,0.58
16 April '20,7.32 7.28,7.17,,0.46,1.99
17 April '20,6.09 6.08,6.13,,0.04,-0.64
18 April '20,4.40 4.38,3.20,,0.32,27.21
19 April '20,7.07 7.06,6.71,,0.24,5.17
20 April '20,1.58 1.58,1.28,,0.13,18.97
21 April '20,6.48 6.46,6.20,,0.31,4.25
22 April '20,3.28 3.27,2.82,,0.27,13.91
23 April '20,6.51 6.50,6.53,,0.20,-0.34
