Day,Temperature,Temperature (SAT),Rain
"",Degree Celsius,Degree Celsius,mm
01-October-20,22.30,26.26,0.60
02-October-20,22.65,26.62,15.20
03-October-20,23.68,26.30,3.20
04-October-20,23.52,26.43,0.60
05-October-20,25.48,27.37,0.00
06-October-20,24.13,27.21,4.80
07-October-20,25.05,27.18,0.20
08-October-20,25.24,26.24,0.00
09-October-20,24.46,27.32,1.20
10-October-20,24.09,25.67,0.20
11-October-20,25.74,26.23,0.00
12-October-20,24.43,26.26,37.60
13-October-20,22.75,26.10,1.60
14-October-20,23.04,26.29,0.00
15-October-20,24.75,26.05,0.20
16-October-20,24.42,27.20,0.00
17-October-20,24.40,26.98,0.00
18-October-20,24.27,23.45,0.00
19-October-20,24.47,25.86,0.00
20-October-20,23.52,24.98,21.00
21-October-20,23.69,25.88,4.60
22-October-20,23.62,26.65,4.40
23-October-20,24.06,26.68,13.00
24-October-20,23.42,27.23,0.00
25-October-20,25.45,27.15,0.00
26-October-20,23.41,25.87,17.40
27-October-20,24.28,23.97,0.20
28-October-20,24.42,25.89,2.00
29-October-20,24.25,26.71,9.20
30-October-20,22.98,26.32,27.20
31-October-20,25.10,26.01,0.00
Average,24.10,26.27,
Maximum,25.74,27.37,37.60
Minimum,22.30,23.45,0.00
Total,,,164.40
Day,GHI (1),GHI (2),GHI (SAT),GHI (1) vs (2),GHI (1) vs (SAT)
"",2,2,2,,
"",kWh/m /day,kWh/m /day,kWh/m /day,%,%
01 October '20,4.20,4.19,5.05,0.34,-20.19
02 October '20,7.02,6.98,6.65,0.47,5.21
03 October '20,5.47,5.46,5.47,0.24,0.08
04 October '20,5.28,5.26,5.45,0.36,-3.18
05 October '20,7.11,7.08,7.11,0.34,-0.01
06 October '20,6.23,6.20,6.46,0.46,-3.68
07 October '20,5.90,5.87,6.16,0.41,-4.51
08 October '20,6.87,6.85,6.43,0.37,6.45
09 October '20,6.73,6.70,6.49,0.41,3.49
10 October '20,5.41,5.40,5.36,0.14,0.84
11 October '20,7.35,7.34,7.35,0.24,0.12
12 October '20,5.47,5.46,5.46,0.18,0.28
13 October '20,5.01,5.00,4.45,0.17,11.24
14 October '20,4.58,4.56,4.19,0.44,8.63
15 October '20,7.20,7.19,6.98,0.24,3.06
16 October '20,6.05,6.04,6.40,0.20,-5.70
17 October '20,4.68,4.66,4.85,0.27,-3.77
18 October '20,5.91,5.90,5.53,0.26,6.43
19 October '20,6.95,6.92,6.25,0.36,9.97
20 October '20,5.49,5.47,5.47,0.33,0.39
21 October '20,6.14,6.13,5.92,0.24,3.72
22 October '20,4.98,4.96,5.12,0.42,-2.75
23 October '20,5.63,5.62,5.37,0.02,4.51
24 October '20,5.57,5.54,5.44,0.51,2.34
25 October '20,6.36,6.34,6.68,0.35,-4.97
26 October '20,4.82,4.82,5.05,0.01,-4.73
27 October '20,4.48,4.48,4.80,0.02,-7.16
28 October '20,6.72,6.69,6.09,0.36,9.31
29 October '20,6.37,6.35,6.53,0.33,-2.49
30 October '20,4.33,4.33,3.92,0.06,9.60
31 October '20,6.67,6.66,6.42,0.19,3.89
Average,5.84,5.82,5.77,0.28*,4.93*
Maximum,7.35,7.34,7.35,0.51,-20.19
Minimum,4.20,4.19,3.92,0.01,-0.01
Day,DHI (1),DHI (SAT),DHI (1) vs (SAT)
"",2,2,
"",kWh/m /day,kWh/m /day,%
01 October '20,2.01,2.08,-3.40
02 October '20,1.14,1.98,-73.23
03 October '20,2.82,2.55,9.82
04 October '20,2.00,2.28,-13.60
05 October '20,1.56,1.79,-15.10
06 October '20,1.40,1.48,-6.00
07 October '20,2.51,2.29,8.95
08 October '20,2.21,2.29,-3.69
09 October '20,2.43,2.32,4.66
10 October '20,3.71,2.77,25.37
11 October '20,1.20,1.65,-37.76
12 October '20,2.08,2.12,-1.92
13 October '20,3.51,2.78,20.58
14 October '20,2.41,2.07,14.28
15 October '20,1.46,2.07,-42.10
16 October '20,3.06,2.58,15.92
17 October '20,3.37,3.15,6.52
18 October '20,2.78,2.98,-7.21
19 October '20,1.99,2.19,-9.96
20 October '20,3.31,2.50,24.38
21 October '20,2.66,1.96,26.31
22 October '20,2.42,2.37,1.75
23 October '20,2.39,2.36,1.36
24 October '20,1.28,1.63,-27.62
25 October '20,2.49,2.34,6.37
26 October '20,3.02,2.86,5.41
27 October '20,3.08,3.03,1.47
28 October '20,1.57,2.57,-64.22
29 October '20,2.12,2.42,-13.98
30 October '20,3.16,2.75,12.72
31 October '20,3.26,2.44,25.33
Average,2.40,2.34,17.13*
Maximum,3.71,3.15,-73.23
Minimum,1.14,1.48,1.36
Day GTI (Clean),GTI (Soil),GTI (Monthly),GTI (Clean) vs,GTI (Clean) vs
"",,,(Soil),(Monthly)
2,2,2,,
kWh/m /day,kWh/m /day,kWh/m /day,%,%
01 October '20 4.18,4.08,4.18,2.59,0.01
02 October '20 6.97,6.80,6.97,2.43,0.02
03 October '20 5.42,5.32,5.42,1.89,0.02
04 October '20 5.27,5.16,5.26,2.17,0.28
05 October '20 7.09,6.95,7.08,2.03,0.17
06 October '20 6.25,6.11,6.24,2.26,0.30
07 October '20 5.94,5.83,5.93,1.92,0.20
08 October '20 6.91,6.77,6.89,2.15,0.37
09 October '20 6.77,6.63,6.76,2.06,0.15
10 October '20 5.43,5.32,5.40,2.09,0.45
11 October '20 7.42,7.23,7.35,2.48,0.94
12 October '20 5.51,5.40,5.48,2.06,0.62
13 October '20 5.04,4.95,5.03,1.87,0.19
