Day,Temperature,Temperature (SAT),Rain
"",Degree Celsius,Degree Celsius,mm
01-September-21,23.39,26.11,4.20
02-September-21,24.60,25.65,0.00
03-September-21,24.26,25.85,43.20
04-September-21,24.50,25.15,0.20
05-September-21,22.98,25.50,21.60
06-September-21,24.18,26.20,13.00
07-September-21,25.47,27.08,0.40
08-September-21,23.04,26.61,8.80
09-September-21,24.20,25.85,1.60
10-September-21,23.70,25.72,3.20
11-September-21,23.63,25.73,1.20
12-September-21,24.87,26.91,0.40
13-September-21,25.37,26.83,5.40
14-September-21,25.20,26.78,0.80
15-September-21,24.31,27.46,0.00
16-September-21,24.07,27.29,22.00
17-September-21,24.35,25.82,0.00
18-September-21,23.92,24.77,63.00
19-September-21,23.56,26.36,5.40
20-September-21,23.88,25.08,0.20
21-September-21,25.37,26.52,0.20
22-September-21,25.50,27.04,10.20
23-September-21,25.02,27.50,0.40
24-September-21,24.24,27.27,22.60
25-September-21,24.40,26.12,0.00
26-September-21,23.86,25.70,1.00
27-September-21,23.91,26.10,0.20
28-September-21,23.91,26.47,0.00
29-September-21,24.74,27.55,2.40
30-September-21,25.47,27.68,0.20
Average,24.33,26.36,
Maximum,25.50,27.68,63.00
Minimum,22.98,24.77,0.00
Total,,,231.80
Day,GHI (1) GHI (2),GHI (SAT),,GHI (1) vs (2),GHI (1) vs (SAT)
"",2kWh/m 2 /day kWh/m 2 /day,kWh/m /day,,%,%
01 September '21,3.14 3.15,2.68,,-0.23,14.76
02 September '21,5.76 5.75,5.90,,0.12,-2.50
03 September '21,4.97 4.97,5.37,,0.02,-8.15
04 September '21,6.46 6.46,6.47,,-0.01,-0.14
05 September '21,5.57 5.57,5.32,,0.00,4.56
06 September '21,6.55 6.54,6.67,,0.11,-1.85
07 September '21,7.16 7.16,7.18,,0.04,-0.29
08 September '21,5.32 5.31,5.03,,0.19,5.35
09 September '21,6.57 6.58,6.57,,-0.06,0.02
10 September '21,5.20 5.19,5.75,,0.13,-10.71
11 September '21,4.15 4.14,4.43,,0.08,-6.81
12 September '21,6.71 6.71,6.65,,0.13,1.02
13 September '21,7.01 7.00,6.97,,0.03,0.48
14 September '21,7.03 7.02,6.90,,0.11,1.90
15 September '21,6.12 6.11,6.45,,0.21,-5.37
16 September '21,4.62 4.61,5.09,,0.19,-10.28
17 September '21,6.11 6.11,5.43,,0.12,11.10
18 September '21,4.90 4.89,4.71,,0.24,3.78
19 September '21,5.54 5.54,5.73,,-0.10,-3.55
20 September '21,4.78 4.77,4.99,,0.23,-4.35
21 September '21,7.22 7.22,7.19,,0.07,0.52
22 September '21,6.83 6.82,6.86,,0.10,-0.48
23 September '21,6.97 6.96,7.10,,0.12,-1.90
24 September '21,6.70 6.69,7.11,,0.16,-6.14
25 September '21,5.06 5.07,5.53,,-0.11,-9.23
26 September '21,6.19 6.19,6.21,,0.13,-0.32
27 September '21,6.50 6.48,6.39,,0.24,1.63
28 September '21,5.91 5.90,5.99,,0.23,-1.34
29 September '21,6.88 6.87,6.72,,0.18,2.33
30 September '21,6.47 6.45,6.85,,0.19,-5.88
Average,5.95 5.94,6.01,,0.13*,4.22*
Maximum,7.22 7.22,7.19,,0.24,14.76
Minimum,3.14 3.15,2.68,,0.00,0.02
Day,DHI (1) DHI (SAT),,DHI (1) vs (SAT)
"",2kWh/m 2 /day kWh/m /day,,%
01 September '21,2.44 2.31,,5.36
02 September '21,2.36 2.63,,-11.53
03 September '21,3.17 3.18,,-0.40
04 September '21,1.90 2.68,,-40.67
05 September '21,2.81 2.65,,5.74
06 September '21,2.16 2.51,,-15.75
07 September '21,1.14 1.90,,-65.81
08 September '21,2.14 2.07,,3.28
09 September '21,1.77 2.09,,-17.85
10 September '21,2.27 2.68,,-18.32
11 September '21,3.28 2.88,,12.39
12 September '21,2.18 2.76,,-26.63
13 September '21,1.41 2.20,,-55.94
14 September '21,1.64 2.22,,-35.57
15 September '21,1.54 2.06,,-33.26
16 September '21,2.99 2.74,,8.30
17 September '21,2.88 2.77,,3.93
18 September '21,3.45 3.06,,11.37
19 September '21,3.67 3.07,,16.31
20 September '21,1.77 2.06,,-15.99
21 September '21,1.60 2.01,,-25.69
22 September '21,1.94 2.20,,-13.27
23 September '21,1.62 2.08,,-28.86
24 September '21,1.96 2.15,,-9.31
25 September '21,3.15 3.29,,-4.25
26 September '21,1.22 2.00,,-64.40
27 September '21,1.15 1.54,,-33.30
28 September '21,1.87 1.97,,-5.37
29 September '21,1.91 2.02,,-5.97
30 September '21,2.96 2.53,,14.78
Average,2.21 2.41,,20.32*
Maximum,3.67 3.29,,-65.81
Minimum,1.14 1.54,,-0.40
Day,GTI (Clean) GTI (Soil),GTI (Monthly),,GTI (Clean) vs,GTI (Clean) vs
"",,,,(Soil),(Monthly)
"",2kWh/m 2 /day kWh/m 2 /day,kWh/m /day,,%,%
01 September '21,3.06 3.05,3.05,,0.15,0.21
02 September '21,5.56 5.53,5.55,,0.59,0.17
03 September '21,4.77 4.72,4.74,,0.93,0.70
04 September '21,6.17 6.15,6.15,,0.34,0.31
05 September '21,5.37 5.35,5.35,,0.29,0.36
06 September '21,6.29 6.26,6.27,,0.45,0.35
07 September '21,6.81 6.78,6.79,,0.47,0.28
08 September '21,5.13 5.12,5.12,,0.15,0.08
09 September '21,6.29 6.29,6.28,,-0.11,0.16
10 September '21,5.04 5.03,5.04,,0.27,0.12
11 September '21,4.08 4.08,4.08,,0.13,0.17
12 September '21,6.45 6.43,6.43,,0.38,0.38
13 September '21,6.77 6.76,6.75,,0.17,0.30
14 September '21,6.80 6.77,6.77,,0.43,0.43
15 September '21,5.96 5.94,5.94,,0.43,0.28
16 September '21,4.59 4.56,4.56,,0.65,0.60
17 September '21,5.97 5.95,5.95,,0.41,0.38
18 September '21,4.83 4.81,4.81,,0.48,0.39
19 September '21,5.41 5.41,5.40,,0.06,0.24
20 September '21,4.69 4.66,4.68,,0.55,0.16
21 September '21,7.03 7.01,7.01,,0.29,0.30
22 September '21,6.67 6.65,6.65,,0.32,0.39
23 September '21,6.82 6.80,6.80,,0.29,0.22
24 September '21,6.55 6.53,6.53,,0.32,0.27
25 September '21,4.98 4.97,4.95,,0.20,0.51
