Day,Temperature,Temperature (SAT),Rain
"",Degree Celsius,Degree Celsius,mm
01-March-20,25.99,29.01,0.00
02-March-20,28.15,29.93,0.20
03-March-20,27.37,28.42,0.00
04-March-20,27.94,28.90,0.00
05-March-20,28.14,28.80,0.00
06-March-20,28.64,29.30,0.00
07-March-20,29.29,29.96,0.40
08-March-20,27.16,29.76,11.20
09-March-20,23.81,28.57,19.20
10-March-20,26.68,28.65,23.20
11-March-20,25.49,25.21,7.60
12-March-20,27.04,27.57,0.00
13-March-20,27.42,28.15,0.00
14-March-20,26.72,28.37,0.60
15-March-20,27.25,29.28,2.40
16-March-20,27.39,27.43,0.00
17-March-20,25.76,27.11,7.80
18-March-20,23.07,27.19,34.80
19-March-20,25.32,27.37,0.00
20-March-20,26.94,27.46,0.00
21-March-20,26.64,27.63,8.40
22-March-20,24.97,27.87,4.80
23-March-20,24.98,27.53,2.40
24-March-20,25.33,27.93,0.00
25-March-20,25.76,27.33,0.00
26-March-20,25.93,27.50,4.60
27-March-20,24.34,27.58,3.40
28-March-20,24.75,27.18,0.00
29-March-20,24.50,27.42,0.00
30-March-20,26.67,27.30,0.00
31-March-20,24.88,27.99,0.00
Average,26.27,28.05,
Maximum,29.29,29.96,34.80
Minimum,23.07,25.21,0.00
Total,,,131.00
Day,GHI (1) GHI (2),GHI (SAT),,GHI (1) vs (2),GHI (1) vs (SAT)
"",2kWh/m 2 /day kWh/m 2 /day,kWh/m /day,,%,%
01 March '20,3.94 3.90,4.21,,1.01,-6.67
02 March '20,5.20 5.18,6.04,,0.38,-16.05
03 March '20,5.22 5.19,5.84,,0.51,-11.89
04 March '20,5.71 5.68,5.73,,0.52,-0.28
05 March '20,6.23 6.21,6.65,,0.38,-6.73
06 March '20,6.17 6.14,6.99,,0.59,-13.19
07 March '20,6.08 6.06,6.57,,0.40,-8.06
08 March '20,5.01 4.99,4.92,,0.33,1.82
09 March '20,4.91 4.88,5.01,,0.56,-2.03
10 March '20,7.19 7.18,7.17,,0.17,0.27
11 March '20,6.00 5.97,5.94,,0.45,1.04
12 March '20,7.25 7.23,7.31,,0.37,-0.77
13 March '20,5.99 5.95,6.50,,0.67,-8.60
14 March '20,6.27 6.25,6.38,,0.30,-1.85
15 March '20,5.20 5.18,5.62,,0.32,-8.15
16 March '20,5.97 5.96,6.12,,0.18,-2.40
17 March '20,5.76 5.73,5.73,,0.41,0.42
18 March '20,2.78 2.76,2.67,,0.65,3.95
19 March '20,6.99 6.96,6.66,,0.41,4.70
20 March '20,6.80 6.77,7.05,,0.45,-3.70
21 March '20,6.56 6.55,6.81,,0.13,-3.86
22 March '20,5.49 5.48,6.46,,0.31,-17.64
23 March '20,6.27 6.24,6.27,,0.51,0.10
24 March '20,4.40 4.38,4.53,,0.55,-2.80
25 March '20,4.88 4.85,4.96,,0.55,-1.67
26 March '20,6.83 6.82,7.13,,0.14,-4.37
27 March '20,4.00 3.98,4.55,,0.50,-13.71
28 March '20,5.99 5.98,6.28,,0.26,-4.75
29 March '20,4.27 4.26,4.51,,0.32,-5.61
30 March '20,7.02 6.99,7.18,,0.41,-2.18
31 March '20,4.76 4.74,5.10,,0.40,-7.10
Average,5.65 5.63,5.90,,0.42*,5.37*
Maximum,7.25 7.23,7.31,,1.01,-17.64
Minimum,2.78 2.76,2.67,,0.13,0.10
Day,DHI (1) DHI (SAT),,DHI (1) vs (SAT)
"",2kWh/m 2 /day kWh/m /day,,%
01 March '20,1.73 2.32,,-33.62
02 March '20,3.05 3.28,,-7.29
03 March '20,2.92 3.45,,-18.16
04 March '20,2.68 3.42,,-27.49
05 March '20,2.18 3.18,,-45.60
06 March '20,2.11 2.78,,-31.61
07 March '20,2.61 2.41,,7.49
08 March '20,3.47 3.23,,6.78
09 March '20,2.48 2.52,,-1.95
10 March '20,1.28 2.57,,-100.04
11 March '20,2.38 2.30,,3.41
12 March '20,1.47 2.12,,-44.77
13 March '20,2.68 2.76,,-3.01
14 March '20,3.19 2.86,,10.34
15 March '20,4.09 3.28,,19.80
16 March '20,3.96 3.21,,19.01
17 March '20,2.66 2.71,,-2.11
18 March '20,1.79 1.98,,-10.43
19 March '20,2.31 2.79,,-20.96
20 March '20,1.70 2.16,,-27.15
21 March '20,2.52 2.57,,-1.95
22 March '20,3.17 2.82,,11.08
23 March '20,1.54 2.06,,-33.83
24 March '20,2.89 2.50,,13.54
25 March '20,2.14 2.46,,-15.26
26 March '20,1.72 2.38,,-37.81
27 March '20,2.68 2.69,,-0.18
28 March '20,2.66 2.92,,-9.71
29 March '20,3.29 2.90,,11.87
30 March '20,1.44 2.39,,-66.07
31 March '20,2.24 2.23,,0.56
Average,2.49 2.69,,20.74*
Maximum,4.09 3.45,,-100.04
Minimum,1.28 1.98,,-0.18
Day,GTI (Clean) GTI (Soil),GTI (Monthly),,GTI (Clean) vs,GTI (Clean) vs
"",,,,(Soil),(Monthly)
"",2kWh/m 2 /day kWh/m 2 /day,kWh/m /day,,%,%
01 March '20,4.00 3.79,4.00,,5.42,-0.01
02 March '20,5.21 5.07,5.15,,2.68,1.02
03 March '20,5.22 5.07,5.14,,3.02,1.58
04 March '20,5.74 5.52,5.61,,3.76,2.31
05 March '20,6.20 5.94,6.02,,4.20,2.97
06 March '20,6.15 5.83,5.90,,5.23,4.12
07 March '20,6.10 5.77,5.83,,5.51,4.53
08 March '20,4.99 4.92,4.96,,1.39,0.59
09 March '20,4.85 4.80,4.84,,1.14,0.33
10 March '20,7.16 7.08,7.13,,1.08,0.42
11 March '20,5.97 5.91,5.95,,1.04,0.35
12 March '20,7.19 7.12,7.16,,1.01,0.41
13 March '20,5.95 5.86,5.90,,1.57,0.90
14 March '20,6.22 6.16,6.19,,0.87,0.46
15 March '20,5.15 5.07,5.09,,1.55,0.99
16 March '20,5.93 5.81,5.83,,2.05,1.64
17 March '20,5.73 5.60,5.62,,2.26,1.92
18 March '20,2.74 2.70,2.72,,1.45,0.53
19 March '20,6.81 6.75,6.78,,0.89,0.50
20 March '20,6.69 6.61,6.64,,1.23,0.71
21 March '20,6.45 6.41,6.40,,0.66,0.88
22 March '20,5.35 5.32,5.32,,0.51,0.47
23 March '20,6.16 6.11,6.13,,0.76,0.48
24 March '20,4.33 4.30,4.31,,0.89,0.54
25 March '20,4.74 4.71,4.71,,0.71,0.68
26 March '20,6.61 6.58,6.58,,0.44,0.52
27 March '20,3.96 3.92,3.93,,0.83,0.67
28 March '20,5.83 5.79,5.80,,0.68,0.55
29 March '20,4.18 4.15,4.15,,0.80,0.79
30 March '20,6.76 6.69,6.69,,0.97,0.91
31 March '20,4.64 4.59,4.60,,1.11,0.80
Average,5.58 5.48,5.52,,1.80*,1.08*
Maximum,7.19 7.12,7.16,,5.51,4.53
Minimum,2.74 2.70,2.72,,0.44,-0.01
