Temperature (C),Albedo,Clearsky DHI (W/m2),Clearsky DNI (W/m2),Clearsky GHI (W/m2),Clearsky GTI (W/m2),DHI (W/m2),DNI (W/m2),GHI (W/m2),GTI (W/m2),Date,Period
26,0.31,0,0,0,0,0,0,0,0,2023-09-01 01:00:00+00:00,PT60M
25,0.31,0,0,0,0,0,0,0,0,2023-09-01 02:00:00+00:00,PT60M
25,0.31,0,0,0,0,0,0,0,0,2023-09-01 03:00:00+00:00,PT60M
25,0.31,10,6,11,10,10,6,10,10,2023-09-01 04:00:00+00:00,PT60M
26,0.31,84,194,132,123,90,145,127,119,2023-09-01 05:00:00+00:00,PT60M
26,0.31,146,443,342,339,187,281,309,304,2023-09-01 06:00:00+00:00,PT60M
27,0.31,180,596,553,570,191,560,545,560,2023-09-01 07:00:00+00:00,PT60M
28,0.31,196,687,729,767,196,687,729,767,2023-09-01 08:00:00+00:00,PT60M
30,0.31,211,726,848,902,211,726,848,902,2023-09-01 09:00:00+00:00,PT60M
32,0.31,233,716,897,956,233,716,897,956,2023-09-01 10:00:00+00:00,PT60M
33,0.31,232,713,886,944,232,713,886,944,2023-09-01 11:00:00+00:00,PT60M
34,0.31,216,699,811,859,216,699,811,859,2023-09-01 12:00:00+00:00,PT60M
34,0.31,162,722,691,725,162,722,691,725,2023-09-01 13:00:00+00:00,PT60M
34,0.31,136,651,507,520,136,651,507,520,2023-09-01 14:00:00+00:00,PT60M
33,0.31,106,498,293,285,106,498,293,285,2023-09-01 15:00:00+00:00,PT60M
33,0.31,52,195,89,78,52,195,89,78,2023-09-01 16:00:00+00:00,PT60M
31,0.31,1,0,1,1,1,0,1,1,2023-09-01 17:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-01 18:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-01 19:00:00+00:00,PT60M
27,0.31,0,0,0,0,0,0,0,0,2023-09-01 20:00:00+00:00,PT60M
27,0.31,0,0,0,0,0,0,0,0,2023-09-01 21:00:00+00:00,PT60M
26,0.31,0,0,0,0,0,0,0,0,2023-09-01 22:00:00+00:00,PT60M
26,0.31,0,0,0,0,0,0,0,0,2023-09-01 23:00:00+00:00,PT60M
25,0.31,0,0,0,0,0,0,0,0,2023-09-02 00:00:00+00:00,PT60M
25,0.31,0,0,0,0,0,0,0,0,2023-09-02 01:00:00+00:00,PT60M
25,0.31,0,0,0,0,0,0,0,0,2023-09-02 02:00:00+00:00,PT60M
24,0.31,0,0,0,0,0,0,0,0,2023-09-02 03:00:00+00:00,PT60M
25,0.31,10,22,12,10,10,22,12,10,2023-09-02 04:00:00+00:00,PT60M
25,0.31,73,334,153,139,97,147,132,124,2023-09-02 05:00:00+00:00,PT60M
25,0.31,113,596,375,374,113,596,375,374,2023-09-02 06:00:00+00:00,PT60M
26,0.31,133,730,589,612,177,609,559,578,2023-09-02 07:00:00+00:00,PT60M
27,0.31,143,804,765,811,143,804,765,811,2023-09-02 08:00:00+00:00,PT60M
29,0.31,151,838,886,948,151,838,886,948,2023-09-02 09:00:00+00:00,PT60M
30,0.31,159,842,938,1007,159,842,938,1007,2023-09-02 10:00:00+00:00,PT60M
32,0.31,159,831,920,988,159,831,920,988,2023-09-02 11:00:00+00:00,PT60M
32,0.31,163,792,835,891,163,792,835,891,2023-09-02 12:00:00+00:00,PT60M
33,0.31,177,692,683,718,177,692,683,718,2023-09-02 13:00:00+00:00,PT60M
33,0.31,163,576,489,502,163,576,489,502,2023-09-02 14:00:00+00:00,PT60M
33,0.31,125,392,272,266,125,392,272,266,2023-09-02 15:00:00+00:00,PT60M
33,0.31,55,112,77,71,55,112,77,71,2023-09-02 16:00:00+00:00,PT60M
32,0.31,1,0,1,1,1,0,1,1,2023-09-02 17:00:00+00:00,PT60M
31,0.31,0,0,0,0,0,0,0,0,2023-09-02 18:00:00+00:00,PT60M
30,0.31,0,0,0,0,0,0,0,0,2023-09-02 19:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-02 20:00:00+00:00,PT60M
28,0.31,0,0,0,0,0,0,0,0,2023-09-02 21:00:00+00:00,PT60M
27,0.31,0,0,0,0,0,0,0,0,2023-09-02 22:00:00+00:00,PT60M
26,0.31,0,0,0,0,0,0,0,0,2023-09-02 23:00:00+00:00,PT60M
26,0.31,0,0,0,0,0,0,0,0,2023-09-03 00:00:00+00:00,PT60M
26,0.31,0,0,0,0,0,0,0,0,2023-09-03 01:00:00+00:00,PT60M
25,0.31,0,0,0,0,0,0,0,0,2023-09-03 02:00:00+00:00,PT60M
25,0.31,0,0,0,0,0,0,0,0,2023-09-03 03:00:00+00:00,PT60M
25,0.31,10,10,11,10,9,8,10,9,2023-09-03 04:00:00+00:00,PT60M
26,0.31,79,255,142,131,79,255,142,131,2023-09-03 05:00:00+00:00,PT60M
26,0.31,127,535,363,363,138,501,355,354,2023-09-03 06:00:00+00:00,PT60M
26,0.31,137,717,585,609,183,586,553,574,2023-09-03 07:00:00+00:00,PT60M
27,0.31,144,802,764,812,226,630,711,749,2023-09-03 08:00:00+00:00,PT60M
28,0.31,152,840,886,952,152,840,886,952,2023-09-03 09:00:00+00:00,PT60M
30,0.31,183,815,935,1006,183,815,935,1006,2023-09-03 10:00:00+00:00,PT60M
31,0.31,187,806,923,991,187,806,923,991,2023-09-03 11:00:00+00:00,PT60M
31,0.31,183,779,842,900,183,779,842,900,2023-09-03 12:00:00+00:00,PT60M
32,0.31,168,734,701,740,168,734,701,740,2023-09-03 13:00:00+00:00,PT60M
32,0.31,152,629,506,521,152,629,506,521,2023-09-03 14:00:00+00:00,PT60M
32,0.31,119,437,281,276,119,437,281,276,2023-09-03 15:00:00+00:00,PT60M
32,0.31,54,133,79,72,54,133,79,72,2023-09-03 16:00:00+00:00,PT60M
32,0.31,1,0,1,1,1,0,1,1,2023-09-03 17:00:00+00:00,PT60M
31,0.31,0,0,0,0,0,0,0,0,2023-09-03 18:00:00+00:00,PT60M
30,0.31,0,0,0,0,0,0,0,0,2023-09-03 19:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-03 20:00:00+00:00,PT60M
28,0.31,0,0,0,0,0,0,0,0,2023-09-03 21:00:00+00:00,PT60M
27,0.31,0,0,0,0,0,0,0,0,2023-09-03 22:00:00+00:00,PT60M
26,0.31,0,0,0,0,0,0,0,0,2023-09-03 23:00:00+00:00,PT60M
26,0.31,0,0,0,0,0,0,0,0,2023-09-04 00:00:00+00:00,PT60M
26,0.31,0,0,0,0,0,0,0,0,2023-09-04 01:00:00+00:00,PT60M
25,0.31,0,0,0,0,0,0,0,0,2023-09-04 02:00:00+00:00,PT60M
25,0.31,0,0,0,0,0,0,0,0,2023-09-04 03:00:00+00:00,PT60M
25,0.31,9,10,10,9,9,8,9,9,2023-09-04 04:00:00+00:00,PT60M
26,0.31,81,228,136,127,81,220,135,127,2023-09-04 05:00:00+00:00,PT60M
26,0.31,141,476,350,351,141,476,350,351,2023-09-04 06:00:00+00:00,PT60M
26,0.31,172,634,566,590,172,634,566,590,2023-09-04 07:00:00+00:00,PT60M
27,0.31,186,727,746,793,186,727,746,793,2023-09-04 08:00:00+00:00,PT60M
28,0.31,196,771,869,933,196,771,869,933,2023-09-04 09:00:00+00:00,PT60M
30,0.31,220,760,919,989,220,760,919,989,2023-09-04 10:00:00+00:00,PT60M
31,0.31,222,752,906,973,222,752,906,973,2023-09-04 11:00:00+00:00,PT60M
32,0.31,215,723,825,881,215,723,825,881,2023-09-04 12:00:00+00:00,PT60M
33,0.31,208,648,677,714,208,648,677,714,2023-09-04 13:00:00+00:00,PT60M
33,0.31,178,548,485,499,178,548,485,499,2023-09-04 14:00:00+00:00,PT60M
33,0.31,126,388,269,265,126,388,269,265,2023-09-04 15:00:00+00:00,PT60M
33,0.31,52,124,75,69,52,124,75,69,2023-09-04 16:00:00+00:00,PT60M
32,0.31,0,0,0,0,0,0,0,0,2023-09-04 17:00:00+00:00,PT60M
31,0.31,0,0,0,0,0,0,0,0,2023-09-04 18:00:00+00:00,PT60M
31,0.31,0,0,0,0,0,0,0,0,2023-09-04 19:00:00+00:00,PT60M
31,0.31,0,0,0,0,0,0,0,0,2023-09-04 20:00:00+00:00,PT60M
30,0.31,0,0,0,0,0,0,0,0,2023-09-04 21:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-04 22:00:00+00:00,PT60M
28,0.31,0,0,0,0,0,0,0,0,2023-09-04 23:00:00+00:00,PT60M
27,0.31,0,0,0,0,0,0,0,0,2023-09-05 00:00:00+00:00,PT60M
27,0.31,0,0,0,0,0,0,0,0,2023-09-05 01:00:00+00:00,PT60M
26,0.31,0,0,0,0,0,0,0,0,2023-09-05 02:00:00+00:00,PT60M
26,0.31,0,0,0,0,0,0,0,0,2023-09-05 03:00:00+00:00,PT60M
26,0.31,9,18,11,9,9,15,10,9,2023-09-05 04:00:00+00:00,PT60M
26,0.31,72,320,148,138,72,320,148,138,2023-09-05 05:00:00+00:00,PT60M
27,0.31,118,576,368,372,118,576,368,372,2023-09-05 06:00:00+00:00,PT60M
28,0.31,145,706,582,611,145,706,582,611,2023-09-05 07:00:00+00:00,PT60M
29,0.31,158,782,760,812,158,782,760,812,2023-09-05 08:00:00+00:00,PT60M
31,0.31,165,825,883,953,165,825,883,953,2023-09-05 09:00:00+00:00,PT60M
32,0.31,156,859,945,1023,156,859,945,1023,2023-09-05 10:00:00+00:00,PT60M
34,0.31,154,858,932,1009,154,858,932,1009,2023-09-05 11:00:00+00:00,PT60M
34,0.31,150,836,852,918,150,836,852,918,2023-09-05 12:00:00+00:00,PT60M
35,0.31,145,782,707,753,145,782,707,753,2023-09-05 13:00:00+00:00,PT60M
35,0.31,132,687,513,534,132,687,513,534,2023-09-05 14:00:00+00:00,PT60M
34,0.31,104,515,290,287,104,515,290,287,2023-09-05 15:00:00+00:00,PT60M
34,0.31,48,186,81,73,48,186,81,73,2023-09-05 16:00:00+00:00,PT60M
33,0.31,0,0,0,0,0,0,0,0,2023-09-05 17:00:00+00:00,PT60M
32,0.31,0,0,0,0,0,0,0,0,2023-09-05 18:00:00+00:00,PT60M
32,0.31,0,0,0,0,0,0,0,0,2023-09-05 19:00:00+00:00,PT60M
32,0.31,0,0,0,0,0,0,0,0,2023-09-05 20:00:00+00:00,PT60M
31,0.31,0,0,0,0,0,0,0,0,2023-09-05 21:00:00+00:00,PT60M
30,0.31,0,0,0,0,0,0,0,0,2023-09-05 22:00:00+00:00,PT60M
30,0.31,0,0,0,0,0,0,0,0,2023-09-05 23:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-06 00:00:00+00:00,PT60M
28,0.31,0,0,0,0,0,0,0,0,2023-09-06 01:00:00+00:00,PT60M
28,0.31,0,0,0,0,0,0,0,0,2023-09-06 02:00:00+00:00,PT60M
28,0.31,0,0,0,0,0,0,0,0,2023-09-06 03:00:00+00:00,PT60M
28,0.31,9,18,10,9,9,18,10,9,2023-09-06 04:00:00+00:00,PT60M
29,0.31,73,326,149,140,73,326,149,140,2023-09-06 05:00:00+00:00,PT60M
29,0.31,120,578,370,376,120,578,370,376,2023-09-06 06:00:00+00:00,PT60M
29,0.31,147,707,583,614,147,707,583,614,2023-09-06 07:00:00+00:00,PT60M
31,0.31,163,778,760,814,163,778,760,814,2023-09-06 08:00:00+00:00,PT60M
33,0.31,168,823,883,954,168,823,883,954,2023-09-06 09:00:00+00:00,PT60M
34,0.31,166,846,941,1021,166,846,941,1021,2023-09-06 10:00:00+00:00,PT60M
35,0.31,165,842,927,1005,165,842,927,1005,2023-09-06 11:00:00+00:00,PT60M
36,0.31,169,804,842,908,169,804,842,908,2023-09-06 12:00:00+00:00,PT60M
37,0.31,185,697,685,728,185,697,685,728,2023-09-06 13:00:00+00:00,PT60M
37,0.31,163,592,489,509,163,592,489,509,2023-09-06 14:00:00+00:00,PT60M
36,0.31,118,426,271,269,118,426,271,269,2023-09-06 15:00:00+00:00,PT60M
36,0.31,49,133,73,67,49,133,73,67,2023-09-06 16:00:00+00:00,PT60M
36,0.31,0,0,0,0,0,0,0,0,2023-09-06 17:00:00+00:00,PT60M
34,0.31,0,0,0,0,0,0,0,0,2023-09-06 18:00:00+00:00,PT60M
33,0.31,0,0,0,0,0,0,0,0,2023-09-06 19:00:00+00:00,PT60M
32,0.31,0,0,0,0,0,0,0,0,2023-09-06 20:00:00+00:00,PT60M
31,0.31,0,0,0,0,0,0,0,0,2023-09-06 21:00:00+00:00,PT60M
30,0.31,0,0,0,0,0,0,0,0,2023-09-06 22:00:00+00:00,PT60M
30,0.31,0,0,0,0,0,0,0,0,2023-09-06 23:00:00+00:00,PT60M
30,0.31,0,0,0,0,0,0,0,0,2023-09-07 00:00:00+00:00,PT60M
30,0.31,0,0,0,0,0,0,0,0,2023-09-07 01:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-07 02:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-07 03:00:00+00:00,PT60M
28,0.31,8,18,10,9,8,18,10,9,2023-09-07 04:00:00+00:00,PT60M
29,0.31,70,338,148,139,70,338,148,139,2023-09-07 05:00:00+00:00,PT60M
29,0.31,113,589,367,375,113,589,367,375,2023-09-07 06:00:00+00:00,PT60M
30,0.31,137,714,577,611,137,714,577,611,2023-09-07 07:00:00+00:00,PT60M
31,0.31,149,788,751,808,149,788,751,808,2023-09-07 08:00:00+00:00,PT60M
33,0.31,156,824,870,943,156,824,870,943,2023-09-07 09:00:00+00:00,PT60M
35,0.31,161,836,924,1005,161,836,924,1005,2023-09-07 10:00:00+00:00,PT60M
37,0.31,165,824,908,987,165,824,908,987,2023-09-07 11:00:00+00:00,PT60M
38,0.31,170,785,824,890,170,785,824,890,2023-09-07 12:00:00+00:00,PT60M
39,0.31,186,677,669,713,186,677,669,713,2023-09-07 13:00:00+00:00,PT60M
39,0.31,164,569,476,496,164,569,476,496,2023-09-07 14:00:00+00:00,PT60M
39,0.31,119,391,259,258,119,391,259,258,2023-09-07 15:00:00+00:00,PT60M
39,0.31,48,100,66,61,47,93,64,60,2023-09-07 16:00:00+00:00,PT60M
38,0.31,0,0,0,0,0,0,0,0,2023-09-07 17:00:00+00:00,PT60M
36,0.31,0,0,0,0,0,0,0,0,2023-09-07 18:00:00+00:00,PT60M
34,0.31,0,0,0,0,0,0,0,0,2023-09-07 19:00:00+00:00,PT60M
34,0.31,0,0,0,0,0,0,0,0,2023-09-07 20:00:00+00:00,PT60M
34,0.31,0,0,0,0,0,0,0,0,2023-09-07 21:00:00+00:00,PT60M
33,0.31,0,0,0,0,0,0,0,0,2023-09-07 22:00:00+00:00,PT60M
32,0.31,0,0,0,0,0,0,0,0,2023-09-07 23:00:00+00:00,PT60M
32,0.31,0,0,0,0,0,0,0,0,2023-09-08 00:00:00+00:00,PT60M
31,0.31,0,0,0,0,0,0,0,0,2023-09-08 01:00:00+00:00,PT60M
31,0.31,0,0,0,0,0,0,0,0,2023-09-08 02:00:00+00:00,PT60M
30,0.31,0,0,0,0,0,0,0,0,2023-09-08 03:00:00+00:00,PT60M
30,0.31,8,2,8,8,8,2,8,8,2023-09-08 04:00:00+00:00,PT60M
30,0.31,85,135,118,114,85,135,118,114,2023-09-08 05:00:00+00:00,PT60M
31,0.31,166,349,317,321,166,349,317,321,2023-09-08 06:00:00+00:00,PT60M
31,0.31,224,481,520,544,233,455,514,536,2023-09-08 07:00:00+00:00,PT60M
33,0.31,263,559,690,734,276,530,681,721,2023-09-08 08:00:00+00:00,PT60M
35,0.31,287,602,807,866,287,602,807,866,2023-09-08 09:00:00+00:00,PT60M
37,0.31,281,647,870,938,281,647,870,938,2023-09-08 10:00:00+00:00,PT60M
38,0.31,278,640,854,920,278,640,854,920,2023-09-08 11:00:00+00:00,PT60M
39,0.31,265,611,772,827,265,611,772,827,2023-09-08 12:00:00+00:00,PT60M
39,0.31,232,567,634,673,232,567,634,673,2023-09-08 13:00:00+00:00,PT60M
39,0.31,190,473,447,465,190,473,447,465,2023-09-08 14:00:00+00:00,PT60M
38,0.31,128,314,239,238,128,314,239,238,2023-09-08 15:00:00+00:00,PT60M
38,0.31,46,70,59,56,46,70,59,56,2023-09-08 16:00:00+00:00,PT60M
37,0.31,0,0,0,0,0,0,0,0,2023-09-08 17:00:00+00:00,PT60M
35,0.31,0,0,0,0,0,0,0,0,2023-09-08 18:00:00+00:00,PT60M
34,0.31,0,0,0,0,0,0,0,0,2023-09-08 19:00:00+00:00,PT60M
32,0.31,0,0,0,0,0,0,0,0,2023-09-08 20:00:00+00:00,PT60M
30,0.31,0,0,0,0,0,0,0,0,2023-09-08 21:00:00+00:00,PT60M
30,0.31,0,0,0,0,0,0,0,0,2023-09-08 22:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-08 23:00:00+00:00,PT60M
28,0.31,0,0,0,0,0,0,0,0,2023-09-09 00:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-09 01:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-09 02:00:00+00:00,PT60M
28,0.31,0,0,0,0,0,0,0,0,2023-09-09 03:00:00+00:00,PT60M
28,0.31,8,11,9,8,8,10,9,8,2023-09-09 04:00:00+00:00,PT60M
28,0.31,72,280,137,132,72,280,137,132,2023-09-09 05:00:00+00:00,PT60M
29,0.31,122,536,352,362,122,536,352,362,2023-09-09 06:00:00+00:00,PT60M
30,0.31,151,671,562,597,151,671,562,597,2023-09-09 07:00:00+00:00,PT60M
31,0.31,165,752,737,796,165,752,737,796,2023-09-09 08:00:00+00:00,PT60M
32,0.31,171,796,858,934,171,796,858,934,2023-09-09 09:00:00+00:00,PT60M
33,0.31,163,830,917,1002,163,830,917,1002,2023-09-09 10:00:00+00:00,PT60M
35,0.31,165,822,901,985,165,822,901,985,2023-09-09 11:00:00+00:00,PT60M
35,0.31,168,783,816,887,168,783,816,887,2023-09-09 12:00:00+00:00,PT60M
35,0.31,184,675,660,708,184,675,660,708,2023-09-09 13:00:00+00:00,PT60M
35,0.31,162,560,465,488,162,560,465,488,2023-09-09 14:00:00+00:00,PT60M
35,0.31,116,385,249,251,116,385,249,251,2023-09-09 15:00:00+00:00,PT60M
35,0.31,44,98,60,57,44,97,60,57,2023-09-09 16:00:00+00:00,PT60M
34,0.31,0,0,0,0,0,0,0,0,2023-09-09 17:00:00+00:00,PT60M
33,0.31,0,0,0,0,0,0,0,0,2023-09-09 18:00:00+00:00,PT60M
32,0.31,0,0,0,0,0,0,0,0,2023-09-09 19:00:00+00:00,PT60M
31,0.31,0,0,0,0,0,0,0,0,2023-09-09 20:00:00+00:00,PT60M
30,0.31,0,0,0,0,0,0,0,0,2023-09-09 21:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-09 22:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-09 23:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-10 00:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-10 01:00:00+00:00,PT60M
28,0.31,0,0,0,0,0,0,0,0,2023-09-10 02:00:00+00:00,PT60M
28,0.31,0,0,0,0,0,0,0,0,2023-09-10 03:00:00+00:00,PT60M
28,0.31,8,8,8,8,7,8,8,7,2023-09-10 04:00:00+00:00,PT60M
28,0.31,74,265,135,131,74,265,135,131,2023-09-10 05:00:00+00:00,PT60M
29,0.31,126,527,350,362,126,527,350,362,2023-09-10 06:00:00+00:00,PT60M
29,0.31,150,678,564,602,150,678,564,602,2023-09-10 07:00:00+00:00,PT60M
31,0.31,165,754,737,799,165,754,737,799,2023-09-10 08:00:00+00:00,PT60M
32,0.31,172,797,857,936,172,797,857,936,2023-09-10 09:00:00+00:00,PT60M
33,0.31,162,831,914,1002,162,831,914,1002,2023-09-10 10:00:00+00:00,PT60M
35,0.31,158,830,899,985,158,830,899,985,2023-09-10 11:00:00+00:00,PT60M
35,0.31,154,804,816,890,154,804,816,890,2023-09-10 12:00:00+00:00,PT60M
36,0.31,154,731,667,720,154,731,667,720,2023-09-10 13:00:00+00:00,PT60M
35,0.31,143,609,470,497,143,609,470,497,2023-09-10 14:00:00+00:00,PT60M
35,0.31,109,410,249,252,109,410,249,252,2023-09-10 15:00:00+00:00,PT60M
35,0.31,41,100,58,55,41,100,58,55,2023-09-10 16:00:00+00:00,PT60M
34,0.31,0,0,0,0,0,0,0,0,2023-09-10 17:00:00+00:00,PT60M
33,0.31,0,0,0,0,0,0,0,0,2023-09-10 18:00:00+00:00,PT60M
32,0.31,0,0,0,0,0,0,0,0,2023-09-10 19:00:00+00:00,PT60M
30,0.31,0,0,0,0,0,0,0,0,2023-09-10 20:00:00+00:00,PT60M
30,0.31,0,0,0,0,0,0,0,0,2023-09-10 21:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-10 22:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-10 23:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-11 00:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-11 01:00:00+00:00,PT60M
28,0.31,0,0,0,0,0,0,0,0,2023-09-11 02:00:00+00:00,PT60M
27,0.31,0,0,0,0,0,0,0,0,2023-09-11 03:00:00+00:00,PT60M
27,0.31,7,3,7,7,7,3,7,7,2023-09-11 04:00:00+00:00,PT60M
28,0.31,79,183,122,119,79,183,122,119,2023-09-11 05:00:00+00:00,PT60M
29,0.31,145,429,328,339,145,429,328,339,2023-09-11 06:00:00+00:00,PT60M
30,0.31,185,579,538,573,185,579,538,573,2023-09-11 07:00:00+00:00,PT60M
32,0.31,209,662,711,768,209,662,711,768,2023-09-11 08:00:00+00:00,PT60M
34,0.31,220,713,831,905,220,713,831,905,2023-09-11 09:00:00+00:00,PT60M
36,0.31,204,766,896,981,204,766,896,981,2023-09-11 10:00:00+00:00,PT60M
37,0.31,212,749,879,961,212,749,879,961,2023-09-11 11:00:00+00:00,PT60M
37,0.31,227,678,784,851,227,678,784,851,2023-09-11 12:00:00+00:00,PT60M
37,0.31,261,485,601,639,261,485,601,639,2023-09-11 13:00:00+00:00,PT60M
37,0.31,231,280,383,393,231,280,383,393,2023-09-11 14:00:00+00:00,PT60M
36,0.31,141,76,168,166,141,76,168,166,2023-09-11 15:00:00+00:00,PT60M
36,0.31,36,3,36,35,36,3,36,35,2023-09-11 16:00:00+00:00,PT60M
34,0.31,0,0,0,0,0,0,0,0,2023-09-11 17:00:00+00:00,PT60M
32,0.31,0,0,0,0,0,0,0,0,2023-09-11 18:00:00+00:00,PT60M
32,0.31,0,0,0,0,0,0,0,0,2023-09-11 19:00:00+00:00,PT60M
31,0.31,0,0,0,0,0,0,0,0,2023-09-11 20:00:00+00:00,PT60M
30,0.31,0,0,0,0,0,0,0,0,2023-09-11 21:00:00+00:00,PT60M
30,0.31,0,0,0,0,0,0,0,0,2023-09-11 22:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-11 23:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-12 00:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-12 01:00:00+00:00,PT60M
28,0.31,0,0,0,0,0,0,0,0,2023-09-12 02:00:00+00:00,PT60M
28,0.31,0,0,0,0,0,0,0,0,2023-09-12 03:00:00+00:00,PT60M
28,0.31,5,0,5,5,4,0,4,4,2023-09-12 04:00:00+00:00,PT60M
28,0.31,79,25,85,83,75,1,75,73,2023-09-12 05:00:00+00:00,PT60M
29,0.31,183,150,248,249,201,65,230,227,2023-09-12 06:00:00+00:00,PT60M
29,0.31,270,275,437,452,273,262,434,448,2023-09-12 07:00:00+00:00,PT60M
30,0.31,335,341,592,621,335,341,592,621,2023-09-12 08:00:00+00:00,PT60M
31,0.31,377,375,698,737,397,333,682,715,2023-09-12 09:00:00+00:00,PT60M
32,0.31,353,484,789,845,420,353,737,777,2023-09-12 10:00:00+00:00,PT60M
33,0.31,364,445,759,810,487,96,574,573,2023-09-12 11:00:00+00:00,PT60M
34,0.31,359,362,656,691,432,0,432,418,2023-09-12 12:00:00+00:00,PT60M
33,0.31,321,250,496,513,339,0,339,328,2023-09-12 13:00:00+00:00,PT60M
32,0.31,239,119,303,304,230,0,230,223,2023-09-12 14:00:00+00:00,PT60M
31,0.31,126,26,135,132,82,0,82,79,2023-09-12 15:00:00+00:00,PT60M
31,0.31,31,1,31,30,21,0,21,20,2023-09-12 16:00:00+00:00,PT60M
31,0.31,0,0,0,0,0,0,0,0,2023-09-12 17:00:00+00:00,PT60M
31,0.31,0,0,0,0,0,0,0,0,2023-09-12 18:00:00+00:00,PT60M
31,0.31,0,0,0,0,0,0,0,0,2023-09-12 19:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-12 20:00:00+00:00,PT60M
28,0.31,0,0,0,0,0,0,0,0,2023-09-12 21:00:00+00:00,PT60M
28,0.31,0,0,0,0,0,0,0,0,2023-09-12 22:00:00+00:00,PT60M
28,0.31,0,0,0,0,0,0,0,0,2023-09-12 23:00:00+00:00,PT60M
27,0.31,0,0,0,0,0,0,0,0,2023-09-13 00:00:00+00:00,PT60M
27,0.31,0,0,0,0,0,0,0,0,2023-09-13 01:00:00+00:00,PT60M
27,0.31,0,0,0,0,0,0,0,0,2023-09-13 02:00:00+00:00,PT60M
26,0.31,0,0,0,0,0,0,0,0,2023-09-13 03:00:00+00:00,PT60M
26,0.31,5,0,5,5,4,0,4,4,2023-09-13 04:00:00+00:00,PT60M
26,0.31,78,36,87,85,77,1,78,75,2023-09-13 05:00:00+00:00,PT60M
26,0.31,174,208,264,268,214,7,216,210,2023-09-13 06:00:00+00:00,PT60M
27,0.31,233,394,473,498,333,56,369,364,2023-09-13 07:00:00+00:00,PT60M
28,0.31,259,522,652,701,336,335,591,620,2023-09-13 08:00:00+00:00,PT60M
29,0.31,271,590,774,840,435,198,600,613,2023-09-13 09:00:00+00:00,PT60M
30,0.31,285,600,824,897,408,306,684,716,2023-09-13 10:00:00+00:00,PT60M
31,0.31,271,620,819,892,297,570,801,868,2023-09-13 11:00:00+00:00,PT60M
32,0.31,244,616,745,810,290,520,713,768,2023-09-13 12:00:00+00:00,PT60M
32,0.31,219,560,605,652,274,423,566,600,2023-09-13 13:00:00+00:00,PT60M
32,0.31,178,463,421,444,216,333,391,407,2023-09-13 14:00:00+00:00,PT60M
32,0.31,117,300,216,221,158,48,173,169,2023-09-13 15:00:00+00:00,PT60M
32,0.31,37,57,46,44,39,12,41,40,2023-09-13 16:00:00+00:00,PT60M
31,0.31,0,0,0,0,0,0,0,0,2023-09-13 17:00:00+00:00,PT60M
30,0.31,0,0,0,0,0,0,0,0,2023-09-13 18:00:00+00:00,PT60M
29,0.31,0,0,0,0,0,0,0,0,2023-09-13 19:00:00+00:00,PT60M
28,0.31,0,0,0,0,0,0,0,0,2023-09-13 20:00:00+00:00,PT60M
27,0.31,0,0,0,0,0,0,0,0,2023-09-13 21:00:00+00:00,PT60M
26,0.31,0,0,0,0,0,0,0,0,2023-09-13 22:00:00+00:00,PT60M
26,0.31,0,0,0,0,0,0,0,0,2023-09-13 23:00:00+00:00,PT60M
25,0.31,0,0,0,0,0,0,0,0,2023-09-14 00:00:00+00:00,PT60M
25,0.31,0,0,0,0,0,0,0,0,2023-09-14 01:00:00+00:00,PT60M
24,0.31,0,0,0,0,0,0,0,0,2023-09-14 02:00:00+00:00,PT60M
24,0.31,0,0,0,0,0,0,0,0,2023-09-14 03:00:00+00:00,PT60M
