datetime,ghi,location,latitude,longitude
2023-07-25,3508.205,madagascar_location1,-25.053564,46.947956
2023-07-26,4169.381,madagascar_location1,-25.053564,46.947956
2023-07-27,2738.831,madagascar_location1,-25.053564,46.947956
2023-07-28,4694.903,madagascar_location1,-25.053564,46.947956
2023-07-29,4723.412,madagascar_location1,-25.053564,46.947956
2023-07-30,4677.306,madagascar_location1,-25.053564,46.947956
2023-07-31,4611.349,madagascar_location1,-25.053564,46.947956
2023-08-01,4112.329,madagascar_location1,-25.053564,46.947956
2023-08-02,1491.084,madagascar_location1,-25.053564,46.947956
2023-08-03,2115.445,madagascar_location1,-25.053564,46.947956
2023-08-04,4136.197,madagascar_location1,-25.053564,46.947956
2023-08-05,4533.506,madagascar_location1,-25.053564,46.947956
2023-08-06,3607.063,madagascar_location1,-25.053564,46.947956
2023-08-07,2457.057,madagascar_location1,-25.053564,46.947956
2023-08-08,3686.119,madagascar_location1,-25.053564,46.947956
2023-08-09,2980.7,madagascar_location1,-25.053564,46.947956
2023-08-10,1275.509,madagascar_location1,-25.053564,46.947956
2023-08-11,4753.724,madagascar_location1,-25.053564,46.947956
2023-08-12,5129.471,madagascar_location1,-25.053564,46.947956
2023-08-13,4795.336,madagascar_location1,-25.053564,46.947956
2023-08-14,3418.531,madagascar_location1,-25.053564,46.947956
2023-08-15,4205.536,madagascar_location1,-25.053564,46.947956
2023-08-16,2664.833,madagascar_location1,-25.053564,46.947956
2023-08-17,5144.81,madagascar_location1,-25.053564,46.947956
2023-08-18,5208.367,madagascar_location1,-25.053564,46.947956
2023-08-19,4997.353,madagascar_location1,-25.053564,46.947956
2023-08-20,3783.407,madagascar_location1,-25.053564,46.947956
2023-08-21,2499.707,madagascar_location1,-25.053564,46.947956
2023-08-22,5222.512,madagascar_location1,-25.053564,46.947956
2023-08-23,5088.173,madagascar_location1,-25.053564,46.947956
2023-08-24,4611.292,madagascar_location1,-25.053564,46.947956
2023-08-25,4535.565,madagascar_location1,-25.053564,46.947956
2023-08-26,5593.712,madagascar_location1,-25.053564,46.947956
2023-08-27,4607.772,madagascar_location1,-25.053564,46.947956
2023-08-28,1786.586,madagascar_location1,-25.053564,46.947956
2023-08-29,3995.111,madagascar_location1,-25.053564,46.947956
2023-08-30,5557.64,madagascar_location1,-25.053564,46.947956
2023-08-31,3959.435,madagascar_location1,-25.053564,46.947956
2023-09-01,5874.741,madagascar_location1,-25.053564,46.947956
2023-09-02,5581.938,madagascar_location1,-25.053564,46.947956
2023-09-03,5725.85,madagascar_location1,-25.053564,46.947956
2023-09-04,5913.084,madagascar_location1,-25.053564,46.947956
2023-09-05,5985.163,madagascar_location1,-25.053564,46.947956
2023-09-06,5693.236,madagascar_location1,-25.053564,46.947956
2023-09-07,5314.104,madagascar_location1,-25.053564,46.947956
2023-09-08,3500.802,madagascar_location1,-25.053564,46.947956
2023-09-09,5947.505,madagascar_location1,-25.053564,46.947956
2023-09-10,5930.203,madagascar_location1,-25.053564,46.947956
2023-09-11,6269.42,madagascar_location1,-25.053564,46.947956
2023-09-12,5870.428,madagascar_location1,-25.053564,46.947956
2023-09-13,4234.116,madagascar_location1,-25.053564,46.947956
2023-09-14,1312.985,madagascar_location1,-25.053564,46.947956
2023-09-15,6254.362,madagascar_location1,-25.053564,46.947956
2023-09-16,6360.439,madagascar_location1,-25.053564,46.947956
2023-09-17,6092.905,madagascar_location1,-25.053564,46.947956
2023-09-18,5794.668,madagascar_location1,-25.053564,46.947956
2023-09-19,6289.888,madagascar_location1,-25.053564,46.947956
2023-09-20,6166.818,madagascar_location1,-25.053564,46.947956
2023-09-21,5900.69,madagascar_location1,-25.053564,46.947956
2023-09-22,5845.753,madagascar_location1,-25.053564,46.947956
2023-09-23,6782.096,madagascar_location1,-25.053564,46.947956
2023-09-24,6812.438,madagascar_location1,-25.053564,46.947956
2023-09-25,6564.429,madagascar_location1,-25.053564,46.947956
