Day,Temperature,Temperature (SAT),Rain
"",Degree Celsius,Degree Celsius,mm
01-March-21,28.11,27.05,0.00
02-March-21,29.07,26.95,0.00
03-March-21,27.73,26.80,0.00
04-March-21,25.09,26.43,0.80
05-March-21,26.67,26.44,1.40
06-March-21,25.76,26.55,1.40
07-March-21,26.19,27.23,0.00
08-March-21,24.49,26.15,0.00
09-March-21,24.82,25.96,0.00
10-March-21,25.80,25.91,0.00
11-March-21,27.52,26.43,0.00
12-March-21,28.57,26.22,0.00
13-March-21,28.25,25.95,0.00
14-March-21,26.74,26.29,0.00
15-March-21,27.34,26.22,0.00
16-March-21,25.16,26.10,0.00
17-March-21,25.29,26.90,0.00
18-March-21,23.23,25.74,0.00
19-March-21,23.23,25.15,0.40
20-March-21,25.26,25.21,0.00
21-March-21,25.38,25.76,0.00
22-March-21,24.86,26.00,0.00
23-March-21,26.48,26.08,0.00
24-March-21,27.52,25.68,0.00
25-March-21,27.44,25.72,0.00
26-March-21,26.37,25.95,0.00
27-March-21,22.97,25.75,1.20
28-March-21,25.48,25.58,0.00
29-March-21,25.79,26.29,2.60
30-March-21,22.65,26.28,0.40
31-March-21,22.19,25.62,1.40
Average,25.85,26.14,
Maximum,29.07,27.23,2.60
Minimum,22.19,25.15,0.00
Total,,,9.60
Day,GHI (1) GHI (2),GHI (SAT),,GHI (1) vs (2),GHI (1) vs (SAT)
"",2kWh/m 2 /day kWh/m 2 /day,kWh/m /day,,%,%
01 March '21,6.90 6.92,7.17,,-0.20,-3.84
02 March '21,7.41 7.43,7.41,,-0.36,0.02
03 March '21,6.15 6.17,6.02,,-0.37,2.16
04 March '21,4.78 4.81,4.38,,-0.54,8.48
05 March '21,6.44 6.46,7.12,,-0.30,-10.53
06 March '21,5.63 5.65,7.00,,-0.46,-24.38
07 March '21,6.97 7.00,7.36,,-0.34,-5.62
08 March '21,5.83 5.86,5.84,,-0.40,-0.03
09 March '21,6.11 6.13,7.16,,-0.44,-17.25
10 March '21,6.75 6.78,7.53,,-0.37,-11.53
11 March '21,6.71 6.72,7.30,,-0.24,-8.87
12 March '21,7.32 7.35,7.62,,-0.37,-4.07
13 March '21,7.10 7.13,7.46,,-0.40,-4.96
14 March '21,6.20 6.23,7.11,,-0.41,-14.61
15 March '21,5.65 5.67,6.46,,-0.41,-14.30
16 March '21,4.70 4.73,5.43,,-0.45,-15.41
17 March '21,6.80 6.81,6.65,,-0.17,2.18
18 March '21,5.64 5.65,6.42,,-0.33,-13.96
19 March '21,5.56 5.58,6.37,,-0.40,-14.57
20 March '21,6.11 6.12,6.37,,-0.24,-4.34
21 March '21,5.50 5.52,5.40,,-0.41,1.76
22 March '21,5.75 5.77,5.77,,-0.39,-0.33
23 March '21,6.97 7.00,6.99,,-0.38,-0.29
24 March '21,7.56 7.59,7.98,,-0.31,-5.56
25 March '21,7.64 7.67,8.04,,-0.37,-5.27
26 March '21,6.14 6.16,6.38,,-0.34,-3.89
27 March '21,4.53 4.55,3.99,,-0.38,11.96
28 March '21,7.07 7.11,6.98,,-0.47,1.30
29 March '21,5.24 5.26,5.15,,-0.44,1.84
30 March '21,5.44 5.46,4.90,,-0.42,9.87
31 March '21,4.94 4.96,4.26,,-0.30,13.78
Average,6.18 6.20,6.45,,0.37*,7.64*
Maximum,7.64 7.67,8.04,,-0.54,-24.38
Minimum,4.53 4.55,3.99,,-0.17,0.02
Day,DHI (1) DHI (SAT),,DHI (1) vs (SAT)
"",2kWh/m 2 /day kWh/m /day,,%
01 March '21,1.56 1.76,,-12.53
02 March '21,1.62 1.70,,-5.03
03 March '21,2.86 3.14,,-9.86
04 March '21,2.31 2.30,,0.56
05 March '21,2.02 2.07,,-2.42
06 March '21,2.37 2.50,,-5.40
07 March '21,2.08 2.33,,-11.88
08 March '21,3.18 2.89,,9.07
09 March '21,2.49 2.78,,-11.58
10 March '21,1.83 1.78,,2.38
11 March '21,1.68 1.69,,-0.57
12 March '21,1.84 1.59,,13.76
13 March '21,2.42 1.86,,23.16
14 March '21,2.31 2.12,,8.44
15 March '21,2.31 2.75,,-19.30
16 March '21,2.56 3.06,,-19.44
17 March '21,2.39 2.66,,-11.65
18 March '21,1.92 2.08,,-8.31
19 March '21,1.94 1.57,,19.27
20 March '21,1.85 2.39,,-29.38
21 March '21,2.05 1.84,,9.83
22 March '21,3.76 3.37,,10.46
23 March '21,2.26 2.33,,-3.08
24 March '21,1.53 1.36,,11.29
25 March '21,1.67 1.34,,19.87
26 March '21,3.44 3.15,,8.41
27 March '21,3.57 3.08,,13.51
28 March '21,2.03 2.81,,-38.31
29 March '21,2.64 2.74,,-3.69
30 March '21,2.93 3.03,,-3.33
31 March '21,2.68 2.65,,1.29
Average,2.33 2.35,,11.20*
Maximum,3.76 3.37,,-38.31
Minimum,1.53 1.34,,0.56
Day,GTI (Clean) GTI (Soil),GTI (Monthly),,GTI (Clean) vs,GTI (Clean) vs
"",,,,(Soil),(Monthly)
"",2kWh/m 2 /day kWh/m 2 /day,kWh/m /day,,%,%
01 March '21,6.76 6.45,6.76,,4.56,-0.06
02 March '21,7.22 6.87,7.19,,4.80,0.42
03 March '21,5.96 5.66,5.91,,5.05,0.81
04 March '21,4.65 4.47,4.63,,3.67,0.38
05 March '21,6.24 6.03,6.20,,3.43,0.71
06 March '21,5.43 5.25,5.41,,3.37,0.34
07 March '21,6.74 6.55,6.73,,2.86,0.14
08 March '21,5.59 5.41,5.55,,3.21,0.62
09 March '21,5.85 5.65,5.79,,3.36,0.99
10 March '21,6.50 6.29,6.44,,3.30,0.93
11 March '21,6.43 6.20,6.34,,3.58,1.37
12 March '21,7.00 6.73,6.90,,3.80,1.42
13 March '21,6.82 6.53,6.71,,4.14,1.52
14 March '21,5.94 5.68,5.83,,4.35,1.83
15 March '21,5.41 5.15,5.28,,4.73,2.38
16 March '21,4.49 4.26,4.37,,5.07,2.79
17 March '21,6.48 6.25,6.39,,3.51,1.32
18 March '21,5.36 5.16,5.28,,3.74,1.60
19 March '21,5.33 5.18,5.30,,2.85,0.50
20 March '21,5.80 5.64,5.78,,2.69,0.33
21 March '21,5.27 5.10,5.22,,3.29,0.92
22 March '21,5.44 5.25,5.36,,3.58,1.48
23 March '21,6.56 6.32,6.45,,3.67,1.73
24 March '21,7.10 6.83,6.97,,3.86,1.93
25 March '21,7.18 6.87,7.00,,4.36,2.47
26 March '21,5.77 5.51,5.63,,4.53,2.51
27 March '21,4.33 4.12,4.19,,4.77,3.06
28 March '21,6.62 6.47,6.61,,2.17,0.08
29 March '21,4.96 4.84,4.95,,2.47,0.26
30 March '21,5.08 4.98,5.08,,2.02,0.12
31 March '21,4.64 4.54,4.64,,2.18,0.02
Average,5.90 5.69,5.84,,3.64*,1.13*
Maximum,7.22 6.87,7.19,,5.07,3.06
Minimum,4.33 4.12,4.19,,2.02,0.02
