Day,Temperature,Temperature (SAT),Rain
"",Degree Celsius,Degree Celsius,mm
01-October-21,22.54,24.01,12.80
02-October-21,21.77,23.75,25.40
03-October-21,22.92,23.40,1.40
04-October-21,23.41,23.94,1.00
05-October-21,22.04,23.53,4.00
06-October-21,22.93,23.92,0.60
07-October-21,22.23,23.77,6.00
08-October-21,23.42,24.45,0.00
09-October-21,24.75,24.29,0.00
10-October-21,24.99,24.96,0.00
11-October-21,24.24,24.81,15.40
12-October-21,21.89,23.41,1.80
13-October-21,23.00,23.68,4.00
14-October-21,24.09,23.64,0.00
15-October-21,24.75,23.85,0.00
16-October-21,25.43,23.80,0.00
17-October-21,24.57,24.63,0.20
18-October-21,24.80,24.25,0.00
19-October-21,24.65,24.77,0.00
20-October-21,24.44,24.98,15.40
21-October-21,23.96,24.34,0.40
22-October-21,23.77,24.30,0.00
23-October-21,24.48,24.75,0.00
24-October-21,25.67,25.44,0.00
25-October-21,23.86,25.55,0.00
26-October-21,24.22,24.91,0.00
27-October-21,25.15,25.03,0.00
28-October-21,23.82,24.72,0.00
29-October-21,25.17,25.13,0.00
30-October-21,25.35,24.80,0.20
31-October-21,25.38,24.74,0.00
Average,23.99,24.37,
Maximum,25.67,25.55,25.40
Minimum,21.77,23.40,0.00
Total,,,88.60
Day,GHI (1) GHI (2),GHI (SAT),,GHI (1) vs (2),GHI (1) vs (SAT)
"",2kWh/m 2 /day kWh/m 2 /day,kWh/m /day,,%,%
01 October '21,5.61 5.64,6.29,,-0.50,-12.10
02 October '21,5.09 5.10,5.60,,-0.34,-10.03
03 October '21,6.79 6.82,6.12,,-0.42,9.87
04 October '21,6.87 6.89,7.07,,-0.34,-3.03
05 October '21,4.58 4.60,5.11,,-0.49,-11.61
06 October '21,6.10 6.13,6.33,,-0.45,-3.78
07 October '21,5.80 5.81,5.96,,-0.17,-2.83
08 October '21,7.09 7.12,7.27,,-0.37,-2.55
09 October '21,6.85 6.88,6.81,,-0.42,0.58
10 October '21,7.54 7.57,7.58,,-0.41,-0.54
11 October '21,6.72 6.74,6.52,,-0.24,3.03
12 October '21,6.04 6.07,5.40,,-0.43,10.61
13 October '21,7.38 7.40,6.62,,-0.39,10.18
14 October '21,7.73 7.75,7.29,,-0.31,5.68
15 October '21,6.45 6.48,6.59,,-0.41,-2.18
16 October '21,7.56 7.59,7.50,,-0.37,0.89
17 October '21,6.26 6.31,6.72,,-0.75,-7.36
18 October '21,6.98 7.02,7.38,,-0.60,-5.70
19 October '21,6.07 6.10,6.34,,-0.42,-4.46
20 October '21,6.53 6.55,6.63,,-0.36,-1.55
21 October '21,7.34 7.38,6.96,,-0.50,5.24
22 October '21,6.76 6.80,6.43,,-0.57,4.89
23 October '21,6.51 6.55,6.92,,-0.57,-6.21
