Day,Temperature,Temperature (SAT),Rain
"",Degree Celsius,Degree Celsius,mm
01-June-21,24.67,23.37,0.00
02-June-21,24.58,24.54,0.00
03-June-21,24.19,24.06,0.00
04-June-21,24.72,23.70,0.00
05-June-21,24.88,24.52,0.00
06-June-21,24.28,24.35,1.00
07-June-21,24.43,24.54,0.00
08-June-21,24.74,24.47,0.00
09-June-21,24.90,25.04,0.00
10-June-21,24.66,25.66,0.00
11-June-21,24.46,24.49,0.00
12-June-21,24.76,24.26,0.00
13-June-21,24.82,24.85,0.00
14-June-21,24.78,24.70,0.00
15-June-21,22.98,23.94,17.40
16-June-21,22.16,24.09,8.80
17-June-21,23.18,24.81,0.00
18-June-21,22.77,22.96,0.00
19-June-21,22.11,23.37,0.00
20-June-21,23.55,24.33,0.00
21-June-21,23.87,23.03,3.20
22-June-21,23.77,23.67,0.00
23-June-21,23.79,23.13,0.00
24-June-21,24.12,23.42,0.00
25-June-21,24.49,24.64,0.00
26-June-21,24.76,25.06,0.00
27-June-21,25.24,25.30,0.00
28-June-21,25.05,24.27,0.00
29-June-21,23.65,23.92,0.00
30-June-21,21.76,22.13,0.00
Average,24.07,24.15,
Maximum,25.24,25.66,17.40
Minimum,21.76,22.13,0.00
Total,,,30.40
Day,GHI (1) GHI (2),GHI (SAT),,GHI (1) vs (2),GHI (1) vs (SAT)
"",2kWh/m 2 /day kWh/m 2 /day,kWh/m /day,,%,%
01 June '21,6.87 6.90,6.49,,-0.38,5.64
02 June '21,6.01 6.04,5.99,,-0.42,0.39
03 June '21,5.66 5.68,5.43,,-0.38,4.05
04 June '21,5.48 5.51,5.28,,-0.41,3.76
05 June '21,6.88 6.91,6.33,,-0.55,8.03
06 June '21,6.25 6.28,6.36,,-0.53,-1.86
07 June '21,7.15 7.18,6.93,,-0.37,3.09
08 June '21,5.16 5.17,6.04,,-0.25,-17.11
09 June '21,6.90 6.93,6.60,,-0.34,4.45
10 June '21,5.97 5.99,6.54,,-0.39,-9.64
11 June '21,6.05 6.07,5.68,,-0.37,6.08
12 June '21,5.74 5.76,5.91,,-0.38,-2.91
13 June '21,5.84 5.86,5.78,,-0.37,0.97
14 June '21,6.06 6.09,5.67,,-0.37,6.44
15 June '21,5.92 5.94,5.28,,-0.36,10.87
16 June '21,5.31 5.33,5.25,,-0.36,1.18
17 June '21,6.21 6.23,5.69,,-0.35,8.31
18 June '21,5.07 5.09,4.98,,-0.39,1.76
19 June '21,4.84 4.86,5.15,,-0.34,-6.43
20 June '21,6.26 6.29,5.84,,-0.38,6.80
21 June '21,6.68 6.70,6.19,,-0.29,7.30
22 June '21,6.62 6.64,6.40,,-0.27,3.41
23 June '21,6.22 6.22,6.01,,-0.01,3.32
24 June '21,6.77 6.81,6.50,,-0.62,4.03
25 June '21,6.51 6.54,6.17,,-0.43,5.29
26 June '21,6.12 6.15,6.31,,-0.43,-3.02
27 June '21,6.80 6.82,6.69,,-0.38,1.61
28 June '21,6.87 6.89,6.50,,-0.36,5.41
29 June '21,5.87 5.89,5.69,,-0.39,3.11
30 June '21,4.25 4.27,3.78,,-0.43,11.17
Average,6.08 6.10,5.91,,0.38*,5.25*
Maximum,7.15 7.18,6.93,,-0.62,-17.11
Minimum,4.25 4.27,3.78,,-0.01,0.39
Day,DHI (1) DHI (SAT),,DHI (1) vs (SAT)
"",2kWh/m 2 /day kWh/m /day,,%
01 June '21,1.99 2.26,,-13.68
02 June '21,2.14 2.67,,-24.77
03 June '21,2.86 2.90,,-1.41
04 June '21,2.86 3.12,,-9.01
05 June '21,1.65 2.26,,-36.91
06 June '21,1.61 2.36,,-47.08
07 June '21,1.07 1.63,,-52.18
08 June '21,1.93 2.53,,-30.95
09 June '21,1.60 2.03,,-26.78
10 June '21,1.78 2.17,,-21.49
11 June '21,2.21 2.63,,-19.04
12 June '21,2.26 2.89,,-27.90
13 June '21,2.05 2.87,,-40.10
14 June '21,2.45 3.04,,-23.79
15 June '21,2.83 3.28,,-15.90
16 June '21,3.24 3.16,,2.48
17 June '21,3.03 3.11,,-2.50
18 June '21,2.77 3.13,,-12.65
