Day,Temperature,Temperature (SAT),Rain
"",Degree Celsius,Degree Celsius,mm
01-September-21,21.21,23.30,2.00
02-September-21,23.72,22.60,2.00
03-September-21,22.13,23.15,4.80
04-September-21,23.22,23.94,0.80
05-September-21,22.79,23.18,20.80
06-September-21,22.91,23.60,0.40
07-September-21,24.51,24.35,0.00
08-September-21,21.78,23.60,30.80
09-September-21,21.02,23.45,0.40
10-September-21,22.57,24.08,1.80
11-September-21,22.47,23.38,2.20
12-September-21,23.03,22.90,0.20
13-September-21,23.50,24.26,0.00
14-September-21,24.56,25.00,0.20
15-September-21,23.52,24.32,6.60
16-September-21,23.52,23.99,2.60
17-September-21,23.10,24.07,2.00
18-September-21,20.62,22.97,6.40
19-September-21,22.23,22.88,0.40
20-September-21,21.97,23.37,1.00
21-September-21,22.24,24.02,1.20
22-September-21,23.60,24.38,1.40
23-September-21,23.71,24.28,5.60
24-September-21,23.29,23.92,0.00
25-September-21,22.03,23.07,1.60
26-September-21,22.95,22.97,7.00
27-September-21,23.49,22.90,0.20
28-September-21,23.30,23.21,8.20
29-September-21,24.21,24.32,0.00
30-September-21,24.09,24.29,0.00
Average,22.91,23.66,
Maximum,24.56,25.00,30.80
Minimum,20.62,22.60,0.00
Total,,,110.60
Day,GHI (1) GHI (2),GHI (SAT),,GHI (1) vs (2),GHI (1) vs (SAT)
"",2kWh/m 2 /day kWh/m 2 /day,kWh/m /day,,%,%
01 September '21,2.88 2.89,2.47,,-0.39,14.33
02 September '21,7.07 7.09,6.62,,-0.33,6.34
03 September '21,5.49 5.51,5.11,,-0.36,6.90
04 September '21,6.33 6.35,6.14,,-0.22,3.00
05 September '21,5.93 5.95,5.73,,-0.37,3.39
06 September '21,7.28 7.30,6.32,,-0.34,13.24
07 September '21,7.33 7.35,7.26,,-0.18,0.96
08 September '21,5.77 5.79,6.42,,-0.42,-11.42
09 September '21,4.34 4.36,4.34,,-0.41,0.08
10 September '21,6.15 6.17,6.44,,-0.36,-4.71
11 September '21,6.27 6.28,6.11,,-0.23,2.57
12 September '21,6.13 6.15,6.56,,-0.32,-7.11
13 September '21,6.72 6.75,7.09,,-0.44,-5.52
14 September '21,6.92 6.95,6.82,,-0.42,1.48
15 September '21,7.35 7.37,7.11,,-0.32,3.20
16 September '21,7.44 7.47,7.09,,-0.33,4.73
17 September '21,6.23 6.25,6.33,,-0.35,-1.67
18 September '21,1.70 1.70,1.17,,-0.27,31.38
19 September '21,5.64 5.67,5.25,,-0.55,6.91
20 September '21,6.43 6.45,5.69,,-0.32,11.42
21 September '21,6.28 6.30,6.71,,-0.29,-6.92
22 September '21,7.39 7.42,7.36,,-0.45,0.36
23 September '21,7.41 7.44,7.36,,-0.34,0.68
24 September '21,6.23 6.26,7.09,,-0.57,-13.86
25 September '21,6.29 6.31,5.97,,-0.25,5.15
26 September '21,7.49 7.52,7.32,,-0.41,2.32
27 September '21,6.91 6.92,7.06,,-0.17,-2.07
28 September '21,5.64 5.66,5.81,,-0.35,-2.90
29 September '21,6.86 6.90,7.29,,-0.68,-6.29
30 September '21,7.39 7.44,6.95,,-0.59,5.96
Average,6.24 6.27,6.17,,0.37*,6.23*
Maximum,7.49 7.52,7.36,,-0.68,31.38
Minimum,1.70 1.70,1.17,,-0.17,0.08
Day,DHI (1) DHI (SAT),,DHI (1) vs (SAT)
"",2kWh/m 2 /day kWh/m /day,,%
01 September '21,2.43 2.09,,13.95
02 September '21,1.71 2.61,,-52.90
03 September '21,3.02 2.62,,13.48
04 September '21,2.15 2.71,,-26.15
05 September '21,2.67 3.16,,-18.09
06 September '21,2.74 2.63,,3.95
07 September '21,1.38 2.02,,-46.53
08 September '21,2.27 2.24,,1.31
09 September '21,3.26 2.59,,20.60
10 September '21,1.96 2.28,,-16.63
