Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,354149,-,-,-,5.65,-0.22,0,50,0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2022,1,1,0,30,161.55,0.18,5.2,0,0,0,7,25.1,94.60000000000001,1007,0,0,0,0,26,190,2.3000000000000003
2022,1,1,1,30,153,0.18,5.2,0,0,0,7,25,95.42,1006,0,0,0,0,25.8,194,2.2
2022,1,1,2,30,140.84,0.18,5.2,0,0,0,7,24.900000000000002,95.61,1006,0,0,0,0,25.700000000000003,196,2.2
2022,1,1,3,30,127.55,0.18,5.2,0,0,0,0,24.900000000000002,95.86,1006,0,0,0,0,25.6,192,2.1
2022,1,1,4,30,113.88,0.18,5.2,0,0,0,0,24.8,96.01,1006,0,0,0,0,25.5,188,2
2022,1,1,5,30,100.08,0.18,5.2,0,0,0,0,24.8,95.2,1007,0,0,0,0,25.6,187,1.9000000000000001
2022,1,1,6,30,86.14,0.18,5.2,13,4,13,0,24.900000000000002,92.32000000000001,1007,13,4,0,13,26.200000000000003,185,1.9000000000000001
2022,1,1,7,30,72.73,0.18,5.1000000000000005,138,180,192,0,25.3,89.93,1008,138,180,0,192,27.1,180,2
2022,1,1,8,30,59.620000000000005,0.18,5.1000000000000005,221,368,408,0,25.1,85.31,1008,221,368,0,408,27.8,174,2
2022,1,1,9,30,47.33,0.18,5.1000000000000005,284,457,594,0,24.8,80.76,1008,284,457,0,594,28.400000000000002,169,2
2022,1,1,10,30,36.76,0.18,5.1000000000000005,314,529,737,0,24.6,77.60000000000001,1007,314,529,0,737,28.900000000000002,167,1.9000000000000001
2022,1,1,11,30,29.830000000000002,0.18,5.1000000000000005,328,561,815,0,24.5,75.67,1007,328,561,0,815,29.200000000000003,165,1.9000000000000001
2022,1,1,12,30,29.29,0.18,5.1000000000000005,308,597,830,2,24.3,74.84,1006,490,81,0,561,29.200000000000003,165,1.8
2022,1,1,13,30,35.43,0.18,5.2,301,562,759,0,24.1,74.03,1005,301,562,0,759,29.200000000000003,166,1.7000000000000002
2022,1,1,14,30,45.62,0.18,5.2,277,497,624,0,24,74.43,1005,277,497,0,624,29,164,1.5
2022,1,1,15,30,57.74,0.18,5.300000000000001,229,392,438,0,24,75.13,1005,229,392,0,438,28.8,163,1.4000000000000001
2022,1,1,16,30,70.76,0.18,5.300000000000001,152,224,225,0,24.3,79.35000000000001,1005,152,224,0,225,28.200000000000003,166,1.4000000000000001
2022,1,1,17,30,84.18,0.18,5.300000000000001,30,21,32,1,24.8,85.57000000000001,1006,30,21,0,32,27.400000000000002,170,1.4000000000000001
2022,1,1,18,30,98.05,0.18,5.300000000000001,0,0,0,1,24.8,88.23,1006,0,0,0,0,26.900000000000002,170,1.5
2022,1,1,19,30,111.85000000000001,0.18,5.4,0,0,0,7,24.8,89.94,1007,0,0,0,0,26.6,169,1.7000000000000002
2022,1,1,20,30,125.56,0.18,5.4,0,0,0,7,24.900000000000002,90.76,1007,0,0,0,0,26.5,174,1.8
2022,1,1,21,30,138.94,0.18,5.4,0,0,0,7,24.900000000000002,92.06,1007,0,0,0,0,26.3,182,1.8
2022,1,1,22,30,151.38,0.18,5.5,0,0,0,1,24.900000000000002,92.65,1007,0,0,0,0,26.200000000000003,189,1.9000000000000001
2022,1,1,23,30,160.8,0.18,5.5,0,0,0,7,24.900000000000002,93.23,1007,0,0,0,0,26.1,193,2
2022,1,2,0,30,161.67000000000002,0.18,5.5,0,0,0,1,24.900000000000002,93.63,1006,0,0,0,0,26,195,1.9000000000000001
2022,1,2,1,30,153.14000000000001,0.18,5.5,0,0,0,7,24.900000000000002,94.07000000000001,1006,0,0,0,0,25.900000000000002,197,1.9000000000000001
2022,1,2,2,30,140.97,0.18,5.6000000000000005,0,0,0,7,24.8,94.41,1006,0,0,0,0,25.8,200,1.9000000000000001
2022,1,2,3,30,127.68,0.18,5.6000000000000005,0,0,0,1,24.8,94.59,1006,0,0,0,0,25.700000000000003,206,1.7000000000000002
2022,1,2,4,30,113.99000000000001,0.18,5.5,0,0,0,8,24.700000000000003,94.64,1006,0,0,0,0,25.6,210,1.7000000000000002
2022,1,2,5,30,100.19,0.18,5.5,0,0,0,7,24.6,94.13,1006,0,0,0,0,25.6,213,1.6
2022,1,2,6,30,86.24,0.18,5.4,14,8,15,0,24.700000000000003,91.55,1007,14,8,0,15,26.200000000000003,218,1.7000000000000002
2022,1,2,7,30,72.82000000000001,0.18,5.4,133,210,195,0,25.200000000000003,89.73,1007,133,210,0,195,27,224,1.8
2022,1,2,8,30,59.69,0.18,5.4,209,403,412,0,25,84.87,1007,209,403,0,412,27.8,227,1.6
2022,1,2,9,30,47.37,0.18,5.4,250,527,607,0,24.700000000000003,79.79,1007,250,527,0,607,28.5,228,1.3
2022,1,2,10,30,36.76,0.18,5.4,273,598,752,3,24.400000000000002,75.23,1007,397,21,0,414,29.200000000000003,225,0.9
2022,1,2,11,30,29.78,0.18,5.5,283,632,832,7,24.1,72.25,1006,307,6,0,312,29.6,220,0.8
2022,1,2,12,30,29.18,0.18,5.6000000000000005,288,627,836,7,23.8,70.33,1005,460,288,0,711,29.8,218,0.8
2022,1,2,13,30,35.300000000000004,0.18,5.6000000000000005,278,601,768,7,23.700000000000003,70.11,1005,347,18,0,362,29.700000000000003,215,0.9
2022,1,2,14,30,45.480000000000004,0.18,5.7,252,546,635,7,23.6,71.10000000000001,1004,343,68,0,391,29.400000000000002,209,1
2022,1,2,15,30,57.6,0.18,5.7,214,444,452,1,23.900000000000002,74.51,1004,214,444,0,452,28.900000000000002,203,1.1
2022,1,2,16,30,70.63,0.18,5.7,146,277,237,0,24.3,78.58,1005,146,277,0,237,28.400000000000002,200,1.1
2022,1,2,17,30,84.06,0.18,5.800000000000001,36,39,40,1,24.700000000000003,83.16,1005,36,39,0,40,27.8,200,1.1
2022,1,2,18,30,97.94,0.18,5.800000000000001,0,0,0,8,24.900000000000002,85.69,1006,0,0,0,0,27.5,205,1.2000000000000002
2022,1,2,19,30,111.75,0.18,5.800000000000001,0,0,0,8,24.900000000000002,86.52,1007,0,0,0,0,27.3,210,1.2000000000000002
2022,1,2,20,30,125.47,0.18,5.800000000000001,0,0,0,0,24.8,87.01,1007,0,0,0,0,27.1,212,1.1
2022,1,2,21,30,138.87,0.18,5.800000000000001,0,0,0,0,24.6,87.82000000000001,1007,0,0,0,0,26.8,221,1.1
2022,1,2,22,30,151.34,0.18,5.800000000000001,0,0,0,0,24.6,88.66,1007,0,0,0,0,26.6,236,1.1
2022,1,2,23,30,160.83,0.18,5.7,0,0,0,0,24.5,89.46000000000001,1007,0,0,0,0,26.400000000000002,245,1.2000000000000002
2022,1,3,0,30,161.79,0.18,5.6000000000000005,0,0,0,0,24.3,88.89,1006,0,0,0,0,26.3,246,1.3
2022,1,3,1,30,153.28,0.18,5.5,0,0,0,0,24.3,89.58,1006,0,0,0,0,26.1,246,1.5
2022,1,3,2,30,141.1,0.18,5.4,0,0,0,0,24.200000000000003,90.12,1005,0,0,0,0,25.900000000000002,244,1.5
2022,1,3,3,30,127.8,0.18,5.2,0,0,0,0,24.1,90.11,1005,0,0,0,0,25.8,243,1.5
