Temperature (C),Albedo,Clearsky DHI (W/m2),Clearsky DNI (W/m2),Clearsky GHI (W/m2),Clearsky GTI (W/m2),DHI (W/m2),DNI (W/m2),GHI (W/m2),GTI (W/m2),Date,Period
28,0.11,0,0,0,0,0,0,0,0,2020-01-31 01:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-01-31 02:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-01-31 03:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-01-31 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-01-31 05:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-01-31 06:00:00+00:00,PT60M
27,0.11,18,2,18,18,18,1,18,18,2020-01-31 07:00:00+00:00,PT60M
27,0.11,117,74,140,147,117,65,139,144,2020-01-31 08:00:00+00:00,PT60M
28,0.11,224,216,335,358,224,216,335,358,2020-01-31 09:00:00+00:00,PT60M
30,0.11,304,334,534,569,304,334,534,569,2020-01-31 10:00:00+00:00,PT60M
31,0.11,351,414,691,733,351,414,691,733,2020-01-31 11:00:00+00:00,PT60M
31,0.11,368,472,792,838,368,472,792,838,2020-01-31 12:00:00+00:00,PT60M
31,0.11,343,540,836,889,343,540,836,889,2020-01-31 13:00:00+00:00,PT60M
32,0.11,323,532,783,836,323,532,783,836,2020-01-31 14:00:00+00:00,PT60M
31,0.11,296,470,650,700,296,470,650,700,2020-01-31 15:00:00+00:00,PT60M
31,0.11,250,338,451,488,250,338,451,488,2020-01-31 16:00:00+00:00,PT60M
30,0.11,163,185,237,258,163,185,237,258,2020-01-31 17:00:00+00:00,PT60M
29,0.11,56,32,63,66,56,32,63,66,2020-01-31 18:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-01-31 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-01-31 20:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-01-31 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-01-31 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-01-31 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-01 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-01 01:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-01 02:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-01 03:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-01 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-01 05:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-01 06:00:00+00:00,PT60M
27,0.11,19,5,20,20,17,0,17,17,2020-02-01 07:00:00+00:00,PT60M
27,0.11,117,109,151,163,119,68,142,148,2020-02-01 08:00:00+00:00,PT60M
28,0.11,218,259,350,379,235,202,335,355,2020-02-01 09:00:00+00:00,PT60M
30,0.11,305,321,526,559,353,189,484,499,2020-02-01 10:00:00+00:00,PT60M
31,0.11,358,387,677,714,359,384,676,713,2020-02-01 11:00:00+00:00,PT60M
31,0.11,382,434,773,813,382,434,773,813,2020-02-01 12:00:00+00:00,PT60M
31,0.11,359,504,820,868,359,504,820,868,2020-02-01 13:00:00+00:00,PT60M
31,0.11,339,498,769,818,339,498,769,818,2020-02-01 14:00:00+00:00,PT60M
31,0.11,304,446,641,687,304,446,641,687,2020-02-01 15:00:00+00:00,PT60M
31,0.11,247,351,456,494,247,351,456,494,2020-02-01 16:00:00+00:00,PT60M
30,0.11,162,200,242,264,162,200,242,264,2020-02-01 17:00:00+00:00,PT60M
29,0.11,57,37,65,68,56,36,64,67,2020-02-01 18:00:00+00:00,PT60M
30,0.11,0,0,0,0,0,0,0,0,2020-02-01 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-01 20:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-01 21:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-01 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-01 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-02 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-02 01:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-02 02:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-02 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-02 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-02 05:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-02 06:00:00+00:00,PT60M
27,0.11,20,9,21,21,20,7,21,21,2020-02-02 07:00:00+00:00,PT60M
28,0.11,116,159,165,184,118,147,164,181,2020-02-02 08:00:00+00:00,PT60M
28,0.11,204,351,384,423,204,351,384,423,2020-02-02 09:00:00+00:00,PT60M
30,0.11,262,480,593,644,262,480,593,644,2020-02-02 10:00:00+00:00,PT60M
31,0.11,296,556,755,810,316,514,741,791,2020-02-02 11:00:00+00:00,PT60M
32,0.11,313,596,850,907,332,559,836,889,2020-02-02 12:00:00+00:00,PT60M
32,0.11,301,630,878,938,325,585,861,916,2020-02-02 13:00:00+00:00,PT60M
32,0.11,290,608,818,877,290,608,818,877,2020-02-02 14:00:00+00:00,PT60M
32,0.11,271,539,680,735,271,539,680,735,2020-02-02 15:00:00+00:00,PT60M
32,0.11,235,406,478,522,235,406,478,522,2020-02-02 16:00:00+00:00,PT60M
30,0.11,160,236,254,281,160,236,254,281,2020-02-02 17:00:00+00:00,PT60M
30,0.11,58,48,68,73,59,35,67,70,2020-02-02 18:00:00+00:00,PT60M
30,0.11,0,0,0,0,0,0,0,0,2020-02-02 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-02 20:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-02 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-02 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-02 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-03 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-03 01:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-03 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-03 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-03 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2020-02-03 05:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2020-02-03 06:00:00+00:00,PT60M
26,0.11,20,7,21,21,20,7,21,21,2020-02-03 07:00:00+00:00,PT60M
26,0.11,119,138,162,177,119,138,162,177,2020-02-03 08:00:00+00:00,PT60M
27,0.11,215,321,379,414,215,321,379,414,2020-02-03 09:00:00+00:00,PT60M
29,0.11,284,434,584,628,284,434,584,628,2020-02-03 10:00:00+00:00,PT60M
31,0.11,324,510,746,795,324,510,746,795,2020-02-03 11:00:00+00:00,PT60M
31,0.11,343,552,842,893,343,552,842,893,2020-02-03 12:00:00+00:00,PT60M
31,0.11,342,569,865,917,342,569,865,917,2020-02-03 13:00:00+00:00,PT60M
31,0.11,330,543,802,853,330,543,802,853,2020-02-03 14:00:00+00:00,PT60M
31,0.11,303,476,664,711,303,476,664,711,2020-02-03 15:00:00+00:00,PT60M
31,0.11,249,370,471,509,249,370,471,509,2020-02-03 16:00:00+00:00,PT60M
30,0.11,165,212,251,274,165,212,251,274,2020-02-03 17:00:00+00:00,PT60M
29,0.11,59,40,68,71,59,40,68,71,2020-02-03 18:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-03 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-03 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-03 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-03 22:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-03 23:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-04 00:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-04 01:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-04 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-04 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-04 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-04 05:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-04 06:00:00+00:00,PT60M
28,0.11,19,7,20,21,20,5,20,20,2020-02-04 07:00:00+00:00,PT60M
27,0.11,119,132,160,174,120,120,158,171,2020-02-04 08:00:00+00:00,PT60M
27,0.11,217,299,370,402,217,299,370,402,2020-02-04 09:00:00+00:00,PT60M
29,0.11,300,372,558,594,300,372,558,594,2020-02-04 10:00:00+00:00,PT60M
31,0.11,349,439,713,753,349,439,713,753,2020-02-04 11:00:00+00:00,PT60M
31,0.11,370,484,809,851,370,484,809,851,2020-02-04 12:00:00+00:00,PT60M
31,0.11,362,516,837,883,362,516,837,883,2020-02-04 13:00:00+00:00,PT60M
31,0.11,346,497,778,823,346,497,778,823,2020-02-04 14:00:00+00:00,PT60M
31,0.11,310,443,647,689,310,443,647,689,2020-02-04 15:00:00+00:00,PT60M
31,0.11,251,348,460,495,251,348,460,495,2020-02-04 16:00:00+00:00,PT60M
30,0.11,164,203,246,268,164,203,246,268,2020-02-04 17:00:00+00:00,PT60M
29,0.11,59,40,67,71,59,40,67,71,2020-02-04 18:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-04 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-04 20:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-04 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-04 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-04 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-05 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-05 01:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-05 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-05 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-05 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-05 05:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-05 06:00:00+00:00,PT60M
27,0.11,19,6,20,20,19,6,20,20,2020-02-05 07:00:00+00:00,PT60M
27,0.11,117,117,153,165,117,117,153,165,2020-02-05 08:00:00+00:00,PT60M
28,0.11,216,282,361,390,216,282,361,390,2020-02-05 09:00:00+00:00,PT60M
29,0.11,286,405,567,606,302,363,554,588,2020-02-05 10:00:00+00:00,PT60M
30,0.11,326,486,729,773,326,486,729,773,2020-02-05 11:00:00+00:00,PT60M
31,0.11,350,517,819,864,350,517,819,864,2020-02-05 12:00:00+00:00,PT60M
31,0.11,371,487,820,861,371,487,820,861,2020-02-05 13:00:00+00:00,PT60M
31,0.11,357,461,759,799,357,461,759,799,2020-02-05 14:00:00+00:00,PT60M
31,0.11,321,402,628,664,321,402,628,664,2020-02-05 15:00:00+00:00,PT60M
30,0.11,259,302,441,470,259,302,441,470,2020-02-05 16:00:00+00:00,PT60M
30,0.11,166,165,233,249,166,165,233,249,2020-02-05 17:00:00+00:00,PT60M
29,0.11,58,32,64,67,55,25,61,62,2020-02-05 18:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-05 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-05 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-05 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-05 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-05 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-06 00:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-06 01:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-06 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-06 03:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-06 04:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-06 05:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-06 06:00:00+00:00,PT60M
28,0.11,18,5,19,19,17,0,17,16,2020-02-06 07:00:00+00:00,PT60M
28,0.11,114,95,144,153,115,81,141,148,2020-02-06 08:00:00+00:00,PT60M
28,0.11,218,233,338,360,218,233,338,360,2020-02-06 09:00:00+00:00,PT60M
29,0.11,300,329,529,558,300,329,529,558,2020-02-06 10:00:00+00:00,PT60M
30,0.11,352,398,683,716,352,398,683,716,2020-02-06 11:00:00+00:00,PT60M
30,0.11,377,441,778,814,377,441,778,814,2020-02-06 12:00:00+00:00,PT60M
30,0.11,365,489,817,857,365,489,817,857,2020-02-06 13:00:00+00:00,PT60M
30,0.11,347,473,762,802,347,473,762,802,2020-02-06 14:00:00+00:00,PT60M
30,0.11,312,419,633,670,312,419,633,670,2020-02-06 15:00:00+00:00,PT60M
30,0.11,252,324,448,479,252,324,448,479,2020-02-06 16:00:00+00:00,PT60M
30,0.11,164,185,239,257,164,185,239,257,2020-02-06 17:00:00+00:00,PT60M
29,0.11,58,37,66,69,58,37,66,69,2020-02-06 18:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-06 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-06 20:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-06 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-06 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-06 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-07 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-07 01:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-07 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-07 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-07 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-07 05:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-07 06:00:00+00:00,PT60M
27,0.11,19,5,19,19,19,4,19,19,2020-02-07 07:00:00+00:00,PT60M
27,0.11,117,103,150,159,118,97,149,158,2020-02-07 08:00:00+00:00,PT60M
28,0.11,220,258,354,378,220,258,354,378,2020-02-07 09:00:00+00:00,PT60M
30,0.11,297,370,555,588,297,370,555,588,2020-02-07 10:00:00+00:00,PT60M
31,0.11,346,438,711,747,346,438,711,747,2020-02-07 11:00:00+00:00,PT60M
32,0.11,368,483,808,847,368,483,808,847,2020-02-07 12:00:00+00:00,PT60M
32,0.11,334,568,860,907,334,568,860,907,2020-02-07 13:00:00+00:00,PT60M
32,0.11,315,559,806,853,315,559,806,853,2020-02-07 14:00:00+00:00,PT60M
32,0.11,292,491,669,712,292,491,669,712,2020-02-07 15:00:00+00:00,PT60M
31,0.11,256,328,455,486,256,328,455,486,2020-02-07 16:00:00+00:00,PT60M
30,0.11,168,175,240,256,168,175,240,256,2020-02-07 17:00:00+00:00,PT60M
30,0.11,60,32,66,69,60,32,66,69,2020-02-07 18:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-07 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-07 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-07 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-07 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-07 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-08 00:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-08 01:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-08 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-08 03:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2020-02-08 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2020-02-08 05:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2020-02-08 06:00:00+00:00,PT60M
26,0.11,19,4,19,19,19,4,19,19,2020-02-08 07:00:00+00:00,PT60M
26,0.11,118,89,147,154,118,89,147,154,2020-02-08 08:00:00+00:00,PT60M
27,0.11,225,235,347,368,225,235,347,368,2020-02-08 09:00:00+00:00,PT60M
29,0.11,305,347,548,577,305,347,548,577,2020-02-08 10:00:00+00:00,PT60M
31,0.11,356,420,706,740,356,420,706,740,2020-02-08 11:00:00+00:00,PT60M
32,0.11,381,460,801,836,381,460,801,836,2020-02-08 12:00:00+00:00,PT60M
32,0.11,369,504,836,875,369,504,836,875,2020-02-08 13:00:00+00:00,PT60M
32,0.11,351,486,778,817,351,486,778,817,2020-02-08 14:00:00+00:00,PT60M
31,0.11,319,423,644,679,319,423,644,679,2020-02-08 15:00:00+00:00,PT60M
31,0.11,260,318,453,481,260,318,453,481,2020-02-08 16:00:00+00:00,PT60M
30,0.11,169,172,240,256,169,172,240,256,2020-02-08 17:00:00+00:00,PT60M
29,0.11,60,30,66,68,60,30,66,68,2020-02-08 18:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-08 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-08 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-08 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-08 22:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-08 23:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-09 00:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-09 01:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-09 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-09 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-09 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-09 05:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-09 06:00:00+00:00,PT60M
27,0.11,18,3,19,19,18,3,19,19,2020-02-09 07:00:00+00:00,PT60M
27,0.11,117,77,142,147,117,77,142,147,2020-02-09 08:00:00+00:00,PT60M
28,0.11,225,212,336,353,225,212,336,353,2020-02-09 09:00:00+00:00,PT60M
29,0.11,305,331,537,564,305,331,537,564,2020-02-09 10:00:00+00:00,PT60M
31,0.11,351,416,699,731,351,416,699,731,2020-02-09 11:00:00+00:00,PT60M
31,0.11,374,460,795,829,374,460,795,829,2020-02-09 12:00:00+00:00,PT60M
31,0.11,387,450,805,837,387,450,805,837,2020-02-09 13:00:00+00:00,PT60M
31,0.11,371,428,748,780,371,428,748,780,2020-02-09 14:00:00+00:00,PT60M
31,0.11,336,362,616,644,336,362,616,644,2020-02-09 15:00:00+00:00,PT60M
30,0.11,275,232,416,434,275,232,416,434,2020-02-09 16:00:00+00:00,PT60M
30,0.11,171,104,214,221,171,104,214,221,2020-02-09 17:00:00+00:00,PT60M
29,0.11,57,12,60,59,57,12,60,59,2020-02-09 18:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-09 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-09 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-09 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-09 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-09 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-10 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-10 01:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-10 02:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-10 03:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-10 04:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-10 05:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-10 06:00:00+00:00,PT60M
28,0.11,18,3,19,18,12,0,12,11,2020-02-10 07:00:00+00:00,PT60M
28,0.11,117,83,143,149,36,0,36,35,2020-02-10 08:00:00+00:00,PT60M
28,0.11,221,238,345,365,71,0,71,68,2020-02-10 09:00:00+00:00,PT60M
29,0.11,297,355,546,574,119,0,119,115,2020-02-10 10:00:00+00:00,PT60M
29,0.11,342,433,705,737,197,0,197,190,2020-02-10 11:00:00+00:00,PT60M
29,0.11,370,462,793,826,154,0,154,149,2020-02-10 12:00:00+00:00,PT60M
29,0.11,401,408,781,808,228,0,228,220,2020-02-10 13:00:00+00:00,PT60M
29,0.11,393,360,711,735,310,0,310,299,2020-02-10 14:00:00+00:00,PT60M
29,0.11,354,290,578,598,261,0,261,252,2020-02-10 15:00:00+00:00,PT60M
29,0.11,279,191,396,408,225,0,225,217,2020-02-10 16:00:00+00:00,PT60M
29,0.11,169,77,202,205,102,0,102,98,2020-02-10 17:00:00+00:00,PT60M
29,0.11,54,6,56,55,38,0,38,37,2020-02-10 18:00:00+00:00,PT60M
29,0.11,1,0,1,1,1,0,1,1,2020-02-10 19:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-10 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-10 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-10 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-10 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-11 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-11 01:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-11 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-11 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-11 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-11 05:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-11 06:00:00+00:00,PT60M
27,0.11,15,0,15,15,15,0,15,15,2020-02-11 07:00:00+00:00,PT60M
27,0.11,107,17,112,111,107,4,109,105,2020-02-11 08:00:00+00:00,PT60M
28,0.11,229,89,276,279,231,79,274,275,2020-02-11 09:00:00+00:00,PT60M
30,0.11,335,173,458,466,335,173,458,466,2020-02-11 10:00:00+00:00,PT60M
31,0.11,407,237,606,617,407,237,606,617,2020-02-11 11:00:00+00:00,PT60M
31,0.11,444,275,697,710,444,275,697,710,2020-02-11 12:00:00+00:00,PT60M
31,0.11,449,296,725,740,449,296,725,740,2020-02-11 13:00:00+00:00,PT60M
31,0.11,427,277,672,687,447,235,655,665,2020-02-11 14:00:00+00:00,PT60M
31,0.11,376,225,550,562,434,75,493,487,2020-02-11 15:00:00+00:00,PT60M
31,0.11,289,142,376,383,319,5,323,313,2020-02-11 16:00:00+00:00,PT60M
30,0.11,168,48,188,188,161,0,161,156,2020-02-11 17:00:00+00:00,PT60M
29,0.11,54,4,55,53,52,1,52,51,2020-02-11 18:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-11 19:00:00+00:00,PT60M
30,0.11,0,0,0,0,0,0,0,0,2020-02-11 20:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-11 21:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-11 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-11 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-12 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-12 01:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-12 02:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-12 03:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-12 04:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-12 05:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-12 06:00:00+00:00,PT60M
28,0.11,16,0,16,16,13,0,13,13,2020-02-12 07:00:00+00:00,PT60M
28,0.11,111,19,117,115,85,0,85,82,2020-02-12 08:00:00+00:00,PT60M
28,0.11,236,98,288,291,219,0,219,212,2020-02-12 09:00:00+00:00,PT60M
29,0.11,342,190,477,486,372,0,372,359,2020-02-12 10:00:00+00:00,PT60M
31,0.11,412,258,630,642,512,2,514,496,2020-02-12 11:00:00+00:00,PT60M
31,0.11,450,296,722,736,578,12,589,571,2020-02-12 12:00:00+00:00,PT60M
31,0.11,458,304,742,757,589,16,604,586,2020-02-12 13:00:00+00:00,PT60M
31,0.11,437,283,687,701,553,16,567,550,2020-02-12 14:00:00+00:00,PT60M
31,0.11,384,230,563,575,401,0,401,387,2020-02-12 15:00:00+00:00,PT60M
31,0.11,295,147,386,392,236,0,236,228,2020-02-12 16:00:00+00:00,PT60M
30,0.11,172,50,194,193,135,0,135,131,2020-02-12 17:00:00+00:00,PT60M
29,0.11,55,4,56,55,46,0,46,44,2020-02-12 18:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-12 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2020-02-12 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-12 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-12 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-12 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-13 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2020-02-13 01:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-13 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2020-02-13 03:00:00+00:00,PT60M
