Temperature (C),Albedo,Clearsky DHI (W/m2),Clearsky DNI (W/m2),Clearsky GHI (W/m2),Clearsky GTI (W/m2),DHI (W/m2),DNI (W/m2),GHI (W/m2),GTI (W/m2),Date,Period
27,0.11,0,0,0,0,0,0,0,0,2019-01-01 01:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-01 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-01 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-01 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-01 05:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-01 06:00:00+00:00,PT60M
26,0.11,23,1,23,22,21,0,21,20,2019-01-01 07:00:00+00:00,PT60M
27,0.11,118,34,130,132,120,20,127,127,2019-01-01 08:00:00+00:00,PT60M
28,0.11,231,128,297,314,235,110,293,307,2019-01-01 09:00:00+00:00,PT60M
30,0.11,320,226,474,506,320,226,474,506,2019-01-01 10:00:00+00:00,PT60M
31,0.11,376,300,616,657,388,271,605,642,2019-01-01 11:00:00+00:00,PT60M
31,0.11,398,350,701,749,403,340,697,744,2019-01-01 12:00:00+00:00,PT60M
31,0.11,383,400,730,787,383,400,730,787,2019-01-01 13:00:00+00:00,PT60M
31,0.11,356,388,671,728,356,388,671,728,2019-01-01 14:00:00+00:00,PT60M
31,0.11,310,333,543,593,310,333,543,593,2019-01-01 15:00:00+00:00,PT60M
30,0.11,239,234,364,400,239,234,364,400,2019-01-01 16:00:00+00:00,PT60M
30,0.11,139,96,173,187,139,96,173,187,2019-01-01 17:00:00+00:00,PT60M
29,0.11,34,6,35,35,34,6,35,35,2019-01-01 18:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2019-01-01 19:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-01 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-01 21:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-01 22:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-01 23:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-02 00:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-02 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-02 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-02 03:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-02 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-02 05:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-02 06:00:00+00:00,PT60M
26,0.11,25,4,26,26,25,4,26,26,2019-01-02 07:00:00+00:00,PT60M
27,0.11,126,91,156,169,126,91,156,169,2019-01-02 08:00:00+00:00,PT60M
28,0.11,228,228,345,380,228,228,345,380,2019-01-02 09:00:00+00:00,PT60M
29,0.11,313,290,509,552,313,290,509,552,2019-01-02 10:00:00+00:00,PT60M
31,0.11,365,349,645,695,365,349,645,695,2019-01-02 11:00:00+00:00,PT60M
31,0.11,386,392,725,780,386,392,725,780,2019-01-02 12:00:00+00:00,PT60M
31,0.11,373,430,746,808,373,430,746,808,2019-01-02 13:00:00+00:00,PT60M
31,0.11,353,401,678,736,353,401,678,736,2019-01-02 14:00:00+00:00,PT60M
31,0.11,311,330,542,591,311,330,542,591,2019-01-02 15:00:00+00:00,PT60M
31,0.11,240,221,358,392,240,221,358,392,2019-01-02 16:00:00+00:00,PT60M
30,0.11,138,88,169,181,138,88,169,181,2019-01-02 17:00:00+00:00,PT60M
29,0.11,34,6,35,35,34,6,35,35,2019-01-02 18:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2019-01-02 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2019-01-02 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-02 21:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-02 22:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-02 23:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-03 00:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-03 01:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-03 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-03 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-03 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-03 05:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-03 06:00:00+00:00,PT60M
27,0.11,24,3,24,24,24,3,24,24,2019-01-03 07:00:00+00:00,PT60M
27,0.11,124,74,148,158,124,73,148,158,2019-01-03 08:00:00+00:00,PT60M
28,0.11,227,208,334,365,230,195,331,360,2019-01-03 09:00:00+00:00,PT60M
29,0.11,301,321,520,568,341,211,485,513,2019-01-03 10:00:00+00:00,PT60M
30,0.11,344,398,663,721,378,323,637,682,2019-01-03 11:00:00+00:00,PT60M
31,0.11,365,435,741,803,413,336,704,750,2019-01-03 12:00:00+00:00,PT60M
30,0.11,369,430,743,804,403,361,717,767,2019-01-03 13:00:00+00:00,PT60M
31,0.11,348,405,678,737,350,403,677,735,2019-01-03 14:00:00+00:00,PT60M
31,0.11,306,347,548,600,310,336,544,594,2019-01-03 15:00:00+00:00,PT60M
30,0.11,235,252,371,410,241,232,367,402,2019-01-03 16:00:00+00:00,PT60M
29,0.11,139,114,179,196,139,114,179,196,2019-01-03 17:00:00+00:00,PT60M
29,0.11,36,10,37,38,36,7,37,37,2019-01-03 18:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2019-01-03 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2019-01-03 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-03 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-03 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-03 23:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-04 00:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-04 01:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-04 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-04 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-04 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-04 05:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-04 06:00:00+00:00,PT60M
27,0.11,24,6,25,25,24,6,25,25,2019-01-04 07:00:00+00:00,PT60M
27,0.11,123,108,158,174,123,108,158,174,2019-01-04 08:00:00+00:00,PT60M
28,0.11,220,256,350,389,220,256,350,389,2019-01-04 09:00:00+00:00,PT60M
29,0.11,304,300,507,551,304,300,507,551,2019-01-04 10:00:00+00:00,PT60M
31,0.11,355,359,643,693,355,359,643,693,2019-01-04 11:00:00+00:00,PT60M
31,0.11,375,406,726,783,379,398,723,779,2019-01-04 12:00:00+00:00,PT60M
31,0.11,351,472,761,828,359,455,755,820,2019-01-04 13:00:00+00:00,PT60M
31,0.11,329,454,698,764,329,453,698,764,2019-01-04 14:00:00+00:00,PT60M
30,0.11,293,386,563,621,295,380,561,618,2019-01-04 15:00:00+00:00,PT60M
29,0.11,230,276,379,422,230,276,379,422,2019-01-04 16:00:00+00:00,PT60M
29,0.11,138,125,182,201,137,60,161,168,2019-01-04 17:00:00+00:00,PT60M
28,0.11,36,11,38,39,29,0,29,28,2019-01-04 18:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-04 19:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-04 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-04 21:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-04 22:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-04 23:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-05 00:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-05 01:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-05 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-05 03:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-05 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-05 05:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-05 06:00:00+00:00,PT60M
26,0.11,24,4,25,25,24,4,25,25,2019-01-05 07:00:00+00:00,PT60M
26,0.11,124,98,156,170,124,98,156,170,2019-01-05 08:00:00+00:00,PT60M
27,0.11,222,251,351,390,222,251,351,390,2019-01-05 09:00:00+00:00,PT60M
29,0.11,292,364,539,593,292,364,539,593,2019-01-05 10:00:00+00:00,PT60M
31,0.11,335,432,680,743,335,432,680,743,2019-01-05 11:00:00+00:00,PT60M
32,0.11,358,459,756,821,358,459,756,821,2019-01-05 12:00:00+00:00,PT60M
32,0.11,368,440,751,813,395,382,729,781,2019-01-05 13:00:00+00:00,PT60M
32,0.11,352,402,680,738,455,160,583,597,2019-01-05 14:00:00+00:00,PT60M
31,0.11,312,329,544,592,318,314,538,584,2019-01-05 15:00:00+00:00,PT60M
30,0.11,242,203,353,382,242,203,353,382,2019-01-05 16:00:00+00:00,PT60M
30,0.11,139,82,169,180,137,67,163,171,2019-01-05 17:00:00+00:00,PT60M
29,0.11,36,6,37,37,35,4,36,35,2019-01-05 18:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-05 19:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-05 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-05 21:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-05 22:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-05 23:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-06 00:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-06 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-06 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-06 03:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-06 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-06 05:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-06 06:00:00+00:00,PT60M
25,0.11,22,2,23,22,22,1,22,22,2019-01-06 07:00:00+00:00,PT60M
26,0.11,121,59,141,148,121,0,121,117,2019-01-06 08:00:00+00:00,PT60M
27,0.11,229,185,324,350,242,96,296,305,2019-01-06 09:00:00+00:00,PT60M
29,0.11,308,300,512,555,308,300,512,555,2019-01-06 10:00:00+00:00,PT60M
30,0.11,355,378,658,711,358,372,655,708,2019-01-06 11:00:00+00:00,PT60M
31,0.11,372,429,744,805,381,412,738,795,2019-01-06 12:00:00+00:00,PT60M
31,0.11,351,488,776,845,357,475,772,839,2019-01-06 13:00:00+00:00,PT60M
31,0.11,331,469,714,782,331,469,714,782,2019-01-06 14:00:00+00:00,PT60M
31,0.11,296,402,579,639,296,402,579,639,2019-01-06 15:00:00+00:00,PT60M
31,0.11,235,291,393,438,235,291,393,438,2019-01-06 16:00:00+00:00,PT60M
30,0.11,143,132,190,210,143,132,190,210,2019-01-06 17:00:00+00:00,PT60M
29,0.11,38,12,41,41,38,12,41,41,2019-01-06 18:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2019-01-06 19:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-06 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-06 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-06 22:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-06 23:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-07 00:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-07 01:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-07 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-07 03:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-07 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-07 05:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-07 06:00:00+00:00,PT60M
26,0.11,22,3,23,23,21,0,21,20,2019-01-07 07:00:00+00:00,PT60M
26,0.11,121,78,146,156,87,0,87,84,2019-01-07 08:00:00+00:00,PT60M
27,0.11,222,218,334,366,238,60,272,275,2019-01-07 09:00:00+00:00,PT60M
28,0.11,294,337,523,572,318,168,426,446,2019-01-07 10:00:00+00:00,PT60M
29,0.11,335,416,669,728,340,0,340,328,2019-01-07 11:00:00+00:00,PT60M
30,0.11,360,443,744,805,454,0,454,439,2019-01-07 12:00:00+00:00,PT60M
30,0.11,393,361,708,756,258,0,258,250,2019-01-07 13:00:00+00:00,PT60M
30,0.11,372,332,643,688,211,0,211,204,2019-01-07 14:00:00+00:00,PT60M
29,0.11,322,273,516,553,139,0,139,134,2019-01-07 15:00:00+00:00,PT60M
28,0.11,242,139,319,337,75,0,75,73,2019-01-07 16:00:00+00:00,PT60M
28,0.11,134,51,153,158,49,0,49,47,2019-01-07 17:00:00+00:00,PT60M
28,0.11,35,4,35,35,25,0,25,24,2019-01-07 18:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-07 19:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-07 20:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-07 21:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-07 22:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-07 23:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-08 00:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-08 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-08 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-08 03:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2019-01-08 04:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2019-01-08 05:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2019-01-08 06:00:00+00:00,PT60M
25,0.11,21,2,22,21,21,2,22,21,2019-01-08 07:00:00+00:00,PT60M
26,0.11,117,60,137,144,117,60,137,144,2019-01-08 08:00:00+00:00,PT60M
27,0.11,224,178,315,340,224,178,315,340,2019-01-08 09:00:00+00:00,PT60M
29,0.11,305,285,499,539,305,285,499,539,2019-01-08 10:00:00+00:00,PT60M
31,0.11,356,360,644,694,356,360,644,694,2019-01-08 11:00:00+00:00,PT60M
31,0.11,374,414,734,790,374,414,734,790,2019-01-08 12:00:00+00:00,PT60M
31,0.11,354,473,768,834,354,473,768,834,2019-01-08 13:00:00+00:00,PT60M
31,0.11,333,455,707,771,333,455,707,771,2019-01-08 14:00:00+00:00,PT60M
30,0.11,294,400,577,635,294,400,577,635,2019-01-08 15:00:00+00:00,PT60M
30,0.11,226,330,407,457,226,330,407,457,2019-01-08 16:00:00+00:00,PT60M
29,0.11,141,174,204,231,141,174,204,231,2019-01-08 17:00:00+00:00,PT60M
29,0.11,41,22,44,47,39,19,42,44,2019-01-08 18:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2019-01-08 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2019-01-08 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-08 21:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-08 22:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-08 23:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-09 00:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-09 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-09 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-09 03:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-09 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-09 05:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-09 06:00:00+00:00,PT60M
26,0.11,22,2,22,22,22,2,22,22,2019-01-09 07:00:00+00:00,PT60M
27,0.11,121,74,145,155,121,74,145,155,2019-01-09 08:00:00+00:00,PT60M
27,0.11,226,204,329,359,226,204,329,359,2019-01-09 09:00:00+00:00,PT60M
28,0.11,315,257,489,524,319,246,485,519,2019-01-09 10:00:00+00:00,PT60M
30,0.11,372,315,624,666,379,298,618,657,2019-01-09 11:00:00+00:00,PT60M
30,0.11,396,359,708,756,405,342,702,747,2019-01-09 12:00:00+00:00,PT60M
31,0.11,379,416,743,800,382,410,741,797,2019-01-09 13:00:00+00:00,PT60M
31,0.11,357,398,684,739,357,398,684,739,2019-01-09 14:00:00+00:00,PT60M
30,0.11,316,336,554,602,316,336,554,602,2019-01-09 15:00:00+00:00,PT60M
30,0.11,246,231,374,407,246,231,374,407,2019-01-09 16:00:00+00:00,PT60M
29,0.11,146,96,181,194,146,96,181,194,2019-01-09 17:00:00+00:00,PT60M
29,0.11,39,7,40,40,39,7,40,40,2019-01-09 18:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-09 19:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-09 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-09 21:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-09 22:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-09 23:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-10 00:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-10 01:00:00+00:00,PT60M
27,0.1,0,0,0,0,0,0,0,0,2019-01-10 02:00:00+00:00,PT60M
27,0.1,0,0,0,0,0,0,0,0,2019-01-10 03:00:00+00:00,PT60M
27,0.1,0,0,0,0,0,0,0,0,2019-01-10 04:00:00+00:00,PT60M
27,0.1,0,0,0,0,0,0,0,0,2019-01-10 05:00:00+00:00,PT60M
27,0.1,0,0,0,0,0,0,0,0,2019-01-10 06:00:00+00:00,PT60M
27,0.1,20,1,20,19,20,1,20,19,2019-01-10 07:00:00+00:00,PT60M
27,0.1,116,37,128,131,116,37,128,131,2019-01-10 08:00:00+00:00,PT60M
28,0.1,229,136,299,316,229,136,299,316,2019-01-10 09:00:00+00:00,PT60M
29,0.1,319,236,479,510,319,236,479,510,2019-01-10 10:00:00+00:00,PT60M
30,0.1,376,305,620,661,376,305,620,661,2019-01-10 11:00:00+00:00,PT60M
31,0.1,403,343,701,745,404,341,700,745,2019-01-10 12:00:00+00:00,PT60M
31,0.1,398,368,721,769,406,352,715,761,2019-01-10 13:00:00+00:00,PT60M
31,0.1,377,342,658,704,377,342,658,704,2019-01-10 14:00:00+00:00,PT60M
30,0.1,330,278,528,566,330,278,528,566,2019-01-10 15:00:00+00:00,PT60M
30,0.1,250,200,361,388,250,200,361,388,2019-01-10 16:00:00+00:00,PT60M
30,0.1,146,80,175,185,146,80,175,185,2019-01-10 17:00:00+00:00,PT60M
29,0.1,39,5,40,39,39,5,40,39,2019-01-10 18:00:00+00:00,PT60M
29,0.1,0,0,0,0,0,0,0,0,2019-01-10 19:00:00+00:00,PT60M
28,0.1,0,0,0,0,0,0,0,0,2019-01-10 20:00:00+00:00,PT60M
28,0.1,0,0,0,0,0,0,0,0,2019-01-10 21:00:00+00:00,PT60M
27,0.1,0,0,0,0,0,0,0,0,2019-01-10 22:00:00+00:00,PT60M
27,0.1,0,0,0,0,0,0,0,0,2019-01-10 23:00:00+00:00,PT60M
27,0.1,0,0,0,0,0,0,0,0,2019-01-11 00:00:00+00:00,PT60M
27,0.1,0,0,0,0,0,0,0,0,2019-01-11 01:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-11 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-11 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-11 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2019-01-11 05:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-11 06:00:00+00:00,PT60M
27,0.11,21,3,21,21,21,0,21,20,2019-01-11 07:00:00+00:00,PT60M
27,0.11,119,75,143,153,119,63,140,148,2019-01-11 08:00:00+00:00,PT60M
28,0.11,222,203,325,354,222,203,325,354,2019-01-11 09:00:00+00:00,PT60M
29,0.11,312,250,481,514,314,244,479,512,2019-01-11 10:00:00+00:00,PT60M
31,0.11,369,310,618,658,369,310,618,658,2019-01-11 11:00:00+00:00,PT60M
31,0.11,397,347,699,744,397,347,699,744,2019-01-11 12:00:00+00:00,PT60M
31,0.11,397,358,712,758,400,353,710,756,2019-01-11 13:00:00+00:00,PT60M
31,0.11,376,334,651,695,464,127,569,577,2019-01-11 14:00:00+00:00,PT60M
31,0.11,328,276,525,562,408,13,418,407,2019-01-11 15:00:00+00:00,PT60M
30,0.11,250,184,352,377,216,0,216,208,2019-01-11 16:00:00+00:00,PT60M
30,0.11,144,72,171,179,115,0,115,111,2019-01-11 17:00:00+00:00,PT60M
29,0.11,39,5,40,39,28,0,28,27,2019-01-11 18:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2019-01-11 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2019-01-11 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-11 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-11 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-11 23:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-12 00:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-12 01:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-12 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-12 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-12 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-12 05:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-12 06:00:00+00:00,PT60M
26,0.11,19,0,19,18,17,0,17,17,2019-01-12 07:00:00+00:00,PT60M
27,0.11,111,29,120,122,110,29,120,121,2019-01-12 08:00:00+00:00,PT60M
28,0.11,223,117,283,297,223,117,283,297,2019-01-12 09:00:00+00:00,PT60M
30,0.11,316,214,461,488,316,214,461,488,2019-01-12 10:00:00+00:00,PT60M
31,0.11,375,289,607,643,375,289,607,643,2019-01-12 11:00:00+00:00,PT60M
31,0.11,400,339,696,739,400,339,696,739,2019-01-12 12:00:00+00:00,PT60M
31,0.11,388,388,730,780,391,383,727,777,2019-01-12 13:00:00+00:00,PT60M
31,0.11,362,380,676,727,362,380,676,727,2019-01-12 14:00:00+00:00,PT60M
31,0.11,317,324,550,594,317,324,550,594,2019-01-12 15:00:00+00:00,PT60M
30,0.11,249,203,362,389,249,203,362,389,2019-01-12 16:00:00+00:00,PT60M
30,0.11,146,87,178,189,146,87,178,189,2019-01-12 17:00:00+00:00,PT60M
29,0.11,41,8,42,42,41,8,42,42,2019-01-12 18:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-12 19:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-12 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-12 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-12 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-12 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-13 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-13 01:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-13 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-13 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-13 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-13 05:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-13 06:00:00+00:00,PT60M
27,0.11,21,4,21,21,17,0,17,17,2019-01-13 07:00:00+00:00,PT60M
27,0.11,119,94,148,161,122,65,143,151,2019-01-13 08:00:00+00:00,PT60M
28,0.11,217,246,342,378,223,220,337,368,2019-01-13 09:00:00+00:00,PT60M
30,0.11,294,339,524,571,343,208,481,507,2019-01-13 10:00:00+00:00,PT60M
31,0.11,340,410,670,725,407,260,614,645,2019-01-13 11:00:00+00:00,PT60M
31,0.11,357,460,758,819,419,332,710,751,2019-01-13 12:00:00+00:00,PT60M
31,0.11,329,531,797,868,364,462,771,832,2019-01-13 13:00:00+00:00,PT60M
31,0.11,309,518,738,809,309,518,738,809,2019-01-13 14:00:00+00:00,PT60M
31,0.11,277,463,609,674,277,463,609,674,2019-01-13 15:00:00+00:00,PT60M
30,0.11,224,362,425,479,224,362,425,479,2019-01-13 16:00:00+00:00,PT60M
30,0.11,145,198,217,247,145,198,217,247,2019-01-13 17:00:00+00:00,PT60M
29,0.11,45,29,50,54,44,27,49,52,2019-01-13 18:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2019-01-13 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2019-01-13 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-13 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-13 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-13 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-14 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2019-01-14 01:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-14 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2019-01-14 03:00:00+00:00,PT60M
