latitude,longitude,timestamp,Observation period,ghi_extra,ghi_clear,bhi_clear,dhi_clear,dni_clear,ghi,bhi,dhi,dni,Reliability
-1.1821398259999794,29.77149900100001,2024-12-25T00:00:00Z,2024-12-25T00:00:00.0/2024-12-26T00:00:00.0,416.99609166666664,312.02645,223.45906666666667,88.56739166666667,324.5814833333333,156.53899166666667,55.4663375,101.07265416666667,84.45105833333334,0.9826
-1.1821398259999794,29.77149900100001,2024-12-26T00:00:00Z,2024-12-26T00:00:00.0/2024-12-27T00:00:00.0,417.13179583333334,312.2642416666667,227.12811250000001,85.13612916666666,330.7992541666667,202.05055833333333,72.99103333333333,129.05952083333332,99.41409166666666,0.983
-1.1821398259999794,29.77149900100001,2024-12-27T00:00:00Z,2024-12-27T00:00:00.0/2024-12-28T00:00:00.0,417.2887375,321.83329166666664,259.66815,62.16514166666667,386.7762875,211.791075,95.2440375,116.5470375,175.7688208333333,0.9826
-1.1821398259999794,29.77149900100001,2024-12-28T00:00:00Z,2024-12-28T00:00:00.0/2024-12-29T00:00:00.0,417.46040833333336,323.46519166666667,265.4642125,58.000970833333334,396.3168958333333,246.37359583333333,118.8441375,127.52945,185.2365125,0.983
-1.1821398259999794,29.77149900100001,2024-12-29T00:00:00Z,2024-12-29T00:00:00.0/2024-12-30T00:00:00.0,417.6528333333333,324.24029583333333,267.1806625,57.05963333333333,396.2369791666667,282.63960833333334,199.02532916666667,83.61427916666666,295.5199375,0.9826
-1.1821398259999794,29.77149900100001,2024-12-30T00:00:00Z,2024-12-30T00:00:00.0/2024-12-31T00:00:00.0,417.85957916666666,319.33931666666666,253.5488875,65.7904375,372.2585875,250.82197916666667,150.78369166666667,100.03828750000001,221.07334583333332,0.983
-1.1821398259999794,29.77149900100001,2024-12-31T00:00:00Z,2024-12-31T00:00:00.0/2025-01-01T00:00:00.0,418.08638333333334,311.06597916666664,233.38887499999998,77.6771,340.22023333333334,176.05906249999998,58.921570833333334,117.1375,88.31309166666666,0.9826
-1.1821398259999794,29.87149900100001,2024-01-01T00:00:00Z,2024-01-01T00:00:00.0/2024-01-02T00:00:00.0,418.1414375,302.19468333333333,207.3167125,94.87797916666666,295.36802083333333,158.81550000000001,51.1935375,107.62196666666667,60.28545833333334,0.983
-1.1821398259999794,29.87149900100001,2024-01-02T00:00:00Z,2024-01-02T00:00:00.0/2024-01-03T00:00:00.0,418.3874125,296.65315833333335,191.88767499999997,104.76547083333332,272.4917791666667,158.432525,28.020995833333334,130.41152916666667,40.158075000000004,0.983
-1.1821398259999794,29.87149900100001,2024-01-03T00:00:00Z,2024-01-03T00:00:00.0/2024-01-04T00:00:00.0,418.64957499999997,304.566975,210.1476625,94.4193,300.6827583333333,93.1965125,6.077241666666667,87.11927083333335,13.828233333333332,0.983
