Temperature (C),Albedo,Clearsky DHI (W/m2),Clearsky DNI (W/m2),Clearsky GHI (W/m2),Clearsky GTI (W/m2),DHI (W/m2),DNI (W/m2),GHI (W/m2),GTI (W/m2),Date,Period
24,0.09,0,0,0,0,0,0,0,0,2023-02-13 01:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-13 02:00:00+00:00,PT60M
24,0.09,4,32,7,3,5,18,6,4,2023-02-13 03:00:00+00:00,PT60M
24,0.09,40,536,149,98,76,184,114,94,2023-02-13 04:00:00+00:00,PT60M
25,0.09,59,775,383,331,82,677,369,322,2023-02-13 05:00:00+00:00,PT60M
26,0.09,70,880,612,575,70,880,612,575,2023-02-13 06:00:00+00:00,PT60M
26,0.09,81,930,808,786,81,930,808,786,2023-02-13 07:00:00+00:00,PT60M
27,0.09,85,961,952,944,85,961,952,944,2023-02-13 08:00:00+00:00,PT60M
27,0.09,87,977,1033,1031,87,977,1033,1031,2023-02-13 09:00:00+00:00,PT60M
27,0.09,88,980,1042,1041,88,980,1042,1041,2023-02-13 10:00:00+00:00,PT60M
28,0.09,87,968,979,972,87,968,979,972,2023-02-13 11:00:00+00:00,PT60M
28,0.09,89,932,846,828,96,917,842,824,2023-02-13 12:00:00+00:00,PT60M
27,0.09,88,867,657,624,118,794,639,608,2023-02-13 13:00:00+00:00,PT60M
27,0.09,81,754,430,383,95,707,421,376,2023-02-13 14:00:00+00:00,PT60M
26,0.09,58,533,192,144,62,510,190,142,2023-02-13 15:00:00+00:00,PT60M
26,0.09,12,77,19,10,12,77,19,10,2023-02-13 16:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-13 17:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-13 18:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-13 19:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-13 20:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-13 21:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-13 22:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-13 23:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-14 00:00:00+00:00,PT60M
23,0.09,0,0,0,0,0,0,0,0,2023-02-14 01:00:00+00:00,PT60M
23,0.09,0,0,0,0,0,0,0,0,2023-02-14 02:00:00+00:00,PT60M
23,0.09,4,26,6,3,4,26,6,3,2023-02-14 03:00:00+00:00,PT60M
23,0.09,42,514,147,99,64,270,122,95,2023-02-14 04:00:00+00:00,PT60M
25,0.09,64,767,383,333,66,756,381,332,2023-02-14 05:00:00+00:00,PT60M
26,0.09,75,877,614,579,75,877,614,579,2023-02-14 06:00:00+00:00,PT60M
26,0.09,82,936,812,793,82,936,812,793,2023-02-14 07:00:00+00:00,PT60M
27,0.09,86,967,957,950,86,967,957,950,2023-02-14 08:00:00+00:00,PT60M
27,0.09,88,981,1035,1036,88,981,1035,1036,2023-02-14 09:00:00+00:00,PT60M
27,0.09,89,981,1043,1044,89,981,1043,1044,2023-02-14 10:00:00+00:00,PT60M
28,0.09,92,962,977,973,92,962,977,973,2023-02-14 11:00:00+00:00,PT60M
27,0.09,89,930,844,828,89,930,844,828,2023-02-14 12:00:00+00:00,PT60M
27,0.09,84,874,656,625,84,874,656,625,2023-02-14 13:00:00+00:00,PT60M
27,0.09,76,764,428,383,76,764,428,383,2023-02-14 14:00:00+00:00,PT60M
26,0.09,55,546,191,143,55,546,191,143,2023-02-14 15:00:00+00:00,PT60M
26,0.09,11,79,19,10,11,79,19,10,2023-02-14 16:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-14 17:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-14 18:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-14 19:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-14 20:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-14 21:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-14 22:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-14 23:00:00+00:00,PT60M
23,0.09,0,0,0,0,0,0,0,0,2023-02-15 00:00:00+00:00,PT60M
23,0.09,0,0,0,0,0,0,0,0,2023-02-15 01:00:00+00:00,PT60M
23,0.09,0,0,0,0,0,0,0,0,2023-02-15 02:00:00+00:00,PT60M
23,0.09,4,20,6,3,4,20,6,3,2023-02-15 03:00:00+00:00,PT60M
24,0.09,46,490,145,100,71,223,118,95,2023-02-15 04:00:00+00:00,PT60M
25,0.09,73,743,381,334,126,524,345,308,2023-02-15 05:00:00+00:00,PT60M
26,0.09,85,861,614,581,88,854,612,580,2023-02-15 06:00:00+00:00,PT60M
26,0.09,84,938,815,798,84,938,815,798,2023-02-15 07:00:00+00:00,PT60M
27,0.09,87,971,960,956,87,971,960,956,2023-02-15 08:00:00+00:00,PT60M
27,0.09,93,978,1037,1040,93,978,1037,1040,2023-02-15 09:00:00+00:00,PT60M
28,0.09,93,976,1041,1045,93,976,1041,1045,2023-02-15 10:00:00+00:00,PT60M
28,0.09,92,960,973,972,92,960,973,972,2023-02-15 11:00:00+00:00,PT60M
28,0.09,90,926,839,826,90,926,839,826,2023-02-15 12:00:00+00:00,PT60M
27,0.09,91,853,648,620,91,853,648,620,2023-02-15 13:00:00+00:00,PT60M
27,0.09,81,743,422,379,81,743,422,379,2023-02-15 14:00:00+00:00,PT60M
26,0.09,59,501,184,141,59,501,184,141,2023-02-15 15:00:00+00:00,PT60M
26,0.09,11,58,17,10,11,57,17,10,2023-02-15 16:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-15 17:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-15 18:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-15 19:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-15 20:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-15 21:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-15 22:00:00+00:00,PT60M
23,0.09,0,0,0,0,0,0,0,0,2023-02-15 23:00:00+00:00,PT60M
23,0.09,0,0,0,0,0,0,0,0,2023-02-16 00:00:00+00:00,PT60M
23,0.09,0,0,0,0,0,0,0,0,2023-02-16 01:00:00+00:00,PT60M
23,0.09,0,0,0,0,0,0,0,0,2023-02-16 02:00:00+00:00,PT60M
23,0.09,4,10,5,4,4,3,4,4,2023-02-16 03:00:00+00:00,PT60M
24,0.09,53,387,132,96,64,161,105,90,2023-02-16 04:00:00+00:00,PT60M
25,0.09,85,668,360,319,85,668,360,319,2023-02-16 05:00:00+00:00,PT60M
26,0.09,97,801,588,559,97,801,588,559,2023-02-16 06:00:00+00:00,PT60M
27,0.09,88,900,789,774,88,900,789,774,2023-02-16 07:00:00+00:00,PT60M
27,0.09,90,937,931,930,90,937,931,930,2023-02-16 08:00:00+00:00,PT60M
28,0.09,92,951,1009,1014,92,951,1009,1014,2023-02-16 09:00:00+00:00,PT60M
28,0.09,97,945,1014,1020,97,945,1014,1020,2023-02-16 10:00:00+00:00,PT60M
28,0.09,97,929,949,949,97,929,949,949,2023-02-16 11:00:00+00:00,PT60M
28,0.09,98,889,817,806,99,886,816,805,2023-02-16 12:00:00+00:00,PT60M
28,0.09,94,824,631,606,114,774,619,594,2023-02-16 13:00:00+00:00,PT60M
27,0.09,82,717,410,370,181,201,283,267,2023-02-16 14:00:00+00:00,PT60M
27,0.09,57,494,179,137,29,0,29,28,2023-02-16 15:00:00+00:00,PT60M
26,0.09,10,61,16,9,5,0,5,5,2023-02-16 16:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-16 17:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-16 18:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-16 19:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-16 20:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-16 21:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-16 22:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-16 23:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-17 00:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-17 01:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-17 02:00:00+00:00,PT60M
24,0.09,3,12,4,3,3,0,3,3,2023-02-17 03:00:00+00:00,PT60M
24,0.09,46,428,133,95,54,327,126,98,2023-02-17 04:00:00+00:00,PT60M
26,0.09,73,701,360,320,73,698,360,319,2023-02-17 05:00:00+00:00,PT60M
27,0.09,83,827,587,560,83,827,587,560,2023-02-17 06:00:00+00:00,PT60M
27,0.09,89,890,780,769,89,890,780,769,2023-02-17 07:00:00+00:00,PT60M
28,0.09,94,923,921,922,94,923,921,922,2023-02-17 08:00:00+00:00,PT60M
28,0.09,96,938,998,1006,96,938,998,1006,2023-02-17 09:00:00+00:00,PT60M
28,0.09,97,936,1004,1012,103,925,1000,1008,2023-02-17 10:00:00+00:00,PT60M
27,0.09,99,917,939,942,438,257,675,664,2023-02-17 11:00:00+00:00,PT60M
27,0.09,96,884,809,801,381,271,598,584,2023-02-17 12:00:00+00:00,PT60M
27,0.09,94,818,625,602,254,22,269,260,2023-02-17 13:00:00+00:00,PT60M
27,0.09,84,700,403,367,149,0,149,143,2023-02-17 14:00:00+00:00,PT60M
26,0.09,59,468,173,135,30,0,30,29,2023-02-17 15:00:00+00:00,PT60M
26,0.09,10,52,15,9,4,0,4,4,2023-02-17 16:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-17 17:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-17 18:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-17 19:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-17 20:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-17 21:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-17 22:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-17 23:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-18 00:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-18 01:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-18 02:00:00+00:00,PT60M
24,0.09,3,10,4,3,3,3,4,3,2023-02-18 03:00:00+00:00,PT60M
24,0.09,47,408,129,94,62,279,118,92,2023-02-18 04:00:00+00:00,PT60M
25,0.09,73,693,356,318,73,693,356,318,2023-02-18 05:00:00+00:00,PT60M
26,0.09,85,816,582,557,91,802,579,554,2023-02-18 06:00:00+00:00,PT60M
27,0.09,89,886,776,766,113,837,762,753,2023-02-18 07:00:00+00:00,PT60M
28,0.09,93,921,917,920,96,915,916,919,2023-02-18 08:00:00+00:00,PT60M
27,0.09,95,937,995,1005,95,937,995,1005,2023-02-18 09:00:00+00:00,PT60M
28,0.09,91,943,1003,1014,91,943,1003,1014,2023-02-18 10:00:00+00:00,PT60M
28,0.09,89,930,940,945,99,914,935,940,2023-02-18 11:00:00+00:00,PT60M
27,0.09,91,892,810,804,143,790,779,772,2023-02-18 12:00:00+00:00,PT60M
28,0.09,93,819,624,603,134,717,599,579,2023-02-18 13:00:00+00:00,PT60M
28,0.09,85,697,401,367,159,378,342,321,2023-02-18 14:00:00+00:00,PT60M
27,0.09,60,450,170,134,60,0,60,58,2023-02-18 15:00:00+00:00,PT60M
26,0.09,10,44,14,9,3,0,3,3,2023-02-18 16:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-18 17:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-18 18:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-18 19:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-18 20:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-18 21:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-18 22:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-18 23:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-19 00:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-19 01:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-19 02:00:00+00:00,PT60M
25,0.09,3,13,4,3,1,0,1,1,2023-02-19 03:00:00+00:00,PT60M
26,0.09,42,448,130,93,38,271,103,82,2023-02-19 04:00:00+00:00,PT60M
27,0.09,66,715,356,319,66,715,356,319,2023-02-19 05:00:00+00:00,PT60M
27,0.09,78,830,581,559,78,830,581,559,2023-02-19 06:00:00+00:00,PT60M
28,0.09,85,890,774,767,85,890,774,767,2023-02-19 07:00:00+00:00,PT60M
28,0.09,90,922,915,920,90,922,915,920,2023-02-19 08:00:00+00:00,PT60M
29,0.09,98,930,991,1003,98,930,991,1003,2023-02-19 09:00:00+00:00,PT60M
28,0.09,108,919,996,1009,108,919,996,1009,2023-02-19 10:00:00+00:00,PT60M
28,0.09,112,896,931,938,112,896,931,938,2023-02-19 11:00:00+00:00,PT60M
29,0.09,113,856,800,796,114,853,799,795,2023-02-19 12:00:00+00:00,PT60M
29,0.09,105,790,616,597,126,734,603,585,2023-02-19 13:00:00+00:00,PT60M
28,0.09,96,655,392,360,165,126,223,212,2023-02-19 14:00:00+00:00,PT60M
28,0.09,66,392,162,131,73,350,157,129,2023-02-19 15:00:00+00:00,PT60M
27,0.09,10,28,12,9,9,22,11,9,2023-02-19 16:00:00+00:00,PT60M
27,0.09,0,0,0,0,0,0,0,0,2023-02-19 17:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-19 18:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-19 19:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-19 20:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-19 21:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-19 22:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-19 23:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-20 00:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-20 01:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-20 02:00:00+00:00,PT60M
25,0.09,3,13,4,2,3,7,3,3,2023-02-20 03:00:00+00:00,PT60M
25,0.09,40,473,132,94,72,151,91,75,2023-02-20 04:00:00+00:00,PT60M
26,0.09,62,742,362,325,153,329,295,274,2023-02-20 05:00:00+00:00,PT60M
27,0.09,72,857,591,569,87,811,581,561,2023-02-20 06:00:00+00:00,PT60M
28,0.09,75,924,788,783,75,924,788,783,2023-02-20 07:00:00+00:00,PT60M
29,0.09,78,958,933,941,78,958,933,941,2023-02-20 08:00:00+00:00,PT60M
30,0.09,80,973,1013,1029,80,973,1013,1029,2023-02-20 09:00:00+00:00,PT60M
30,0.09,85,968,1019,1035,85,968,1019,1035,2023-02-20 10:00:00+00:00,PT60M
30,0.09,85,953,953,963,85,953,953,963,2023-02-20 11:00:00+00:00,PT60M
30,0.09,82,922,821,820,82,922,821,820,2023-02-20 12:00:00+00:00,PT60M
30,0.09,80,860,633,617,80,860,633,617,2023-02-20 13:00:00+00:00,PT60M
29,0.09,70,756,409,377,70,756,409,377,2023-02-20 14:00:00+00:00,PT60M
28,0.09,50,531,175,137,50,531,175,137,2023-02-20 15:00:00+00:00,PT60M
27,0.09,8,57,13,8,8,52,13,8,2023-02-20 16:00:00+00:00,PT60M
27,0.09,0,0,0,0,0,0,0,0,2023-02-20 17:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-20 18:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-20 19:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-20 20:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-20 21:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-20 22:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-20 23:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-21 00:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-21 01:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-21 02:00:00+00:00,PT60M
25,0.09,2,13,4,2,1,0,1,1,2023-02-21 03:00:00+00:00,PT60M
26,0.09,40,481,133,96,61,248,106,85,2023-02-21 04:00:00+00:00,PT60M
26,0.09,66,743,365,330,70,725,363,328,2023-02-21 05:00:00+00:00,PT60M
27,0.09,80,856,596,577,120,757,570,551,2023-02-21 06:00:00+00:00,PT60M
28,0.09,92,907,791,788,158,758,748,745,2023-02-21 07:00:00+00:00,PT60M
29,0.09,102,927,928,938,102,927,928,938,2023-02-21 08:00:00+00:00,PT60M
29,0.09,109,930,999,1016,109,930,999,1016,2023-02-21 09:00:00+00:00,PT60M
29,0.09,111,926,1003,1021,118,914,998,1016,2023-02-21 10:00:00+00:00,PT60M
29,0.09,113,905,936,948,155,829,910,921,2023-02-21 11:00:00+00:00,PT60M
29,0.09,112,866,804,805,337,383,646,640,2023-02-21 12:00:00+00:00,PT60M
29,0.09,118,770,612,598,314,229,462,449,2023-02-21 13:00:00+00:00,PT60M
28,0.09,102,638,387,360,208,226,299,282,2023-02-21 14:00:00+00:00,PT60M
27,0.09,68,370,157,129,68,370,157,129,2023-02-21 15:00:00+00:00,PT60M
27,0.09,9,21,11,8,8,11,9,8,2023-02-21 16:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-21 17:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-21 18:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-21 19:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-21 20:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-21 21:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-21 22:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-21 23:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-22 00:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-22 01:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-22 02:00:00+00:00,PT60M
25,0.09,2,0,2,2,1,0,1,1,2023-02-22 03:00:00+00:00,PT60M
26,0.09,66,122,93,82,20,0,20,20,2023-02-22 04:00:00+00:00,PT60M
27,0.09,135,416,305,282,96,0,96,93,2023-02-22 05:00:00+00:00,PT60M
27,0.09,161,625,539,524,194,0,194,186,2023-02-22 06:00:00+00:00,PT60M
28,0.09,147,782,749,748,387,3,389,375,2023-02-22 07:00:00+00:00,PT60M
28,0.09,160,823,892,903,508,102,599,586,2023-02-22 08:00:00+00:00,PT60M
29,0.09,170,836,968,986,459,311,756,754,2023-02-22 09:00:00+00:00,PT60M
29,0.09,171,839,978,996,423,392,800,801,2023-02-22 10:00:00+00:00,PT60M
29,0.09,164,829,917,930,299,584,827,832,2023-02-22 11:00:00+00:00,PT60M
29,0.09,157,792,788,790,190,723,767,768,2023-02-22 12:00:00+00:00,PT60M
29,0.09,127,757,611,599,187,604,572,559,2023-02-22 13:00:00+00:00,PT60M
28,0.09,110,619,385,360,185,319,330,312,2023-02-22 14:00:00+00:00,PT60M
28,0.09,71,348,154,129,90,203,138,121,2023-02-22 15:00:00+00:00,PT60M
27,0.09,8,16,10,8,7,9,8,7,2023-02-22 16:00:00+00:00,PT60M
27,0.09,0,0,0,0,0,0,0,0,2023-02-22 17:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-22 18:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-22 19:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-22 20:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-22 21:00:00+00:00,PT60M
25,0.1,0,0,0,0,0,0,0,0,2023-02-22 22:00:00+00:00,PT60M
25,0.1,0,0,0,0,0,0,0,0,2023-02-22 23:00:00+00:00,PT60M
25,0.1,0,0,0,0,0,0,0,0,2023-02-23 00:00:00+00:00,PT60M
25,0.1,0,0,0,0,0,0,0,0,2023-02-23 01:00:00+00:00,PT60M
25,0.1,0,0,0,0,0,0,0,0,2023-02-23 02:00:00+00:00,PT60M
25,0.1,2,2,2,2,2,0,2,2,2023-02-23 03:00:00+00:00,PT60M
25,0.1,54,287,111,90,18,0,18,18,2023-02-23 04:00:00+00:00,PT60M
26,0.1,95,595,334,307,101,0,101,97,2023-02-23 05:00:00+00:00,PT60M
27,0.1,110,751,562,548,220,420,478,466,2023-02-23 06:00:00+00:00,PT60M
27,0.1,105,855,761,763,194,656,703,703,2023-02-23 07:00:00+00:00,PT60M
28,0.1,111,890,902,917,117,879,899,913,2023-02-23 08:00:00+00:00,PT60M
29,0.1,115,906,979,1001,157,836,953,973,2023-02-23 09:00:00+00:00,PT60M
29,0.1,115,908,986,1009,486,221,699,693,2023-02-23 10:00:00+00:00,PT60M
29,0.1,113,894,923,940,522,48,566,549,2023-02-23 11:00:00+00:00,PT60M
29,0.1,110,858,793,798,380,0,380,366,2023-02-23 12:00:00+00:00,PT60M
28,0.1,113,772,604,594,231,0,231,222,2023-02-23 13:00:00+00:00,PT60M
28,0.1,97,645,382,358,136,0,136,131,2023-02-23 14:00:00+00:00,PT60M
27,0.1,63,391,154,128,74,0,74,71,2023-02-23 15:00:00+00:00,PT60M
26,0.1,8,25,10,7,7,0,7,7,2023-02-23 16:00:00+00:00,PT60M
26,0.1,0,0,0,0,0,0,0,0,2023-02-23 17:00:00+00:00,PT60M
26,0.1,0,0,0,0,0,0,0,0,2023-02-23 18:00:00+00:00,PT60M
26,0.1,0,0,0,0,0,0,0,0,2023-02-23 19:00:00+00:00,PT60M
25,0.1,0,0,0,0,0,0,0,0,2023-02-23 20:00:00+00:00,PT60M
25,0.1,0,0,0,0,0,0,0,0,2023-02-23 21:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-23 22:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-23 23:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-24 00:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-24 01:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-24 02:00:00+00:00,PT60M
24,0.09,2,7,3,2,2,0,2,2,2023-02-24 03:00:00+00:00,PT60M
25,0.09,41,457,128,96,59,23,65,61,2023-02-24 04:00:00+00:00,PT60M
26,0.09,63,762,365,336,95,600,343,319,2023-02-24 05:00:00+00:00,PT60M
27,0.09,76,878,600,588,76,878,600,588,2023-02-24 06:00:00+00:00,PT60M
28,0.09,91,925,799,804,91,925,799,804,2023-02-24 07:00:00+00:00,PT60M
28,0.09,92,965,947,966,95,959,945,964,2023-02-24 08:00:00+00:00,PT60M
29,0.09,95,981,1028,1055,181,835,976,998,2023-02-24 09:00:00+00:00,PT60M
29,0.09,105,968,1032,1059,342,556,875,887,2023-02-24 10:00:00+00:00,PT60M
29,0.09,105,951,964,985,275,645,853,864,2023-02-24 11:00:00+00:00,PT60M
29,0.09,104,912,828,837,104,912,828,837,2023-02-24 12:00:00+00:00,PT60M
28,0.09,97,851,637,629,139,728,608,601,2023-02-24 13:00:00+00:00,PT60M
28,0.09,83,738,406,382,223,58,253,244,2023-02-24 14:00:00+00:00,PT60M
27,0.09,56,488,166,136,87,92,101,91,2023-02-24 15:00:00+00:00,PT60M
26,0.09,7,37,10,7,6,5,7,6,2023-02-24 16:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-24 17:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-24 18:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-24 19:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-24 20:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-24 21:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-24 22:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-24 23:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-25 00:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-25 01:00:00+00:00,PT60M
24,0.09,0,0,0,0,0,0,0,0,2023-02-25 02:00:00+00:00,PT60M
24,0.09,2,8,2,2,1,0,1,1,2023-02-25 03:00:00+00:00,PT60M
24,0.09,38,462,124,94,45,19,50,47,2023-02-25 04:00:00+00:00,PT60M
26,0.09,61,744,355,329,145,383,296,278,2023-02-25 05:00:00+00:00,PT60M
27,0.09,73,859,585,576,122,716,554,545,2023-02-25 06:00:00+00:00,PT60M
28,0.09,79,919,782,789,79,919,782,789,2023-02-25 07:00:00+00:00,PT60M
28,0.09,84,951,926,947,84,951,926,947,2023-02-25 08:00:00+00:00,PT60M
29,0.09,91,960,1003,1032,91,960,1003,1032,2023-02-25 09:00:00+00:00,PT60M
29,0.09,93,961,1012,1041,93,961,1012,1041,2023-02-25 10:00:00+00:00,PT60M
29,0.09,96,943,947,970,96,943,947,970,2023-02-25 11:00:00+00:00,PT60M
29,0.09,94,909,813,824,94,909,813,824,2023-02-25 12:00:00+00:00,PT60M
29,0.09,90,842,623,617,90,842,623,617,2023-02-25 13:00:00+00:00,PT60M
28,0.09,78,728,395,373,78,728,395,373,2023-02-25 14:00:00+00:00,PT60M
27,0.09,53,480,160,132,53,480,160,132,2023-02-25 15:00:00+00:00,PT60M
26,0.09,6,34,9,6,6,14,8,6,2023-02-25 16:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-25 17:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-25 18:00:00+00:00,PT60M
26,0.09,0,0,0,0,0,0,0,0,2023-02-25 19:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-25 20:00:00+00:00,PT60M
25,0.09,0,0,0,0,0,0,0,0,2023-02-25 21:00:00+00:00,PT60M
25,0.1,0,0,0,0,0,0,0,0,2023-02-25 22:00:00+00:00,PT60M
25,0.1,0,0,0,0,0,0,0,0,2023-02-25 23:00:00+00:00,PT60M
25,0.1,0,0,0,0,0,0,0,0,2023-02-26 00:00:00+00:00,PT60M
25,0.1,0,0,0,0,0,0,0,0,2023-02-26 01:00:00+00:00,PT60M
