Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,357597,-,-,-,5.65,-0.1,0,38,0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2021,1,1,0,30,161.54,0.17,4.6000000000000005,0,0,0,3,25.6,94.53,1008,0,0,0,0,26.6,235,3
2021,1,1,1,30,152.95000000000002,0.17,4.6000000000000005,0,0,0,7,25.6,94.64,1007,0,0,0,0,26.5,240,2.9000000000000004
2021,1,1,2,30,140.77,0.17,4.6000000000000005,0,0,0,3,25.5,95.35000000000001,1007,0,0,0,0,26.3,245,2.9000000000000004
2021,1,1,3,30,127.48,0.17,4.5,0,0,0,3,25.400000000000002,95.48,1007,0,0,0,0,26.200000000000003,248,2.8000000000000003
2021,1,1,4,30,113.8,0.17,4.5,0,0,0,7,25.400000000000002,96.28,1007,0,0,0,0,26,250,2.7
2021,1,1,5,30,100,0.17,4.5,0,0,0,7,25.3,95.89,1007,0,0,0,0,26,251,2.6
2021,1,1,6,30,86.06,0.17,4.5,14,3,14,7,25.3,93.14,1008,14,3,5,14,26.5,253,2.7
2021,1,1,7,30,72.65,0.17,4.5,140,180,194,0,25.400000000000002,89.25,1008,140,180,0,194,27.3,254,2.8000000000000003
2021,1,1,8,30,59.54,0.17,4.5,223,369,410,0,25.3,83.78,1009,223,369,0,410,28.3,255,2.7
2021,1,1,9,30,47.25,0.17,4.5,270,492,604,7,25,78.03,1008,384,164,0,496,29.200000000000003,256,2.4000000000000004
2021,1,1,10,30,36.69,0.17,4.6000000000000005,294,567,748,1,24.900000000000002,73.98,1008,294,567,0,748,30,255,2.1
2021,1,1,11,30,29.79,0.17,4.6000000000000005,306,607,833,0,24.8,71.08,1007,306,607,0,833,30.6,252,1.9000000000000001
2021,1,1,12,30,29.29,0.17,4.6000000000000005,381,492,810,1,24.400000000000002,68.04,1006,381,492,0,810,31,245,1.9000000000000001
2021,1,1,13,30,35.47,0.17,4.7,358,474,744,7,24.1,66.21000000000001,1005,489,173,0,630,31.200000000000003,235,1.9000000000000001
2021,1,1,14,30,45.68,0.17,4.800000000000001,317,422,613,0,24.1,66.75,1005,317,422,0,613,31,225,2.1
2021,1,1,15,30,57.800000000000004,0.17,5,246,354,434,0,24.3,69.17,1005,246,354,0,434,30.6,218,2.4000000000000004
2021,1,1,16,30,70.83,0.17,5.1000000000000005,159,190,222,1,24.8,73.99,1006,159,190,0,222,29.900000000000002,213,2.7
2021,1,1,17,30,84.25,0.17,5.300000000000001,28,12,30,7,25.400000000000002,81.17,1007,28,12,5,30,29,212,3
2021,1,1,18,30,98.13,0.17,5.4,0,0,0,7,25.8,86.51,1007,0,0,0,0,28.3,211,3.4000000000000004
2021,1,1,19,30,111.93,0.17,5.5,0,0,0,7,25.900000000000002,89.07000000000001,1008,0,0,0,0,27.900000000000002,212,3.6
2021,1,1,20,30,125.65,0.17,5.6000000000000005,0,0,0,7,26,91.14,1008,0,0,0,0,27.6,214,3.7
2021,1,1,21,30,139.03,0.17,5.6000000000000005,0,0,0,7,26.1,92.56,1008,0,0,0,0,27.400000000000002,217,3.7
2021,1,1,22,30,151.46,0.17,5.6000000000000005,0,0,0,7,26.1,93.93,1008,0,0,0,0,27.200000000000003,219,3.6
2021,1,1,23,30,160.86,0.17,5.6000000000000005,0,0,0,7,26.200000000000003,94.56,1007,0,0,0,0,27.1,223,3.4000000000000004
2021,1,2,0,30,161.66,0.17,5.7,0,0,0,7,26.1,95.65,1007,0,0,0,0,26.900000000000002,226,3.3000000000000003
2021,1,2,1,30,153.09,0.17,5.6000000000000005,0,0,0,1,26.1,95.89,1006,0,0,0,0,26.8,230,3.1
2021,1,2,2,30,140.9,0.17,5.6000000000000005,0,0,0,8,26,96.17,1006,0,0,0,0,26.700000000000003,232,3
2021,1,2,3,30,127.60000000000001,0.17,5.5,0,0,0,7,26,96.37,1006,0,0,0,0,26.6,233,3
2021,1,2,4,30,113.91,0.17,5.4,0,0,0,7,25.900000000000002,96.61,1007,0,0,0,0,26.5,233,2.9000000000000004
2021,1,2,5,30,100.11,0.17,5.4,0,0,0,7,25.8,96.2,1007,0,0,0,0,26.5,233,2.9000000000000004
2021,1,2,6,30,86.16,0.17,5.300000000000001,16,7,16,7,25.900000000000002,94.56,1008,16,7,5,16,26.8,233,2.9000000000000004
2021,1,2,7,30,72.73,0.17,5.2,135,222,201,7,25.900000000000002,92.25,1008,135,222,5,201,27.3,234,3
2021,1,2,8,30,59.61,0.17,5.2,204,426,420,3,25.900000000000002,88.73,1009,242,15,0,249,27.900000000000002,235,3
2021,1,2,9,30,47.29,0.17,5.1000000000000005,258,518,610,1,25.700000000000003,85.13,1009,258,518,0,610,28.400000000000002,235,3
2021,1,2,10,30,36.69,0.17,5.1000000000000005,278,596,756,2,25.5,82,1008,500,125,0,600,28.900000000000002,236,3
2021,1,2,11,30,29.73,0.17,5,284,639,839,3,25.400000000000002,80.72,1008,525,117,0,626,29.1,238,2.9000000000000004
2021,1,2,12,30,29.18,0.17,4.9,294,628,842,1,25.400000000000002,80.23,1007,294,628,0,842,29.200000000000003,241,2.8000000000000003
2021,1,2,13,30,35.33,0.17,4.9,279,607,775,0,25.400000000000002,80.16,1006,279,607,0,775,29.200000000000003,243,2.8000000000000003
2021,1,2,14,30,45.54,0.17,4.800000000000001,253,555,642,0,25.400000000000002,80.91,1006,253,555,0,642,29,244,2.7
2021,1,2,15,30,57.67,0.17,4.7,212,455,455,0,25.400000000000002,82.2,1006,212,455,0,455,28.700000000000003,242,2.6
2021,1,2,16,30,70.71000000000001,0.17,4.6000000000000005,145,283,239,0,25.5,85.32000000000001,1006,145,283,0,239,28.200000000000003,239,2.5
2021,1,2,17,30,84.13,0.17,4.5,37,36,40,7,25.900000000000002,90.33,1007,37,36,5,40,27.6,235,2.4000000000000004
2021,1,2,18,30,98.02,0.17,4.4,0,0,0,7,25.8,92.34,1008,0,0,0,0,27.200000000000003,232,2.3000000000000003
2021,1,2,19,30,111.83,0.17,4.3,0,0,0,3,25.900000000000002,94.02,1008,0,0,0,0,26.900000000000002,231,2.3000000000000003
2021,1,2,20,30,125.56,0.17,4.1000000000000005,0,0,0,1,25.900000000000002,95.18,1008,0,0,0,0,26.700000000000003,231,2.3000000000000003
2021,1,2,21,30,138.96,0.17,4,0,0,0,1,25.900000000000002,96.32000000000001,1008,0,0,0,0,26.5,232,2.3000000000000003
2021,1,2,22,30,151.42000000000002,0.17,3.8000000000000003,0,0,0,0,25.900000000000002,97.5,1008,0,0,0,0,26.3,232,2.3000000000000003
2021,1,2,23,30,160.89000000000001,0.17,3.8000000000000003,0,0,0,0,25.900000000000002,98.61,1007,0,0,0,0,26.1,230,2.4000000000000004
2021,1,3,0,30,161.79,0.17,3.8000000000000003,0,0,0,7,25.8,99.01,1006,0,0,0,0,26,228,2.5
2021,1,3,1,30,153.23,0.17,3.8000000000000003,0,0,0,8,25.8,98.78,1006,0,0,0,0,26,227,2.7
2021,1,3,2,30,141.03,0.17,3.8000000000000003,0,0,0,0,25.700000000000003,98.52,1006,0,0,0,0,26,227,2.8000000000000003
2021,1,3,3,30,127.72,0.17,3.8000000000000003,0,0,0,0,25.700000000000003,98.25,1006,0,0,0,0,26,229,2.8000000000000003
2021,1,3,4,30,114.02,0.17,3.8000000000000003,0,0,0,0,25.6,97.92,1006,0,0,0,0,26,233,2.8000000000000003
