# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2023-09-01T00:00:00.0
# Date end (ISO 8601): 2024-11-26T00:00:00.0
# Latitude (positive North, ISO 19115): 29.8876
# Longitude (positive East, ISO 19115): 32.4604
# Altitude (m): 0.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2025-02-19
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2023-12-04T00:00:00.0/2023-12-05T00:00:00.0;5662.3022;3866.9255;2721.7703;1145.1552;5793.4526;3866.9255;2721.7703;1145.1552;5793.4526;0.9854
2023-12-05T00:00:00.0/2023-12-06T00:00:00.0;5640.9771;3529.4978;1867.6793;1661.8184;3890.1086;3063.2822;1303.1809;1760.1013;2665.8599;0.9809
2023-12-06T00:00:00.0/2023-12-07T00:00:00.0;5620.8853;3867.5798;2692.7678;1174.8121;5726.4062;3404.9187;1967.3851;1437.5336;4251.8501;0.9809
2023-12-07T00:00:00.0/2023-12-08T00:00:00.0;5602.0112;3954.5684;3102.3276;852.2406;6843.9185;3334.4172;1930.6965;1403.7207;3908.4893;0.9809
2023-12-08T00:00:00.0/2023-12-09T00:00:00.0;5584.3135;3909.7021;2968.1169;941.5854;6475.0469;2820.2771;1060.8550;1759.4221;2561.1128;0.9812
2023-12-09T00:00:00.0/2023-12-10T00:00:00.0;5567.8408;3881.0413;2903.6130;977.4281;6301.1206;3048.4102;1119.8391;1928.5712;2683.9644;0.9816
2023-12-10T00:00:00.0/2023-12-11T00:00:00.0;5552.6577;3976.5974;3124.8286;851.7690;6837.4819;2900.8933;822.6982;2078.1951;2031.8661;0.9816
2023-12-11T00:00:00.0/2023-12-12T00:00:00.0;5538.6904;3936.3857;3073.8333;862.5524;6805.4297;3569.5720;2559.0718;1010.5002;5361.1021;0.9819
2023-12-12T00:00:00.0/2023-12-13T00:00:00.0;5526.0215;3853.4453;2925.3818;928.0632;6395.9619;3522.2612;2461.5684;1060.6929;5167.8911;0.9819
2023-12-13T00:00:00.0/2023-12-14T00:00:00.0;5514.6406;3849.9436;2786.2341;1063.7095;6064.8140;2449.3679;1210.7041;1238.6638;2181.7778;0.9819
2023-12-14T00:00:00.0/2023-12-15T00:00:00.0;5504.5093;3876.6284;2915.8455;960.7829;6401.7671;3876.6284;2915.8455;960.7829;6401.7671;0.9823
2023-12-15T00:00:00.0/2023-12-16T00:00:00.0;5495.6538;4045.8157;3394.7681;651.0476;7710.6782;4035.7598;3377.1482;658.6118;7634.2251;0.9826
2023-12-16T00:00:00.0/2023-12-17T00:00:00.0;5488.1953;4001.9912;3272.0332;729.9579;7387.9473;4001.9912;3272.0332;729.9579;7387.9473;0.9823
2023-12-17T00:00:00.0/2023-12-18T00:00:00.0;5481.9634;3883.2170;2982.9062;900.3110;6617.2832;3487.7537;2216.6084;1271.1451;4663.9966;0.9826
2023-12-18T00:00:00.0/2023-12-19T00:00:00.0;5477.0640;3895.3665;2948.8298;946.5367;6497.6045;3832.5251;2869.7859;962.7394;6224.6963;0.9826
2023-12-19T00:00:00.0/2023-12-20T00:00:00.0;5473.5117;3942.2861;3032.2651;910.0210;6746.6333;3867.2354;2887.6960;979.5393;6426.0620;0.9826
2023-12-20T00:00:00.0/2023-12-21T00:00:00.0;5471.2109;3921.6443;3061.3440;860.3005;6822.9819;1998.5339;230.3344;1768.1996;678.9730;0.9830
2023-12-21T00:00:00.0/2023-12-22T00:00:00.0;5470.3369;3805.4143;2773.4863;1031.9280;6068.8394;1503.1884;163.1916;1339.9968;478.8318;0.9826
2023-12-22T00:00:00.0/2023-12-23T00:00:00.0;5470.6851;3497.2749;2021.8612;1475.4137;4297.4321;3439.7681;1948.4818;1491.2864;4130.4600;0.9830
2023-12-23T00:00:00.0/2023-12-24T00:00:00.0;5472.4580;3577.2168;2285.3306;1291.8861;4831.6606;3233.3298;1757.5355;1475.7944;3757.8711;0.9826
2023-12-24T00:00:00.0/2023-12-25T00:00:00.0;5475.4521;3526.1228;2133.0312;1393.0914;4496.9761;1959.6616;574.5735;1385.0881;992.3385;0.9830
2023-12-25T00:00:00.0/2023-12-26T00:00:00.0;5479.8779;3853.1855;2915.7651;937.4203;6420.3369;3776.7434;2860.2070;916.5363;6080.1353;0.9826
2023-12-26T00:00:00.0/2023-12-27T00:00:00.0;5485.5952;3863.3213;2973.3464;889.9749;6563.0337;3863.3213;2973.3464;889.9749;6563.0337;0.9823
2023-12-27T00:00:00.0/2023-12-28T00:00:00.0;5492.5806;3690.9277;2444.2974;1246.6304;5262.9038;3333.4626;1888.9515;1444.5112;4022.7668;0.9826
2023-12-28T00:00:00.0/2023-12-29T00:00:00.0;5500.9497;3380.9080;1668.0358;1712.8722;3488.2356;2752.9641;1114.0669;1638.8972;2218.9260;0.9823
2023-12-29T00:00:00.0/2023-12-30T00:00:00.0;5510.5381;3719.5061;2490.9131;1228.5930;5347.3286;3685.0837;2462.0649;1223.0187;5250.0288;0.9826
2023-12-30T00:00:00.0/2023-12-31T00:00:00.0;5521.5425;3903.1411;2979.4287;923.7125;6572.5703;3903.1411;2979.4287;923.7125;6572.5703;0.9826
2023-12-31T00:00:00.0/2024-01-01T00:00:00.0;5533.8320;3844.4558;2796.4172;1048.0386;6069.8721;3649.6089;2545.1960;1104.4128;5365.7480;0.9819
2024-01-01T00:00:00.0/2024-01-02T00:00:00.0;5547.4038;3869.3076;2848.6736;1020.6340;6259.5801;3712.7842;2586.4177;1126.3665;5688.4023;0.9816
2024-01-02T00:00:00.0/2024-01-03T00:00:00.0;5562.2109;3923.4253;2979.2021;944.2230;6481.4937;2905.4858;1491.3578;1414.1281;3779.5525;0.9819
2024-01-03T00:00:00.0/2024-01-04T00:00:00.0;5578.3706;4028.2993;3235.1741;793.1254;7171.3901;3961.6328;3115.3784;846.2544;6835.4224;0.9816
2024-01-04T00:00:00.0/2024-01-05T00:00:00.0;5595.7925;3993.8293;3086.4690;907.3604;6795.8057;3918.6240;2961.9072;956.7170;6494.7070;0.9812
2024-01-05T00:00:00.0/2024-01-06T00:00:00.0;5614.4336;4114.1538;3411.8940;702.2601;7596.5151;4114.1538;3411.8940;702.2601;7596.5151;0.9812
2024-01-06T00:00:00.0/2024-01-07T00:00:00.0;5634.3735;4096.5938;3392.8574;703.7363;7499.7075;4096.5938;3392.8574;703.7363;7499.7075;0.9809
2024-01-07T00:00:00.0/2024-01-08T00:00:00.0;5655.5078;4143.6836;3447.5527;696.1309;7681.9839;4143.6836;3447.5527;696.1309;7681.9839;0.9809
2024-01-08T00:00:00.0/2024-01-09T00:00:00.0;5677.9106;4136.0371;3279.4294;856.6077;7185.5020;3930.2344;2922.2151;1008.0193;5997.1479;0.9858
2024-01-09T00:00:00.0/2024-01-10T00:00:00.0;5701.5225;3967.9167;2883.6392;1084.2775;6106.0259;3967.9167;2883.6392;1084.2775;6106.0259;0.9854
2024-01-10T00:00:00.0/2024-01-11T00:00:00.0;5726.2979;4013.8147;2853.3389;1160.4760;5981.6318;4005.5283;2845.3862;1160.1421;5903.4351;0.9854
2024-01-11T00:00:00.0/2024-01-12T00:00:00.0;5752.2988;4138.7842;3173.1335;965.6508;6817.7036;2333.5405;1046.2610;1287.2795;2497.4626;0.9851
2024-01-12T00:00:00.0/2024-01-13T00:00:00.0;5779.4634;4235.5933;3523.4370;712.1561;7653.8262;4235.5933;3523.4370;712.1561;7653.8262;0.9847
2024-01-13T00:00:00.0/2024-01-14T00:00:00.0;5807.7749;4153.2949;3280.1582;873.1367;6898.5146;4100.3179;3196.3811;903.9366;6668.9219;0.9847
2024-01-14T00:00:00.0/2024-01-15T00:00:00.0;5837.2573;4061.3867;2859.3672;1202.0195;5881.3975;1588.8474;449.1341;1139.7133;1004.0906;0.9837
2024-01-15T00:00:00.0/2024-01-16T00:00:00.0;5867.8184;4278.6304;3479.6980;798.9324;7457.0015;4244.2178;3411.9395;832.2781;7342.2803;0.9833
2024-01-16T00:00:00.0/2024-01-17T00:00:00.0;5899.4390;4329.3896;3596.3447;733.0449;7746.2729;4281.5527;3497.7937;783.7590;7567.3398;0.9833
2024-01-17T00:00:00.0/2024-01-18T00:00:00.0;5932.1777;4242.2993;3382.9226;859.3769;7168.6792;3925.7136;2704.0647;1221.6489;5588.0791;0.9830
2024-01-18T00:00:00.0/2024-01-19T00:00:00.0;5965.9688;4338.7925;3479.2859;859.5067;7374.3491;4091.9509;2944.6650;1147.2860;6401.7290;0.9826
2024-01-19T00:00:00.0/2024-01-20T00:00:00.0;6000.7891;4303.8970;3394.2593;909.6377;7080.5396;4267.6836;3335.0212;932.6625;6916.4849;0.9823
2024-01-20T00:00:00.0/2024-01-21T00:00:00.0;6036.6685;4259.3564;3262.4861;996.8701;6771.0278;4163.0166;3148.5007;1014.5160;6284.3247;0.9816
2024-01-21T00:00:00.0/2024-01-22T00:00:00.0;6073.5044;4357.3252;3501.5081;855.8171;7311.1421;3661.1804;2149.9812;1511.1992;4490.0083;0.9812
2024-01-22T00:00:00.0/2024-01-23T00:00:00.0;6111.3032;4171.6758;2788.5498;1383.1259;5662.8872;4004.1079;2529.9077;1474.2002;4880.2598;0.9809
2024-01-23T00:00:00.0/2024-01-24T00:00:00.0;6150.0464;4369.3032;3270.6672;1098.6361;6659.5820;2981.6255;1308.2640;1673.3616;3290.8730;0.9806
2024-01-24T00:00:00.0/2024-01-25T00:00:00.0;6189.7393;4441.7051;3379.5908;1062.1144;6848.1191;2379.9780;491.1277;1888.8503;1281.0715;0.9802
2024-01-25T00:00:00.0/2024-01-26T00:00:00.0;6230.3267;4466.8413;3378.1177;1088.7238;6785.9155;3023.6382;1548.2032;1475.4349;3217.8984;0.9799
2024-01-26T00:00:00.0/2024-01-27T00:00:00.0;6271.8379;4503.0952;3411.2314;1091.8640;6905.7866;3257.2583;1533.2416;1724.0167;3288.5713;0.9795
2024-01-27T00:00:00.0/2024-01-28T00:00:00.0;6314.1646;4495.3853;3341.0789;1154.3064;6664.8257;3290.1658;1824.3472;1465.8186;3703.6174;0.9840
2024-01-28T00:00:00.0/2024-01-29T00:00:00.0;6357.3608;4615.4683;3556.9329;1058.5354;7043.3022;3248.6057;1883.4572;1365.1487;3362.7163;0.9833
2024-01-29T00:00:00.0/2024-01-30T00:00:00.0;6401.3330;4628.0239;3612.7864;1015.2372;7160.7583;3538.6101;2063.7766;1474.8333;4195.9648;0.9830
2024-01-30T00:00:00.0/2024-01-31T00:00:00.0;6446.1230;4829.9619;3940.4878;889.4743;7877.5610;3867.3582;2863.8206;1003.5376;5364.0498;0.9823
2024-01-31T00:00:00.0/2024-02-01T00:00:00.0;6491.5986;4694.6602;3597.5029;1097.1573;6971.9780;3535.8167;2091.8049;1444.0118;4143.5879;0.9823
2024-02-01T00:00:00.0/2024-02-02T00:00:00.0;6537.8989;4555.7183;3127.1284;1428.5898;6037.8130;3776.0801;2004.3184;1771.7618;3916.9309;0.9816
2024-02-02T00:00:00.0/2024-02-03T00:00:00.0;6584.8633;4736.2178;3446.6365;1289.5814;6663.3540;2582.9216;983.3695;1599.5521;1557.1331;0.9865
2024-02-03T00:00:00.0/2024-02-04T00:00:00.0;6632.5625;4901.2388;3967.1189;934.1198;7794.8008;4901.2388;3967.1189;934.1198;7794.8008;0.9858
2024-02-04T00:00:00.0/2024-02-05T00:00:00.0;6680.9072;4985.5742;4085.7600;899.8141;7979.2437;4724.9194;3682.2615;1042.6582;6706.8462;0.9851
2024-02-05T00:00:00.0/2024-02-06T00:00:00.0;6729.8491;4911.6294;3841.9521;1069.6770;7332.6616;3874.9087;2341.1328;1533.7760;4384.0747;0.9847
2024-02-06T00:00:00.0/2024-02-07T00:00:00.0;6779.4365;4986.2856;4055.8748;930.4109;7839.9204;4986.2856;4055.8748;930.4109;7839.9204;0.9840
2024-02-07T00:00:00.0/2024-02-08T00:00:00.0;6829.5537;5142.8149;4347.8271;794.9878;8421.0518;5122.2798;4321.9941;800.2857;8210.8193;0.9837
2024-02-08T00:00:00.0/2024-02-09T00:00:00.0;6880.2319;5176.3052;4326.2061;850.0991;8327.9014;5176.3052;4326.2061;850.0991;8327.9014;0.9833
2024-02-09T00:00:00.0/2024-02-10T00:00:00.0;6931.4805;5130.1055;4153.5005;976.6047;7867.4492;5130.1055;4153.5005;976.6047;7867.4492;0.9830
2024-02-10T00:00:00.0/2024-02-11T00:00:00.0;6983.2158;5230.5181;4362.6514;867.8665;8317.1328;5230.5181;4362.6514;867.8665;8317.1328;0.9819
2024-02-11T00:00:00.0/2024-02-12T00:00:00.0;7035.4121;5401.7290;4683.0737;718.6552;8976.8516;5337.1665;4539.5952;797.5711;8289.8330;0.9812
2024-02-12T00:00:00.0/2024-02-13T00:00:00.0;7088.0410;5345.4111;4433.8208;911.5904;8293.4795;2342.8584;332.3793;2010.4791;769.2526;0.9806
2024-02-13T00:00:00.0/2024-02-14T00:00:00.0;7141.0146;4673.6855;2683.9268;1989.7587;4637.9629;2861.2144;793.3190;2067.8955;1176.8722;0.9806
2024-02-14T00:00:00.0/2024-02-15T00:00:00.0;7194.4575;5028.3213;3497.8113;1530.5100;6197.5044;3441.5801;1941.2900;1500.2899;3474.7063;0.9799
2024-02-15T00:00:00.0/2024-02-16T00:00:00.0;7248.2515;5011.0693;3299.1511;1711.9183;5688.2305;3294.1660;1402.9906;1891.1754;2608.5977;0.9844
2024-02-16T00:00:00.0/2024-02-17T00:00:00.0;7302.3682;5408.3447;4395.8071;1012.5375;7944.2969;4152.5845;2342.1633;1810.4211;3905.9778;0.9837
2024-02-17T00:00:00.0/2024-02-18T00:00:00.0;7356.7817;5411.4971;4296.1323;1115.3646;7666.2939;4362.4141;3075.0901;1287.3240;5057.8730;0.9830
2024-02-18T00:00:00.0/2024-02-19T00:00:00.0;7411.4370;5461.7637;4292.3711;1169.3927;7644.1201;4206.5234;2633.5698;1572.9535;4613.9253;0.9826
2024-02-19T00:00:00.0/2024-02-20T00:00:00.0;7466.3833;5473.6826;4079.8428;1393.8397;7230.4697;3000.4531;786.4399;2214.0132;1529.3777;0.9819
2024-02-20T00:00:00.0/2024-02-21T00:00:00.0;7521.5479;5679.4414;4621.7261;1057.7153;8304.7363;5679.4414;4621.7261;1057.7153;8304.7363;0.9865
2024-02-21T00:00:00.0/2024-02-22T00:00:00.0;7576.9048;5603.6416;4456.5479;1147.0934;7910.7456;5603.6416;4456.5479;1147.0934;7910.7456;0.9858
2024-02-22T00:00:00.0/2024-02-23T00:00:00.0;7632.3979;5777.4907;4803.1162;974.3745;8574.3057;5202.8252;3599.3486;1603.4766;6291.2451;0.9802
2024-02-23T00:00:00.0/2024-02-24T00:00:00.0;7688.0854;5598.6240;4431.2466;1167.3773;7742.6562;2077.2473;95.1284;1982.1189;224.2832;0.9851
2024-02-24T00:00:00.0/2024-02-25T00:00:00.0;7743.8970;5548.4062;4107.1919;1441.2140;7014.7007;5019.0947;3583.1772;1435.9176;5593.7197;0.9840
2024-02-25T00:00:00.0/2024-02-26T00:00:00.0;7799.7949;5898.8398;4839.9604;1058.8792;8535.5938;5898.8398;4839.9604;1058.8792;8535.5938;0.9833
2024-02-26T00:00:00.0/2024-02-27T00:00:00.0;7855.7378;5803.0713;4516.0869;1286.9847;7790.7188;5652.3237;4198.2891;1454.0344;7366.1182;0.9830
2024-02-27T00:00:00.0/2024-02-28T00:00:00.0;7911.7725;5924.7603;4668.1416;1256.6187;8064.2603;4806.4922;3151.4219;1655.0703;5397.8154;0.9823
2024-02-28T00:00:00.0/2024-02-29T00:00:00.0;7967.8286;5838.4258;4341.7290;1496.6968;7343.0151;5714.2666;4162.7886;1551.4778;6964.7388;0.9816
2024-02-29T00:00:00.0/2024-03-01T00:00:00.0;8023.8477;6049.6992;4819.9087;1229.7906;8152.2427;6049.6992;4819.9087;1229.7906;8152.2427;0.9812
2024-03-01T00:00:00.0/2024-03-02T00:00:00.0;8079.9004;6083.7432;4896.0542;1187.6888;8233.2412;5392.9448;3467.2991;1925.6456;5517.9331;0.9806
2024-03-02T00:00:00.0/2024-03-03T00:00:00.0;8135.9038;5942.9351;4391.5586;1551.3765;7105.0981;5937.2339;4389.2407;1547.9935;7088.8086;0.9851
2024-03-03T00:00:00.0/2024-03-04T00:00:00.0;8191.7944;6152.9458;4974.4854;1178.4603;8359.7607;6013.2373;4713.7754;1299.4619;7942.2109;0.9847
2024-03-04T00:00:00.0/2024-03-05T00:00:00.0;8247.6562;6209.8540;5110.7769;1099.0770;8546.8477;6209.8540;5110.7769;1099.0770;8546.8477;0.9840
2024-03-05T00:00:00.0/2024-03-06T00:00:00.0;8303.4004;6277.1362;5107.1489;1169.9872;8561.4102;6277.1362;5107.1489;1169.9872;8561.4102;0.9833
2024-03-06T00:00:00.0/2024-03-07T00:00:00.0;8358.9600;6201.4399;4783.6255;1417.8146;7794.9175;6201.4399;4783.6255;1417.8146;7794.9175;0.9830
2024-03-07T00:00:00.0/2024-03-08T00:00:00.0;8414.4805;6356.9014;5114.2129;1242.6886;8439.2842;4558.3276;2231.4500;2326.8779;3955.0908;0.9872
2024-03-08T00:00:00.0/2024-03-09T00:00:00.0;8469.7734;6361.3711;5098.4067;1262.9639;8303.6113;6342.2793;5081.5718;1260.7075;8172.4229;0.9865
2024-03-09T00:00:00.0/2024-03-10T00:00:00.0;8524.8193;6113.1313;4255.9517;1857.1797;6904.5015;5244.0342;2802.3499;2441.6843;4547.9668;0.9861
2024-03-10T00:00:00.0/2024-03-11T00:00:00.0;8579.7061;6444.7388;5104.9448;1339.7942;8407.1152;6444.7388;5104.9448;1339.7942;8407.1152;0.9858
2024-03-11T00:00:00.0/2024-03-12T00:00:00.0;8634.3428;6755.2324;5846.5908;908.6418;9698.2861;6755.2324;5846.5908;908.6418;9698.2861;0.9847
2024-03-12T00:00:00.0/2024-03-13T00:00:00.0;8688.6719;6852.4277;5931.3921;921.0353;9806.5254;6852.4277;5931.3921;921.0353;9806.5254;0.9844
2024-03-13T00:00:00.0/2024-03-14T00:00:00.0;8742.8281;6591.3477;5204.0537;1387.2942;8283.1611;6591.3477;5204.0537;1387.2942;8283.1611;0.9833
2024-03-14T00:00:00.0/2024-03-15T00:00:00.0;8796.6387;6523.2402;5051.6816;1471.5585;8002.3188;6056.2222;4045.7083;2010.5142;6399.2261;0.9826
2024-03-15T00:00:00.0/2024-03-16T00:00:00.0;8850.0918;6743.3276;5604.5635;1138.7642;9007.7676;6561.1045;5179.2036;1381.9010;8351.4512;0.9823
2024-03-16T00:00:00.0/2024-03-17T00:00:00.0;8903.2568;5959.2979;3585.0027;2374.2952;5306.5220;3209.8044;665.7369;2544.0676;933.0296;0.9816
2024-03-17T00:00:00.0/2024-03-18T00:00:00.0;8956.0557;6095.0718;3845.3525;2249.7195;5745.5767;4574.9336;2008.0414;2566.8921;3252.1235;0.9809
2024-03-18T00:00:00.0/2024-03-19T00:00:00.0;9008.5039;6235.3105;3949.7751;2285.5354;5906.2505;1469.8580;40.6281;1429.2300;187.4596;0.9802
2024-03-19T00:00:00.0/2024-03-20T00:00:00.0;9060.5723;6730.4761;5040.4712;1690.0052;7814.2007;4405.0854;1718.7915;2686.2942;3041.4292;0.9847
2024-03-20T00:00:00.0/2024-03-21T00:00:00.0;9112.1914;6796.1118;5409.4863;1386.6256;8323.9746;6792.6006;5405.3691;1387.2314;8281.4766;0.9844
2024-03-21T00:00:00.0/2024-03-22T00:00:00.0;9163.4512;6599.8794;4795.4111;1804.4680;7282.9351;6414.6357;4610.6206;1804.0154;6744.6641;0.9837
2024-03-22T00:00:00.0/2024-03-23T00:00:00.0;9214.2676;7124.6719;5909.6802;1214.9918;9252.1680;7118.3237;5898.6367;1219.6873;9139.1572;0.9830
2024-03-23T00:00:00.0/2024-03-24T00:00:00.0;9264.6572;6953.3394;5420.7158;1532.6232;8351.1084;6844.4912;5239.2686;1605.2228;7858.7812;0.9823
2024-03-24T00:00:00.0/2024-03-25T00:00:00.0;9314.6006;6553.1353;4180.4946;2372.6404;6236.4980;3272.8027;447.1311;2825.6716;724.2728;0.9868
2024-03-25T00:00:00.0/2024-03-26T00:00:00.0;9364.0342;7230.1318;6103.7627;1126.3690;9487.3389;6892.0786;5506.8940;1385.1844;8400.4316;0.9865
2024-03-26T00:00:00.0/2024-03-27T00:00:00.0;9413.0381;6631.7783;4478.0767;2153.7014;6592.6982;6525.4214;4362.7920;2162.6294;6214.4092;0.9858
2024-03-27T00:00:00.0/2024-03-28T00:00:00.0;9461.5381;6792.3271;4811.7793;1980.5476;7130.6816;6016.0811;3663.1931;2352.8877;4807.2031;0.9854
2024-03-28T00:00:00.0/2024-03-29T00:00:00.0;9509.5547;6910.7339;4932.5747;1978.1592;7283.7939;3533.1772;415.9814;3117.1960;772.9868;0.9847
2024-03-29T00:00:00.0/2024-03-30T00:00:00.0;9557.0674;5993.5620;3020.8545;2972.7075;4224.6753;5038.5845;2143.9041;2894.6802;2962.0332;0.9837
2024-03-30T00:00:00.0/2024-03-31T00:00:00.0;9604.0078;6509.5347;3951.0015;2558.5332;5672.8457;6509.5347;3951.0015;2558.5332;5672.8457;0.9833
2024-03-31T00:00:00.0/2024-04-01T00:00:00.0;9650.4746;6715.5972;4371.5679;2344.0291;6249.8389;6691.4961;4350.3813;2341.1145;6154.3242;0.9826
2024-04-01T00:00:00.0/2024-04-02T00:00:00.0;9696.3867;6943.8643;4928.4023;2015.4618;7052.9199;6191.5615;3689.9634;2501.5981;4700.8818;0.9819
2024-04-02T00:00:00.0/2024-04-03T00:00:00.0;9741.7656;6914.6211;4817.0298;2097.5911;6963.4067;6914.6211;4817.0298;2097.5911;6963.4067;0.9812
2024-04-03T00:00:00.0/2024-04-04T00:00:00.0;9786.5928;7221.0088;5489.0620;1731.9465;8075.5015;7221.0088;5489.0620;1731.9465;8075.5015;0.9806
2024-04-04T00:00:00.0/2024-04-05T00:00:00.0;9830.8037;7471.9331;6026.6104;1445.3224;9008.4375;7471.9331;6026.6104;1445.3224;9008.4375;0.9802
2024-04-05T00:00:00.0/2024-04-06T00:00:00.0;9874.4941;7212.4082;5223.8101;1988.5979;7566.8569;7212.4082;5223.8101;1988.5979;7566.8569;0.9847
2024-04-06T00:00:00.0/2024-04-07T00:00:00.0;9917.5889;7646.3130;6363.0474;1283.2656;9464.6514;7646.3130;6363.0474;1283.2656;9464.6514;0.9788
2024-04-07T00:00:00.0/2024-04-08T00:00:00.0;9960.0615;7507.1689;5973.9312;1533.2375;8748.4395;7168.0840;5208.9956;1959.0880;7846.2632;0.9212
2024-04-08T00:00:00.0/2024-04-09T00:00:00.0;10002.0215;7410.9888;5968.2705;1442.7185;8614.1006;6622.9424;4932.9961;1689.9463;6724.6948;0.9826
2024-04-09T00:00:00.0/2024-04-10T00:00:00.0;10043.2939;7560.5278;6116.0649;1444.4629;8932.2041;5276.9224;2548.2627;2728.6597;4230.8652;0.9823
2024-04-10T00:00:00.0/2024-04-11T00:00:00.0;10084.0098;7626.8467;6211.9438;1414.9028;9055.7891;7626.8467;6211.9438;1414.9028;9055.7891;0.9868
2024-04-11T00:00:00.0/2024-04-12T00:00:00.0;10124.0947;7685.6108;6339.0986;1346.5123;9352.2949;7685.6108;6339.0986;1346.5123;9352.2949;0.9861
2024-04-12T00:00:00.0/2024-04-13T00:00:00.0;10163.5264;7760.3569;6431.2891;1329.0680;9512.2090;7760.3569;6431.2891;1329.0680;9512.2090;0.9858
2024-04-13T00:00:00.0/2024-04-14T00:00:00.0;10202.3691;7659.5283;6145.3774;1514.1508;8899.4189;7636.0879;6131.0161;1505.0715;8786.6582;0.9851
2024-04-14T00:00:00.0/2024-04-15T00:00:00.0;10240.5322;7535.0029;5674.4775;1860.5256;8025.0625;7511.8936;5663.6313;1848.2621;7942.2920;0.9847
2024-04-15T00:00:00.0/2024-04-16T00:00:00.0;10278.1162;7656.5132;5945.7285;1710.7845;8568.8438;7656.5132;5945.7285;1710.7845;8568.8438;0.9840
2024-04-16T00:00:00.0/2024-04-17T00:00:00.0;10315.0498;7830.7456;6421.0195;1409.7263;9388.7197;7741.6104;6192.4150;1549.1954;9085.8672;0.9837
2024-04-17T00:00:00.0/2024-04-18T00:00:00.0;10351.3545;7834.5601;6283.9604;1550.5996;8889.2139;7834.5601;6283.9604;1550.5996;8889.2139;0.9830
2024-04-18T00:00:00.0/2024-04-19T00:00:00.0;10387.0166;7051.5981;4171.2700;2880.3281;5632.3984;6812.8369;4086.6194;2726.2173;5390.5259;0.9819
2024-04-19T00:00:00.0/2024-04-20T00:00:00.0;10421.9814;7742.9526;5922.5630;1820.3896;8414.7891;7742.9526;5922.5630;1820.3896;8414.7891;0.9816
2024-04-20T00:00:00.0/2024-04-21T00:00:00.0;10456.3604;7576.8315;5470.2202;2106.6113;7675.8804;7576.8315;5470.2202;2106.6113;7675.8804;0.9809
2024-04-21T00:00:00.0/2024-04-22T00:00:00.0;10490.0801;8040.7378;6634.9692;1405.7682;9413.8291;7848.6948;6461.0234;1387.6715;8896.6748;0.9802
2024-04-22T00:00:00.0/2024-04-23T00:00:00.0;10523.1113;7697.0918;5453.7544;2243.3372;7600.5166;7645.1982;5393.0093;2252.1890;7318.2368;0.9799
2024-04-23T00:00:00.0/2024-04-24T00:00:00.0;10555.5439;7486.5361;4988.7705;2497.7656;6748.8594;6916.3667;4283.5757;2632.7905;5558.2065;0.9844
2024-04-24T00:00:00.0/2024-04-25T00:00:00.0;10587.3223;7854.6777;5914.5889;1940.0889;8256.7520;7775.7529;5741.5229;2034.2300;7982.5908;0.9837
2024-04-25T00:00:00.0/2024-04-26T00:00:00.0;10618.4189;7667.0952;5393.3682;2273.7271;7352.0806;4086.5427;787.2962;3299.2463;1057.5638;0.9833
