Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,561791,-,-,-,9.09,7.42,0,464,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2020,1,1,0,30,160.54,0.18,1.7000000000000002,0,0,0,0,9.9,66.8,961,0,0,0,0,16.1,38,2.7
2020,1,1,1,30,148.81,0.18,1.7000000000000002,0,0,0,0,8.700000000000001,63.440000000000005,960,0,0,0,0,15.600000000000001,43,3
2020,1,1,2,30,135.56,0.18,1.7000000000000002,0,0,0,0,7.6000000000000005,60.53,960,0,0,0,0,15.200000000000001,45,3.2
2020,1,1,3,30,121.88,0.18,1.7000000000000002,0,0,0,0,6.9,59.52,960,0,0,0,0,14.700000000000001,44,3.2
2020,1,1,4,30,108.08,0.18,1.8,0,0,0,0,6.5,59.620000000000005,961,0,0,0,0,14.200000000000001,43,3.2
2020,1,1,5,30,94.35000000000001,0.18,1.8,0,0,0,0,6.1000000000000005,56.06,961,0,0,0,0,14.8,43,3.6
2020,1,1,6,30,80.72,0.18,1.8,64,224,100,0,5.9,48.67,963,64,224,0,100,16.8,41,4.1000000000000005
2020,1,1,7,30,67.61,0.18,1.9000000000000001,129,514,325,0,6.6000000000000005,41.58,963,129,514,0,325,20.1,43,3.7
2020,1,1,8,30,55.18,0.18,1.9000000000000001,168,660,545,0,8.700000000000001,37.44,964,168,660,0,545,24.1,58,2.7
2020,1,1,9,30,44.1,0.18,2,191,738,721,0,8.700000000000001,30.46,963,191,738,0,721,27.6,88,1.8
2020,1,1,10,30,35.68,0.18,2.1,201,782,837,0,8.9,27.5,963,201,782,0,837,29.6,122,1.4000000000000001
2020,1,1,11,30,32.12,0.18,2.1,202,802,882,0,9.600000000000001,27.2,962,202,802,0,882,30.6,145,1.1
2020,1,1,12,30,34.93,0.18,2.2,201,785,845,0,10.100000000000001,27.46,961,201,785,0,845,31,163,0.9
2020,1,1,13,30,42.89,0.18,2.3000000000000003,188,747,736,0,10.5,28.25,960,188,747,0,736,31,187,0.6000000000000001
2020,1,1,14,30,53.74,0.18,2.3000000000000003,168,670,564,0,10.9,29.79,960,168,670,0,564,30.5,235,0.30000000000000004
2020,1,1,15,30,66.05,0.18,2.4000000000000004,146,475,339,0,11.9,34.2,960,146,475,0,339,29.3,286,0.2
2020,1,1,16,30,79.10000000000001,0.18,2.5,78,205,117,0,15.100000000000001,47.76,960,78,205,0,117,27.1,308,0.5
2020,1,1,17,30,92.69,0.18,2.5,0,0,0,0,14.4,52.43,961,0,0,0,0,24.8,326,0.8
2020,1,1,18,30,106.41,0.18,2.5,0,0,0,0,14.5,59.57,962,0,0,0,0,22.8,175,1
2020,1,1,19,30,120.21000000000001,0.18,2.6,0,0,0,0,14.5,66.04,963,0,0,0,0,21.1,22,1.4000000000000001
2020,1,1,20,30,133.93,0.18,2.5,0,0,0,0,14.100000000000001,69.94,963,0,0,0,0,19.700000000000003,40,2.1
2020,1,1,21,30,147.27,0.18,2.5,0,0,0,0,12.700000000000001,68.85000000000001,963,0,0,0,0,18.5,47,2.9000000000000004
2020,1,1,22,30,159.34,0.18,2.4000000000000004,0,0,0,0,11,65.52,962,0,0,0,0,17.5,46,3.5
2020,1,1,23,30,166.08,0.18,2.3000000000000003,0,0,0,0,9.3,61.85,962,0,0,0,0,16.6,41,4
2020,1,2,0,30,160.68,0.18,2.3000000000000003,0,0,0,0,7.6000000000000005,58.13,961,0,0,0,0,15.8,37,4.6000000000000005
2020,1,2,1,30,148.94,0.18,2.3000000000000003,0,0,0,0,5.7,54.21,961,0,0,0,0,14.9,38,5
2020,1,2,2,30,135.68,0.18,2.3000000000000003,0,0,0,0,4.3,51.51,961,0,0,0,0,14.100000000000001,39,5.1000000000000005
2020,1,2,3,30,121.99000000000001,0.18,2.4000000000000004,0,0,0,0,3.6,51.370000000000005,962,0,0,0,0,13.4,39,4.9
