Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,361043,-,-,-,5.65,0.02,0,7,0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2021,1,1,0,30,161.5,0.18,4.7,0,0,0,1,25.900000000000002,92.45,1011,0,0,0,0,27.200000000000003,235,3
2021,1,1,1,30,152.86,0.18,4.7,0,0,0,7,25.8,93.22,1011,0,0,0,0,27,240,3
2021,1,1,2,30,140.67000000000002,0.18,4.6000000000000005,0,0,0,3,25.700000000000003,93.33,1010,0,0,0,0,26.900000000000002,245,2.9000000000000004
2021,1,1,3,30,127.37,0.18,4.6000000000000005,0,0,0,3,25.700000000000003,94.06,1010,0,0,0,0,26.700000000000003,248,2.9000000000000004
2021,1,1,4,30,113.69,0.18,4.6000000000000005,0,0,0,7,25.6,94.32000000000001,1010,0,0,0,0,26.6,250,2.8000000000000003
2021,1,1,5,30,99.89,0.18,4.6000000000000005,0,0,0,7,25.6,94.09,1011,0,0,0,0,26.6,251,2.7
2021,1,1,6,30,85.96000000000001,0.18,4.6000000000000005,15,3,15,7,25.5,92.33,1011,15,3,5,15,26.900000000000002,253,2.7
2021,1,1,7,30,72.54,0.18,4.6000000000000005,142,177,195,1,25.6,88.84,1012,142,177,0,195,27.6,254,2.8000000000000003
2021,1,1,8,30,59.44,0.18,4.6000000000000005,226,364,411,0,25.5,84.18,1012,226,364,0,411,28.400000000000002,255,2.7
2021,1,1,9,30,47.160000000000004,0.18,4.6000000000000005,274,486,604,3,25.200000000000003,79.04,1012,408,58,0,447,29.200000000000003,256,2.5
2021,1,1,10,30,36.61,0.18,4.6000000000000005,298,562,749,8,25.1,75.42,1011,298,562,5,749,29.900000000000002,255,2.2
2021,1,1,11,30,29.75,0.18,4.6000000000000005,310,603,833,0,25,72.62,1011,310,603,0,833,30.5,252,2
2021,1,1,12,30,29.32,0.18,4.7,384,487,809,0,24.700000000000003,70.02,1010,384,487,0,809,30.8,245,1.9000000000000001
2021,1,1,13,30,35.54,0.18,4.800000000000001,360,470,743,0,24.5,68.22,1009,360,470,0,743,31,235,2
2021,1,1,14,30,45.77,0.18,4.9,319,418,611,0,24.400000000000002,68.87,1009,319,418,0,611,30.8,225,2.2
2021,1,1,15,30,57.9,0.18,5,248,346,432,0,24.6,70.98,1009,248,346,0,432,30.5,218,2.5
2021,1,1,16,30,70.94,0.18,5.2,159,184,219,1,25,75.62,1009,159,184,0,219,29.8,213,2.8000000000000003
2021,1,1,17,30,84.36,0.18,5.300000000000001,27,11,28,7,25.6,81.63,1010,27,11,5,28,29.1,212,3.1
2021,1,1,18,30,98.24000000000001,0.18,5.5,0,0,0,7,26,86.29,1011,0,0,0,0,28.5,211,3.5
2021,1,1,19,30,112.04,0.18,5.6000000000000005,0,0,0,7,26.1,88.47,1012,0,0,0,0,28.200000000000003,212,3.7
2021,1,1,20,30,125.76,0.18,5.6000000000000005,0,0,0,7,26.200000000000003,90.07000000000001,1012,0,0,0,0,28,214,3.8000000000000003
2021,1,1,21,30,139.13,0.18,5.7,0,0,0,7,26.3,91.48,1012,0,0,0,0,27.8,217,3.8000000000000003
2021,1,1,22,30,151.55,0.18,5.7,0,0,0,7,26.3,92.7,1011,0,0,0,0,27.6,219,3.7
2021,1,1,23,30,160.91,0.18,5.7,0,0,0,7,26.3,93.39,1011,0,0,0,0,27.5,223,3.5
2021,1,2,0,30,161.62,0.18,5.7,0,0,0,7,26.3,93.84,1010,0,0,0,0,27.400000000000002,226,3.3000000000000003
2021,1,2,1,30,153,0.18,5.7,0,0,0,7,26.3,94.22,1010,0,0,0,0,27.3,230,3.2
2021,1,2,2,30,140.8,0.18,5.7,0,0,0,8,26.3,94.56,1010,0,0,0,0,27.200000000000003,232,3.1
2021,1,2,3,30,127.49000000000001,0.18,5.6000000000000005,0,0,0,7,26.200000000000003,94.82000000000001,1010,0,0,0,0,27.1,233,3
2021,1,2,4,30,113.8,0.18,5.5,0,0,0,7,26.1,95.03,1010,0,0,0,0,27,233,2.9000000000000004
2021,1,2,5,30,100,0.18,5.4,0,0,0,7,26.1,94.77,1011,0,0,0,0,27,233,2.9000000000000004
2021,1,2,6,30,86.05,0.18,5.4,16,7,17,7,26.1,93.59,1011,16,7,5,17,27.200000000000003,233,3
2021,1,2,7,30,72.62,0.18,5.300000000000001,137,216,202,8,26.1,91.73,1012,168,46,7,182,27.6,234,3
2021,1,2,8,30,59.5,0.18,5.2,208,418,421,1,26,88.57000000000001,1012,208,418,0,421,28.1,235,3
2021,1,2,9,30,47.2,0.18,5.2,265,505,609,1,25.8,84.98,1012,265,505,0,609,28.6,235,3
2021,1,2,10,30,36.62,0.18,5.1000000000000005,286,584,755,8,25.700000000000003,82.46000000000001,1012,442,167,0,576,29,236,3
2021,1,2,11,30,29.7,0.18,5,291,629,837,1,25.6,81.12,1011,291,629,0,837,29.200000000000003,238,3
2021,1,2,12,30,29.2,0.18,5,298,621,840,0,25.6,80.65,1010,298,621,0,840,29.3,241,2.9000000000000004
2021,1,2,13,30,35.4,0.18,4.9,284,600,773,0,25.6,80.71000000000001,1010,284,600,0,773,29.3,243,2.8000000000000003
2021,1,2,14,30,45.63,0.18,4.800000000000001,257,546,639,0,25.6,81.47,1010,257,546,0,639,29.1,244,2.8000000000000003
2021,1,2,15,30,57.77,0.18,4.7,215,444,452,0,25.6,82.24,1010,215,444,0,452,28.900000000000002,242,2.7
2021,1,2,16,30,70.81,0.18,4.7,147,270,236,0,25.700000000000003,85.19,1010,147,270,0,236,28.400000000000002,239,2.5
2021,1,2,17,30,84.24,0.18,4.5,35,31,38,0,26,89.47,1011,35,31,0,38,27.900000000000002,235,2.4000000000000004
2021,1,2,18,30,98.13,0.18,4.4,0,0,0,7,26,91.66,1011,0,0,0,0,27.5,232,2.4000000000000004
2021,1,2,19,30,111.94,0.18,4.3,0,0,0,3,26.1,93,1012,0,0,0,0,27.3,231,2.4000000000000004
2021,1,2,20,30,125.67,0.18,4.1000000000000005,0,0,0,3,26.1,94.23,1012,0,0,0,0,27.1,231,2.3000000000000003
2021,1,2,21,30,139.06,0.18,4,0,0,0,1,26.1,94.86,1012,0,0,0,0,27,232,2.3000000000000003
2021,1,2,22,30,151.51,0.18,3.9000000000000004,0,0,0,0,26.1,95.97,1011,0,0,0,0,26.8,232,2.4000000000000004
2021,1,2,23,30,160.94,0.18,3.9000000000000004,0,0,0,0,26.1,97.22,1011,0,0,0,0,26.6,230,2.5
2021,1,3,0,30,161.75,0.17,3.8000000000000003,0,0,0,1,26.1,97.11,1010,0,0,0,0,26.6,228,2.6
