Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,361043,-,-,-,5.65,0.02,0,7,0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2020,1,1,0,30,161.42000000000002,0.18,3.2,0,0,0,0,23.3,81.39,1011,0,0,0,0,26.8,244,1
2020,1,1,1,30,152.76,0.18,3.1,0,0,0,0,23.3,83.29,1011,0,0,0,0,26.400000000000002,265,1.4000000000000001
2020,1,1,2,30,140.57,0.18,3.1,0,0,0,0,23.3,85.76,1011,0,0,0,0,25.900000000000002,279,1.6
2020,1,1,3,30,127.28,0.18,3.2,0,0,0,0,23.200000000000003,87.67,1011,0,0,0,0,25.400000000000002,294,1.9000000000000001
2020,1,1,4,30,113.60000000000001,0.18,3.3000000000000003,0,0,0,0,22.900000000000002,88.33,1011,0,0,0,0,25,309,2.1
2020,1,1,5,30,99.81,0.18,3.3000000000000003,0,0,0,0,22.5,87.61,1012,0,0,0,0,24.700000000000003,323,2.3000000000000003
2020,1,1,6,30,85.89,0.18,3.3000000000000003,20,16,21,0,22.1,83.69,1013,20,16,0,21,25.1,336,2.4000000000000004
2020,1,1,7,30,72.48,0.18,3.2,129,279,213,0,21.700000000000003,76.54,1014,129,279,0,213,26.1,351,2.4000000000000004
2020,1,1,8,30,59.39,0.18,3.2,189,489,438,0,20.900000000000002,67.08,1014,189,489,0,438,27.6,186,2.2
2020,1,1,9,30,47.12,0.18,3.1,219,615,638,1,19.8,57.46,1014,219,615,0,638,29.1,16,2.1
