latitude,longitude,timestamp,Observation period,ghi_extra,ghi_clear,bhi_clear,dhi_clear,dni_clear,ghi,bhi,dhi,dni,Reliability
0.0,34.0,2024-10-27T00:00:00Z,2024-10-27T00:00:00.0/2024-10-28T00:00:00.0,427.85746250000005,311.5016875,232.00282916666666,79.49886666666667,316.5640458333333,276.9409375,175.244325,101.69660416666666,222.44887083333333,0.984
0.0,34.0,2024-10-28T00:00:00Z,2024-10-28T00:00:00.0/2024-10-29T00:00:00.0,427.50052916666664,304.85766666666666,208.28855416666667,96.56912083333333,280.62907083333334,215.77295,72.97520833333333,142.79774166666667,85.82747499999999,0.984
0.0,34.0,2024-10-29T00:00:00Z,2024-10-29T00:00:00.0/2024-10-30T00:00:00.0,427.1330958333333,315.67805833333335,251.9348125,63.74324166666667,351.44104166666665,305.3708291666667,228.4690125,76.90182083333333,308.28548333333333,0.984
0.0,34.0,2024-10-30T00:00:00Z,2024-10-30T00:00:00.0/2024-10-31T00:00:00.0,426.7557791666666,314.8505875,249.80023333333335,65.0503375,348.42057500000004,296.4741625,220.25628749999998,76.21786666666667,289.91572916666667,0.984
0.0,34.0,2024-10-31T00:00:00Z,2024-10-31T00:00:00.0/2024-11-01T00:00:00.0,426.36926250000005,309.25848333333334,233.94574166666666,75.31272916666667,322.52085416666665,207.55226666666667,74.55067916666667,133.0015875,104.09782083333333,0.984
0.0,34.0,2024-11-01T00:00:00Z,2024-11-01T00:00:00.0/2024-11-02T00:00:00.0,425.9741208333333,298.2078875,197.21052916666667,100.99735416666665,262.46038749999997,203.45444583333332,68.444675,135.009775,91.05510416666668,0.984
0.0,34.0,2024-11-02T00:00:00Z,2024-11-02T00:00:00.0/2024-11-03T00:00:00.0,425.571125,297.5788791666667,193.85260000000002,103.72626666666667,262.11777916666665,207.9762375,87.09223333333334,120.88400416666667,126.18100833333334,0.984
0.0,34.0,2024-11-03T00:00:00Z,2024-11-03T00:00:00.0/2024-11-04T00:00:00.0,425.16085,305.2191375,217.77958333333333,87.43955416666667,298.3857208333333,300.2814125,211.4423416666667,88.83907083333334,287.57464583333336,0.984
0.0,34.0,2024-11-04T00:00:00Z,2024-11-04T00:00:00.0/2024-11-05T00:00:00.0,424.7440583333334,304.7016,215.76700833333334,88.93457916666667,294.30057916666664,246.76222916666666,128.10636250000002,118.65585416666666,154.9931125,0.984
0.0,34.0,2024-11-05T00:00:00Z,2024-11-05T00:00:00.0/2024-11-06T00:00:00.0,424.3214125,301.05187916666665,205.41275833333336,95.63912083333334,280.7781166666667,276.11362916666667,164.5550625,111.558575,220.2948,0.984
0.0,34.0,2024-11-06T00:00:00Z,2024-11-06T00:00:00.0/2024-11-07T00:00:00.0,423.8936375,306.39855833333337,232.900025,73.49852916666667,321.71669583333335,225.3571375,110.50719166666666,114.84994583333334,134.749175,0.984
0.0,34.0,2024-11-07T00:00:00Z,2024-11-07T00:00:00.0/2024-11-08T00:00:00.0,423.46138333333334,304.40228333333334,222.16579166666668,82.23647916666667,305.56160416666665,230.8436875,99.54936666666667,131.29432083333333,140.39442916666667,0.984
0.0,34.0,2024-11-08T00:00:00Z,2024-11-08T00:00:00.0/2024-11-09T00:00:00.0,423.0253916666666,310.48577916666665,245.03051666666667,65.455275,344.29642916666666,290.26269583333334,204.73844583333334,85.52424166666667,300.4472666666667,0.984
0.0,34.0,2024-11-09T00:00:00Z,2024-11-09T00:00:00.0/2024-11-10T00:00:00.0,422.58638333333334,312.89365833333335,251.543375,61.350275,352.7598458333334,288.6802166666667,186.01013333333333,102.67008333333332,266.9581083333333,0.984
0.0,34.0,2024-11-10T00:00:00Z,2024-11-10T00:00:00.0/2024-11-11T00:00:00.0,422.14505833333334,306.62884583333334,234.69063333333335,71.9382125,326.914325,250.2524625,161.958925,88.2935375,229.9221375,0.984
0.0,34.0,2024-11-11T00:00:00Z,2024-11-11T00:00:00.0/2024-11-12T00:00:00.0,421.70259583333336,299.0407916666667,205.02166666666668,94.01913333333333,280.7985625,116.74425416666666,31.605970833333334,85.13827916666666,49.63055,0.9844
0.0,34.0,2024-11-12T00:00:00Z,2024-11-12T00:00:00.0/2024-11-13T00:00:00.0,421.2597666666666,303.73378333333335,226.34562083333333,77.38815833333334,318.28847083333335,289.4977,208.75587916666666,80.74182499999999,275.6937666666667,0.9844
0.0,34.0,2024-11-13T00:00:00Z,2024-11-13T00:00:00.0/2024-11-14T00:00:00.0,420.81685416666664,303.3344125,229.79770833333336,73.53670833333334,322.68046250000003,214.3440125,104.75592916666666,109.588075,124.72021666666666,0.9844
0.0,34.0,2024-11-14T00:00:00Z,2024-11-14T00:00:00.0/2024-11-15T00:00:00.0,420.37455416666666,301.2029625,223.8742083333333,77.32875416666667,314.4559541666667,249.00490416666665,139.42203750000002,109.58286666666667,195.633075,0.9844
0.0,34.0,2024-11-15T00:00:00Z,2024-11-15T00:00:00.0/2024-11-16T00:00:00.0,419.9336333333333,299.77954166666666,219.0649625,80.71457916666667,305.46242083333334,174.4916375,59.165729166666665,115.32591666666667,69.50076666666666,0.9844
0.0,34.0,2024-11-16T00:00:00Z,2024-11-16T00:00:00.0/2024-11-17T00:00:00.0,419.49470833333334,296.41288333333335,209.46815833333335,86.94473333333333,290.58573333333334,167.96540416666667,70.34644166666666,97.61896666666667,89.59477916666667,0.9844
0.0,34.0,2024-11-17T00:00:00Z,2024-11-17T00:00:00.0/2024-11-18T00:00:00.0,419.06075000000004,300.9418125,225.74041666666668,75.2013875,315.7129708333333,298.4233791666667,221.09202083333332,77.33135833333334,307.00193333333334,0.9844
0.0,34.0,2024-11-18T00:00:00Z,2024-11-18T00:00:00.0/2024-11-19T00:00:00.0,418.6275625,298.38271249999997,214.2878625,84.09485416666666,302.4356291666667,298.38271249999997,214.2878625,84.09485416666666,302.4356291666667,0.9847
0.0,34.0,2024-11-19T00:00:00Z,2024-11-19T00:00:00.0/2024-11-20T00:00:00.0,418.2006416666666,296.42671666666666,208.742125,87.6846,294.3409,279.42993333333334,183.22473333333335,96.20519166666666,257.9157125,0.9847
0.0,34.0,2024-11-20T00:00:00Z,2024-11-20T00:00:00.0/2024-11-21T00:00:00.0,417.77856249999996,299.49662083333334,226.05531666666664,73.44130833333334,319.18204583333335,252.416075,170.0001,82.415975,215.21024583333335,0.9847
