# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2023-01-31T00:00:00.0
# Date end (ISO 8601): 2024-11-26T00:00:00.0
# Latitude (positive North, ISO 19115): 6.4489
# Longitude (positive East, ISO 19115): 7.3926
# Altitude (m): 363.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2025-02-20
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2023-01-31T15:00:00.0/2023-01-31T16:00:00.0;684.4456;425.4880;272.5375;152.9506;552.7370;425.4880;272.5375;152.9506;552.7370;1.0000
2023-01-31T16:00:00.0/2023-01-31T17:00:00.0;373.0815;186.3941;92.0911;94.3030;324.0429;186.3941;92.0911;94.3030;324.0429;1.0000
2023-01-31T17:00:00.0/2023-01-31T18:00:00.0;61.5033;19.1659;4.0732;15.0927;38.4949;19.1659;4.0732;15.0927;38.4949;0.8250
2023-01-31T18:00:00.0/2023-01-31T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-31T19:00:00.0/2023-01-31T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-31T20:00:00.0/2023-01-31T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-31T21:00:00.0/2023-01-31T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-31T22:00:00.0/2023-01-31T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-31T23:00:00.0/2023-02-01T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-01T00:00:00.0/2023-02-01T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-01T01:00:00.0/2023-02-01T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-01T02:00:00.0/2023-02-01T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-01T03:00:00.0/2023-02-01T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-01T04:00:00.0/2023-02-01T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-01T05:00:00.0/2023-02-01T06:00:00.0;3.1594;0.6469;0.0243;0.6226;0.6456;0.6469;0.0243;0.6226;0.6456;0.9333
2023-02-01T06:00:00.0/2023-02-01T07:00:00.0;218.7305;88.1572;30.9304;57.2268;157.6290;88.1572;30.9304;57.2268;157.6290;1.0000
2023-02-01T07:00:00.0/2023-02-01T08:00:00.0;546.4850;310.4493;173.4591;136.9902;434.7482;310.4493;173.4591;136.9902;434.7482;1.0000
2023-02-01T08:00:00.0/2023-02-01T09:00:00.0;833.8787;545.8610;360.4608;185.4003;603.0406;516.5532;310.8441;205.7090;523.8532;1.0000
2023-02-01T09:00:00.0/2023-02-01T10:00:00.0;1061.3212;741.6484;528.8321;212.8163;697.8226;613.5585;283.3833;330.1752;373.6485;1.0000
2023-02-01T10:00:00.0/2023-02-01T11:00:00.0;1213.3051;874.7609;648.0529;226.7080;748.8685;783.0443;435.3974;347.6469;502.1969;1.0000
2023-02-01T11:00:00.0/2023-02-01T12:00:00.0;1279.4636;933.3126;702.8405;230.4720;770.4365;915.3755;654.6361;260.7394;717.7047;1.0000
2023-02-01T12:00:00.0/2023-02-01T13:00:00.0;1255.2798;913.3157;688.0007;225.3150;768.6440;834.6556;489.7591;344.8965;547.3315;1.0000
2023-02-01T13:00:00.0/2023-02-01T14:00:00.0;1142.3950;816.5909;605.1628;211.4281;742.4878;728.4269;407.9552;320.4717;502.3225;1.0000
2023-02-01T14:00:00.0/2023-02-01T15:00:00.0;948.4973;650.7863;462.9012;187.8851;682.8116;649.4730;459.8915;189.5815;678.7924;1.0000
2023-02-01T15:00:00.0/2023-02-01T16:00:00.0;686.7976;430.8315;278.6271;152.2045;563.1622;430.8315;278.6271;152.2045;563.1622;1.0000
2023-02-01T16:00:00.0/2023-02-01T17:00:00.0;375.1289;189.5258;95.5296;93.9962;334.9729;189.5258;95.5296;93.9962;334.9729;1.0000
2023-02-01T17:00:00.0/2023-02-01T18:00:00.0;62.5714;19.7603;4.4727;15.2876;42.0639;19.7603;4.4727;15.2876;42.0639;0.8167
2023-02-01T18:00:00.0/2023-02-01T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-01T19:00:00.0/2023-02-01T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-01T20:00:00.0/2023-02-01T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-01T21:00:00.0/2023-02-01T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-01T22:00:00.0/2023-02-01T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-01T23:00:00.0/2023-02-02T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-02T00:00:00.0/2023-02-02T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-02T01:00:00.0/2023-02-02T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-02T02:00:00.0/2023-02-02T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-02T03:00:00.0/2023-02-02T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-02T04:00:00.0/2023-02-02T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-02T05:00:00.0/2023-02-02T06:00:00.0;3.1718;0.6193;0.0145;0.6048;0.3953;0.6193;0.0145;0.6048;0.3953;0.9333
2023-02-02T06:00:00.0/2023-02-02T07:00:00.0;219.0877;81.1496;21.6434;59.5062;108.7088;81.1496;21.6434;59.5062;108.7088;1.0000
2023-02-02T07:00:00.0/2023-02-02T08:00:00.0;547.3224;292.6580;137.5719;155.0862;342.4462;292.6580;137.5719;155.0862;342.4462;1.0000
2023-02-02T08:00:00.0/2023-02-02T09:00:00.0;835.1904;525.9941;307.5081;218.4860;512.7924;498.3845;265.4879;232.8967;443.9066;1.0000
2023-02-02T09:00:00.0/2023-02-02T10:00:00.0;1063.0688;723.3526;468.7542;254.5984;617.0973;675.4512;378.5543;296.8969;497.4473;1.0000
2023-02-02T10:00:00.0/2023-02-02T11:00:00.0;1215.4200;859.3671;588.0098;271.3573;678.0240;742.2126;349.8875;392.3252;405.4068;1.0000
2023-02-02T11:00:00.0/2023-02-02T12:00:00.0;1281.8523;920.7969;646.7934;274.0035;707.4757;884.8380;572.7653;312.0726;625.8199;1.0000
2023-02-02T12:00:00.0/2023-02-02T13:00:00.0;1257.8300;896.8759;622.0491;274.8267;693.2147;896.8759;622.0491;274.8267;693.2147;1.0000
2023-02-02T13:00:00.0/2023-02-02T14:00:00.0;1144.9835;789.8486;521.0834;268.7652;637.3134;780.1424;499.7868;280.3555;610.8732;1.0000
2023-02-02T14:00:00.0/2023-02-02T15:00:00.0;950.9987;614.6865;372.2691;242.4174;546.5555;614.6865;372.2691;242.4174;546.5555;1.0000
2023-02-02T15:00:00.0/2023-02-02T16:00:00.0;689.0927;394.0580;204.9610;189.0970;411.3766;394.0580;204.9610;189.0970;411.3766;1.0000
2023-02-02T16:00:00.0/2023-02-02T17:00:00.0;377.1130;166.3998;61.4387;104.9611;211.1946;166.3998;61.4387;104.9611;211.1946;1.0000
2023-02-02T17:00:00.0/2023-02-02T18:00:00.0;63.5769;17.3274;2.3366;14.9908;21.5906;17.3274;2.3366;14.9908;21.5906;0.8167
2023-02-02T18:00:00.0/2023-02-02T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-02T19:00:00.0/2023-02-02T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-02T20:00:00.0/2023-02-02T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-02T21:00:00.0/2023-02-02T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-02T22:00:00.0/2023-02-02T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-02T23:00:00.0/2023-02-03T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-03T00:00:00.0/2023-02-03T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-03T01:00:00.0/2023-02-03T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-03T02:00:00.0/2023-02-03T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-03T03:00:00.0/2023-02-03T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-03T04:00:00.0/2023-02-03T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-03T05:00:00.0/2023-02-03T06:00:00.0;3.1965;0.6053;0.0140;0.5913;0.3777;0.6053;0.0140;0.5913;0.3777;0.9333
2023-02-03T06:00:00.0/2023-02-03T07:00:00.0;219.5331;78.8507;20.4525;58.3982;102.3680;78.8507;20.4525;58.3982;102.3680;1.0000
2023-02-03T07:00:00.0/2023-02-03T08:00:00.0;548.2385;287.8949;132.2303;155.6645;328.2690;287.8949;132.2303;155.6645;328.2690;1.0000
2023-02-03T08:00:00.0/2023-02-03T09:00:00.0;836.5667;522.9032;298.9183;223.9849;497.3977;521.2531;296.0182;225.2349;493.1268;1.0000
2023-02-03T09:00:00.0/2023-02-03T10:00:00.0;1064.8632;722.1187;457.1335;264.9851;600.6313;649.7676;330.6421;319.1255;433.0869;1.0000
2023-02-03T10:00:00.0/2023-02-03T11:00:00.0;1217.5619;857.7805;571.1637;286.6169;657.2826;841.5919;533.7794;307.8125;613.0872;1.0000
2023-02-03T11:00:00.0/2023-02-03T12:00:00.0;1284.2471;918.1093;624.7609;293.3484;681.9174;918.1093;624.7609;293.3484;681.9174;1.0000
2023-02-03T12:00:00.0/2023-02-03T13:00:00.0;1260.3661;894.6904;603.7968;290.8936;671.3831;894.6904;603.7968;290.8936;671.3831;1.0000
2023-02-03T13:00:00.0/2023-02-03T14:00:00.0;1147.5397;789.6669;511.5240;278.1429;624.1104;786.1415;503.5667;282.5749;613.7029;1.0000
2023-02-03T14:00:00.0/2023-02-03T15:00:00.0;953.4526;616.1050;368.7336;247.3715;539.9337;577.7883;292.8197;284.9686;435.0515;1.0000
2023-02-03T15:00:00.0/2023-02-03T16:00:00.0;691.3294;394.8107;203.0342;191.7765;405.8715;391.1451;199.2656;191.8795;396.3706;1.0000
2023-02-03T16:00:00.0/2023-02-03T17:00:00.0;379.0327;165.9413;59.9027;106.0387;204.5853;115.4765;15.7600;99.7165;60.1961;1.0000
2023-02-03T17:00:00.0/2023-02-03T18:00:00.0;64.5432;17.4000;2.2523;15.1477;20.6606;17.4000;2.2523;15.1477;20.6606;0.8167
2023-02-03T18:00:00.0/2023-02-03T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-03T19:00:00.0/2023-02-03T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-03T20:00:00.0/2023-02-03T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-03T21:00:00.0/2023-02-03T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-03T22:00:00.0/2023-02-03T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-03T23:00:00.0/2023-02-04T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-04T00:00:00.0/2023-02-04T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-04T01:00:00.0/2023-02-04T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-04T02:00:00.0/2023-02-04T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-04T03:00:00.0/2023-02-04T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-04T04:00:00.0/2023-02-04T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-04T05:00:00.0/2023-02-04T06:00:00.0;3.2333;0.5747;0.0074;0.5673;0.2118;0.5747;0.0074;0.5673;0.2118;0.9333
2023-02-04T06:00:00.0/2023-02-04T07:00:00.0;220.0659;73.5617;15.8263;57.7354;78.2947;73.5617;15.8263;57.7354;78.2947;1.0000
2023-02-04T07:00:00.0/2023-02-04T08:00:00.0;549.2316;272.6521;111.7980;160.8541;275.9352;272.6521;111.7980;160.8541;275.9352;1.0000
2023-02-04T08:00:00.0/2023-02-04T09:00:00.0;838.0053;503.4272;267.6771;235.7501;444.0068;503.4272;267.6771;235.7501;444.0068;1.0000
2023-02-04T09:00:00.0/2023-02-04T10:00:00.0;1066.7020;701.3679;421.8889;279.4790;553.0388;701.3679;421.8889;279.4790;553.0388;1.0000
2023-02-04T10:00:00.0/2023-02-04T11:00:00.0;1219.7280;836.9506;535.6536;301.2970;615.0863;836.9506;535.6536;301.2970;615.0863;1.0000
2023-02-04T11:00:00.0/2023-02-04T12:00:00.0;1286.6454;898.1337;592.1490;305.9847;644.9235;898.1337;592.1490;305.9847;644.9235;1.0000
2023-02-04T12:00:00.0/2023-02-04T13:00:00.0;1262.8855;879.3119;581.0016;298.3103;644.6270;879.3119;581.0016;298.3103;644.6270;1.0000
2023-02-04T13:00:00.0/2023-02-04T14:00:00.0;1150.0612;782.3749;503.5142;278.8607;612.9797;782.3749;503.5142;278.8607;612.9797;1.0000
2023-02-04T14:00:00.0/2023-02-04T15:00:00.0;955.8571;616.7687;372.7014;244.0673;544.5472;616.7687;372.7014;244.0673;544.5472;1.0000
2023-02-04T15:00:00.0/2023-02-04T16:00:00.0;693.5063;399.7974;210.0991;189.6984;418.7646;390.7263;200.0056;190.7207;394.5597;1.0000
2023-02-04T16:00:00.0/2023-02-04T17:00:00.0;380.8873;169.8397;62.7982;107.0415;213.4787;149.7535;38.0778;111.6757;138.4889;1.0000
2023-02-04T17:00:00.0/2023-02-04T18:00:00.0;65.4701;18.0251;2.3448;15.6803;21.2551;18.0251;2.3448;15.6803;21.2551;0.8167
2023-02-04T18:00:00.0/2023-02-04T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-04T19:00:00.0/2023-02-04T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-04T20:00:00.0/2023-02-04T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-04T21:00:00.0/2023-02-04T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-04T22:00:00.0/2023-02-04T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-04T23:00:00.0/2023-02-05T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-05T00:00:00.0/2023-02-05T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-05T01:00:00.0/2023-02-05T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-05T02:00:00.0/2023-02-05T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-05T03:00:00.0/2023-02-05T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-05T04:00:00.0/2023-02-05T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-05T05:00:00.0/2023-02-05T06:00:00.0;3.2821;0.6191;0.0126;0.6065;0.3309;0.6191;0.0126;0.6065;0.3309;0.9333
2023-02-05T06:00:00.0/2023-02-05T07:00:00.0;220.6849;78.8886;19.4233;59.4653;96.2368;78.8886;19.4233;59.4653;96.2368;1.0000
2023-02-05T07:00:00.0/2023-02-05T08:00:00.0;550.3000;287.5905;129.4123;158.1782;319.5471;270.8223;103.5948;167.2275;265.0619;1.0000
2023-02-05T08:00:00.0/2023-02-05T09:00:00.0;839.5043;521.9561;297.0199;224.9362;492.0773;411.8863;103.7733;308.1130;172.3380;1.0000
2023-02-05T09:00:00.0/2023-02-05T10:00:00.0;1068.5829;721.5015;459.1663;262.3351;600.7531;569.5026;151.6059;417.8967;200.3621;1.0000
2023-02-05T10:00:00.0/2023-02-05T11:00:00.0;1221.9159;859.3265;579.5571;279.7694;664.1241;682.0170;203.0495;478.9675;231.6967;1.0000
2023-02-05T11:00:00.0/2023-02-05T12:00:00.0;1289.0446;922.6016;642.6672;279.9343;698.4283;769.3203;272.0132;497.3071;295.7010;1.0000
2023-02-05T12:00:00.0/2023-02-05T13:00:00.0;1265.3859;905.4793;636.5180;268.9613;704.6602;730.1956;216.0358;514.1598;239.0317;1.0000
2023-02-05T13:00:00.0/2023-02-05T14:00:00.0;1152.5457;809.6981;560.9998;248.6983;681.4562;663.7471;214.9114;448.8357;262.1772;1.0000
2023-02-05T14:00:00.0/2023-02-05T15:00:00.0;958.2103;644.4775;427.5940;216.8834;623.5278;537.7887;194.8410;342.9477;289.0478;1.0000
2023-02-05T15:00:00.0/2023-02-05T16:00:00.0;695.6221;426.9823;256.7395;170.2427;511.8051;382.1369;171.2516;210.8852;340.3469;1.0000
2023-02-05T16:00:00.0/2023-02-05T17:00:00.0;382.6761;189.7134;88.3858;101.3275;303.6690;186.4260;83.5749;102.8511;284.0920;1.0000
2023-02-05T17:00:00.0/2023-02-05T18:00:00.0;66.4078;20.8617;4.2580;16.6037;38.6657;20.6957;4.0850;16.6108;37.4636;0.8083
2023-02-05T18:00:00.0/2023-02-05T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-05T19:00:00.0/2023-02-05T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-05T20:00:00.0/2023-02-05T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-05T21:00:00.0/2023-02-05T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-05T22:00:00.0/2023-02-05T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-02-05T23:00:00.0/2023-02-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
