# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2024-11-15T00:00:00.0
# Date end (ISO 8601): 2024-11-26T00:00:00.0
# Latitude (positive North, ISO 19115): 7.3800
# Longitude (positive East, ISO 19115): 3.9700
# Altitude (m): 219.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2025-02-20
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2024-11-19T00:00:00.0/2024-11-19T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-19T01:00:00.0/2024-11-19T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-19T02:00:00.0/2024-11-19T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-19T03:00:00.0/2024-11-19T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-19T04:00:00.0/2024-11-19T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-19T05:00:00.0/2024-11-19T06:00:00.0;18.6520;4.5369;0.3591;4.1778;6.0449;4.5369;0.3591;4.1778;6.0449;0.8417
2024-11-19T06:00:00.0/2024-11-19T07:00:00.0;278.6631;116.4776;39.0696;77.4080;170.5876;116.4776;39.0696;77.4080;170.5876;0.7500
2024-11-19T07:00:00.0/2024-11-19T08:00:00.0;591.6571;333.5201;169.5408;163.9792;392.1389;333.5201;169.5408;163.9792;392.1389;1.0000
2024-11-19T08:00:00.0/2024-11-19T09:00:00.0;860.2318;552.9267;330.0699;222.8568;532.6116;552.9267;330.0699;222.8568;532.6116;1.0000
2024-11-19T09:00:00.0/2024-11-19T10:00:00.0;1066.0872;730.1542;472.1049;258.0493;616.7015;730.1542;472.1049;258.0493;616.7015;1.0000
2024-11-19T10:00:00.0/2024-11-19T11:00:00.0;1195.1979;843.9166;569.3253;274.5913;664.1105;843.9166;569.3253;274.5913;664.1105;1.0000
2024-11-19T11:00:00.0/2024-11-19T12:00:00.0;1238.7689;882.7346;605.2303;277.5043;681.3693;882.7346;605.2303;277.5043;681.3693;1.0000
2024-11-19T12:00:00.0/2024-11-19T13:00:00.0;1193.8361;841.4533;569.1393;272.3140;664.6300;841.4533;569.1393;272.3140;664.6300;1.0000
2024-11-19T13:00:00.0/2024-11-19T14:00:00.0;1063.4675;723.9050;466.3739;257.5310;610.6487;723.9050;466.3739;257.5310;610.6487;1.0000
2024-11-19T14:00:00.0/2024-11-19T15:00:00.0;856.5538;543.4292;318.7543;224.6749;516.1921;543.4292;318.7543;224.6749;516.1921;1.0000
2024-11-19T15:00:00.0/2024-11-19T16:00:00.0;587.2006;322.8587;157.3801;165.4785;366.0443;322.8587;157.3801;165.4785;366.0443;1.0000
2024-11-19T16:00:00.0/2024-11-19T17:00:00.0;273.7660;109.5733;33.6185;75.9549;147.4726;109.5733;33.6185;75.9549;147.4726;1.0000
2024-11-19T17:00:00.0/2024-11-19T18:00:00.0;17.0686;3.9365;0.2402;3.6963;4.1761;3.9365;0.2402;3.6963;4.1761;0.9583
2024-11-19T18:00:00.0/2024-11-19T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-19T19:00:00.0/2024-11-19T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-19T20:00:00.0/2024-11-19T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-19T21:00:00.0/2024-11-19T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-19T22:00:00.0/2024-11-19T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-19T23:00:00.0/2024-11-20T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-20T00:00:00.0/2024-11-20T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-20T01:00:00.0/2024-11-20T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-20T02:00:00.0/2024-11-20T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-20T03:00:00.0/2024-11-20T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-20T04:00:00.0/2024-11-20T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-20T05:00:00.0/2024-11-20T06:00:00.0;17.9744;4.1405;0.2272;3.9132;3.9007;4.1405;0.2272;3.9132;3.9007;0.8417
2024-11-20T06:00:00.0/2024-11-20T07:00:00.0;276.3412;109.0927;30.9136;78.1791;134.1845;109.0927;30.9136;78.1791;134.1845;0.7500
2024-11-20T07:00:00.0/2024-11-20T08:00:00.0;589.1478;319.2099;147.4763;171.7336;341.7727;319.2099;147.4763;171.7336;341.7727;1.0000
2024-11-20T08:00:00.0/2024-11-20T09:00:00.0;857.6601;535.9338;299.4551;236.4787;484.5205;535.9338;299.4551;236.4787;484.5205;1.0000
2024-11-20T09:00:00.0/2024-11-20T10:00:00.0;1063.5830;710.5394;432.7657;277.7736;566.9012;710.5394;432.7657;277.7736;566.9012;1.0000
2024-11-20T10:00:00.0/2024-11-20T11:00:00.0;1192.8866;820.9201;518.3625;302.5576;606.1071;820.9201;518.3625;302.5576;606.1071;1.0000
2024-11-20T11:00:00.0/2024-11-20T12:00:00.0;1236.7628;857.2008;544.6522;312.5486;614.4056;857.2008;544.6522;312.5486;614.4056;1.0000
2024-11-20T12:00:00.0/2024-11-20T13:00:00.0;1192.2267;816.7773;510.8323;305.9450;597.6157;816.7773;510.8323;305.9450;597.6157;1.0000
2024-11-20T13:00:00.0/2024-11-20T14:00:00.0;1062.3193;703.3431;421.7853;281.5578;553.1204;703.3431;421.7853;281.5578;553.1204;1.0000
2024-11-20T14:00:00.0/2024-11-20T15:00:00.0;855.8994;527.5787;289.3961;238.1827;469.2119;527.5787;289.3961;238.1827;469.2119;1.0000
2024-11-20T15:00:00.0/2024-11-20T16:00:00.0;587.0389;311.9810;141.2312;170.7498;328.2774;311.9810;141.2312;170.7498;328.2774;1.0000
2024-11-20T16:00:00.0/2024-11-20T17:00:00.0;274.0620;105.2048;28.8839;76.3209;125.8955;105.2048;28.8839;76.3209;125.8955;1.0000
2024-11-20T17:00:00.0/2024-11-20T18:00:00.0;17.2478;3.8585;0.1958;3.6627;3.3893;3.8585;0.1958;3.6627;3.3893;0.9583
2024-11-20T18:00:00.0/2024-11-20T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-20T19:00:00.0/2024-11-20T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-20T20:00:00.0/2024-11-20T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-20T21:00:00.0/2024-11-20T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-20T22:00:00.0/2024-11-20T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-20T23:00:00.0/2024-11-21T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-21T00:00:00.0/2024-11-21T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-21T01:00:00.0/2024-11-21T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-21T02:00:00.0/2024-11-21T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-21T03:00:00.0/2024-11-21T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-21T04:00:00.0/2024-11-21T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-21T05:00:00.0/2024-11-21T06:00:00.0;17.2795;4.0280;0.2280;3.7999;3.9599;4.0280;0.2280;3.7999;3.9599;0.8417
2024-11-21T06:00:00.0/2024-11-21T07:00:00.0;273.9704;109.9289;32.1774;77.7515;140.5294;109.9289;32.1774;77.7515;140.5294;0.7500
2024-11-21T07:00:00.0/2024-11-21T08:00:00.0;586.6013;323.3831;155.2227;168.1603;361.3738;323.3831;155.2227;168.1603;361.3738;1.0000
2024-11-21T08:00:00.0/2024-11-21T09:00:00.0;855.0669;542.7699;315.3894;227.3806;512.0533;500.2770;259.9361;240.3410;418.3602;1.0000
2024-11-21T09:00:00.0/2024-11-21T10:00:00.0;1061.0756;719.3419;455.6637;263.6781;598.5378;719.3419;455.6637;263.6781;598.5378;1.0000
2024-11-21T10:00:00.0/2024-11-21T11:00:00.0;1190.5918;831.3472;546.8098;284.5374;640.8373;831.3472;546.8098;284.5374;640.8373;1.0000
2024-11-21T11:00:00.0/2024-11-21T12:00:00.0;1234.7931;868.9618;577.1859;291.7759;652.3965;851.8713;538.2464;313.6249;608.4758;1.0000
2024-11-21T12:00:00.0/2024-11-21T13:00:00.0;1190.6725;828.2302;540.8324;287.3978;633.7499;828.2302;540.8324;287.3978;633.7499;1.0000
2024-11-21T13:00:00.0/2024-11-21T14:00:00.0;1061.2424;712.8127;443.5228;269.2900;582.4070;712.8127;443.5228;269.2900;582.4070;1.0000
2024-11-21T14:00:00.0/2024-11-21T15:00:00.0;855.3290;534.7571;303.1822;231.5749;492.0386;534.7571;303.1822;231.5749;492.0386;1.0000
2024-11-21T15:00:00.0/2024-11-21T16:00:00.0;586.9694;316.0903;147.1391;168.9512;342.0642;316.0903;147.1391;168.9512;342.0642;1.0000
2024-11-21T16:00:00.0/2024-11-21T17:00:00.0;274.4531;106.3612;29.8705;76.4908;130.0691;106.3612;29.8705;76.4908;130.0691;1.0000
2024-11-21T17:00:00.0/2024-11-21T18:00:00.0;17.4569;3.9245;0.2064;3.7182;3.5510;3.9245;0.2064;3.7182;3.5510;0.9583
2024-11-21T18:00:00.0/2024-11-21T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-21T19:00:00.0/2024-11-21T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-21T20:00:00.0/2024-11-21T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-21T21:00:00.0/2024-11-21T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-21T22:00:00.0/2024-11-21T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-21T23:00:00.0/2024-11-22T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-22T00:00:00.0/2024-11-22T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-22T01:00:00.0/2024-11-22T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-22T02:00:00.0/2024-11-22T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-22T03:00:00.0/2024-11-22T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-22T04:00:00.0/2024-11-22T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-22T05:00:00.0/2024-11-22T06:00:00.0;16.5430;3.7387;0.1811;3.5576;3.2109;3.7387;0.1811;3.5576;3.2109;0.8500
2024-11-22T06:00:00.0/2024-11-22T07:00:00.0;271.5517;104.9669;27.5679;77.3990;121.2405;104.9669;27.5679;77.3990;121.2405;0.7500
2024-11-22T07:00:00.0/2024-11-22T08:00:00.0;584.0190;312.7815;137.8299;174.9516;321.8628;312.7815;137.8299;174.9516;321.8628;1.0000
2024-11-22T08:00:00.0/2024-11-22T09:00:00.0;852.4539;531.9021;290.3282;241.5739;472.6400;531.9021;290.3282;241.5739;472.6400;1.0000
2024-11-22T09:00:00.0/2024-11-22T10:00:00.0;1058.5669;710.7203;430.1594;280.5609;566.4360;655.7079;334.9585;320.7494;445.3188;1.0000
2024-11-22T10:00:00.0/2024-11-22T11:00:00.0;1188.3157;825.3944;525.3116;300.0828;616.9973;822.0355;519.3078;302.7277;609.6584;1.0000
2024-11-22T11:00:00.0/2024-11-22T12:00:00.0;1232.8621;865.7227;562.2983;303.4244;636.8054;865.7227;562.2983;303.4244;636.8054;1.0000
2024-11-22T12:00:00.0/2024-11-22T13:00:00.0;1189.1754;827.3732;532.7009;294.6724;625.2789;827.3732;532.7009;294.6724;625.2789;1.0000
2024-11-22T13:00:00.0/2024-11-22T14:00:00.0;1060.2385;713.9062;440.7571;273.1491;579.6006;713.9062;440.7571;273.1491;579.6006;1.0000
2024-11-22T14:00:00.0/2024-11-22T15:00:00.0;854.8438;537.3788;303.8456;233.5332;493.6976;537.3788;303.8456;233.5332;493.6976;1.0000
2024-11-22T15:00:00.0/2024-11-22T16:00:00.0;586.9924;319.9033;150.0235;169.8797;349.2931;319.9033;150.0235;169.8797;349.2931;1.0000
2024-11-22T16:00:00.0/2024-11-22T17:00:00.0;274.9393;109.0051;31.4014;77.6036;136.9704;109.0051;31.4014;77.6036;136.9704;1.0000
2024-11-22T17:00:00.0/2024-11-22T18:00:00.0;17.6957;4.0886;0.2295;3.8591;3.9262;4.0886;0.2295;3.8591;3.9262;0.9583
2024-11-22T18:00:00.0/2024-11-22T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-22T19:00:00.0/2024-11-22T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-22T20:00:00.0/2024-11-22T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-22T21:00:00.0/2024-11-22T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-22T22:00:00.0/2024-11-22T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-22T23:00:00.0/2024-11-23T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-23T00:00:00.0/2024-11-23T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-23T01:00:00.0/2024-11-23T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-23T02:00:00.0/2024-11-23T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-23T03:00:00.0/2024-11-23T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-23T04:00:00.0/2024-11-23T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-23T05:00:00.0/2024-11-23T06:00:00.0;15.8523;3.6845;0.2018;3.4827;3.6261;3.6845;0.2018;3.4827;3.6261;0.8500
2024-11-23T06:00:00.0/2024-11-23T07:00:00.0;269.0871;108.0832;31.1855;76.8977;138.4453;108.0832;31.1855;76.8977;138.4453;0.7500
2024-11-23T07:00:00.0/2024-11-23T08:00:00.0;581.4035;321.8664;152.7850;169.0814;358.8707;321.8664;152.7850;169.0814;358.8707;1.0000
2024-11-23T08:00:00.0/2024-11-23T09:00:00.0;849.8237;544.3505;317.9590;226.3915;519.4709;488.9523;241.1577;247.7946;404.7815;1.0000
2024-11-23T09:00:00.0/2024-11-23T10:00:00.0;1056.0597;725.0948;469.4381;255.6567;619.8749;607.7292;276.9817;330.7475;363.7292;1.0000
2024-11-23T10:00:00.0/2024-11-23T11:00:00.0;1186.0608;841.2915;573.2664;268.0251;674.8450;837.7413;566.5353;271.2061;666.5970;1.0000
2024-11-23T11:00:00.0/2024-11-23T12:00:00.0;1230.9718;883.0160;616.3159;266.7000;699.3119;883.0160;616.3159;266.7000;699.3119;1.0000
2024-11-23T12:00:00.0/2024-11-23T13:00:00.0;1187.7373;845.1907;587.4807;257.7100;690.6938;845.1907;587.4807;257.7100;690.6938;1.0000
2024-11-23T13:00:00.0/2024-11-23T14:00:00.0;1059.3091;731.3237;490.7710;240.5527;646.2990;731.3237;490.7710;240.5527;646.2990;1.0000
2024-11-23T14:00:00.0/2024-11-23T15:00:00.0;854.4446;553.9417;345.4945;208.4471;562.2362;553.9417;345.4945;208.4471;562.2362;1.0000
2024-11-23T15:00:00.0/2024-11-23T16:00:00.0;587.1086;333.1811;176.8890;156.2921;412.7340;333.1811;176.8890;156.2921;412.7340;1.0000
2024-11-23T16:00:00.0/2024-11-23T17:00:00.0;275.5204;114.7941;39.6167;75.1774;174.0868;114.7941;39.6167;75.1774;174.0868;1.0000
2024-11-23T17:00:00.0/2024-11-23T18:00:00.0;17.9642;4.2911;0.3215;3.9696;5.5708;4.2911;0.3215;3.9696;5.5708;0.9583
2024-11-23T18:00:00.0/2024-11-23T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-23T19:00:00.0/2024-11-23T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-23T20:00:00.0/2024-11-23T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-23T21:00:00.0/2024-11-23T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-23T22:00:00.0/2024-11-23T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-23T23:00:00.0/2024-11-24T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-24T00:00:00.0/2024-11-24T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-24T01:00:00.0/2024-11-24T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-24T02:00:00.0/2024-11-24T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-24T03:00:00.0/2024-11-24T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-24T04:00:00.0/2024-11-24T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-24T05:00:00.0/2024-11-24T06:00:00.0;15.1037;3.5307;0.2113;3.3193;3.9337;3.5307;0.2113;3.3193;3.9337;0.8583
2024-11-24T06:00:00.0/2024-11-24T07:00:00.0;266.5785;107.8395;32.0294;75.8100;143.7596;107.8395;32.0294;75.8100;143.7596;0.7500
2024-11-24T07:00:00.0/2024-11-24T08:00:00.0;578.7568;323.3884;155.5361;167.8523;367.1828;323.3884;155.5361;167.8523;367.1828;1.0000
2024-11-24T08:00:00.0/2024-11-24T09:00:00.0;847.1788;548.9865;323.3048;225.6816;530.1093;548.9865;323.3048;225.6816;530.1093;1.0000
2024-11-24T09:00:00.0/2024-11-24T10:00:00.0;1053.5564;733.6286;478.7292;254.8994;633.8032;733.6286;478.7292;254.8994;633.8032;1.0000
2024-11-24T10:00:00.0/2024-11-24T11:00:00.0;1183.8297;853.8751;589.1084;264.7667;695.0236;853.8751;589.1084;264.7667;695.0236;1.0000
2024-11-24T11:00:00.0/2024-11-24T12:00:00.0;1229.1249;898.7220;637.8884;260.8336;725.1401;898.7220;637.8884;260.8336;725.1401;1.0000
2024-11-24T12:00:00.0/2024-11-24T13:00:00.0;1186.3604;862.6360;612.9358;249.7001;721.7587;862.6360;612.9358;249.7001;721.7587;1.0000
2024-11-24T13:00:00.0/2024-11-24T14:00:00.0;1058.4556;749.0906;517.6240;231.4666;682.5800;749.0906;517.6240;231.4666;682.5800;1.0000
2024-11-24T14:00:00.0/2024-11-24T15:00:00.0;854.1322;570.8034;370.7494;200.0540;604.0950;570.8034;370.7494;200.0540;604.0950;1.0000
2024-11-24T15:00:00.0/2024-11-24T16:00:00.0;587.3179;346.4674;194.9725;151.4949;455.5826;346.4674;194.9725;151.4949;455.5826;1.0000
2024-11-24T16:00:00.0/2024-11-24T17:00:00.0;276.1960;120.9402;45.8005;75.1397;202.1850;120.9402;45.8005;75.1397;202.1850;1.0000
2024-11-24T17:00:00.0/2024-11-24T18:00:00.0;18.2621;4.5706;0.4128;4.1578;7.1136;4.5706;0.4128;4.1578;7.1136;0.9583
2024-11-24T18:00:00.0/2024-11-24T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-24T19:00:00.0/2024-11-24T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-24T20:00:00.0/2024-11-24T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-24T21:00:00.0/2024-11-24T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-24T22:00:00.0/2024-11-24T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-24T23:00:00.0/2024-11-25T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-25T00:00:00.0/2024-11-25T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-25T01:00:00.0/2024-11-25T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-25T02:00:00.0/2024-11-25T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-25T03:00:00.0/2024-11-25T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-25T04:00:00.0/2024-11-25T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-11-25T05:00:00.0/2024-11-25T06:00:00.0;14.4227;3.2684;0.1814;3.0870;3.4792;3.2684;0.1814;3.0870;3.4792;0.8583
2024-11-25T06:00:00.0/2024-11-25T07:00:00.0;264.0279;103.0029;28.9636;74.0393;131.1368;103.0029;28.9636;74.0393;131.1368;0.7500
2024-11-25T07:00:00.0/2024-11-25T08:00:00.0;576.0815;310.7553;141.2645;169.4908;335.1350;310.7553;141.2645;169.4908;335.1350;1.0000
2024-11-25T08:00:00.0/2024-11-25T09:00:00.0;844.5218;529.4212;291.5152;237.9060;479.7616;529.4212;291.5152;237.9060;479.7616;1.0000
2024-11-25T09:00:00.0/2024-11-25T10:00:00.0;1051.0599;713.4806;436.9842;276.4964;579.8929;713.4806;436.9842;276.4964;579.8929;1.0000
2024-11-25T10:00:00.0/2024-11-25T11:00:00.0;1181.6249;839.8802;556.1226;283.7576;657.4172;839.8802;556.1226;283.7576;657.4172;1.0000
2024-11-25T11:00:00.0/2024-11-25T12:00:00.0;1227.3235;891.8558;621.2952;270.5606;707.5630;891.8558;621.2952;270.5606;707.5630;1.0000
2024-11-25T12:00:00.0/2024-11-25T13:00:00.0;1185.0461;859.6752;605.2776;254.3975;713.7844;859.6752;605.2776;254.3975;713.7844;1.0000
2024-11-25T13:00:00.0/2024-11-25T14:00:00.0;1057.6793;746.6924;510.7272;235.9653;674.2010;746.6924;510.7272;235.9653;674.2010;1.0000
2024-11-25T14:00:00.0/2024-11-25T15:00:00.0;853.9075;568.9531;364.5362;204.4169;594.2535;568.9531;364.5362;204.4169;594.2535;1.0000
