# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2021-02-25T00:00:00.0
# Date end (ISO 8601): 2024-11-26T00:00:00.0
# Latitude (positive North, ISO 19115): 5.6322
# Longitude (positive East, ISO 19115): -0.2351
# Altitude (m): 33.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2025-02-20
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-02-07T00:00:00.0/2022-02-08T00:00:00.0;9840.4980;5658.2896;2716.6257;2941.6636;3610.9661;4878.1733;1683.8126;3194.3606;2443.1531;0.9889
2022-02-08T00:00:00.0/2022-02-09T00:00:00.0;9861.1221;5620.6201;2596.8242;3023.7959;3434.2825;5302.2812;2089.4548;3212.8264;2870.9094;0.9885
2022-02-09T00:00:00.0/2022-02-10T00:00:00.0;9881.6162;5567.1821;2533.9290;3033.2529;3324.6560;5061.4775;1784.4592;3277.0183;2470.3547;0.9885
2022-02-10T00:00:00.0/2022-02-11T00:00:00.0;9902.0605;5617.8472;2524.3511;3093.4958;3329.9609;5192.3086;1880.1842;3312.1245;2596.3984;0.9882
2022-02-11T00:00:00.0/2022-02-12T00:00:00.0;9922.3320;5878.6436;2994.6052;2884.0381;3989.0359;5527.2627;2546.7903;2980.4722;3349.1824;0.9882
2022-02-12T00:00:00.0/2022-02-13T00:00:00.0;9942.4561;6148.8125;3459.8440;2688.9685;4657.7783;5888.3569;3070.1692;2818.1875;4180.3403;0.9910
2022-02-13T00:00:00.0/2022-02-14T00:00:00.0;9962.4141;6173.6855;3455.4543;2718.2312;4654.0288;5773.4639;2982.9319;2790.5320;3872.5320;0.9882
2022-02-14T00:00:00.0/2022-02-15T00:00:00.0;9982.1865;6067.0640;3228.8628;2838.2009;4338.3545;5824.0796;2816.3564;3007.7234;3676.7795;0.9882
2022-02-15T00:00:00.0/2022-02-16T00:00:00.0;10001.7549;6102.5376;3190.4575;2912.0801;4291.9004;5465.0947;2234.2844;3230.8103;3177.1404;0.9882
2022-02-16T00:00:00.0/2022-02-17T00:00:00.0;10021.2129;6643.8076;4313.7461;2330.0615;5902.7095;6079.8872;3116.0237;2963.8633;4423.1602;0.9875
2022-02-17T00:00:00.0/2022-02-18T00:00:00.0;10040.3457;6416.7583;3872.6404;2544.1177;5218.4292;4917.5464;2351.0894;2566.4568;3093.4478;0.9875
2022-02-18T00:00:00.0/2022-02-19T00:00:00.0;10059.2197;6230.5371;3444.1677;2786.3694;4576.2915;5813.9185;2862.3762;2951.5422;3682.6165;0.9875
2022-02-19T00:00:00.0/2022-02-20T00:00:00.0;10077.8174;6316.1821;3539.7075;2776.4746;4602.1089;6157.8120;3272.6704;2885.1418;4274.7500;0.9875
2022-02-20T00:00:00.0/2022-02-21T00:00:00.0;10096.1230;6468.1045;3787.4839;2680.6206;5015.5947;5226.4868;1515.8447;3710.6421;2043.9435;0.9875
2022-02-21T00:00:00.0/2022-02-22T00:00:00.0;10114.1914;6404.7603;3619.4668;2785.2935;4798.4575;5379.7363;2146.2761;3233.4600;3159.4224;0.9872
2022-02-22T00:00:00.0/2022-02-23T00:00:00.0;10131.8877;6529.6914;3959.2400;2570.4514;5251.2886;6499.1064;3934.7488;2564.3577;5162.1807;0.9872
2022-02-23T00:00:00.0/2022-02-24T00:00:00.0;10149.2422;6535.4463;3895.9099;2639.5364;5155.1768;6115.6455;3252.9429;2862.7024;4297.1543;0.9872
2022-02-24T00:00:00.0/2022-02-25T00:00:00.0;10166.2988;6376.7910;3599.9897;2776.8013;4717.1147;6176.8042;3249.1990;2927.6052;4297.5815;0.9868
2022-02-25T00:00:00.0/2022-02-26T00:00:00.0;10182.9561;6270.3457;3340.6179;2929.7280;4423.0366;6126.7773;3097.3369;3029.4407;4150.8647;0.9868
2022-02-26T00:00:00.0/2022-02-27T00:00:00.0;10199.2275;6467.0356;3780.5063;2686.5295;4988.1216;5806.6069;2512.0430;3294.5640;3325.0742;0.9868
2022-02-27T00:00:00.0/2022-02-28T00:00:00.0;10215.1504;6465.2402;3660.5359;2804.7043;4834.2544;5900.7964;2999.7417;2901.0544;3788.2280;0.9865
2022-02-28T00:00:00.0/2022-03-01T00:00:00.0;10230.6416;5985.0127;2900.4683;3084.5442;3730.5603;5869.5010;2663.0027;3206.4985;3457.8723;0.9865
2022-03-01T00:00:00.0/2022-03-02T00:00:00.0;10245.7070;6225.5098;3284.2383;2941.2712;4259.7886;6179.8638;3178.8630;3001.0007;4151.4897;0.9865
2022-03-02T00:00:00.0/2022-03-03T00:00:00.0;10260.3877;6446.9810;3658.3669;2788.6140;4775.2778;6138.1548;3145.8228;2992.3318;4237.2139;0.9861
2022-03-03T00:00:00.0/2022-03-04T00:00:00.0;10274.5986;6660.2651;4136.6201;2523.6453;5485.4448;6660.2651;4136.6201;2523.6453;5485.4448;0.9809
2022-03-04T00:00:00.0/2022-03-05T00:00:00.0;10288.3486;6651.6191;3989.0081;2662.6111;5240.2856;6128.9541;3394.5349;2734.4189;4287.9443;0.9809
2022-03-05T00:00:00.0/2022-03-06T00:00:00.0;10301.6885;6678.7280;4104.0581;2574.6697;5392.7515;5257.4507;1771.8085;3485.6423;2333.2000;0.9858
2022-03-06T00:00:00.0/2022-03-07T00:00:00.0;10314.4766;6739.6675;4218.1299;2521.5378;5579.5049;5960.9849;2813.8518;3147.1328;3954.9290;0.9861
2022-03-07T00:00:00.0/2022-03-08T00:00:00.0;10326.8252;6791.5811;4416.0386;2375.5427;5839.0430;6181.7178;3114.9431;3066.7749;4203.8145;0.9861
2022-03-08T00:00:00.0/2022-03-09T00:00:00.0;10338.7529;6659.2188;3907.3784;2751.8406;5078.2847;6587.9282;3784.1711;2803.7571;4874.0693;0.9858
2022-03-09T00:00:00.0/2022-03-10T00:00:00.0;10350.1318;6695.9272;3936.0669;2759.8604;5098.3647;5810.7412;2477.0386;3333.7024;3134.9414;0.9858
2022-03-10T00:00:00.0/2022-03-11T00:00:00.0;10361.0557;6544.7808;3671.8293;2872.9517;4729.2090;5247.1626;1387.0266;3860.1357;1893.7191;0.9854
2022-03-11T00:00:00.0/2022-03-12T00:00:00.0;10371.4385;6585.8657;3728.4731;2857.3923;4807.9116;6360.8740;3378.9312;2981.9426;4219.5254;0.9854
2022-03-12T00:00:00.0/2022-03-13T00:00:00.0;10381.2920;6650.7515;3854.9746;2795.7766;4958.8564;3175.9629;494.9369;2681.0259;721.9791;0.9854
2022-03-13T00:00:00.0/2022-03-14T00:00:00.0;10390.6973;6542.9878;3599.2625;2943.7256;4618.7041;5520.6357;2196.4700;3324.1655;2775.3354;0.9851
2022-03-14T00:00:00.0/2022-03-15T00:00:00.0;10399.5205;6507.6528;3638.2810;2869.3718;4630.3652;6473.2310;3593.2871;2879.9436;4539.4106;0.9851
2022-03-15T00:00:00.0/2022-03-16T00:00:00.0;10407.8740;6517.1440;3551.3511;2965.7930;4568.8770;5944.8091;2594.3120;3350.4971;3247.8843;0.9847
2022-03-16T00:00:00.0/2022-03-17T00:00:00.0;10415.6143;6701.6997;3948.9880;2752.7117;5047.2065;5395.3940;1844.1016;3551.2925;2582.1162;0.9851
2022-03-17T00:00:00.0/2022-03-18T00:00:00.0;10422.9170;6693.2256;3940.2256;2753.0000;5018.9854;5966.7988;2303.7861;3663.0125;3045.5312;0.9847
2022-03-18T00:00:00.0/2022-03-19T00:00:00.0;10429.6523;6518.9346;3604.6736;2914.2610;4578.7646;5774.7661;2492.2498;3282.5164;3333.3381;0.9847
2022-03-19T00:00:00.0/2022-03-20T00:00:00.0;10435.8848;6597.3574;3661.6174;2935.7400;4680.6543;6100.8560;2921.2087;3179.6472;3863.3853;0.9844
2022-03-20T00:00:00.0/2022-03-21T00:00:00.0;10441.5576;6819.9937;4105.5649;2714.4287;5272.3042;6819.9937;4105.5649;2714.4287;5272.3042;0.9844
2022-03-21T00:00:00.0/2022-03-22T00:00:00.0;10446.6768;6752.2881;4015.2227;2737.0654;5143.4302;6293.1597;3239.7451;3053.4148;3998.9338;0.9844
2022-03-22T00:00:00.0/2022-03-23T00:00:00.0;10451.3281;6546.0181;3551.5674;2994.4509;4516.4312;5304.7852;1516.2115;3788.5737;1987.7394;0.9788
2022-03-23T00:00:00.0/2022-03-24T00:00:00.0;10455.3447;6838.0845;4216.5664;2621.5183;5428.4146;6229.2354;3196.1138;3033.1216;3830.7241;0.9844
2022-03-24T00:00:00.0/2022-03-25T00:00:00.0;10458.9404;6805.2471;4084.1816;2721.0657;5258.3047;4842.0791;1093.4510;3748.6282;1738.8228;0.9840
2022-03-25T00:00:00.0/2022-03-26T00:00:00.0;10461.9541;6575.7197;3623.1130;2952.6069;4576.7959;6540.5239;3579.6775;2960.8467;4483.6079;0.9840
2022-03-26T00:00:00.0/2022-03-27T00:00:00.0;10464.4873;6440.7988;3338.8337;3101.9651;4217.6274;2718.8081;298.3228;2420.4854;342.1898;0.9837
2022-03-27T00:00:00.0/2022-03-28T00:00:00.0;10466.4521;6517.3896;3529.8198;2987.5696;4455.0537;6244.1055;3058.3960;3185.7095;3702.9438;0.9837
2022-03-28T00:00:00.0/2022-03-29T00:00:00.0;10467.9346;6651.9414;3740.3499;2911.5916;4746.9434;6434.5269;3405.0312;3029.4956;4334.3506;0.9833
2022-03-29T00:00:00.0/2022-03-30T00:00:00.0;10468.8643;6772.9951;3954.9463;2818.0486;5060.8750;6120.3062;3009.7646;3110.5417;3903.1948;0.9833
2022-03-30T00:00:00.0/2022-03-31T00:00:00.0;10469.2725;6727.0459;3877.4839;2849.5618;4924.9160;6529.9546;3590.3682;2939.5862;4451.4365;0.9837
2022-03-31T00:00:00.0/2022-04-01T00:00:00.0;10469.1982;6618.0654;3745.0820;2872.9836;4767.0117;6255.4551;3430.5291;2824.9260;4116.8086;0.9837
2022-04-01T00:00:00.0/2022-04-02T00:00:00.0;10468.6016;6509.7148;3438.7200;3070.9949;4359.7939;4101.3081;1148.3109;2952.9971;1604.8528;0.9837
2022-04-02T00:00:00.0/2022-04-03T00:00:00.0;10467.5713;6666.1631;3873.6758;2792.4873;4913.3730;5020.6118;1399.3945;3621.2170;1801.6304;0.9833
2022-04-03T00:00:00.0/2022-04-04T00:00:00.0;10465.9902;6678.4399;3917.8872;2760.5527;4989.3286;5969.6138;2458.9612;3510.6526;3033.6648;0.9833
2022-04-04T00:00:00.0/2022-04-05T00:00:00.0;10463.9795;6749.2314;3981.5188;2767.7129;5055.3418;6089.1289;2595.8293;3493.2998;3174.6641;0.9830
2022-04-05T00:00:00.0/2022-04-06T00:00:00.0;10461.4434;6944.8379;4394.8730;2549.9651;5720.0737;6763.1035;4070.8101;2692.2937;5194.0337;0.9830
2022-04-06T00:00:00.0/2022-04-07T00:00:00.0;10458.4395;6923.9238;4388.9854;2534.9382;5718.4014;2162.4663;315.0963;1847.3701;538.9592;0.9826
2022-04-07T00:00:00.0/2022-04-08T00:00:00.0;10454.9922;6806.9199;4052.1765;2754.7432;5203.1567;5492.9844;2437.3423;3055.6423;2918.4946;0.9826
2022-04-08T00:00:00.0/2022-04-09T00:00:00.0;10451.0752;6821.5605;4045.3501;2776.2104;5203.6118;1908.7113;471.6789;1437.0323;903.3888;0.9826
2022-04-09T00:00:00.0/2022-04-10T00:00:00.0;10446.7861;6836.9189;4047.4167;2789.5024;5178.8086;5228.8994;1246.7357;3982.1638;1675.6467;0.9823
2022-04-10T00:00:00.0/2022-04-11T00:00:00.0;10442.0010;6953.8223;4490.0396;2463.7827;5820.4106;6865.7471;4368.0605;2497.6863;5622.8853;0.9823
2022-04-11T00:00:00.0/2022-04-12T00:00:00.0;10436.8477;6917.3154;4326.2139;2591.1013;5621.5366;6718.3345;3909.3206;2809.0139;5149.0356;0.9819
2022-04-12T00:00:00.0/2022-04-13T00:00:00.0;10431.2334;6747.4521;3837.1184;2910.3340;4894.9297;5424.9604;2012.6306;3412.3296;2336.4756;0.9819
2022-04-13T00:00:00.0/2022-04-14T00:00:00.0;10425.2559;6837.8516;4072.6895;2765.1624;5342.1021;4435.1328;1133.6711;3301.4614;1805.2155;0.9816
2022-04-14T00:00:00.0/2022-04-15T00:00:00.0;10418.8125;7240.3799;5375.2046;1865.1755;7148.1133;5553.5586;1985.8811;3567.6777;2770.5332;0.9819
2022-04-15T00:00:00.0/2022-04-16T00:00:00.0;10412.0312;7295.7412;5559.5391;1736.2025;7432.1416;6016.6250;3054.9080;2961.7170;4759.6714;0.9819
2022-04-16T00:00:00.0/2022-04-17T00:00:00.0;10404.9375;7306.3979;5614.8613;1691.5366;7555.6733;2411.3428;722.6440;1688.6987;1558.3213;0.9816
2022-04-17T00:00:00.0/2022-04-18T00:00:00.0;10397.4424;7335.7935;5800.2974;1535.4958;7829.6772;6829.5054;4363.4468;2466.0583;6148.6099;0.9816
2022-04-18T00:00:00.0/2022-04-19T00:00:00.0;10389.5908;7266.6655;5524.4663;1742.1993;7471.0840;2242.1455;120.5006;2121.6450;194.6432;0.9816
2022-04-19T00:00:00.0/2022-04-20T00:00:00.0;10381.4756;7427.4829;6105.4668;1322.0161;8374.7598;6648.0439;4196.0312;2452.0129;5584.5420;0.9812
2022-04-20T00:00:00.0/2022-04-21T00:00:00.0;10372.9863;7247.5571;5382.2876;1865.2697;7308.1670;6873.9253;4318.0996;2555.8252;6149.6279;0.9812
2022-04-21T00:00:00.0/2022-04-22T00:00:00.0;10364.2324;7212.6670;5472.5068;1740.1603;7473.8545;1880.3093;119.3603;1760.9491;354.9204;0.9861
2022-04-22T00:00:00.0/2022-04-23T00:00:00.0;10355.1582;6990.6704;4705.5723;2285.0979;6174.1025;6693.6401;4140.9668;2552.6733;5466.8872;0.9861
2022-04-23T00:00:00.0/2022-04-24T00:00:00.0;10345.7959;6519.9233;3603.2744;2916.6489;4590.7100;5886.9399;2502.5728;3384.3672;3272.7007;0.9861
2022-04-24T00:00:00.0/2022-04-25T00:00:00.0;10336.2109;6595.2334;3723.6143;2871.6194;4772.3433;2542.1050;308.8702;2233.2349;452.2025;0.9858
2022-04-25T00:00:00.0/2022-04-26T00:00:00.0;10326.3477;6547.9409;3650.6448;2897.2964;4684.9600;5776.0679;2406.3267;3369.7410;3056.0259;0.9858
2022-04-26T00:00:00.0/2022-04-27T00:00:00.0;10316.2402;6862.9443;4419.3599;2443.5847;5771.8086;3848.4443;1336.0813;2512.3630;1915.4785;0.9858
2022-04-27T00:00:00.0/2022-04-28T00:00:00.0;10305.9043;6948.2017;4604.2568;2343.9451;6059.7793;4488.5127;1249.2526;3239.2600;1790.6592;0.9858
2022-04-28T00:00:00.0/2022-04-29T00:00:00.0;10295.4229;6990.7720;4932.5562;2058.2161;6418.3877;4627.3125;1536.8940;3090.4182;2003.0485;0.9854
2022-04-29T00:00:00.0/2022-04-30T00:00:00.0;10284.7021;6952.2949;4746.6069;2205.6880;6308.1421;6952.2949;4746.6069;2205.6880;6308.1421;0.9854
2022-04-30T00:00:00.0/2022-05-01T00:00:00.0;10273.7998;7131.0923;5352.9321;1778.1600;7197.2002;6069.7095;3225.3862;2844.3235;4169.2671;0.9854
2022-05-01T00:00:00.0/2022-05-02T00:00:00.0;10262.7783;7109.5024;5230.3291;1879.1733;7008.8506;6921.6274;4721.3013;2200.3262;6394.7632;0.9851
2022-05-02T00:00:00.0/2022-05-03T00:00:00.0;10251.5820;6832.4766;4273.4258;2559.0505;5646.6968;5853.1035;2029.7950;3823.3083;2789.2974;0.9851
2022-05-03T00:00:00.0/2022-05-04T00:00:00.0;10240.2500;6896.1133;4633.9570;2262.1560;6079.4805;6253.4678;3201.3564;3052.1113;4280.1455;0.9851
2022-05-04T00:00:00.0/2022-05-05T00:00:00.0;10228.7998;6677.5576;4001.0872;2676.4702;5220.3799;5940.6875;2543.9812;3396.7063;3354.7827;0.9851
2022-05-05T00:00:00.0/2022-05-06T00:00:00.0;10217.2441;6812.3560;4426.9185;2385.4373;5928.0762;4691.6108;979.5400;3712.0708;1334.6498;0.9851
2022-05-06T00:00:00.0/2022-05-07T00:00:00.0;10205.6602;6971.0674;4918.7856;2052.2817;6628.7754;2302.5117;485.6397;1816.8721;869.5208;0.9847
2022-05-07T00:00:00.0/2022-05-08T00:00:00.0;10193.9668;6964.2266;4989.1553;1975.0713;6783.5474;6034.4263;2799.4316;3234.9946;3899.4011;0.9847
2022-05-08T00:00:00.0/2022-05-09T00:00:00.0;10182.2178;7018.5054;5187.2432;1831.2625;7013.1426;6722.9092;4355.3438;2367.5654;6107.3887;0.9847
2022-05-09T00:00:00.0/2022-05-10T00:00:00.0;10170.4297;6901.7256;4858.4722;2043.2535;6549.3823;4209.7368;1178.8676;3030.8694;2166.9822;0.9847
2022-05-10T00:00:00.0/2022-05-11T00:00:00.0;10158.6172;6930.1367;4961.9590;1968.1781;6682.4785;6566.8184;4309.0151;2257.8032;5877.3740;0.9899
2022-05-11T00:00:00.0/2022-05-12T00:00:00.0;10146.7969;6938.8135;4965.8403;1972.9733;6733.8203;6420.6206;4024.2380;2396.3826;5488.4336;0.9899
2022-05-12T00:00:00.0/2022-05-13T00:00:00.0;10135.0371;6977.4375;5114.4653;1862.9720;7017.8813;6211.5522;2999.7668;3211.7854;4428.3467;0.9896
2022-05-13T00:00:00.0/2022-05-14T00:00:00.0;10123.2588;6808.6567;4587.6499;2221.0066;6151.4580;6808.6567;4587.6499;2221.0066;6151.4580;0.9896
2022-05-14T00:00:00.0/2022-05-15T00:00:00.0;10111.5176;6413.0737;3570.4463;2842.6277;4720.1924;3926.1499;810.7493;3115.4004;1166.5734;0.9896
2022-05-15T00:00:00.0/2022-05-16T00:00:00.0;10099.8818;6731.3193;4364.4121;2366.9070;5822.4238;6428.2500;3787.4668;2640.7830;5153.1890;0.9892
2022-05-16T00:00:00.0/2022-05-17T00:00:00.0;10088.2725;6555.6206;3915.2800;2640.3406;5189.9302;5890.7480;2544.3828;3346.3650;3341.6655;0.9892
2022-05-17T00:00:00.0/2022-05-18T00:00:00.0;10076.7451;6243.8047;3254.5051;2989.2998;4231.3823;4943.6011;2142.5371;2801.0640;2493.7820;0.9892
2022-05-18T00:00:00.0/2022-05-19T00:00:00.0;10065.3164;6405.9185;3618.6802;2787.2380;4718.1543;6405.9185;3618.6802;2787.2380;4718.1543;0.9892
2022-05-19T00:00:00.0/2022-05-20T00:00:00.0;10053.9990;6679.4438;4258.2188;2421.2249;5695.7368;4588.7271;1461.4840;3127.2432;2251.8965;0.9892
2022-05-20T00:00:00.0/2022-05-21T00:00:00.0;10042.8076;7056.2759;5549.3789;1506.8973;7792.5820;6080.4009;3187.8328;2892.5681;4337.0063;0.9892
2022-05-21T00:00:00.0/2022-05-22T00:00:00.0;10031.7568;6937.8462;5142.7036;1795.1422;7101.1196;5241.7358;1868.7104;3373.0254;2740.4946;0.9892
2022-05-22T00:00:00.0/2022-05-23T00:00:00.0;10020.9111;7020.1938;5537.4766;1482.7172;7775.2295;3498.0122;672.0203;2825.9919;1193.1597;0.9892
2022-05-23T00:00:00.0/2022-05-24T00:00:00.0;10010.1963;6859.9404;4966.5908;1893.3495;6984.1543;5956.8286;3140.9243;2815.9043;4431.0215;0.9892
2022-05-24T00:00:00.0/2022-05-25T00:00:00.0;9999.6621;6968.3564;5315.9404;1652.4158;7506.9443;3745.5291;928.5680;2816.9609;1555.2805;0.9892
2022-05-25T00:00:00.0/2022-05-26T00:00:00.0;9989.3223;6887.6479;5089.9424;1797.7053;7096.3164;5533.6304;2436.4087;3097.2219;3744.0737;0.9892
2022-05-26T00:00:00.0/2022-05-27T00:00:00.0;9979.1885;6695.7661;4479.6504;2216.1157;6022.5688;3720.8308;1650.9441;2069.8867;2282.6443;0.9892
2022-05-27T00:00:00.0/2022-05-28T00:00:00.0;9969.2734;6704.3271;4458.6108;2245.7166;6054.4365;6628.2603;4371.4995;2256.7610;5810.0874;0.9892
2022-05-28T00:00:00.0/2022-05-29T00:00:00.0;9959.6504;6639.0444;4312.8174;2326.2268;5867.3535;5495.5220;2147.9956;3347.5266;3009.6011;0.9885
2022-05-29T00:00:00.0/2022-05-30T00:00:00.0;9950.2266;6820.0679;4809.0894;2010.9786;6563.3643;5691.6362;3120.3491;2571.2871;4043.4912;0.9885
2022-05-30T00:00:00.0/2022-05-31T00:00:00.0;9941.0566;6717.9062;4450.8027;2267.1033;6082.8833;6530.3906;4106.4551;2423.9358;5678.7598;0.9885
2022-05-31T00:00:00.0/2022-06-01T00:00:00.0;9932.1514;6867.9736;5124.7417;1743.2319;7106.2310;5723.3589;3177.9023;2545.4565;4347.2168;0.9885
2022-06-01T00:00:00.0/2022-06-02T00:00:00.0;9923.5674;6841.1636;5033.8032;1807.3605;6960.7656;5036.9858;2102.9197;2934.0659;3575.4504;0.9882
2022-06-02T00:00:00.0/2022-06-03T00:00:00.0;9915.2422;6785.7754;4762.5488;2023.2267;6584.6494;6554.2061;4316.6855;2237.5203;5927.2954;0.9882
2022-06-03T00:00:00.0/2022-06-04T00:00:00.0;9907.2129;6674.4551;4473.1016;2201.3538;6179.6821;4056.9697;1807.8789;2249.0908;2510.1111;0.9882
2022-06-04T00:00:00.0/2022-06-05T00:00:00.0;9899.4844;6729.7451;4628.5513;2101.1938;6384.0093;5585.7920;2379.5232;3206.2688;3578.8413;0.9882
2022-06-05T00:00:00.0/2022-06-06T00:00:00.0;9892.0332;6554.7056;4149.6851;2405.0208;5634.8237;2957.4172;966.3203;1991.0968;1697.7291;0.9781
2022-06-06T00:00:00.0/2022-06-07T00:00:00.0;9885.0107;6550.9780;4408.2388;2142.7390;6066.0059;2651.4109;274.5692;2376.8418;322.9236;0.9882
2022-06-07T00:00:00.0/2022-06-08T00:00:00.0;9878.2803;6425.4561;4144.2915;2281.1648;5672.3110;5707.2280;3192.6838;2514.5442;4208.0967;0.9882
2022-06-08T00:00:00.0/2022-06-09T00:00:00.0;9871.8887;6377.8120;3817.8733;2559.9387;5153.1899;5833.8599;2763.9177;3069.9419;3938.2134;0.9882
2022-06-09T00:00:00.0/2022-06-10T00:00:00.0;9865.8398;6340.4336;3635.8779;2704.5559;4854.1631;6120.3638;3329.1804;2791.1833;4379.6836;0.9882
2022-06-10T00:00:00.0/2022-06-11T00:00:00.0;9860.1924;6412.6826;3860.2151;2552.4673;5244.3657;1232.5320;98.1322;1134.3998;225.9217;0.9878
2022-06-11T00:00:00.0/2022-06-12T00:00:00.0;9854.8701;6799.6973;4964.4658;1835.2314;6828.5347;5267.1089;2315.2410;2951.8679;3174.5000;0.9878
2022-06-12T00:00:00.0/2022-06-13T00:00:00.0;9849.8770;6335.3589;3862.0042;2473.3547;5193.9648;4621.7505;1219.9382;3401.8123;1787.7183;0.9882
2022-06-13T00:00:00.0/2022-06-14T00:00:00.0;9845.2979;6430.9497;4165.0669;2265.8826;5685.1709;6323.4434;3992.4077;2331.0359;5363.7329;0.9882
2022-06-14T00:00:00.0/2022-06-15T00:00:00.0;9841.1357;6304.8506;3696.3821;2608.4683;4915.4482;5289.8364;2414.6895;2875.1467;3324.2644;0.9878
2022-06-15T00:00:00.0/2022-06-16T00:00:00.0;9837.3232;6643.2920;4662.7930;1980.4991;6502.0376;586.1212;3.2752;582.8459;33.8439;0.9878
2022-06-16T00:00:00.0/2022-06-17T00:00:00.0;9833.8896;6976.0791;5679.0674;1297.0117;8104.5659;3157.3430;522.3016;2635.0413;1033.0701;0.9878
2022-06-17T00:00:00.0/2022-06-18T00:00:00.0;9830.7988;6919.3140;5573.9414;1345.3722;7901.2085;6649.2671;4992.2412;1657.0262;6787.1255;0.9882
2022-06-18T00:00:00.0/2022-06-19T00:00:00.0;9828.1475;6838.8560;5261.2534;1577.6028;7417.9297;3866.9197;859.7981;3007.1216;1410.1312;0.9882
2022-06-19T00:00:00.0/2022-06-20T00:00:00.0;9825.9395;6743.2505;5091.7490;1651.5017;7072.1865;4849.9409;1653.9259;3196.0149;2582.4500;0.9878
2022-06-20T00:00:00.0/2022-06-21T00:00:00.0;9824.0801;6637.2881;4522.4165;2114.8721;6293.9575;5746.9614;3523.8818;2223.0796;4765.6831;0.9878
2022-06-21T00:00:00.0/2022-06-22T00:00:00.0;9822.6084;6617.3286;4457.8354;2159.4934;6198.9985;4827.9048;1853.7198;2974.1851;2775.9617;0.9878
2022-06-22T00:00:00.0/2022-06-23T00:00:00.0;9821.4932;6878.0972;5401.2637;1476.8334;7695.8574;5349.0918;2209.9446;3139.1475;3133.3447;0.9882
2022-06-23T00:00:00.0/2022-06-24T00:00:00.0;9820.8633;6935.7300;5576.9092;1358.8209;7996.2246;4540.8130;1612.8788;2927.9343;2707.7307;0.9878
2022-06-24T00:00:00.0/2022-06-25T00:00:00.0;9820.5928;6829.1538;5220.9634;1608.1907;7335.0322;5708.8037;2978.6323;2730.1711;4236.1904;0.9878
2022-06-25T00:00:00.0/2022-06-26T00:00:00.0;9820.7090;6781.0186;4928.1792;1852.8392;6903.6802;4390.9668;1129.2598;3261.7070;1869.8516;0.9878
2022-06-26T00:00:00.0/2022-06-27T00:00:00.0;9821.1689;6801.9590;4951.9858;1849.9734;6902.5732;4878.6260;1487.7078;3390.9180;2586.4241;0.9882
2022-06-27T00:00:00.0/2022-06-28T00:00:00.0;9822.0713;6766.9644;4974.9434;1792.0210;6870.0024;6016.7720;3373.8215;2642.9504;4924.9321;0.9882
2022-06-28T00:00:00.0/2022-06-29T00:00:00.0;9823.3984;6742.2632;4933.2251;1809.0383;6826.0171;5807.5093;2995.7910;2811.7183;4364.1196;0.9878
2022-06-29T00:00:00.0/2022-06-30T00:00:00.0;9825.0742;6579.9097;4376.7783;2203.1313;5951.4893;4805.7114;2133.4187;2672.2927;2770.9626;0.9878
