air_temp,albedo,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,dhi,dni,ghi,gti,period_end,period
26,0.14,144,654,549,492,144,654,549,492,2021-04-05T07:00:00Z,PT60M
28,0.14,164,737,752,680,164,737,752,680,2021-04-05T08:00:00Z,PT60M
30,0.14,168,791,900,818,168,791,900,818,2021-04-05T09:00:00Z,PT60M
31,0.14,134,863,988,898,134,863,988,898,2021-04-05T10:00:00Z,PT60M
31,0.14,128,872,988,897,128,872,988,897,2021-04-05T11:00:00Z,PT60M
31,0.14,126,851,906,821,156,794,886,805,2021-04-05T12:00:00Z,PT60M
32,0.14,128,795,753,678,377,119,475,450,2021-04-05T13:00:00Z,PT60M
32,0.14,115,713,545,485,219,219,336,312,2021-04-05T14:00:00Z,PT60M
30,0.14,89,559,303,262,159,144,226,210,2021-04-05T15:00:00Z,PT60M
29,0.14,38,214,76,62,45,0,45,43,2021-04-05T16:00:00Z,PT60M
28,0.14,0,0,0,0,0,0,0,0,2021-04-05T17:00:00Z,PT60M
26,0.14,0,0,0,0,0,0,0,0,2021-04-05T18:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-04-05T19:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-04-05T20:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-05T21:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-04-05T22:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-04-05T23:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-04-06T00:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-04-06T01:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-04-06T02:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-04-06T03:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-06T04:00:00Z,PT60M
23,0.14,46,223,89,74,61,10,64,61,2021-04-06T05:00:00Z,PT60M
24,0.14,96,560,321,278,150,268,272,247,2021-04-06T06:00:00Z,PT60M
26,0.14,120,710,560,498,120,710,560,498,2021-04-06T07:00:00Z,PT60M
27,0.14,130,795,765,688,254,531,680,620,2021-04-06T08:00:00Z,PT60M
28,0.14,130,845,913,825,130,845,913,825,2021-04-06T09:00:00Z,PT60M
30,0.14,123,876,989,896,123,876,989,896,2021-04-06T10:00:00Z,PT60M
31,0.14,120,879,986,893,207,732,930,847,2021-04-06T11:00:00Z,PT60M
31,0.14,112,868,907,819,335,424,732,677,2021-04-06T12:00:00Z,PT60M
31,0.14,105,831,757,679,207,0,207,200,2021-04-06T13:00:00Z,PT60M
32,0.14,98,749,549,485,96,0,96,92,2021-04-06T14:00:00Z,PT60M
32,0.14,82,589,306,262,147,0,147,142,2021-04-06T15:00:00Z,PT60M
31,0.14,37,221,76,61,49,0,49,48,2021-04-06T16:00:00Z,PT60M
30,0.14,0,0,0,0,0,0,0,0,2021-04-06T17:00:00Z,PT60M
28,0.14,0,0,0,0,0,0,0,0,2021-04-06T18:00:00Z,PT60M
26,0.14,0,0,0,0,0,0,0,0,2021-04-06T19:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-04-06T20:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-04-06T21:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-06T22:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-04-06T23:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-04-07T00:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-04-07T01:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-04-07T02:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-04-07T03:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-04-07T04:00:00Z,PT60M
23,0.14,46,240,92,75,45,0,45,43,2021-04-07T05:00:00Z,PT60M
25,0.14,99,557,324,279,167,8,171,165,2021-04-07T06:00:00Z,PT60M
26,0.14,130,696,562,498,219,435,497,451,2021-04-07T07:00:00Z,PT60M
28,0.14,147,772,764,686,147,772,764,686,2021-04-07T08:00:00Z,PT60M
29,0.14,154,815,909,820,154,815,909,820,2021-04-07T09:00:00Z,PT60M
31,0.14,120,883,993,898,314,558,865,793,2021-04-07T10:00:00Z,PT60M
32,0.14,113,892,991,896,227,698,917,834,2021-04-07T11:00:00Z,PT60M
32,0.14,102,885,912,821,264,592,799,730,2021-04-07T12:00:00Z,PT60M
33,0.14,81,873,765,683,319,328,584,541,2021-04-07T13:00:00Z,PT60M
33,0.14,72,811,558,490,149,569,501,448,2021-04-07T14:00:00Z,PT60M
29,0.14,66,650,313,264,93,73,127,118,2021-04-07T15:00:00Z,PT60M
26,0.14,34,250,78,60,36,0,36,35,2021-04-07T16:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-04-07T17:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-04-07T18:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-07T19:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-07T20:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-07T21:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-07T22:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-04-07T23:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-04-08T00:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-04-08T01:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-04-08T02:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-04-08T03:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-08T04:00:00Z,PT60M
25,0.14,47,234,92,75,63,25,69,65,2021-04-08T05:00:00Z,PT60M
26,0.14,106,527,319,275,127,417,303,266,2021-04-08T06:00:00Z,PT60M
26,0.14,152,641,551,488,152,641,551,488,2021-04-08T07:00:00Z,PT60M
29,0.14,191,694,746,670,255,551,700,635,2021-04-08T08:00:00Z,PT60M
31,0.14,206,739,890,804,206,739,890,804,2021-04-08T09:00:00Z,PT60M
31,0.14,162,830,983,887,192,782,964,872,2021-04-08T10:00:00Z,PT60M
32,0.14,148,849,984,888,369,474,835,768,2021-04-08T11:00:00Z,PT60M
33,0.14,139,838,905,813,179,764,879,792,2021-04-08T12:00:00Z,PT60M
33,0.14,130,796,754,672,289,455,638,583,2021-04-08T13:00:00Z,PT60M
33,0.14,119,708,543,477,203,471,484,434,2021-04-08T14:00:00Z,PT60M
31,0.14,93,544,299,254,165,211,240,217,2021-04-08T15:00:00Z,PT60M
28,0.14,39,184,72,58,48,70,62,55,2021-04-08T16:00:00Z,PT60M
26,0.14,0,0,0,0,0,0,0,0,2021-04-08T17:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-04-08T18:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-08T19:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-08T20:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-08T21:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-08T22:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-04-08T23:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-04-09T00:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-04-09T01:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-04-09T02:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-09T03:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-04-09T04:00:00Z,PT60M
25,0.14,50,199,89,73,59,3,59,57,2021-04-09T05:00:00Z,PT60M
26,0.14,109,517,319,273,201,11,206,198,2021-04-09T06:00:00Z,PT60M
27,0.14,140,674,559,492,277,277,455,417,2021-04-09T07:00:00Z,PT60M
29,0.14,154,761,763,681,240,571,704,636,2021-04-09T08:00:00Z,PT60M
31,0.14,158,812,910,817,158,812,910,817,2021-04-09T09:00:00Z,PT60M
31,0.14,110,898,997,896,138,853,980,882,2021-04-09T10:00:00Z,PT60M
30,0.14,106,902,993,891,106,902,993,891,2021-04-09T11:00:00Z,PT60M
29,0.14,109,876,909,814,109,876,909,814,2021-04-09T12:00:00Z,PT60M
29,0.14,132,787,748,665,132,787,748,665,2021-04-09T13:00:00Z,PT60M
30,0.14,118,705,540,472,118,705,540,472,2021-04-09T14:00:00Z,PT60M
30,0.14,91,549,298,252,91,549,298,252,2021-04-09T15:00:00Z,PT60M
30,0.14,38,197,72,57,38,136,66,55,2021-04-09T16:00:00Z,PT60M
29,0.14,0,0,0,0,0,0,0,0,2021-04-09T17:00:00Z,PT60M
27,0.14,0,0,0,0,0,0,0,0,2021-04-09T18:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-04-09T19:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-04-09T20:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-09T21:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-09T22:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-09T23:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-10T00:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-10T01:00:00Z,PT60M
23,0.15,0,0,0,0,0,0,0,0,2021-04-10T02:00:00Z,PT60M
23,0.15,0,0,0,0,0,0,0,0,2021-04-10T03:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-10T04:00:00Z,PT60M
24,0.15,53,159,85,72,16,0,16,15,2021-04-10T05:00:00Z,PT60M
24,0.15,121,460,309,266,200,33,216,206,2021-04-10T06:00:00Z,PT60M
25,0.15,160,620,547,482,350,10,357,344,2021-04-10T07:00:00Z,PT60M
27,0.15,183,706,748,667,402,217,577,538,2021-04-10T08:00:00Z,PT60M
29,0.15,194,755,892,801,248,651,854,771,2021-04-10T09:00:00Z,PT60M
31,0.15,165,823,978,878,165,823,978,878,2021-04-10T10:00:00Z,PT60M
32,0.15,158,832,976,876,158,832,976,876,2021-04-10T11:00:00Z,PT60M
32,0.15,158,805,893,799,158,805,893,799,2021-04-10T12:00:00Z,PT60M
33,0.15,175,711,730,650,175,711,730,650,2021-04-10T13:00:00Z,PT60M
32,0.15,155,611,520,456,155,611,520,456,2021-04-10T14:00:00Z,PT60M
32,0.15,113,437,279,238,127,356,268,233,2021-04-10T15:00:00Z,PT60M
31,0.15,42,123,64,53,46,8,48,46,2021-04-10T16:00:00Z,PT60M
30,0.15,0,0,0,0,0,0,0,0,2021-04-10T17:00:00Z,PT60M
29,0.15,0,0,0,0,0,0,0,0,2021-04-10T18:00:00Z,PT60M
26,0.15,0,0,0,0,0,0,0,0,2021-04-10T19:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-10T20:00:00Z,PT60M
23,0.15,0,0,0,0,0,0,0,0,2021-04-10T21:00:00Z,PT60M
25,0.15,0,0,0,0,0,0,0,0,2021-04-10T22:00:00Z,PT60M
26,0.15,0,0,0,0,0,0,0,0,2021-04-10T23:00:00Z,PT60M
25,0.15,0,0,0,0,0,0,0,0,2021-04-11T00:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-11T01:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-11T02:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-11T03:00:00Z,PT60M
23,0.15,0,0,0,0,0,0,0,0,2021-04-11T04:00:00Z,PT60M
24,0.15,55,127,81,70,55,0,55,53,2021-04-11T05:00:00Z,PT60M
25,0.15,129,419,302,260,175,136,241,222,2021-04-11T06:00:00Z,PT60M
26,0.15,165,606,544,478,165,606,544,478,2021-04-11T07:00:00Z,PT60M
28,0.15,180,710,749,666,244,582,705,632,2021-04-11T08:00:00Z,PT60M
29,0.15,179,778,898,803,239,662,856,771,2021-04-11T09:00:00Z,PT60M
30,0.15,149,844,982,879,149,844,982,879,2021-04-11T10:00:00Z,PT60M
31,0.15,139,855,979,876,139,855,979,876,2021-04-11T11:00:00Z,PT60M
31,0.15,137,833,897,799,137,833,897,799,2021-04-11T12:00:00Z,PT60M
30,0.15,142,768,740,654,243,130,353,330,2021-04-11T13:00:00Z,PT60M
30,0.15,127,680,532,462,133,0,133,128,2021-04-11T14:00:00Z,PT60M
29,0.15,96,517,291,243,130,4,132,127,2021-04-11T15:00:00Z,PT60M
28,0.15,39,173,69,54,49,12,51,48,2021-04-11T16:00:00Z,PT60M
27,0.15,0,0,0,0,0,0,0,0,2021-04-11T17:00:00Z,PT60M
26,0.15,0,0,0,0,0,0,0,0,2021-04-11T18:00:00Z,PT60M
26,0.15,0,0,0,0,0,0,0,0,2021-04-11T19:00:00Z,PT60M
25,0.15,0,0,0,0,0,0,0,0,2021-04-11T20:00:00Z,PT60M
25,0.15,0,0,0,0,0,0,0,0,2021-04-11T21:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-11T22:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-11T23:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-12T00:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-12T01:00:00Z,PT60M
23,0.15,0,0,0,0,0,0,0,0,2021-04-12T02:00:00Z,PT60M
23,0.15,0,0,0,0,0,0,0,0,2021-04-12T03:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-12T04:00:00Z,PT60M
25,0.15,50,226,94,75,52,0,52,50,2021-04-12T05:00:00Z,PT60M
25,0.15,104,542,325,273,193,16,201,193,2021-04-12T06:00:00Z,PT60M
26,0.15,128,698,564,490,321,137,406,380,2021-04-12T07:00:00Z,PT60M
28,0.15,138,784,766,676,385,235,577,535,2021-04-12T08:00:00Z,PT60M
31,0.15,133,843,913,811,407,335,716,660,2021-04-12T09:00:00Z,PT60M
31,0.15,109,892,989,882,439,319,754,697,2021-04-12T10:00:00Z,PT60M
32,0.15,105,895,983,876,422,345,760,700,2021-04-12T11:00:00Z,PT60M
32,0.15,102,879,902,799,344,435,739,673,2021-04-12T12:00:00Z,PT60M
33,0.15,96,843,752,659,300,400,612,555,2021-04-12T13:00:00Z,PT60M
33,0.15,86,775,546,468,237,338,439,394,2021-04-12T14:00:00Z,PT60M
31,0.15,68,636,305,249,149,253,245,216,2021-04-12T15:00:00Z,PT60M
29,0.15,31,270,76,53,48,53,58,52,2021-04-12T16:00:00Z,PT60M
27,0.15,0,0,0,0,0,0,0,0,2021-04-12T17:00:00Z,PT60M
25,0.15,0,0,0,0,0,0,0,0,2021-04-12T18:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-12T19:00:00Z,PT60M
23,0.15,0,0,0,0,0,0,0,0,2021-04-12T20:00:00Z,PT60M
23,0.15,0,0,0,0,0,0,0,0,2021-04-12T21:00:00Z,PT60M
22,0.15,0,0,0,0,0,0,0,0,2021-04-12T22:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-04-12T23:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-04-13T00:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-04-13T01:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-04-13T02:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-04-13T03:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-04-13T04:00:00Z,PT60M
22,0.14,54,179,90,73,46,0,46,44,2021-04-13T05:00:00Z,PT60M
22,0.14,116,486,316,267,118,0,118,114,2021-04-13T06:00:00Z,PT60M
22,0.14,147,651,554,481,263,0,263,253,2021-04-13T07:00:00Z,PT60M
24,0.14,160,742,756,666,436,35,466,446,2021-04-13T08:00:00Z,PT60M
25,0.14,163,796,899,799,488,161,638,600,2021-04-13T09:00:00Z,PT60M
28,0.14,151,835,975,868,360,477,832,757,2021-04-13T10:00:00Z,PT60M
30,0.14,142,845,971,864,272,628,887,798,2021-04-13T11:00:00Z,PT60M
30,0.14,136,828,889,787,136,828,889,787,2021-04-13T12:00:00Z,PT60M
30,0.14,144,756,731,642,144,756,731,642,2021-04-13T13:00:00Z,PT60M
29,0.14,127,672,525,452,127,672,525,452,2021-04-13T14:00:00Z,PT60M
28,0.14,99,497,285,236,99,497,285,236,2021-04-13T15:00:00Z,PT60M
27,0.14,39,152,66,52,38,141,63,50,2021-04-13T16:00:00Z,PT60M
26,0.14,0,0,0,0,0,0,0,0,2021-04-13T17:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-04-13T18:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-13T19:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-13T20:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-04-13T21:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-04-13T22:00:00Z,PT60M
23,0.15,0,0,0,0,0,0,0,0,2021-04-13T23:00:00Z,PT60M
22,0.15,0,0,0,0,0,0,0,0,2021-04-14T00:00:00Z,PT60M
22,0.15,0,0,0,0,0,0,0,0,2021-04-14T01:00:00Z,PT60M
22,0.15,0,0,0,0,0,0,0,0,2021-04-14T02:00:00Z,PT60M
23,0.15,0,0,0,0,0,0,0,0,2021-04-14T03:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-14T04:00:00Z,PT60M
24,0.15,52,214,95,75,62,69,78,70,2021-04-14T05:00:00Z,PT60M
25,0.15,104,545,328,273,106,532,327,272,2021-04-14T06:00:00Z,PT60M
25,0.15,127,705,568,489,127,705,568,489,2021-04-14T07:00:00Z,PT60M
28,0.15,141,782,768,674,141,782,768,674,2021-04-14T08:00:00Z,PT60M
30,0.15,145,829,911,806,145,829,911,806,2021-04-14T09:00:00Z,PT60M
31,0.15,121,882,991,878,121,882,991,878,2021-04-14T10:00:00Z,PT60M
32,0.15,115,888,986,874,154,825,962,855,2021-04-14T11:00:00Z,PT60M
32,0.15,108,876,904,797,205,685,834,744,2021-04-14T12:00:00Z,PT60M
31,0.15,106,831,750,654,370,183,507,472,2021-04-14T13:00:00Z,PT60M
31,0.15,95,757,543,462,177,540,486,423,2021-04-14T14:00:00Z,PT60M
30,0.15,75,611,302,243,75,611,302,243,2021-04-14T15:00:00Z,PT60M
30,0.15,33,240,73,52,35,172,67,52,2021-04-14T16:00:00Z,PT60M
29,0.15,0,0,0,0,0,0,0,0,2021-04-14T17:00:00Z,PT60M
28,0.15,0,0,0,0,0,0,0,0,2021-04-14T18:00:00Z,PT60M
27,0.15,0,0,0,0,0,0,0,0,2021-04-14T19:00:00Z,PT60M
26,0.15,0,0,0,0,0,0,0,0,2021-04-14T20:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-14T21:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-14T22:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-14T23:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-15T00:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-04-15T01:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-04-15T02:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-04-15T03:00:00Z,PT60M
22,0.14,1,1,1,1,0,0,0,0,2021-04-15T04:00:00Z,PT60M
23,0.14,44,319,106,76,71,28,77,72,2021-04-15T05:00:00Z,PT60M
25,0.14,82,635,343,279,130,423,308,261,2021-04-15T06:00:00Z,PT60M
28,0.14,100,767,580,495,106,749,576,493,2021-04-15T07:00:00Z,PT60M
29,0.14,106,840,780,680,106,840,780,680,2021-04-15T08:00:00Z,PT60M
30,0.14,120,864,919,809,263,610,823,736,2021-04-15T09:00:00Z,PT60M
31,0.14,173,810,971,861,282,625,898,806,2021-04-15T10:00:00Z,PT60M
32,0.14,179,797,960,852,287,612,887,796,2021-04-15T11:00:00Z,PT60M
32,0.14,171,779,878,775,489,97,576,546,2021-04-15T12:00:00Z,PT60M
32,0.14,167,719,724,633,394,188,542,504,2021-04-15T13:00:00Z,PT60M
32,0.14,147,625,516,443,248,0,248,239,2021-04-15T14:00:00Z,PT60M
31,0.14,110,441,275,228,165,38,177,167,2021-04-15T15:00:00Z,PT60M
29,0.14,40,115,61,49,42,0,42,41,2021-04-15T16:00:00Z,PT60M
28,0.14,0,0,0,0,0,0,0,0,2021-04-15T17:00:00Z,PT60M
27,0.14,0,0,0,0,0,0,0,0,2021-04-15T18:00:00Z,PT60M
26,0.14,0,0,0,0,0,0,0,0,2021-04-15T19:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-04-15T20:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-15T21:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-04-15T22:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-04-15T23:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-04-16T00:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-04-16T01:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-04-16T02:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-04-16T03:00:00Z,PT60M
23,0.14,1,0,1,1,0,0,0,0,2021-04-16T04:00:00Z,PT60M
23,0.14,54,201,95,74,66,17,71,67,2021-04-16T05:00:00Z,PT60M
25,0.14,108,528,326,269,129,421,311,262,2021-04-16T06:00:00Z,PT60M
27,0.14,133,689,565,483,133,689,565,483,2021-04-16T07:00:00Z,PT60M
28,0.14,144,774,765,667,144,774,765,667,2021-04-16T08:00:00Z,PT60M
29,0.14,147,821,906,797,147,821,906,797,2021-04-16T09:00:00Z,PT60M
30,0.14,125,871,982,867,150,830,967,855,2021-04-16T10:00:00Z,PT60M
32,0.14,120,875,976,861,278,599,867,778,2021-04-16T11:00:00Z,PT60M
32,0.14,117,858,894,784,438,234,651,604,2021-04-16T12:00:00Z,PT60M
32,0.14,110,819,743,644,408,91,479,453,2021-04-16T13:00:00Z,PT60M
33,0.14,98,746,537,453,174,0,174,168,2021-04-16T14:00:00Z,PT60M
31,0.14,77,597,297,236,128,156,176,156,2021-04-16T15:00:00Z,PT60M
29,0.14,33,229,71,49,45,19,49,45,2021-04-16T16:00:00Z,PT60M
28,0.14,0,0,0,0,0,0,0,0,2021-04-16T17:00:00Z,PT60M
26,0.14,0,0,0,0,0,0,0,0,2021-04-16T18:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-04-16T19:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-16T20:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-16T21:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-16T22:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-16T23:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-17T00:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-17T01:00:00Z,PT60M
23,0.15,0,0,0,0,0,0,0,0,2021-04-17T02:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-17T03:00:00Z,PT60M
24,0.15,1,0,1,1,1,0,1,1,2021-04-17T04:00:00Z,PT60M
24,0.15,49,269,102,75,67,78,85,75,2021-04-17T05:00:00Z,PT60M
25,0.15,93,593,338,274,106,519,328,270,2021-04-17T06:00:00Z,PT60M
26,0.15,111,744,577,490,111,744,577,490,2021-04-17T07:00:00Z,PT60M
28,0.15,118,823,778,675,118,823,778,675,2021-04-17T08:00:00Z,PT60M
30,0.15,121,864,920,806,121,864,920,806,2021-04-17T09:00:00Z,PT60M
32,0.15,108,899,992,872,108,899,992,872,2021-04-17T10:00:00Z,PT60M
33,0.15,105,900,985,865,105,900,985,865,2021-04-17T11:00:00Z,PT60M
33,0.15,104,881,901,787,104,881,901,787,2021-04-17T12:00:00Z,PT60M
33,0.15,108,826,745,643,108,826,745,643,2021-04-17T13:00:00Z,PT60M
33,0.15,101,739,535,450,142,605,507,433,2021-04-17T14:00:00Z,PT60M
32,0.15,79,584,294,233,83,571,292,231,2021-04-17T15:00:00Z,PT60M
32,0.15,34,212,69,48,34,196,68,48,2021-04-17T16:00:00Z,PT60M
31,0.15,0,0,0,0,0,0,0,0,2021-04-17T17:00:00Z,PT60M
29,0.15,0,0,0,0,0,0,0,0,2021-04-17T18:00:00Z,PT60M
26,0.15,0,0,0,0,0,0,0,0,2021-04-17T19:00:00Z,PT60M
26,0.15,0,0,0,0,0,0,0,0,2021-04-17T20:00:00Z,PT60M
25,0.15,0,0,0,0,0,0,0,0,2021-04-17T21:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-17T22:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-17T23:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-18T00:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-18T01:00:00Z,PT60M
23,0.15,0,0,0,0,0,0,0,0,2021-04-18T02:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-18T03:00:00Z,PT60M
25,0.15,1,0,1,1,0,0,0,0,2021-04-18T04:00:00Z,PT60M
25,0.15,51,240,100,75,67,22,73,68,2021-04-18T05:00:00Z,PT60M
25,0.15,98,564,332,269,122,444,315,262,2021-04-18T06:00:00Z,PT60M
26,0.15,119,717,569,482,119,717,569,482,2021-04-18T07:00:00Z,PT60M
28,0.15,128,797,767,664,128,797,767,664,2021-04-18T08:00:00Z,PT60M
30,0.15,134,836,906,792,134,836,906,792,2021-04-18T09:00:00Z,PT60M
31,0.15,132,858,976,857,132,858,976,857,2021-04-18T10:00:00Z,PT60M
32,0.15,131,858,969,850,131,858,969,850,2021-04-18T11:00:00Z,PT60M
32,0.15,127,841,887,774,127,841,887,774,2021-04-18T12:00:00Z,PT60M
32,0.15,120,801,737,634,120,801,737,634,2021-04-18T13:00:00Z,PT60M
31,0.15,107,722,531,445,182,508,479,412,2021-04-18T14:00:00Z,PT60M
31,0.15,84,558,290,229,94,507,283,226,2021-04-18T15:00:00Z,PT60M
31,0.15,34,203,68,47,34,187,66,47,2021-04-18T16:00:00Z,PT60M
29,0.15,0,0,0,0,0,0,0,0,2021-04-18T17:00:00Z,PT60M
27,0.15,0,0,0,0,0,0,0,0,2021-04-18T18:00:00Z,PT60M
25,0.15,0,0,0,0,0,0,0,0,2021-04-18T19:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-18T20:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-18T21:00:00Z,PT60M
24,0.15,0,0,0,0,0,0,0,0,2021-04-18T22:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-18T23:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-04-19T00:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-04-19T01:00:00Z,PT60M
