air_temp,albedo,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,dhi,dni,ghi,gti,period_end,period
20,0.13,0,0,0,0,0,0,0,0,2021-01-01T01:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-01T02:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-01T03:00:00Z,PT60M
20,0.13,1,1,1,1,0,0,0,0,2021-01-01T04:00:00Z,PT60M
20,0.13,39,378,106,169,36,0,36,34,2021-01-01T05:00:00Z,PT60M
20,0.13,70,703,337,437,67,0,67,65,2021-01-01T06:00:00Z,PT60M
21,0.13,85,829,566,668,166,0,166,160,2021-01-01T07:00:00Z,PT60M
21,0.13,94,893,758,854,313,0,313,302,2021-01-01T08:00:00Z,PT60M
21,0.13,99,927,893,984,370,0,370,357,2021-01-01T09:00:00Z,PT60M
22,0.13,101,943,959,1048,104,0,104,100,2021-01-01T10:00:00Z,PT60M
22,0.13,96,948,951,1041,100,0,100,96,2021-01-01T11:00:00Z,PT60M
21,0.13,92,932,869,963,83,0,83,80,2021-01-01T12:00:00Z,PT60M
21,0.13,86,897,720,819,101,0,101,98,2021-01-01T13:00:00Z,PT60M
21,0.13,72,835,519,623,111,0,111,108,2021-01-01T14:00:00Z,PT60M
21,0.13,57,693,284,384,135,4,136,132,2021-01-01T15:00:00Z,PT60M
21,0.13,24,275,63,109,36,0,36,35,2021-01-01T16:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-01T17:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-01T18:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-01T19:00:00Z,PT60M
19,0.13,0,0,0,0,0,0,0,0,2021-01-01T20:00:00Z,PT60M
19,0.13,0,0,0,0,0,0,0,0,2021-01-01T21:00:00Z,PT60M
19,0.13,0,0,0,0,0,0,0,0,2021-01-01T22:00:00Z,PT60M
19,0.13,0,0,0,0,0,0,0,0,2021-01-01T23:00:00Z,PT60M
19,0.13,0,0,0,0,0,0,0,0,2021-01-02T00:00:00Z,PT60M
19,0.13,0,0,0,0,0,0,0,0,2021-01-02T01:00:00Z,PT60M
19,0.13,0,0,0,0,0,0,0,0,2021-01-02T02:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-02T03:00:00Z,PT60M
20,0.13,0,1,1,1,0,0,0,0,2021-01-02T04:00:00Z,PT60M
20,0.13,43,326,101,155,48,0,48,46,2021-01-02T05:00:00Z,PT60M
20,0.13,81,656,330,424,184,42,203,204,2021-01-02T06:00:00Z,PT60M
20,0.13,100,793,560,658,186,546,501,571,2021-01-02T07:00:00Z,PT60M
21,0.13,111,862,752,846,392,23,408,398,2021-01-02T08:00:00Z,PT60M
22,0.13,121,894,886,975,368,0,368,355,2021-01-02T09:00:00Z,PT60M
22,0.13,145,882,948,1032,354,1,356,344,2021-01-02T10:00:00Z,PT60M
22,0.13,143,883,941,1026,509,125,621,620,2021-01-02T11:00:00Z,PT60M
22,0.13,137,866,860,948,290,549,753,810,2021-01-02T12:00:00Z,PT60M
22,0.13,119,838,713,808,249,536,625,688,2021-01-02T13:00:00Z,PT60M
23,0.13,97,776,514,613,157,596,474,553,2021-01-02T14:00:00Z,PT60M
23,0.13,74,619,278,370,126,321,239,288,2021-01-02T15:00:00Z,PT60M
22,0.13,29,219,61,98,40,40,46,52,2021-01-02T16:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-02T17:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-02T18:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-02T19:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-02T20:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-02T21:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-02T22:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-02T23:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-03T00:00:00Z,PT60M
19,0.13,0,0,0,0,0,0,0,0,2021-01-03T01:00:00Z,PT60M
19,0.13,0,0,0,0,0,0,0,0,2021-01-03T02:00:00Z,PT60M
19,0.13,0,0,0,0,0,0,0,0,2021-01-03T03:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-03T04:00:00Z,PT60M
20,0.13,42,333,101,157,60,93,79,94,2021-01-03T05:00:00Z,PT60M
22,0.13,75,690,336,433,170,51,190,193,2021-01-03T06:00:00Z,PT60M
23,0.13,90,825,568,668,222,438,476,533,2021-01-03T07:00:00Z,PT60M
23,0.13,100,891,761,857,417,99,486,488,2021-01-03T08:00:00Z,PT60M
23,0.13,100,933,899,990,455,138,577,580,2021-01-03T09:00:00Z,PT60M
23,0.13,96,955,967,1056,388,414,765,804,2021-01-03T10:00:00Z,PT60M
23,0.13,95,956,960,1049,502,149,637,641,2021-01-03T11:00:00Z,PT60M
24,0.13,93,938,878,970,458,143,576,581,2021-01-03T12:00:00Z,PT60M
24,0.13,92,893,727,825,408,17,420,409,2021-01-03T13:00:00Z,PT60M
24,0.13,82,819,523,626,297,17,306,299,2021-01-03T14:00:00Z,PT60M
24,0.13,64,672,287,385,154,191,213,241,2021-01-03T15:00:00Z,PT60M
23,0.13,26,272,65,110,41,45,49,56,2021-01-03T16:00:00Z,PT60M
23,0.13,0,0,0,0,0,0,0,0,2021-01-03T17:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-03T18:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-03T19:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-03T20:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-03T21:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-03T22:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-03T23:00:00Z,PT60M
19,0.13,0,0,0,0,0,0,0,0,2021-01-04T00:00:00Z,PT60M
19,0.13,0,0,0,0,0,0,0,0,2021-01-04T01:00:00Z,PT60M
19,0.13,0,0,0,0,0,0,0,0,2021-01-04T02:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-04T03:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-04T04:00:00Z,PT60M
21,0.13,41,344,102,158,31,0,31,30,2021-01-04T05:00:00Z,PT60M
22,0.13,74,695,336,434,83,0,83,81,2021-01-04T06:00:00Z,PT60M
23,0.13,91,829,570,671,63,0,63,61,2021-01-04T07:00:00Z,PT60M
23,0.13,101,896,765,861,173,0,173,167,2021-01-04T08:00:00Z,PT60M
23,0.13,111,925,902,992,422,206,603,616,2021-01-04T09:00:00Z,PT60M
24,0.13,140,903,963,1048,409,397,772,808,2021-01-04T10:00:00Z,PT60M
24,0.13,143,896,954,1040,240,722,892,962,2021-01-04T11:00:00Z,PT60M
24,0.13,134,883,873,962,323,472,727,770,2021-01-04T12:00:00Z,PT60M
24,0.13,120,847,724,818,379,147,479,489,2021-01-04T13:00:00Z,PT60M
24,0.13,102,775,521,619,151,632,488,571,2021-01-04T14:00:00Z,PT60M
24,0.13,78,616,284,375,80,606,282,372,2021-01-04T15:00:00Z,PT60M
24,0.13,30,227,64,102,32,157,58,84,2021-01-04T16:00:00Z,PT60M
23,0.13,0,0,0,0,0,0,0,0,2021-01-04T17:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-04T18:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-04T19:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-04T20:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-04T21:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-04T22:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-04T23:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-05T00:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-05T01:00:00Z,PT60M
19,0.13,0,0,0,0,0,0,0,0,2021-01-05T02:00:00Z,PT60M
19,0.13,0,0,0,0,0,0,0,0,2021-01-05T03:00:00Z,PT60M
19,0.13,0,0,0,0,0,0,0,0,2021-01-05T04:00:00Z,PT60M
19,0.13,42,331,100,155,50,81,67,80,2021-01-05T05:00:00Z,PT60M
21,0.13,79,688,337,434,81,669,335,430,2021-01-05T06:00:00Z,PT60M
23,0.13,97,826,573,673,116,776,560,656,2021-01-05T07:00:00Z,PT60M
24,0.13,107,894,770,866,317,417,625,672,2021-01-05T08:00:00Z,PT60M
25,0.13,113,931,909,1000,334,499,761,812,2021-01-05T09:00:00Z,PT60M
25,0.13,111,953,979,1067,357,502,815,863,2021-01-05T10:00:00Z,PT60M
25,0.13,109,954,973,1061,422,236,638,653,2021-01-05T11:00:00Z,PT60M
26,0.13,103,940,891,983,176,0,176,170,2021-01-05T12:00:00Z,PT60M
26,0.13,108,880,737,833,255,0,255,247,2021-01-05T13:00:00Z,PT60M
25,0.13,97,800,530,630,253,300,401,437,2021-01-05T14:00:00Z,PT60M
25,0.13,73,654,292,387,94,524,277,355,2021-01-05T15:00:00Z,PT60M
24,0.13,30,251,67,109,42,82,55,69,2021-01-05T16:00:00Z,PT60M
23,0.13,0,0,0,0,0,0,0,0,2021-01-05T17:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-05T18:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-05T19:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-05T20:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-05T21:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-05T22:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-05T23:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-06T00:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-06T01:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-06T02:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-06T03:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-06T04:00:00Z,PT60M
22,0.13,42,322,98,151,16,0,16,15,2021-01-06T05:00:00Z,PT60M
22,0.13,78,677,331,427,172,7,175,170,2021-01-06T06:00:00Z,PT60M
23,0.13,95,817,566,665,231,0,231,223,2021-01-06T07:00:00Z,PT60M
23,0.13,102,894,764,858,368,65,418,416,2021-01-06T08:00:00Z,PT60M
24,0.13,109,928,903,992,350,448,736,780,2021-01-06T09:00:00Z,PT60M
25,0.13,125,925,969,1054,139,899,960,1043,2021-01-06T10:00:00Z,PT60M
25,0.13,127,919,961,1047,216,758,904,976,2021-01-06T11:00:00Z,PT60M
25,0.13,126,895,878,966,126,895,878,966,2021-01-06T12:00:00Z,PT60M
25,0.13,107,872,731,826,155,753,700,783,2021-01-06T13:00:00Z,PT60M
25,0.13,93,798,527,626,193,486,460,524,2021-01-06T14:00:00Z,PT60M
24,0.13,73,643,290,382,88,579,280,365,2021-01-06T15:00:00Z,PT60M
23,0.13,30,244,67,107,33,174,63,91,2021-01-06T16:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-06T17:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-06T18:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-06T19:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-06T20:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-06T21:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-06T22:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-06T23:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-07T00:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-07T01:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-07T02:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-07T03:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-07T04:00:00Z,PT60M
21,0.13,40,334,98,153,60,97,81,96,2021-01-07T05:00:00Z,PT60M
23,0.13,78,684,333,428,80,665,331,424,2021-01-07T06:00:00Z,PT60M
24,0.13,96,821,568,667,96,821,568,667,2021-01-07T07:00:00Z,PT60M
25,0.13,107,890,765,859,107,890,765,859,2021-01-07T08:00:00Z,PT60M
26,0.13,111,929,906,994,111,929,906,994,2021-01-07T09:00:00Z,PT60M
26,0.13,100,964,980,1066,251,691,880,945,2021-01-07T10:00:00Z,PT60M
26,0.13,97,966,975,1062,349,504,807,855,2021-01-07T11:00:00Z,PT60M
26,0.13,95,948,893,984,395,336,677,708,2021-01-07T12:00:00Z,PT60M
26,0.13,94,903,742,838,339,315,565,598,2021-01-07T13:00:00Z,PT60M
26,0.13,84,829,536,637,224,146,312,326,2021-01-07T14:00:00Z,PT60M
26,0.13,66,684,298,395,139,50,152,156,2021-01-07T15:00:00Z,PT60M
25,0.13,28,288,71,118,44,61,54,64,2021-01-07T16:00:00Z,PT60M
25,0.13,0,0,0,0,0,0,0,0,2021-01-07T17:00:00Z,PT60M
23,0.13,0,0,0,0,0,0,0,0,2021-01-07T18:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-07T19:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-07T20:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-07T21:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-07T22:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-07T23:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-08T00:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-08T01:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-08T02:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-08T03:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-08T04:00:00Z,PT60M
20,0.13,44,283,94,140,61,86,76,90,2021-01-08T05:00:00Z,PT60M
21,0.13,89,645,329,420,141,394,291,348,2021-01-08T06:00:00Z,PT60M
22,0.13,111,795,567,664,262,319,453,491,2021-01-08T07:00:00Z,PT60M
24,0.13,119,877,769,861,129,853,762,853,2021-01-08T08:00:00Z,PT60M
26,0.13,131,908,909,996,131,908,909,996,2021-01-08T09:00:00Z,PT60M
27,0.13,166,879,969,1051,166,879,969,1051,2021-01-08T10:00:00Z,PT60M
28,0.13,170,870,961,1042,170,870,961,1042,2021-01-08T11:00:00Z,PT60M
28,0.13,162,850,879,962,162,850,879,962,2021-01-08T12:00:00Z,PT60M
28,0.13,159,786,725,811,159,786,725,811,2021-01-08T13:00:00Z,PT60M
28,0.13,136,699,519,608,204,454,465,521,2021-01-08T14:00:00Z,PT60M
27,0.13,100,526,280,358,168,108,204,217,2021-01-08T15:00:00Z,PT60M
26,0.13,37,170,63,91,41,9,43,43,2021-01-08T16:00:00Z,PT60M
24,0.13,0,0,0,0,0,0,0,0,2021-01-08T17:00:00Z,PT60M
23,0.13,0,0,0,0,0,0,0,0,2021-01-08T18:00:00Z,PT60M
23,0.13,0,0,0,0,0,0,0,0,2021-01-08T19:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-08T20:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-08T21:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-08T22:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-08T23:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-09T00:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-09T01:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-09T02:00:00Z,PT60M
19,0.13,0,0,0,0,0,0,0,0,2021-01-09T03:00:00Z,PT60M
19,0.13,0,0,0,0,0,0,0,0,2021-01-09T04:00:00Z,PT60M
20,0.13,47,210,84,119,26,0,26,25,2021-01-09T05:00:00Z,PT60M
20,0.13,105,543,308,385,43,0,43,42,2021-01-09T06:00:00Z,PT60M
21,0.13,139,702,542,628,153,0,153,147,2021-01-09T07:00:00Z,PT60M
21,0.13,162,778,738,822,272,0,272,263,2021-01-09T08:00:00Z,PT60M
21,0.13,180,812,876,955,500,0,500,483,2021-01-09T09:00:00Z,PT60M
22,0.13,203,806,940,1015,549,73,616,607,2021-01-09T10:00:00Z,PT60M
23,0.13,205,799,933,1007,551,70,614,605,2021-01-09T11:00:00Z,PT60M
23,0.13,204,762,848,924,492,27,516,503,2021-01-09T12:00:00Z,PT60M
23,0.13,207,666,688,762,47,0,47,45,2021-01-09T13:00:00Z,PT60M
23,0.13,178,547,480,550,80,0,80,78,2021-01-09T14:00:00Z,PT60M
23,0.13,122,355,246,299,130,26,137,138,2021-01-09T15:00:00Z,PT60M
22,0.13,39,84,53,66,37,0,37,36,2021-01-09T16:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-09T17:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-09T18:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-09T19:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-09T20:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-09T21:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-09T22:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-09T23:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-10T00:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-10T01:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-10T02:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-10T03:00:00Z,PT60M
19,0.13,0,0,0,0,0,0,0,0,2021-01-10T04:00:00Z,PT60M
19,0.13,51,90,67,81,20,0,20,19,2021-01-10T05:00:00Z,PT60M
20,0.13,140,314,258,303,43,0,43,42,2021-01-10T06:00:00Z,PT60M
21,0.13,202,495,487,549,23,0,23,22,2021-01-10T07:00:00Z,PT60M
22,0.13,238,608,688,755,76,0,76,73,2021-01-10T08:00:00Z,PT60M
23,0.13,262,662,829,895,110,0,110,107,2021-01-10T09:00:00Z,PT60M
24,0.13,283,667,894,956,275,0,275,266,2021-01-10T10:00:00Z,PT60M
23,0.13,288,654,885,946,245,0,245,236,2021-01-10T11:00:00Z,PT60M
23,0.13,278,620,803,865,341,0,341,329,2021-01-10T12:00:00Z,PT60M
23,0.13,261,533,646,706,257,0,257,248,2021-01-10T13:00:00Z,PT60M
22,0.13,211,424,445,499,191,0,191,184,2021-01-10T14:00:00Z,PT60M
22,0.13,134,264,227,265,166,13,169,166,2021-01-10T15:00:00Z,PT60M
22,0.13,40,60,50,59,34,0,34,33,2021-01-10T16:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-10T17:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-10T18:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-10T19:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-10T20:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-10T21:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-10T22:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-10T23:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-11T00:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-11T01:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-11T02:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-11T03:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-11T04:00:00Z,PT60M
21,0.13,50,86,66,79,26,0,26,26,2021-01-11T05:00:00Z,PT60M
21,0.13,141,303,255,298,47,0,47,46,2021-01-11T06:00:00Z,PT60M
22,0.13,215,451,474,530,36,0,36,35,2021-01-11T07:00:00Z,PT60M
23,0.13,269,535,665,724,25,0,25,24,2021-01-11T08:00:00Z,PT60M
24,0.13,317,555,792,846,125,0,125,121,2021-01-11T09:00:00Z,PT60M
24,0.13,375,486,819,863,192,0,192,185,2021-01-11T10:00:00Z,PT60M
24,0.13,381,466,806,848,299,0,299,288,2021-01-11T11:00:00Z,PT60M
25,0.13,359,433,727,768,327,0,327,316,2021-01-11T12:00:00Z,PT60M
24,0.13,316,349,570,606,305,0,305,294,2021-01-11T13:00:00Z,PT60M
23,0.13,237,280,393,427,257,0,257,249,2021-01-11T14:00:00Z,PT60M
23,0.13,140,173,201,225,144,0,144,139,2021-01-11T15:00:00Z,PT60M
23,0.13,40,39,46,52,31,0,31,30,2021-01-11T16:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-11T17:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-11T18:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-11T19:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-11T20:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-11T21:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-11T22:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-11T23:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-12T00:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-12T01:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-12T02:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-12T03:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-12T04:00:00Z,PT60M
20,0.13,49,112,69,87,23,0,23,22,2021-01-12T05:00:00Z,PT60M
21,0.13,129,391,275,331,38,0,38,37,2021-01-12T06:00:00Z,PT60M
22,0.13,178,578,510,581,92,0,92,88,2021-01-12T07:00:00Z,PT60M
23,0.13,205,685,712,785,216,0,216,209,2021-01-12T08:00:00Z,PT60M
23,0.13,223,736,854,924,299,0,299,288,2021-01-12T09:00:00Z,PT60M
23,0.13,253,724,917,982,404,0,404,390,2021-01-12T10:00:00Z,PT60M
23,0.13,256,719,913,978,582,36,614,600,2021-01-12T11:00:00Z,PT60M
23,0.13,240,703,837,905,528,62,579,571,2021-01-12T12:00:00Z,PT60M
24,0.13,216,654,691,762,429,108,507,509,2021-01-12T13:00:00Z,PT60M
24,0.13,178,559,489,559,302,32,321,316,2021-01-12T14:00:00Z,PT60M
24,0.13,123,382,257,312,177,0,177,171,2021-01-12T15:00:00Z,PT60M
24,0.13,41,101,58,74,46,10,48,48,2021-01-12T16:00:00Z,PT60M
23,0.13,0,0,0,0,0,0,0,0,2021-01-12T17:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-12T18:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-12T19:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-12T20:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-12T21:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-12T22:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-12T23:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-13T00:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-13T01:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-13T02:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-13T03:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-13T04:00:00Z,PT60M
21,0.13,46,176,78,106,57,3,57,56,2021-01-13T05:00:00Z,PT60M
22,0.13,109,512,298,370,148,295,266,306,2021-01-13T06:00:00Z,PT60M
23,0.13,142,688,535,617,142,688,535,617,2021-01-13T07:00:00Z,PT60M
23,0.13,158,782,736,817,279,512,649,703,2021-01-13T08:00:00Z,PT60M
24,0.13,173,822,878,954,365,438,743,783,2021-01-13T09:00:00Z,PT60M
25,0.13,204,804,942,1013,494,138,620,620,2021-01-13T10:00:00Z,PT60M
26,0.13,200,808,940,1011,262,16,277,270,2021-01-13T11:00:00Z,PT60M
25,0.13,191,788,861,934,411,55,456,450,2021-01-13T12:00:00Z,PT60M
25,0.13,184,720,709,784,370,42,403,397,2021-01-13T13:00:00Z,PT60M
24,0.13,158,622,505,580,269,14,276,269,2021-01-13T14:00:00Z,PT60M
24,0.13,112,452,272,336,160,175,227,249,2021-01-13T15:00:00Z,PT60M
23,0.13,41,136,63,85,40,24,46,48,2021-01-13T16:00:00Z,PT60M
23,0.13,0,0,0,0,0,0,0,0,2021-01-13T17:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-13T18:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-13T19:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-13T20:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-13T21:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-13T22:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-13T23:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-14T00:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-14T01:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-14T02:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-14T03:00:00Z,PT60M
20,0.13,0,0,0,0,0,0,0,0,2021-01-14T04:00:00Z,PT60M
21,0.13,45,189,79,108,55,4,56,54,2021-01-14T05:00:00Z,PT60M
21,0.13,102,540,301,376,89,3,90,87,2021-01-14T06:00:00Z,PT60M
22,0.13,129,715,538,621,68,0,68,66,2021-01-14T07:00:00Z,PT60M
23,0.13,141,809,739,821,164,0,164,158,2021-01-14T08:00:00Z,PT60M
24,0.13,153,850,882,959,460,62,515,508,2021-01-14T09:00:00Z,PT60M
24,0.13,199,809,941,1012,493,24,515,502,2021-01-14T10:00:00Z,PT60M
25,0.13,204,798,936,1006,536,78,606,598,2021-01-14T11:00:00Z,PT60M
25,0.13,198,774,858,929,418,324,694,721,2021-01-14T12:00:00Z,PT60M
24,0.13,182,724,710,786,349,327,585,617,2021-01-14T13:00:00Z,PT60M
24,0.13,151,641,510,587,307,119,377,385,2021-01-14T14:00:00Z,PT60M
23,0.13,108,475,277,343,178,93,213,222,2021-01-14T15:00:00Z,PT60M
22,0.13,41,147,65,88,42,0,42,41,2021-01-14T16:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-14T17:00:00Z,PT60M
22,0.13,0,0,0,0,0,0,0,0,2021-01-14T18:00:00Z,PT60M
21,0.13,0,0,0,0,0,0,0,0,2021-01-14T19:00:00Z,PT60M
