MEASURE_DATE,MEASURE_VALUE,SITE_COUNTRY,SITE_LATITUDE,SITE_LONGITUDE
2022-09-12,6180.52312121,Kenya,-0.469974,35.181874
2022-11-04,4404.06416667,Kenya,-0.220000,35.860000
2023-09-08,3997.387,Kenya,-0.400000,35.920000
2022-08-16,3406.93,Kenya,-0.270000,35.850000
2022-05-16,0,Kenya,0.610000,36.830000
2023-10-16,0,Kenya,-1.451111,36.975687
2023-09-09,0,Kenya,-1.451111,36.975687
2024-05-25,3802.92966667,Kenya,-1.494448,37.057094
2021-11-13,6375.7177,Kenya,-0.469974,35.181874
2017-09-04,0,Kenya,0.610000,36.830000
2022-04-12,0,Kenya,0.610000,36.800000
2020-05-09,18281.2805,Kenya,0.610000,36.830000
2023-07-14,4867.028,Kenya,-0.982000,37.053900
2021-03-04,5557.44916667,Kenya,-0.270000,35.850000
2018-10-27,0,Kenya,0.610000,36.830000
2023-09-12,4469.421,Kenya,-0.400000,35.920000
2023-12-03,7504.149,Kenya,0.610000,36.800000
2019-05-04,0,Kenya,0.610000,36.800000
2021-06-18,4810.59783333,Kenya,0.610000,36.800000
2021-10-29,7214.8862,Kenya,-0.469974,35.181874
2023-09-22,0,Kenya,-1.451111,36.975687
2019-12-17,7081.95720014,Kenya,0.610000,36.830000
2020-11-28,3290.375,Kenya,-1.232761,36.878509
2022-11-04,0,Kenya,0.610000,36.830000
2021-06-15,52.285,Kenya,-0.220000,35.860000
2024-05-15,0,Kenya,0.610000,36.800000
2024-02-18,6838.20283333,Kenya,-1.451111,36.975687
2020-01-21,0,Kenya,0.610000,36.800000
2020-09-03,7811.051325,Kenya,-0.469974,35.181874
2023-11-09,0,Kenya,-0.227185,35.884984
2021-04-16,6177.8575,Kenya,-0.220000,35.860000
2024-05-13,6766.12,Kenya,-0.400000,35.920000
2022-10-06,5072.8045,Kenya,-0.469974,35.181874
2023-09-03,0,Kenya,-0.224000,35.880000
2024-06-27,5665.033,Kenya,-0.220000,35.860000
2019-09-27,0,Kenya,0.610000,36.800000
2021-06-28,6152.34666667,Kenya,-0.270000,35.850000
2023-09-18,5588.803,Kenya,-0.220000,35.860000
2023-06-30,5203.322,Kenya,-0.220000,35.860000
2018-12-09,0,Kenya,0.610000,36.830000
2020-06-12,12974.8165,Kenya,0.610000,36.830000
2022-06-23,4.35583333,Kenya,-0.270000,35.850000
