datetime,ghi,location
2024-05-06,3310.8055,kenya_location10
2024-05-06,3372.16666667,kenya_location10
2024-05-07,4428.63966667,kenya_location10
2024-05-07,4567.739,kenya_location10
2024-05-08,3274.57166667,kenya_location10
2024-05-08,3245.99083333,kenya_location10
2024-05-09,3267.962,kenya_location10
2024-05-09,3057.93016667,kenya_location10
2024-05-10,3878.46116667,kenya_location10
2024-05-10,4177.25916667,kenya_location10
2024-05-11,5139.4545,kenya_location10
2024-05-11,5704.43133333,kenya_location10
2024-05-12,6274.02116667,kenya_location10
2024-05-12,5925.81783333,kenya_location10
2024-05-13,5513.93033333,kenya_location10
2024-05-13,5207.33916667,kenya_location10
2024-05-14,5780.44866667,kenya_location10
2024-05-14,5990.55633333,kenya_location10
2024-05-15,4774.43133333,kenya_location10
2024-05-15,4432.56833333,kenya_location10
2024-05-16,5119.54016667,kenya_location10
2024-05-16,4906.28583333,kenya_location10
2024-05-17,4811.1465,kenya_location10
2024-05-17,5388.94516667,kenya_location10
2024-05-18,5557.82816667,kenya_location10
2024-05-18,5272.6385,kenya_location10
2024-05-19,5141.257,kenya_location10
2024-05-19,4849.17966667,kenya_location10
2024-05-20,5708.778,kenya_location10
2024-05-20,6134.40233333,kenya_location10
2024-05-21,6208.00316667,kenya_location10
2024-05-21,5882.58966667,kenya_location10
2024-05-22,5409.537,kenya_location10
2024-05-22,5217.368,kenya_location10
2024-05-23,3813.29266667,kenya_location10
2024-05-23,3715.27333333,kenya_location10
2024-05-24,4971.7655,kenya_location10
2024-05-24,4798.90566667,kenya_location10
2024-05-25,3244.21266667,kenya_location10
2024-05-25,3247.83116667,kenya_location10
2024-05-26,5423.35266667,kenya_location10
2024-05-26,1449.63633333,kenya_location10
2024-05-27,6367.868,kenya_location10
2024-05-27,6133.74666667,kenya_location10
2024-05-28,3944.46083333,kenya_location10
2024-05-28,4095.00716667,kenya_location10
2024-05-29,5235.57783333,kenya_location10
2024-05-29,4803.6595,kenya_location10
2024-05-30,5783.69116667,kenya_location10
