Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2394909,-,-,-,-25.07,46.94,0,7,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2020,1,1,0,30,109.14,0.07,3.3000000000000003,0,0,0,0,22.3,87.88,1011,0,0,0,0,24.400000000000002,81,2
2020,1,1,1,30,97.9,0.07,3.3000000000000003,0,0,0,0,22.200000000000003,86.82000000000001,1012,0,0,0,0,24.5,88,1.8
2020,1,1,2,30,85.60000000000001,0.07,3.3000000000000003,26,273,47,1,22.3,84.26,1012,26,273,0,47,25.1,99,1.8
2020,1,1,3,30,73.02,0.07,3.3000000000000003,59,660,252,1,22.6,81.82000000000001,1012,59,660,0,252,25.900000000000002,110,2
2020,1,1,4,30,59.96,0.07,3.3000000000000003,77,819,487,1,22.400000000000002,77.32000000000001,1013,77,819,0,487,26.700000000000003,119,2.1
2020,1,1,5,30,46.64,0.07,3.4000000000000004,90,898,706,1,22.200000000000003,72.3,1012,90,898,0,706,27.6,127,2.2
2020,1,1,6,30,33.160000000000004,0.07,3.5,102,936,886,0,22.1,69.11,1012,102,936,0,886,28.3,133,2.4000000000000004
2020,1,1,7,30,19.59,0.07,3.6,110,959,1013,0,22.200000000000003,67.37,1012,110,959,0,1013,28.8,136,2.5
2020,1,1,8,30,6.16,0.07,3.7,116,964,1074,0,22.200000000000003,66.3,1012,116,964,0,1074,29.1,137,2.7
2020,1,1,9,30,8.13,0.07,3.7,145,922,1057,0,22.200000000000003,66.38,1012,145,922,0,1057,29.1,137,2.9000000000000004
2020,1,1,10,30,21.63,0.07,3.8000000000000003,143,901,980,3,22.1,66.85,1011,455,59,0,510,28.900000000000002,136,3
2020,1,1,11,30,35.19,0.07,3.8000000000000003,134,868,843,0,22.1,68.27,1011,134,868,0,843,28.5,136,3.1
2020,1,1,12,30,48.660000000000004,0.07,3.9000000000000004,124,801,653,0,22.1,71.08,1011,124,801,0,653,27.8,136,3.2
2020,1,1,13,30,61.95,0.07,3.9000000000000004,106,691,431,0,22.1,75.21000000000001,1011,106,691,0,431,26.900000000000002,134,3.3000000000000003
2020,1,1,14,30,74.96000000000001,0.07,3.9000000000000004,76,486,202,0,22.3,79.66,1012,76,486,0,202,26.1,131,3.2
2020,1,1,15,30,87.4,0.07,3.8000000000000003,19,77,23,0,22.6,84.37,1013,19,77,0,23,25.400000000000002,128,3
2020,1,1,16,30,99.68,0.07,3.8000000000000003,0,0,0,0,22.700000000000003,86.27,1013,0,0,0,0,25.200000000000003,124,2.9000000000000004
2020,1,1,17,30,110.76,0.07,3.7,0,0,0,1,22.8,87,1014,0,0,0,0,25.1,121,2.8000000000000003
2020,1,1,18,30,120.36,0.07,3.7,0,0,0,1,22.700000000000003,87.22,1014,0,0,0,0,25,116,2.7
2020,1,1,19,30,127.64,0.07,3.6,0,0,0,1,22.6,87.26,1014,0,0,0,0,24.900000000000002,112,2.5
2020,1,1,20,30,131.54,0.07,3.6,0,0,0,1,22.5,87.77,1013,0,0,0,0,24.700000000000003,108,2.4000000000000004
2020,1,1,21,30,131.23,0.07,3.6,0,0,0,1,22.400000000000002,88.15,1013,0,0,0,0,24.5,106,2.3000000000000003
2020,1,1,22,30,126.8,0.07,3.6,0,0,0,1,22.3,88.21000000000001,1013,0,0,0,0,24.400000000000002,105,2.2
2020,1,1,23,30,119.13,0.07,3.6,0,0,0,0,22.200000000000003,88.23,1012,0,0,0,0,24.3,103,2.1
2020,1,2,0,30,109.28,0.07,3.7,0,0,0,1,22.1,88.06,1013,0,0,0,0,24.200000000000003,102,2.1
2020,1,2,1,30,98.03,0.07,3.7,0,0,0,0,22,86.61,1013,0,0,0,0,24.400000000000002,101,2.1
2020,1,2,2,30,85.73,0.07,3.7,27,203,42,0,22.200000000000003,85.04,1013,27,203,0,42,24.900000000000002,100,2.3000000000000003
2020,1,2,3,30,73.15,0.07,3.7,67,605,243,1,22.6,83.11,1014,67,605,0,243,25.700000000000003,97,2.5
2020,1,2,4,30,60.09,0.07,3.7,85,787,477,1,22.5,78.4,1014,85,787,0,477,26.6,96,2.6
2020,1,2,5,30,46.77,0.07,3.8000000000000003,97,873,696,0,22.400000000000002,73.33,1014,97,873,0,696,27.6,97,2.6
2020,1,2,6,30,33.28,0.07,3.9000000000000004,133,876,866,1,22.5,70.34,1014,133,876,0,866,28.400000000000002,102,2.7
2020,1,2,7,30,19.72,0.07,4.1000000000000005,140,904,992,0,22.700000000000003,68.69,1014,140,904,0,992,29,108,2.8000000000000003
2020,1,2,8,30,6.3,0.07,4.2,146,913,1054,0,22.8,68.46000000000001,1013,146,913,0,1054,29.200000000000003,113,3
2020,1,2,9,30,8.05,0.07,4.3,146,911,1048,3,22.900000000000002,69.33,1013,529,272,0,798,29.1,117,3.3000000000000003
2020,1,2,10,30,21.54,0.07,4.4,143,893,973,1,23,70.94,1013,143,893,0,973,28.8,118,3.6
2020,1,2,11,30,35.1,0.07,4.5,137,854,835,1,23,73.53,1013,137,854,0,835,28.200000000000003,118,3.7
2020,1,2,12,30,48.57,0.07,4.5,130,779,646,0,23,77.13,1013,130,779,0,646,27.400000000000002,117,3.8000000000000003
2020,1,2,13,30,61.870000000000005,0.07,4.5,110,672,426,0,23,80.69,1013,110,672,0,426,26.6,115,3.8000000000000003
2020,1,2,14,30,74.89,0.07,4.5,75,484,202,1,22.900000000000002,83.75,1014,75,484,0,202,25.900000000000002,113,3.5
2020,1,2,15,30,87.34,0.07,4.4,20,82,23,0,22.900000000000002,86.71000000000001,1015,20,82,0,23,25.3,110,3.2
2020,1,2,16,30,99.63,0.07,4.4,0,0,0,1,22.900000000000002,87.52,1015,0,0,0,0,25.1,106,3.1
2020,1,2,17,30,110.73,0.07,4.4,0,0,0,1,22.8,88.34,1016,0,0,0,0,24.900000000000002,101,3.1
2020,1,2,18,30,120.36,0.07,4.4,0,0,0,1,22.8,88.88,1016,0,0,0,0,24.8,97,3
2020,1,2,19,30,127.67,0.07,4.4,0,0,0,1,22.900000000000002,89.52,1016,0,0,0,0,24.700000000000003,94,3
2020,1,2,20,30,131.61,0.07,4.4,0,0,0,3,22.900000000000002,89.55,1015,0,0,0,0,24.700000000000003,93,2.9000000000000004
2020,1,2,21,30,131.34,0.07,4.4,0,0,0,3,22.900000000000002,89.83,1015,0,0,0,0,24.700000000000003,91,2.9000000000000004
2020,1,2,22,30,126.92,0.07,4.4,0,0,0,0,23,89.32000000000001,1014,0,0,0,0,24.900000000000002,87,2.8000000000000003
2020,1,2,23,30,119.26,0.07,4.2,0,0,0,1,23.200000000000003,90.17,1014,0,0,0,0,24.900000000000002,86,2.6
2020,1,3,0,30,109.42,0.07,4.1000000000000005,0,0,0,0,23.3,90.7,1014,0,0,0,0,24.900000000000002,86,2.4000000000000004
2020,1,3,1,30,98.17,0.07,3.9000000000000004,0,0,0,1,23.3,90.29,1015,0,0,0,0,25,87,2.4000000000000004
2020,1,3,2,30,85.86,0.07,3.8000000000000003,24,250,43,1,23.5,88.69,1015,24,250,0,43,25.5,87,2.5
2020,1,3,3,30,73.28,0.07,3.8000000000000003,58,649,245,1,23.8,86.73,1016,58,649,0,245,26.200000000000003,85,2.7
2020,1,3,4,30,60.22,0.07,3.9000000000000004,76,807,477,3,23.700000000000003,81.48,1016,268,135,0,335,27.1,83,2.7
2020,1,3,5,30,46.89,0.07,3.9000000000000004,88,892,698,1,23.5,76.53,1016,88,892,0,698,28,85,2.7
2020,1,3,6,30,33.410000000000004,0.07,4,123,892,867,0,23.400000000000002,73.14,1016,123,892,0,867,28.700000000000003,89,2.8000000000000003
2020,1,3,7,30,19.84,0.07,4.1000000000000005,120,934,999,0,23.400000000000002,71.54,1016,120,934,0,999,29.1,94,3
2020,1,3,8,30,6.43,0.07,4.3,116,954,1065,0,23.400000000000002,70.5,1015,116,954,0,1065,29.3,99,3.1
2020,1,3,9,30,7.97,0.07,4.3,115,955,1061,0,23.3,69.85000000000001,1015,115,955,0,1061,29.400000000000002,102,3.3000000000000003
2020,1,3,10,30,21.45,0.07,4.4,112,940,987,0,23.3,70.58,1015,112,940,0,987,29.200000000000003,105,3.4000000000000004
2020,1,3,11,30,35.02,0.07,4.5,108,904,849,1,23.3,72.04,1014,108,904,0,849,28.8,107,3.6
2020,1,3,12,30,48.49,0.07,4.5,101,844,661,1,23.3,75.25,1014,101,844,0,661,28.1,109,3.6
2020,1,3,13,30,61.800000000000004,0.07,4.5,87,746,439,0,23.400000000000002,79.94,1015,87,746,0,439,27.200000000000003,110,3.7
2020,1,3,14,30,74.82000000000001,0.07,4.5,63,562,210,1,23.5,84.64,1015,63,562,0,210,26.3,110,3.6
2020,1,3,15,30,87.29,0.07,4.5,19,133,25,0,23.6,88.07000000000001,1016,19,133,0,25,25.700000000000003,109,3.3000000000000003
2020,1,3,16,30,99.59,0.07,4.4,0,0,0,1,23.6,89.21000000000001,1016,0,0,0,0,25.5,107,3.1
2020,1,3,17,30,110.71000000000001,0.07,4.3,0,0,0,1,23.6,89.77,1017,0,0,0,0,25.400000000000002,105,3
2020,1,3,18,30,120.36,0.07,4.2,0,0,0,0,23.6,89.62,1016,0,0,0,0,25.400000000000002,104,2.8000000000000003
2020,1,3,19,30,127.71000000000001,0.07,4.1000000000000005,0,0,0,1,23.5,90.04,1016,0,0,1,0,25.3,105,2.7
2020,1,3,20,30,131.69,0.07,4,0,0,0,0,23.5,89.99,1016,0,0,0,0,25.3,105,2.6
2020,1,3,21,30,131.45,0.07,4,0,0,0,1,23.5,90.42,1015,0,0,0,0,25.200000000000003,102,2.5
2020,1,3,22,30,127.06,0.07,4,0,0,0,3,23.5,90.56,1015,0,0,0,0,25.200000000000003,97,2.4000000000000004
2020,1,3,23,30,119.41,0.07,4,0,0,0,8,23.6,90.69,1015,0,0,0,0,25.200000000000003,93,2.3000000000000003
2020,1,4,0,30,109.56,0.07,4,0,0,0,0,23.6,90.64,1015,0,0,0,0,25.200000000000003,90,2.2
2020,1,4,1,30,98.31,0.07,3.9000000000000004,0,0,0,0,23.5,89.86,1015,0,0,0,0,25.3,89,2.2
2020,1,4,2,30,85.99,0.07,3.9000000000000004,24,235,41,1,23.700000000000003,87.64,1016,24,235,0,41,25.900000000000002,92,2.3000000000000003
2020,1,4,3,30,73.41,0.07,3.8000000000000003,60,639,242,2,24.200000000000003,86.47,1016,151,55,7,167,26.6,94,2.4000000000000004
2020,1,4,4,30,60.35,0.07,3.8000000000000003,77,807,476,2,24.1,82.33,1016,264,160,0,344,27.400000000000002,96,2.5
2020,1,4,5,30,47.02,0.07,3.9000000000000004,88,891,695,1,23.900000000000002,77.07000000000001,1016,88,891,0,695,28.3,97,2.7
2020,1,4,6,30,33.53,0.07,3.9000000000000004,114,908,871,0,23.8,73.89,1016,114,908,0,871,28.900000000000002,99,2.8000000000000003
2020,1,4,7,30,19.96,0.07,4,113,947,1003,0,23.700000000000003,72,1016,113,947,0,1003,29.3,102,3
