# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2020-01-01T00:00:00.0
# Date end (ISO 8601): 2021-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 2.7333
# Longitude (positive East, ISO 19115): 31.4000
# Altitude (m): 649.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2024-07-23
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2020-03-29T00:00:00.0/2020-03-30T00:00:00.0;10454.7686;7300.6396;5366.9619;1933.6777;7162.2485;4620.2783;1653.9692;2966.3091;2489.7092;0.9892
2020-03-30T00:00:00.0/2020-03-31T00:00:00.0;10449.3457;7762.0186;6758.3940;1003.6247;9361.1406;7519.4873;6241.2974;1278.1901;8692.1084;0.9892
2020-03-31T00:00:00.0/2020-04-01T00:00:00.0;10443.4990;7493.9805;5769.8701;1724.1104;7696.0015;4938.9258;2642.7898;2296.1360;3391.3687;0.9889
2020-04-01T00:00:00.0/2020-04-02T00:00:00.0;10437.1182;7899.2012;6955.9893;943.2117;9674.2812;7621.4634;6104.9888;1516.4747;8273.7598;0.9889
2020-04-02T00:00:00.0/2020-04-03T00:00:00.0;10430.2744;7782.3188;6690.9912;1091.3274;9234.6689;7722.4062;6468.7837;1253.6227;8927.2002;0.9889
2020-04-03T00:00:00.0/2020-04-04T00:00:00.0;10422.9893;7571.7446;6095.9004;1475.8439;8289.8281;6454.8521;3415.7925;3039.0593;5141.8613;0.9889
2020-04-04T00:00:00.0/2020-04-05T00:00:00.0;10415.2354;7496.7515;5908.4473;1588.3041;7987.1562;6860.6680;4539.0552;2321.6133;5628.0430;0.9889
2020-04-05T00:00:00.0/2020-04-06T00:00:00.0;10407.0850;7469.2603;5657.3574;1811.9030;7594.8262;6999.3745;4549.6050;2449.7695;5653.3682;0.9885
2020-04-06T00:00:00.0/2020-04-07T00:00:00.0;10398.4170;7804.5786;6669.4868;1135.0919;9244.2822;7728.7710;6532.4307;1196.3402;8889.4707;0.9889
2020-04-07T00:00:00.0/2020-04-08T00:00:00.0;10389.3750;7656.2769;6311.3057;1344.9716;8661.7891;7656.2769;6311.3057;1344.9716;8661.7891;0.9889
2020-04-08T00:00:00.0/2020-04-09T00:00:00.0;10379.9727;7766.5518;6724.2852;1042.2670;9349.3750;7766.5518;6724.2852;1042.2670;9349.3750;0.9885
2020-04-09T00:00:00.0/2020-04-10T00:00:00.0;10370.1211;7681.3408;6346.6660;1334.6748;8693.6016;6719.0625;4192.5112;2526.5510;5221.8735;0.9885
2020-04-10T00:00:00.0/2020-04-11T00:00:00.0;10359.8652;7092.5005;4787.6348;2304.8657;6306.5415;6287.2808;2985.7722;3301.5088;3780.3635;0.9885
2020-04-11T00:00:00.0/2020-04-12T00:00:00.0;10349.2422;7497.4502;6030.8682;1466.5820;8144.5830;7244.8242;5310.8242;1934.0002;7074.5552;0.9885
2020-04-12T00:00:00.0/2020-04-13T00:00:00.0;10338.2646;7454.0605;5837.8569;1616.2036;7925.8276;6960.8149;4598.8315;2361.9834;5866.0205;0.9885
2020-04-13T00:00:00.0/2020-04-14T00:00:00.0;10326.9180;7224.2432;5220.2861;2003.9567;6964.3013;5789.8911;2710.4812;3079.4102;3651.9014;0.9885
2020-04-14T00:00:00.0/2020-04-15T00:00:00.0;10315.2832;7499.9033;6200.4355;1299.4677;8537.5273;6688.7896;4916.1113;1772.6780;6257.6152;0.9882
2020-04-15T00:00:00.0/2020-04-16T00:00:00.0;10303.2715;7585.4390;6520.0254;1065.4138;9069.7822;6117.0435;3588.8379;2528.2058;4728.7407;0.9882
2020-04-16T00:00:00.0/2020-04-17T00:00:00.0;10290.9316;7642.5923;6784.6758;857.9167;9558.9854;7289.0151;6264.9395;1024.0756;8240.2832;0.9882
2020-04-17T00:00:00.0/2020-04-18T00:00:00.0;10278.2988;7453.0347;6081.6138;1371.4208;8369.8359;6467.8252;4080.8789;2386.9463;5510.0366;0.9882
2020-04-18T00:00:00.0/2020-04-19T00:00:00.0;10265.3896;7405.2134;6095.6816;1309.5312;8386.4697;4127.0630;847.5582;3279.5051;1154.9783;0.9778
2020-04-19T00:00:00.0/2020-04-20T00:00:00.0;10252.1953;7454.9043;6204.0454;1250.8590;8589.2314;7000.0034;5409.1084;1590.8948;6922.7778;0.9882
2020-04-20T00:00:00.0/2020-04-21T00:00:00.0;10238.7314;7250.9092;5561.6982;1689.2108;7506.3838;2071.3235;68.8597;2002.4637;138.1389;0.9882
2020-04-21T00:00:00.0/2020-04-22T00:00:00.0;10225.0830;7310.5176;5696.4688;1614.0490;7767.1553;6660.5830;4618.9922;2041.5908;5501.9868;0.9878
2020-04-22T00:00:00.0/2020-04-23T00:00:00.0;10211.1514;7205.2339;5402.8374;1802.3965;7323.9077;3293.5640;1039.9443;2253.6196;1211.8489;0.9878
2020-04-23T00:00:00.0/2020-04-24T00:00:00.0;10196.9971;7160.1392;5338.9834;1821.1556;7181.2988;6660.5415;4425.3301;2235.2114;5520.6602;0.9878
2020-04-24T00:00:00.0/2020-04-25T00:00:00.0;10182.5879;7409.1465;6165.0332;1244.1133;8607.0820;6553.9658;4624.0894;1929.8765;5964.2847;0.9882
2020-04-25T00:00:00.0/2020-04-26T00:00:00.0;10168.1143;7189.6006;5486.6704;1702.9298;7445.7280;6494.0083;3818.5234;2675.4849;5008.9854;0.9878
2020-04-26T00:00:00.0/2020-04-27T00:00:00.0;10153.4180;7449.1069;6390.4644;1058.6426;8939.2979;7255.9727;6107.9434;1148.0293;7902.2598;0.9878
2020-04-27T00:00:00.0/2020-04-28T00:00:00.0;10138.5625;7436.2949;6282.7422;1153.5525;8805.4785;6686.0464;4413.1069;2272.9395;5877.5869;0.9878
2020-04-28T00:00:00.0/2020-04-29T00:00:00.0;10123.5645;7110.7251;5304.9443;1805.7810;7217.2964;6042.9712;3674.2461;2368.7251;4393.4624;0.9878
2020-04-29T00:00:00.0/2020-04-30T00:00:00.0;10108.4980;6979.2524;4946.1470;2033.1053;6632.2583;6807.1685;4578.0776;2229.0911;6027.0405;0.9875
2020-04-30T00:00:00.0/2020-05-01T00:00:00.0;10093.2842;7317.9741;6005.2412;1312.7330;8363.9375;5483.7778;2966.8723;2516.9058;4116.5493;0.9875
2020-05-01T00:00:00.0/2020-05-02T00:00:00.0;10077.9785;7294.3325;6019.6304;1274.7020;8437.8682;5829.4893;3238.8523;2590.6370;3957.2314;0.9875
2020-05-02T00:00:00.0/2020-05-03T00:00:00.0;10062.5967;7044.0674;5272.9673;1771.1001;7184.2065;3612.2383;1671.3929;1940.8453;2397.8418;0.9875
2020-05-03T00:00:00.0/2020-05-04T00:00:00.0;10047.1562;7461.0376;6637.5239;823.5139;9547.7188;6063.9463;4073.8267;1990.1198;5768.4619;0.9875
2020-05-04T00:00:00.0/2020-05-05T00:00:00.0;10031.6738;7387.1128;6400.7939;986.3187;9077.0723;7341.4209;6340.7935;1000.6271;8776.0273;0.9875
2020-05-05T00:00:00.0/2020-05-06T00:00:00.0;10016.2236;7119.8301;5581.9946;1537.8357;7714.9155;6000.4561;4300.8589;1699.5970;5356.4507;0.9872
2020-05-06T00:00:00.0/2020-05-07T00:00:00.0;10000.7207;7282.3013;6016.2422;1266.0590;8471.4102;6779.8179;5302.4385;1477.3798;6783.1836;0.9872
2020-05-07T00:00:00.0/2020-05-08T00:00:00.0;9985.2256;7195.1958;5824.6147;1370.5814;8189.5420;6828.5015;4792.3691;2036.1322;6687.1631;0.9872
2020-05-08T00:00:00.0/2020-05-09T00:00:00.0;9969.7549;7186.4365;5882.2085;1304.2281;8288.9463;5649.4482;3438.3337;2211.1145;4462.2871;0.9872
2020-05-09T00:00:00.0/2020-05-10T00:00:00.0;9954.3242;7119.7983;5630.5103;1489.2885;7892.3628;6494.0259;4617.6250;1876.4008;6025.0059;0.9872
2020-05-10T00:00:00.0/2020-05-11T00:00:00.0;9938.9512;7306.1855;6195.9219;1110.2637;8875.4111;6973.7036;5454.7920;1518.9117;7596.0562;0.9872
2020-05-11T00:00:00.0/2020-05-12T00:00:00.0;9923.6514;7206.3745;5853.0874;1353.2874;8310.3555;6480.9258;5109.4087;1371.5171;6676.3516;0.9819
2020-05-12T00:00:00.0/2020-05-13T00:00:00.0;9908.4414;7238.3364;5956.4102;1281.9265;8439.1270;6884.8560;4974.8652;1909.9907;6822.2822;0.9872
2020-05-13T00:00:00.0/2020-05-14T00:00:00.0;9893.3369;7172.5952;5802.3120;1370.2834;8191.0698;7062.9849;5562.6880;1500.2971;7623.8730;0.9872
2020-05-14T00:00:00.0/2020-05-15T00:00:00.0;9878.3555;6969.8862;5150.9541;1818.9320;7148.7798;6133.4707;3092.4116;3041.0593;4251.5815;0.9872
2020-05-15T00:00:00.0/2020-05-16T00:00:00.0;9863.5088;7045.3613;5409.0322;1636.3292;7556.8853;5748.6108;4128.4468;1620.1639;5378.7446;0.9872
2020-05-16T00:00:00.0/2020-05-17T00:00:00.0;9848.8662;7020.3047;5382.0454;1638.2588;7529.0391;6409.4609;4052.7393;2356.7217;5248.5088;0.9868
2020-05-17T00:00:00.0/2020-05-18T00:00:00.0;9834.3457;7232.4033;6147.2432;1085.1602;8824.0020;7037.2095;5707.9863;1329.2230;7570.5039;0.9868
2020-05-18T00:00:00.0/2020-05-19T00:00:00.0;9820.0088;7107.7148;5803.4668;1304.2483;8270.6104;5262.9575;2602.4417;2660.5161;3876.5522;0.9868
2020-05-19T00:00:00.0/2020-05-20T00:00:00.0;9805.8711;7058.3447;5617.4883;1440.8564;7945.5112;6954.1118;5349.3237;1604.7880;7447.3701;0.9868
2020-05-20T00:00:00.0/2020-05-21T00:00:00.0;9791.9463;7127.7778;5699.4458;1428.3317;8050.6533;6405.5508;4559.2842;1846.2666;6016.8115;0.9868
2020-05-21T00:00:00.0/2020-05-22T00:00:00.0;9778.3037;7168.0752;6000.5059;1167.5690;8609.3086;6045.4629;4406.3721;1639.0905;5867.2920;0.9865
2020-05-22T00:00:00.0/2020-05-23T00:00:00.0;9764.8164;7072.5522;5829.2109;1243.3411;8370.5049;1326.9083;22.6350;1304.2733;75.2308;0.9868
2020-05-23T00:00:00.0/2020-05-24T00:00:00.0;9751.6348;7086.6187;5819.4575;1267.1611;8328.6465;6860.7075;5161.9077;1698.7996;7500.8149;0.9816
2020-05-24T00:00:00.0/2020-05-25T00:00:00.0;9738.7246;7209.4438;6050.1362;1159.3076;8734.3682;6958.2427;5689.2339;1269.0088;7737.3677;0.9868
2020-05-25T00:00:00.0/2020-05-26T00:00:00.0;9726.0996;7237.3076;6028.4453;1208.8623;8645.3945;7237.3076;6028.4453;1208.8623;8645.3945;0.9868
2020-05-26T00:00:00.0/2020-05-27T00:00:00.0;9713.7725;6933.8145;5330.5215;1603.2933;7520.2480;6786.5566;4995.9663;1790.5906;6977.5195;0.9868
2020-05-27T00:00:00.0/2020-05-28T00:00:00.0;9701.7559;6898.7847;5281.2764;1617.5082;7460.5708;6830.4878;5215.3232;1615.1647;7202.9370;0.9868
2020-05-28T00:00:00.0/2020-05-29T00:00:00.0;9690.1162;7023.6382;5712.3433;1311.2953;8198.0869;6896.5820;5486.3799;1410.2021;7506.6133;0.9760
2020-05-29T00:00:00.0/2020-05-30T00:00:00.0;9678.7725;7000.2788;5678.9468;1321.3320;8133.9717;5867.3872;3699.9104;2167.4768;4727.1846;0.9865
2020-05-30T00:00:00.0/2020-05-31T00:00:00.0;9667.7754;6817.9141;5136.7275;1681.1864;7208.2588;5643.8745;3429.3623;2214.5120;4162.1675;0.9865
2020-05-31T00:00:00.0/2020-06-01T00:00:00.0;9657.1357;7067.2490;5914.3887;1152.8602;8527.6113;3546.3840;812.0412;2734.3428;1188.2975;0.9865
2020-06-01T00:00:00.0/2020-06-02T00:00:00.0;9646.8633;7030.5396;5665.0117;1365.5281;8118.1792;6961.1055;5533.2979;1427.8075;7912.4634;0.9865
2020-06-02T00:00:00.0/2020-06-03T00:00:00.0;9636.9697;6969.5088;5593.4238;1376.0852;7994.7944;6695.3223;4899.2188;1796.1034;6733.1304;0.9865
2020-06-03T00:00:00.0/2020-06-04T00:00:00.0;9627.4873;6449.7173;4109.8809;2339.8364;5616.3076;6172.7690;3863.6099;2309.1594;4960.0659;0.9865
2020-06-04T00:00:00.0/2020-06-05T00:00:00.0;9618.4072;6631.6045;4580.6558;2050.9487;6362.3062;5815.2104;3464.8049;2350.4058;4428.0903;0.9865
2020-06-05T00:00:00.0/2020-06-06T00:00:00.0;9609.7324;6864.1323;5305.9644;1558.1678;7548.4839;6623.0156;4963.6621;1659.3533;6599.5151;0.9865
2020-06-06T00:00:00.0/2020-06-07T00:00:00.0;9601.4717;6630.6470;4635.6724;1994.9745;6477.6392;5709.4458;3178.4680;2530.9775;4517.6133;0.9865
2020-06-07T00:00:00.0/2020-06-08T00:00:00.0;9593.6328;6748.7949;5025.2075;1723.5870;7099.9526;6006.2715;3520.6177;2485.6536;5018.8120;0.9865
2020-06-08T00:00:00.0/2020-06-09T00:00:00.0;9586.2852;6651.1865;4843.4219;1807.7645;6819.6636;5296.0703;2846.2881;2449.7822;3564.4163;0.9861
2020-06-09T00:00:00.0/2020-06-10T00:00:00.0;9579.2910;6498.4644;4459.2935;2039.1708;6221.6963;6242.2432;4162.8003;2079.4431;5647.2178;0.9865
2020-06-10T00:00:00.0/2020-06-11T00:00:00.0;9572.7939;6684.5762;5004.9907;1679.5853;7074.3062;4790.1963;2954.9524;1835.2438;3409.7290;0.9865
2020-06-11T00:00:00.0/2020-06-12T00:00:00.0;9566.7451;6603.9888;4673.1704;1930.8181;6558.8296;6095.4824;3495.1274;2600.3552;4652.5869;0.9865
2020-06-12T00:00:00.0/2020-06-13T00:00:00.0;9561.2012;6486.8647;4408.1689;2078.6953;6130.7314;6320.7271;4040.9119;2279.8154;5520.7539;0.9861
2020-06-13T00:00:00.0/2020-06-14T00:00:00.0;9556.0840;6627.9429;4780.6270;1847.3159;6736.1812;6506.2759;4482.9644;2023.3115;6228.6118;0.9861
2020-06-14T00:00:00.0/2020-06-15T00:00:00.0;9551.3838;6695.6826;4960.1699;1735.5127;7054.4053;6668.1821;4922.0864;1746.0957;6948.3853;0.9865
2020-06-15T00:00:00.0/2020-06-16T00:00:00.0;9547.2158;6751.4395;5264.4536;1486.9857;7498.9272;6203.2983;4426.1880;1777.1102;5851.9478;0.9865
2020-06-16T00:00:00.0/2020-06-17T00:00:00.0;9543.5176;6764.1333;5233.8989;1530.2349;7487.2378;6261.4248;4209.9365;2051.4880;5921.1006;0.9812
2020-06-17T00:00:00.0/2020-06-18T00:00:00.0;9540.3535;6568.1357;4641.7935;1926.3422;6556.0469;4634.8916;1966.9380;2667.9536;2692.3088;0.9861
2020-06-18T00:00:00.0/2020-06-19T00:00:00.0;9537.6240;6453.0522;4383.1372;2069.9150;6112.5078;6003.6514;3556.8997;2446.7517;4704.6670;0.9861
2020-06-19T00:00:00.0/2020-06-20T00:00:00.0;9535.3330;6352.5337;4151.3159;2201.2180;5733.8188;3435.3274;1070.0259;2365.3015;1734.5696;0.9865
2020-06-20T00:00:00.0/2020-06-21T00:00:00.0;9533.5791;6490.6440;4441.1870;2049.4568;6231.4019;2735.7771;354.0014;2381.7756;489.2190;0.9865
2020-06-21T00:00:00.0/2020-06-22T00:00:00.0;9532.3545;6083.3804;3498.8191;2584.5613;4757.1318;4966.4712;2493.3154;2473.1555;3063.9480;0.9861
2020-06-22T00:00:00.0/2020-06-23T00:00:00.0;9531.5771;6311.6357;3998.8677;2312.7678;5548.3276;5608.2095;3109.2495;2498.9597;4158.3252;0.9861
2020-06-23T00:00:00.0/2020-06-24T00:00:00.0;9531.2793;6330.1021;4057.1526;2272.9492;5604.2583;6031.4263;3745.2571;2286.1692;4820.7354;0.9861
2020-06-24T00:00:00.0/2020-06-25T00:00:00.0;9531.4287;6415.0825;4302.1343;2112.9482;5962.8940;5957.9512;3556.8535;2401.0979;4708.3818;0.9865
2020-06-25T00:00:00.0/2020-06-26T00:00:00.0;9532.1035;6821.9570;5435.0161;1386.9409;7822.2705;5676.7505;4338.8442;1337.9061;5254.8823;0.9865
2020-06-26T00:00:00.0/2020-06-27T00:00:00.0;9533.3066;6351.9189;4043.0540;2308.8647;5582.2847;5312.1431;2556.9341;2755.2092;3468.2036;0.9865
2020-06-27T00:00:00.0/2020-06-28T00:00:00.0;9534.9443;6767.7412;5146.7446;1620.9969;7356.4526;6506.0161;4588.8853;1917.1310;6365.0928;0.9865
2020-06-28T00:00:00.0/2020-06-29T00:00:00.0;9537.0078;6693.5991;4999.4883;1694.1111;7099.1128;5782.8540;4064.0959;1718.7579;5154.5220;0.9816
2020-06-29T00:00:00.0/2020-06-30T00:00:00.0;9539.5967;6673.9136;4854.2070;1819.7064;6829.6094;6072.2734;4074.8960;1997.3778;5418.1924;0.9868
2020-06-30T00:00:00.0/2020-07-01T00:00:00.0;9542.6445;6606.4287;4657.8335;1948.5951;6534.3149;5376.8833;3179.7439;2197.1392;4229.9614;0.9868
2020-07-01T00:00:00.0/2020-07-02T00:00:00.0;9546.1963;6280.4175;3856.2627;2424.1548;5275.7612;4438.2725;1641.7020;2796.5703;2025.8618;0.9861
2020-07-02T00:00:00.0/2020-07-03T00:00:00.0;9550.1641;6518.8257;4485.4961;2033.3297;6224.5078;5773.7900;3063.9932;2709.7969;3944.6040;0.9861
2020-07-03T00:00:00.0/2020-07-04T00:00:00.0;9554.5391;6344.3911;4080.9387;2263.4524;5584.8179;6316.9282;4030.4778;2286.4504;5487.6763;0.9865
2020-07-04T00:00:00.0/2020-07-05T00:00:00.0;9559.4062;6463.2617;4347.6938;2115.5679;6012.6494;5743.4316;3426.4121;2317.0193;4596.1099;0.9865
2020-07-05T00:00:00.0/2020-07-06T00:00:00.0;9564.7051;6154.0757;3622.2495;2531.8259;4910.5078;5855.2842;3129.8865;2725.3975;4249.7397;0.9865
2020-07-06T00:00:00.0/2020-07-07T00:00:00.0;9570.4287;6119.4546;3496.3733;2623.0815;4745.4238;1768.3192;52.9923;1715.3270;59.0628;0.9865
2020-07-07T00:00:00.0/2020-07-08T00:00:00.0;9576.5693;6123.0303;3414.4304;2708.5999;4680.2310;3755.0557;1487.8594;2267.1963;2019.4773;0.9865
2020-07-08T00:00:00.0/2020-07-09T00:00:00.0;9583.1270;6213.6758;3805.9631;2407.7129;5166.9956;2992.8062;473.5192;2519.2869;657.3537;0.9865
2020-07-09T00:00:00.0/2020-07-10T00:00:00.0;9590.1035;6608.9819;4837.8018;1771.1798;6753.5015;5623.0723;2877.9229;2745.1494;3856.0574;0.9865
2020-07-10T00:00:00.0/2020-07-11T00:00:00.0;9597.4707;6662.0825;4876.9580;1785.1245;6865.4717;6016.0757;3925.0972;2090.9783;5442.0503;0.9865
2020-07-11T00:00:00.0/2020-07-12T00:00:00.0;9605.2197;6774.6284;5078.9570;1695.6713;7168.6650;5578.9224;3287.8328;2291.0896;4317.3857;0.9865
2020-07-12T00:00:00.0/2020-07-13T00:00:00.0;9613.3428;6504.8311;4358.1499;2146.6816;6029.1904;6453.2969;4308.6509;2144.6460;5832.8696;0.9865
2020-07-13T00:00:00.0/2020-07-14T00:00:00.0;9621.8271;6749.6685;5026.1626;1723.5057;7065.5317;6212.6191;4300.9160;1911.7032;5512.4717;0.9865
2020-07-14T00:00:00.0/2020-07-15T00:00:00.0;9630.6611;6507.5815;4399.3608;2108.2207;6033.5098;5650.6724;3004.9343;2645.7380;4051.8940;0.9865
2020-07-15T00:00:00.0/2020-07-16T00:00:00.0;9639.8057;6397.1865;4097.6250;2299.5613;5615.9966;5046.9995;2273.9841;2773.0151;2795.0376;0.9868
2020-07-16T00:00:00.0/2020-07-17T00:00:00.0;9649.3262;6361.7598;3969.4951;2392.2649;5406.3286;4462.9595;1614.4873;2848.4722;1888.2367;0.9868
2020-07-17T00:00:00.0/2020-07-18T00:00:00.0;9659.1650;6504.5210;4329.5137;2175.0071;5958.7969;6002.9609;3269.3950;2733.5659;4629.1738;0.9868
2020-07-18T00:00:00.0/2020-07-19T00:00:00.0;9669.3105;6520.5493;4408.6226;2111.9268;6054.9673;3213.2144;862.5217;2350.6926;1498.1785;0.9868
2020-07-19T00:00:00.0/2020-07-20T00:00:00.0;9679.7490;6690.5195;4845.9009;1844.6189;6685.6470;5710.9692;2614.7048;3096.2644;3795.4058;0.9868
2020-07-20T00:00:00.0/2020-07-21T00:00:00.0;9690.4697;6501.3047;4311.6313;2189.6731;5879.6670;6369.2583;3987.7810;2381.4775;5429.8057;0.9868
2020-07-21T00:00:00.0/2020-07-22T00:00:00.0;9701.4590;5944.2085;3073.9912;2870.2173;4070.5974;4702.0181;2050.9709;2651.0471;2358.2217;0.9868
2020-07-22T00:00:00.0/2020-07-23T00:00:00.0;9712.7021;6478.6074;4223.7588;2254.8489;5695.9258;2023.5693;61.9732;1961.5962;95.3696;0.9868
2020-07-23T00:00:00.0/2020-07-24T00:00:00.0;9724.1875;6324.3179;3684.2385;2640.0793;4934.7100;4594.9917;1397.0966;3197.8953;2105.6582;0.9868
2020-07-24T00:00:00.0/2020-07-25T00:00:00.0;9735.8564;6650.2119;4539.9761;2110.2358;6194.6997;4742.0361;2231.0303;2511.0059;2698.4641;0.9872
2020-07-25T00:00:00.0/2020-07-26T00:00:00.0;9747.7881;6386.6245;3962.4397;2424.1846;5347.3242;3693.5754;1314.6882;2378.8872;1655.3193;0.9872
2020-07-26T00:00:00.0/2020-07-27T00:00:00.0;9759.9189;5830.0542;2984.8303;2845.2236;3881.2603;3137.9355;919.6077;2218.3279;1173.8015;0.9872
2020-07-27T00:00:00.0/2020-07-28T00:00:00.0;9772.2334;6119.1836;3367.7090;2751.4749;4461.6421;3465.0945;1181.5571;2283.5374;1481.5583;0.9872
2020-07-28T00:00:00.0/2020-07-29T00:00:00.0;9784.7178;6188.3906;3501.2874;2687.1035;4646.0469;1482.1273;10.4184;1471.7090;14.7289;0.9872
2020-07-29T00:00:00.0/2020-07-30T00:00:00.0;9797.3574;6016.8711;3233.2935;2783.5779;4228.6982;5832.8213;3130.8296;2701.9917;3979.1021;0.9872
2020-07-30T00:00:00.0/2020-07-31T00:00:00.0;9810.1357;6109.2061;3436.1296;2673.0762;4516.6401;5487.0840;2776.7161;2710.3679;3386.3457;0.9872
2020-07-31T00:00:00.0/2020-08-01T00:00:00.0;9823.0400;6696.6821;4693.0249;2003.6573;6365.7222;6372.9990;4287.2158;2085.7832;5484.6387;0.9872
2020-08-01T00:00:00.0/2020-08-02T00:00:00.0;9836.0537;6894.5269;5177.2588;1717.2682;7091.6333;6751.3848;4982.8633;1768.5215;6572.0444;0.9872
2020-08-02T00:00:00.0/2020-08-03T00:00:00.0;9849.1631;6737.6421;4707.7427;2029.8990;6385.4517;6458.8657;4485.9131;1972.9525;5697.4341;0.9872
2020-08-03T00:00:00.0/2020-08-04T00:00:00.0;9862.3115;6788.6196;4774.6895;2013.9301;6497.8638;4382.4980;2290.2153;2092.2827;3062.9019;0.9875
2020-08-04T00:00:00.0/2020-08-05T00:00:00.0;9875.5771;6770.0083;4666.8618;2103.1462;6319.8271;4884.1147;2197.9727;2686.1418;3016.2034;0.9875
2020-08-05T00:00:00.0/2020-08-06T00:00:00.0;9888.8926;6407.0176;3803.6975;2603.3203;5031.3594;5496.7271;2788.0613;2708.6658;3452.2925;0.9875
2020-08-06T00:00:00.0/2020-08-07T00:00:00.0;9902.2432;6610.5977;4277.3862;2333.2114;5712.9648;6279.7290;3728.6433;2551.0854;4811.4595;0.9875
2020-08-07T00:00:00.0/2020-08-08T00:00:00.0;9915.6602;6989.7500;5356.5576;1633.1920;7345.7520;6526.2842;4148.7939;2377.4902;5330.3462;0.9872
2020-08-08T00:00:00.0/2020-08-09T00:00:00.0;9929.0391;7139.8130;5746.8047;1393.0084;8048.1104;5446.7900;2871.6643;2575.1255;3244.9844;0.9872
2020-08-09T00:00:00.0/2020-08-10T00:00:00.0;9942.3730;6614.9971;4357.0127;2257.9841;5798.8530;3674.4705;1102.2145;2572.2561;1334.3353;0.9878
2020-08-10T00:00:00.0/2020-08-11T00:00:00.0;9955.7314;6322.8335;3548.9099;2773.9236;4642.1226;4023.9758;1706.3116;2317.6643;2067.2505;0.9878
2020-08-11T00:00:00.0/2020-08-12T00:00:00.0;9969.0488;6956.4790;5020.6890;1935.7898;6825.1699;6808.1943;4893.8076;1914.3865;6407.3257;0.9878
2020-08-12T00:00:00.0/2020-08-13T00:00:00.0;9982.3086;7015.1230;5186.1890;1828.9340;7056.9512;6749.9077;4669.4673;2080.4407;5951.5566;0.9878
2020-08-13T00:00:00.0/2020-08-14T00:00:00.0;9995.4521;7222.2334;5909.1973;1313.0358;8151.4199;6722.6460;4766.5918;1956.0542;6520.8271;0.9878
2020-08-14T00:00:00.0/2020-08-15T00:00:00.0;10008.5723;7244.6377;5947.7402;1296.8977;8256.5264;6973.2378;5133.8374;1839.4003;7133.7100;0.9878
2020-08-15T00:00:00.0/2020-08-16T00:00:00.0;10021.5889;7199.1733;5783.1958;1415.9775;7982.7817;6524.9478;4206.7661;2318.1821;5224.9907;0.9878
2020-08-16T00:00:00.0/2020-08-17T00:00:00.0;10034.4854;6852.6143;4788.0142;2064.5999;6378.1841;4783.9131;2670.3645;2113.5483;2945.0471;0.9878
2020-08-17T00:00:00.0/2020-08-18T00:00:00.0;10047.2725;6540.3662;4018.8640;2521.5024;5287.9844;5752.7690;2944.9854;2807.7837;3563.7393;0.9878
2020-08-18T00:00:00.0/2020-08-19T00:00:00.0;10059.9258;6531.0337;3934.4556;2596.5779;5204.1392;4491.3438;1207.7178;3283.6260;1571.3054;0.9878
