# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2021-01-01T00:00:00.0
# Date end (ISO 8601): 2022-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 2.7333
# Longitude (positive East, ISO 19115): 31.4000
# Altitude (m): 649.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2024-06-26
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2021-01-14T00:00:00.0/2021-01-15T00:00:00.0;9721.0020;6276.9258;3913.7666;2363.1594;5454.5308;5418.6992;2660.4949;2758.2041;3638.4812;0.9819
2021-01-15T00:00:00.0/2021-01-16T00:00:00.0;9734.5908;6055.9634;3489.3704;2566.5933;4796.8545;3231.9685;1083.4038;2148.5647;1652.2637;0.9823
2021-01-16T00:00:00.0/2021-01-17T00:00:00.0;9748.6289;5909.4121;3149.6128;2759.7991;4350.8530;5286.3779;2311.7439;2974.6340;3088.7590;0.9819
2021-01-17T00:00:00.0/2021-01-18T00:00:00.0;9762.9375;6243.8032;3775.1450;2468.6580;5273.1919;6173.4023;3678.5479;2494.8542;5094.8989;0.9819
2021-01-18T00:00:00.0/2021-01-19T00:00:00.0;9777.5234;5583.2803;2582.5034;3000.7769;3602.0703;5461.1636;2412.2856;3048.8777;3364.2588;0.9819
2021-01-19T00:00:00.0/2021-01-20T00:00:00.0;9792.4043;6029.4766;3345.3323;2684.1440;4633.4395;5910.9683;3141.1479;2769.8203;4308.0850;0.9819
2021-01-20T00:00:00.0/2021-01-21T00:00:00.0;9807.5488;6492.3179;4196.9854;2295.3328;5945.5361;5403.6685;1923.8745;3479.7942;2737.2817;0.9663
2021-01-21T00:00:00.0/2021-01-22T00:00:00.0;9822.9141;6542.9644;4262.2539;2280.7104;6054.1260;6281.7061;3595.3416;2686.3647;5132.1060;0.9819
2021-01-22T00:00:00.0/2021-01-23T00:00:00.0;9838.5498;6488.8643;4175.5894;2313.2749;5785.6636;5947.2568;3315.5505;2631.7061;4412.3281;0.9351
2021-01-23T00:00:00.0/2021-01-24T00:00:00.0;9854.2920;6979.6616;5336.8486;1642.8131;7655.5942;5047.8369;2166.1499;2881.6868;3268.8354;0.9823
2021-01-24T00:00:00.0/2021-01-25T00:00:00.0;9870.2588;7000.4004;5230.4370;1769.9630;7526.5044;6528.8872;4341.5171;2187.3701;6002.7812;0.9823
2021-01-25T00:00:00.0/2021-01-26T00:00:00.0;9886.4248;7046.1099;5411.0728;1635.0372;7766.5708;6548.5571;4233.0176;2315.5393;5911.3848;0.9816
2021-01-26T00:00:00.0/2021-01-27T00:00:00.0;9902.6875;7032.5244;5342.4580;1690.0660;7527.8926;6761.9873;4820.7217;1941.2653;6724.1133;0.9816
2021-01-27T00:00:00.0/2021-01-28T00:00:00.0;9919.0566;7164.5229;5637.6304;1526.8926;8099.3657;7029.3003;5301.3726;1727.9274;7694.4146;0.9816
2021-01-28T00:00:00.0/2021-01-29T00:00:00.0;9935.5107;7214.8994;5682.9844;1531.9149;8122.1045;7008.2637;5188.0776;1820.1859;7461.8877;0.9816
2021-01-29T00:00:00.0/2021-01-30T00:00:00.0;9952.0410;6916.7314;5064.0723;1852.6593;7002.2222;6585.6675;4711.3394;1874.3280;6259.4907;0.9816
2021-01-30T00:00:00.0/2021-01-31T00:00:00.0;9968.6426;7076.7856;5372.8340;1703.9517;7451.2412;6983.4409;5316.0537;1667.3870;7203.6953;0.9816
2021-01-31T00:00:00.0/2021-02-01T00:00:00.0;9985.2695;6807.2290;4784.6567;2022.5721;6534.7788;6407.7197;3822.9023;2584.8174;5344.0005;0.9816
2021-02-01T00:00:00.0/2021-02-02T00:00:00.0;10001.9023;7213.6611;5606.2607;1607.4005;7811.3887;6906.9502;4854.8672;2052.0833;6655.3999;0.9868
2021-02-02T00:00:00.0/2021-02-03T00:00:00.0;10018.5215;7200.4932;5615.5620;1584.9310;7882.2739;6526.8071;3827.4084;2699.3987;5561.0571;0.9868
2021-02-03T00:00:00.0/2021-02-04T00:00:00.0;10035.1582;6983.1748;5093.7891;1889.3859;7191.2817;6917.9160;4989.2402;1928.6758;6994.6079;0.9865
2021-02-04T00:00:00.0/2021-02-05T00:00:00.0;10051.7080;7016.9307;5246.4883;1770.4424;7232.9741;7016.9307;5246.4883;1770.4424;7232.9741;0.9812
2021-02-05T00:00:00.0/2021-02-06T00:00:00.0;10068.1836;6222.2207;3504.5928;2717.6277;4587.1396;6029.8730;3350.5698;2679.3032;4255.6309;0.9865
2021-02-06T00:00:00.0/2021-02-07T00:00:00.0;10084.5664;6624.3335;4191.4370;2432.8965;5642.1353;6446.0518;3794.1821;2651.8696;5123.5200;0.9865
2021-02-07T00:00:00.0/2021-02-08T00:00:00.0;10100.8369;6719.0293;4375.2158;2343.8135;5955.7021;6552.6147;3972.1904;2580.4243;5462.3638;0.9865
2021-02-08T00:00:00.0/2021-02-09T00:00:00.0;10116.9766;6501.4434;3975.2183;2526.2251;5351.7661;6210.6938;3361.7163;2848.9775;4588.3320;0.9865
2021-02-09T00:00:00.0/2021-02-10T00:00:00.0;10132.9629;6483.7803;3880.4624;2603.3181;5286.1748;6420.6821;3731.5984;2689.0835;5123.6035;0.9865
2021-02-10T00:00:00.0/2021-02-11T00:00:00.0;10148.7812;6470.8687;3845.8069;2625.0615;5221.8491;6405.6587;3722.2034;2683.4556;5050.9541;0.9865
2021-02-11T00:00:00.0/2021-02-12T00:00:00.0;10164.4102;6485.8340;3882.9121;2602.9216;5204.2646;5401.1694;1804.4498;3596.7195;2442.3311;0.9865
2021-02-12T00:00:00.0/2021-02-13T00:00:00.0;10179.8311;6465.8584;3840.4644;2625.3943;5177.0513;6331.6606;3569.9548;2761.7061;4779.2744;0.9760
2021-02-13T00:00:00.0/2021-02-14T00:00:00.0;10195.0771;6467.3237;3818.3147;2649.0090;5102.6128;5196.2026;1712.4396;3483.7629;2252.2524;0.9861
2021-02-14T00:00:00.0/2021-02-15T00:00:00.0;10210.0312;6652.4956;4127.1479;2525.3477;5509.6313;6186.6670;3621.2070;2565.4597;4614.4829;0.9809
2021-02-15T00:00:00.0/2021-02-16T00:00:00.0;10224.7754;6894.3472;4532.1162;2362.2312;6089.1211;6029.4233;3580.2705;2449.1528;4754.4663;0.9858
2021-02-16T00:00:00.0/2021-02-17T00:00:00.0;10239.1982;7048.0830;4860.6040;2187.4788;6580.8560;4678.8809;1126.1416;3552.7393;1688.4733;0.9858
2021-02-17T00:00:00.0/2021-02-18T00:00:00.0;10253.3252;6947.8872;4546.5527;2401.3342;6056.7085;5895.4839;2979.9922;2915.4915;3499.2092;0.9701
2021-02-18T00:00:00.0/2021-02-19T00:00:00.0;10267.1396;6672.2378;3965.1453;2707.0923;5173.7490;6132.3193;2865.3149;3267.0046;3591.5227;0.9858
2021-02-19T00:00:00.0/2021-02-20T00:00:00.0;10280.6260;7003.4912;4613.6392;2389.8521;6109.5898;5548.1011;1502.9807;4045.1204;2078.4736;0.9858
2021-02-20T00:00:00.0/2021-02-21T00:00:00.0;10293.7188;6971.3931;4502.3120;2469.0815;5940.7070;6625.3271;3732.9585;2892.3684;4982.4634;0.9861
2021-02-21T00:00:00.0/2021-02-22T00:00:00.0;10306.5068;6806.3413;4192.0161;2614.3254;5517.8960;6445.1953;3403.4341;3041.7612;4431.1011;0.9861
2021-02-22T00:00:00.0/2021-02-23T00:00:00.0;10318.9863;6885.1816;4435.9468;2449.2346;5797.2505;6661.6318;4047.3911;2614.2407;5102.9971;0.9858
2021-02-23T00:00:00.0/2021-02-24T00:00:00.0;10331.0352;5985.4014;2703.6453;3281.7563;3473.5149;3940.9849;1080.8943;2860.0908;1374.8695;0.9858
2021-02-24T00:00:00.0/2021-02-25T00:00:00.0;10342.6855;6712.0059;4064.2507;2647.7551;5444.4873;5233.0215;1782.3335;3450.6880;2442.8374;0.9858
2021-02-25T00:00:00.0/2021-02-26T00:00:00.0;10353.9238;6976.2861;4563.0176;2413.2688;6028.9609;4633.4453;1194.0024;3439.4426;1452.2441;0.9858
2021-02-26T00:00:00.0/2021-02-27T00:00:00.0;10364.7920;7104.8364;4769.3584;2335.4778;6512.6929;7070.3838;4678.5200;2391.8638;6416.2422;0.9854
2021-02-27T00:00:00.0/2021-02-28T00:00:00.0;10375.1943;7222.4297;5096.2397;2126.1899;6799.0615;7070.0718;4744.6211;2325.4507;6394.5698;0.9854
2021-02-28T00:00:00.0/2021-03-01T00:00:00.0;10385.1504;7295.2085;5267.5640;2027.6448;7234.4185;7215.6938;5108.6738;2107.0195;6995.0459;0.9802
2021-03-01T00:00:00.0/2021-03-02T00:00:00.0;10394.6494;7377.6069;5424.7617;1952.8451;7493.1440;7369.5225;5412.9727;1956.5497;7386.2695;0.9698
2021-03-02T00:00:00.0/2021-03-03T00:00:00.0;10403.7393;7480.7666;5816.7256;1664.0410;7960.8442;7174.3696;5168.4619;2005.9075;6976.7144;0.9799
2021-03-03T00:00:00.0/2021-03-04T00:00:00.0;10412.2754;7434.7627;5674.4028;1760.3599;7521.9019;6462.3618;3760.8801;2701.4817;4794.2344;0.9802
2021-03-04T00:00:00.0/2021-03-05T00:00:00.0;10420.3867;6857.4883;4223.7329;2633.7554;5465.3193;6177.2734;2925.1208;3252.1526;3603.4980;0.9802
2021-03-05T00:00:00.0/2021-03-06T00:00:00.0;10428.0039;6972.7163;4371.1196;2601.5969;5755.0015;6822.5986;4110.1587;2712.4399;5399.0054;0.9750
2021-03-06T00:00:00.0/2021-03-07T00:00:00.0;10435.1953;7362.3311;5361.5811;2000.7500;7328.2339;6711.1997;4069.8047;2641.3950;5008.1387;0.9851
2021-03-07T00:00:00.0/2021-03-08T00:00:00.0;10441.8320;7306.6611;5231.3530;2075.3081;6946.5137;5953.8823;3401.3130;2552.5691;4587.4575;0.9851
2021-03-08T00:00:00.0/2021-03-09T00:00:00.0;10447.9541;6901.7339;4251.5112;2650.2227;5531.6914;5159.1587;2321.9888;2837.1699;3501.9434;0.9851
2021-03-09T00:00:00.0/2021-03-10T00:00:00.0;10453.5742;6599.1416;3571.4041;3027.7373;4646.7031;6564.8838;3513.6133;3051.2705;4568.6348;0.9799
2021-03-10T00:00:00.0/2021-03-11T00:00:00.0;10458.6973;7516.2920;5689.4600;1826.8318;7780.6885;7416.3618;5432.6191;1983.7423;7499.7764;0.9747
2021-03-11T00:00:00.0/2021-03-12T00:00:00.0;10463.2871;7774.6372;6315.2993;1459.3379;8700.1504;7645.2930;5998.0210;1647.2719;8312.5137;0.9851
2021-03-12T00:00:00.0/2021-03-13T00:00:00.0;10467.4111;7902.5044;6652.5283;1249.9761;9178.0146;7538.6953;5602.0991;1936.5959;7597.6064;0.9847
2021-03-13T00:00:00.0/2021-03-14T00:00:00.0;10470.9580;7708.7520;6188.7476;1520.0043;8286.0723;7517.0977;5617.4961;1899.6016;7498.2109;0.9847
2021-03-14T00:00:00.0/2021-03-15T00:00:00.0;10473.9609;7518.2539;5765.3193;1752.9344;7671.0522;6682.5815;4502.2202;2180.3611;6215.8091;0.9743
2021-03-15T00:00:00.0/2021-03-16T00:00:00.0;10476.4590;7071.2798;4551.7661;2519.5139;5877.3994;4752.4556;1528.6149;3223.8408;1878.9596;0.9903
2021-03-16T00:00:00.0/2021-03-17T00:00:00.0;10478.4238;7057.2695;4431.9160;2625.3538;5843.9824;5724.4629;3016.2649;2708.1978;3818.2463;0.9903
2021-03-17T00:00:00.0/2021-03-18T00:00:00.0;10479.8389;7441.1758;5583.5566;1857.6193;7388.5439;3978.5701;1636.2787;2342.2915;2149.5955;0.9903
2021-03-18T00:00:00.0/2021-03-19T00:00:00.0;10480.7881;7634.3447;6145.2227;1489.1221;8316.2861;7351.8569;5477.5195;1874.3374;6952.8574;0.9899
2021-03-19T00:00:00.0/2021-03-20T00:00:00.0;10481.0908;7614.3857;6104.7808;1509.6047;8253.3359;6545.2666;4596.9829;1948.2834;5623.2881;0.9899
2021-03-20T00:00:00.0/2021-03-21T00:00:00.0;10480.9727;7704.6875;6433.1860;1271.5015;8922.9570;7227.3818;5536.6367;1690.7454;7559.8730;0.9896
2021-03-21T00:00:00.0/2021-03-22T00:00:00.0;10480.2871;7679.7500;6303.4922;1376.2579;8715.2070;5842.1772;2465.6663;3376.5110;3037.7996;0.9896
2021-03-22T00:00:00.0/2021-03-23T00:00:00.0;10479.0557;7642.0864;6102.9951;1539.0912;8256.0752;7108.3203;4593.6016;2514.7190;5990.0093;0.9896
2021-03-23T00:00:00.0/2021-03-24T00:00:00.0;10477.3496;7568.5142;5919.2324;1649.2816;7948.2798;7135.0293;4819.0127;2316.0168;6482.0234;0.9892
2021-03-24T00:00:00.0/2021-03-25T00:00:00.0;10475.0361;7756.2134;6344.3613;1411.8519;8681.0244;6551.7964;3130.1128;3421.6833;4225.6675;0.9896
2021-03-25T00:00:00.0/2021-03-26T00:00:00.0;10472.2451;7728.2979;6258.2891;1470.0089;8566.7617;7701.7700;6220.6758;1481.0940;8381.9619;0.9896
2021-03-26T00:00:00.0/2021-03-27T00:00:00.0;10469.0039;7412.1729;5510.6626;1901.5098;7242.4790;6156.1543;3716.6987;2439.4556;4157.1494;0.9892
2021-03-27T00:00:00.0/2021-03-28T00:00:00.0;10465.1914;7465.2622;5745.3364;1719.9257;7567.4404;5763.8623;2363.1174;3400.7449;3310.9956;0.9892
2021-03-28T00:00:00.0/2021-03-29T00:00:00.0;10460.8701;7184.0913;4886.7920;2297.2993;6527.9531;6757.7563;3860.7844;2896.9719;5361.8691;0.9788
2021-03-29T00:00:00.0/2021-03-30T00:00:00.0;10456.0801;7191.9038;4876.6094;2315.2942;6473.4077;6422.3027;3015.9678;3406.3350;4151.6714;0.9892
2021-03-30T00:00:00.0/2021-03-31T00:00:00.0;10450.7803;7025.9229;4367.0278;2658.8950;5571.9541;4025.1399;1219.9585;2805.1814;1775.4065;0.9892
2021-03-31T00:00:00.0/2021-04-01T00:00:00.0;10445.0479;7189.3291;4839.8569;2349.4722;6213.5654;5458.0098;2640.8547;2817.1548;3303.2026;0.9889
2021-04-01T00:00:00.0/2021-04-02T00:00:00.0;10438.7861;7283.1768;4962.1455;2321.0312;6722.0854;7237.3984;4883.8647;2353.5334;6566.9771;0.9889
2021-04-02T00:00:00.0/2021-04-03T00:00:00.0;10432.0059;7537.7124;5843.9800;1693.7325;7847.1807;5989.5845;4009.7439;1979.8406;4659.3794;0.9684
2021-04-03T00:00:00.0/2021-04-04T00:00:00.0;10424.8809;7506.2188;5735.5044;1770.7145;7862.1997;6781.0669;4809.8711;1971.1960;6494.2866;0.9889
2021-04-04T00:00:00.0/2021-04-05T00:00:00.0;10417.2402;7381.6660;5400.7363;1980.9297;7320.6577;6052.5562;3656.3313;2396.2251;4342.6001;0.9889
2021-04-05T00:00:00.0/2021-04-06T00:00:00.0;10409.1934;7433.3643;5586.5449;1846.8190;7630.7417;6791.4160;4642.1313;2149.2849;5745.1768;0.9781
2021-04-06T00:00:00.0/2021-04-07T00:00:00.0;10400.6299;7508.8003;5951.3594;1557.4408;8172.4438;5999.1108;4021.9478;1977.1631;4974.0845;0.9889
2021-04-07T00:00:00.0/2021-04-08T00:00:00.0;10391.6914;7551.8477;6011.7397;1540.1082;8278.4766;6989.0195;5024.2354;1964.7844;6266.7251;0.9889
2021-04-08T00:00:00.0/2021-04-09T00:00:00.0;10382.3818;7594.1045;6127.0366;1467.0681;8409.5029;7179.0098;4965.3052;2213.7046;7027.7822;0.9885
2021-04-09T00:00:00.0/2021-04-10T00:00:00.0;10372.6279;7509.4531;5904.0796;1605.3734;7986.1680;7279.2881;5366.3335;1912.9545;6959.1099;0.9885
2021-04-10T00:00:00.0/2021-04-11T00:00:00.0;10362.4648;7318.0366;5405.1050;1912.9318;7220.1938;6838.0435;4266.3540;2571.6895;5498.7437;0.9885
2021-04-11T00:00:00.0/2021-04-12T00:00:00.0;10351.9219;7454.3945;5859.0781;1595.3163;7939.2734;6169.9360;4489.8027;1680.1335;5472.6699;0.9885
2021-04-12T00:00:00.0/2021-04-13T00:00:00.0;10341.0303;7429.7671;5819.6035;1610.1637;7870.1333;6189.3833;2620.7441;3568.6389;3513.6973;0.9885
2021-04-13T00:00:00.0/2021-04-14T00:00:00.0;10329.7686;7498.3970;6120.5498;1377.8474;8347.6152;6106.5654;3267.3545;2839.2109;4529.0381;0.9885
2021-04-14T00:00:00.0/2021-04-15T00:00:00.0;10318.2070;7572.2134;6133.9692;1438.2439;8509.4834;7246.8916;5435.5659;1811.3260;7488.2427;0.9882
2021-04-15T00:00:00.0/2021-04-16T00:00:00.0;10306.2734;7569.0513;6270.0503;1299.0011;8733.3867;6437.7793;4119.2886;2318.4905;5347.9868;0.9882
2021-04-16T00:00:00.0/2021-04-17T00:00:00.0;10294.0098;7435.8584;5841.6191;1594.2394;7936.4097;6191.3979;4121.3926;2070.0056;5256.8096;0.9882
2021-04-17T00:00:00.0/2021-04-18T00:00:00.0;10281.4375;7481.2944;5998.1909;1483.1035;8386.7578;7440.1387;5910.9824;1529.1565;8190.7876;0.9726
2021-04-18T00:00:00.0/2021-04-19T00:00:00.0;10268.5986;7415.9976;5938.5557;1477.4421;7976.7109;7314.2432;5670.6724;1643.5707;7484.9868;0.9830
2021-04-19T00:00:00.0/2021-04-20T00:00:00.0;10255.4727;7409.3779;5815.5132;1593.8647;8005.4355;4798.6685;2112.0901;2686.5781;3421.9348;0.9882
2021-04-20T00:00:00.0/2021-04-21T00:00:00.0;10242.0742;7339.8906;5357.4448;1982.4458;7369.5708;6516.3003;4323.3433;2192.9568;5187.7988;0.9882
2021-04-21T00:00:00.0/2021-04-22T00:00:00.0;10228.4824;7312.8457;5491.6138;1821.2323;7427.2544;3277.2134;281.5656;2995.6477;361.4339;0.9878
2021-04-22T00:00:00.0/2021-04-23T00:00:00.0;10214.6104;7260.8569;5227.5518;2033.3053;7086.2837;4864.7559;1967.3485;2897.4075;2376.3835;0.9878
2021-04-23T00:00:00.0/2021-04-24T00:00:00.0;10200.5127;7402.2329;5916.0586;1486.1743;8111.2690;6721.7061;4608.2651;2113.4412;6307.2622;0.9878
2021-04-24T00:00:00.0/2021-04-25T00:00:00.0;10186.2041;7344.6455;5751.0117;1593.6339;7849.6982;6508.3735;4178.9897;2329.3835;5441.2832;0.9878
2021-04-25T00:00:00.0/2021-04-26T00:00:00.0;10171.7275;7253.6538;5564.8574;1688.7961;7583.8389;3629.8914;655.2142;2974.6770;838.0755;0.9878
2021-04-26T00:00:00.0/2021-04-27T00:00:00.0;10157.0781;7221.7432;5550.6094;1671.1338;7615.4966;7077.0640;5316.3374;1760.7266;6996.8525;0.9878
2021-04-27T00:00:00.0/2021-04-28T00:00:00.0;10142.2646;7379.8071;6152.8667;1226.9402;8730.0498;7366.4292;6111.6006;1254.8290;8670.7207;0.9878
2021-04-28T00:00:00.0/2021-04-29T00:00:00.0;10127.3047;7409.9468;6267.0356;1142.9109;8832.7168;7301.8027;5999.2783;1302.5240;8257.6807;0.9774
2021-04-29T00:00:00.0/2021-04-30T00:00:00.0;10112.2666;7281.1265;5751.3481;1529.7784;7957.5322;6977.7451;5110.5874;1867.1576;6428.0093;0.9823
2021-04-30T00:00:00.0/2021-05-01T00:00:00.0;10097.0811;7309.2275;5936.7524;1372.4750;8197.2822;4265.0435;1718.3403;2546.7031;2779.8706;0.9875
2021-05-01T00:00:00.0/2021-05-02T00:00:00.0;10081.7969;7334.4565;5953.5161;1380.9404;8349.7471;7234.1509;5595.5605;1638.5901;7873.8252;0.9823
2021-05-02T00:00:00.0/2021-05-03T00:00:00.0;10066.4316;7153.1445;5389.5586;1763.5859;7420.0933;6785.8535;4825.6787;1960.1748;5982.2686;0.9875
2021-05-03T00:00:00.0/2021-05-04T00:00:00.0;10051.0020;7112.6128;5420.8359;1691.7766;7351.6636;5113.1914;2719.2983;2393.8928;3435.8398;0.9875
2021-05-04T00:00:00.0/2021-05-05T00:00:00.0;10035.5244;7161.3447;5625.9253;1535.4193;7819.9336;7055.3340;5408.2065;1647.1274;7224.3726;0.9875
2021-05-05T00:00:00.0/2021-05-06T00:00:00.0;10020.0723;7048.5098;5472.2866;1576.2229;7458.6694;5771.3457;3557.8225;2213.5229;4570.6406;0.9872
2021-05-06T00:00:00.0/2021-05-07T00:00:00.0;10004.5635;6931.9888;5056.0830;1875.9056;7017.0859;5653.1587;3007.7646;2645.3940;4269.3804;0.9872
2021-05-07T00:00:00.0/2021-05-08T00:00:00.0;9989.0566;7174.8325;5874.3066;1300.5256;8261.8232;6048.9883;4200.8726;1848.1158;5428.2388;0.9872
2021-05-08T00:00:00.0/2021-05-09T00:00:00.0;9973.5693;7178.7671;5912.4126;1266.3545;8210.6152;4191.4780;1693.2908;2498.1870;1958.4116;0.9872
2021-05-09T00:00:00.0/2021-05-10T00:00:00.0;9958.1182;7180.0645;5954.8857;1225.1786;8364.7051;3989.3469;1072.1282;2917.2188;1291.2524;0.9872
