MEASURE_DATE,MEASURE_VALUE,SITE_COUNTRY,SITE_LATITUDE,SITE_LONGITUDE,location
2019-05-28,4589.5,Kenya,-0.469974,35.181874,Location3
2019-05-29,6477.25,Kenya,-0.469974,35.181874,Location3
2019-05-30,4090.75,Kenya,-0.469974,35.181874,Location3
2019-05-31,5965.75,Kenya,-0.469974,35.181874,Location3
2019-06-01,3729.5,Kenya,-0.469974,35.181874,Location3
2019-06-02,4023.5,Kenya,-0.469974,35.181874,Location3
2019-06-03,1937.25,Kenya,-0.469974,35.181874,Location3
2019-06-04,5318.5,Kenya,-0.469974,35.181874,Location3
2019-06-05,5798.25,Kenya,-0.469974,35.181874,Location3
2019-06-06,5602.75,Kenya,-0.469974,35.181874,Location3
2019-06-07,3716.0,Kenya,-0.469974,35.181874,Location3
2019-06-08,3763.75,Kenya,-0.469974,35.181874,Location3
2019-06-09,1851.75,Kenya,-0.469974,35.181874,Location3
2019-06-10,4351.75,Kenya,-0.469974,35.181874,Location3
2019-06-11,2142.0,Kenya,-0.469974,35.181874,Location3
2019-06-12,3785.75,Kenya,-0.469974,35.181874,Location3
2019-06-13,3664.25,Kenya,-0.469974,35.181874,Location3
2019-06-14,5983.5,Kenya,-0.469974,35.181874,Location3
2019-06-15,3346.0,Kenya,-0.469974,35.181874,Location3
2019-06-16,5490.25,Kenya,-0.469974,35.181874,Location3
2019-06-17,4095.25,Kenya,-0.469974,35.181874,Location3
2019-06-18,6523.0,Kenya,-0.469974,35.181874,Location3
2019-06-19,5828.25,Kenya,-0.469974,35.181874,Location3
2019-06-20,7277.75,Kenya,-0.469974,35.181874,Location3
2019-06-21,7356.25,Kenya,-0.469974,35.181874,Location3
2019-06-22,6905.75,Kenya,-0.469974,35.181874,Location3
2019-06-23,5209.75,Kenya,-0.469974,35.181874,Location3
2019-06-24,3573.0,Kenya,-0.469974,35.181874,Location3
2019-06-25,4454.0,Kenya,-0.469974,35.181874,Location3
2019-06-26,3443.0,Kenya,-0.469974,35.181874,Location3
2019-06-27,6323.25,Kenya,-0.469974,35.181874,Location3
2019-06-28,4828.5,Kenya,-0.469974,35.181874,Location3
2019-06-29,6120.25,Kenya,-0.469974,35.181874,Location3
2019-06-30,2089.75,Kenya,-0.469974,35.181874,Location3
2019-07-01,5911.75,Kenya,-0.469974,35.181874,Location3
2019-07-02,4889.75,Kenya,-0.469974,35.181874,Location3
2019-07-03,3958.75,Kenya,-0.469974,35.181874,Location3
2019-07-04,4049.5,Kenya,-0.469974,35.181874,Location3
2019-07-05,4850.5,Kenya,-0.469974,35.181874,Location3
2019-07-06,5057.0,Kenya,-0.469974,35.181874,Location3
2019-07-07,4375.5,Kenya,-0.469974,35.181874,Location3
2019-07-08,6400.25,Kenya,-0.469974,35.181874,Location3
2019-07-09,5499.75,Kenya,-0.469974,35.181874,Location3
2019-07-10,5197.75,Kenya,-0.469974,35.181874,Location3
2019-07-11,6104.25,Kenya,-0.469974,35.181874,Location3
2019-07-12,5485.75,Kenya,-0.469974,35.181874,Location3
2019-07-13,4240.75,Kenya,-0.469974,35.181874,Location3
2019-07-14,5237.25,Kenya,-0.469974,35.181874,Location3
2019-07-15,5214.0,Kenya,-0.469974,35.181874,Location3
2019-07-16,7036.75,Kenya,-0.469974,35.181874,Location3
2019-07-17,6180.5,Kenya,-0.469974,35.181874,Location3
2019-07-18,7393.25,Kenya,-0.469974,35.181874,Location3
2019-07-19,8674.0,Kenya,-0.469974,35.181874,Location3
2019-07-20,7678.5,Kenya,-0.469974,35.181874,Location3
2019-07-21,5389.75,Kenya,-0.469974,35.181874,Location3
2019-07-22,6390.75,Kenya,-0.469974,35.181874,Location3
2019-07-23,5605.5,Kenya,-0.469974,35.181874,Location3
2019-07-24,5219.0,Kenya,-0.469974,35.181874,Location3
2019-07-25,1403.0,Kenya,-0.469974,35.181874,Location3
2019-07-26,5893.75,Kenya,-0.469974,35.181874,Location3
2019-07-27,6570.25,Kenya,-0.469974,35.181874,Location3
2019-07-28,6284.0,Kenya,-0.469974,35.181874,Location3
2019-07-29,7015.25,Kenya,-0.469974,35.181874,Location3
2019-07-30,3360.5,Kenya,-0.469974,35.181874,Location3
2019-07-31,4395.5,Kenya,-0.469974,35.181874,Location3
2019-08-01,3343.5,Kenya,-0.469974,35.181874,Location3
2019-08-02,5607.25,Kenya,-0.469974,35.181874,Location3
2019-08-03,6452.25,Kenya,-0.469974,35.181874,Location3
2019-08-04,6616.25,Kenya,-0.469974,35.181874,Location3
2019-08-05,8394.75,Kenya,-0.469974,35.181874,Location3
2019-08-06,6179.5,Kenya,-0.469974,35.181874,Location3
2019-08-07,6450.75,Kenya,-0.469974,35.181874,Location3
2019-08-08,4765.75,Kenya,-0.469974,35.181874,Location3
2019-08-09,6222.5,Kenya,-0.469974,35.181874,Location3
2019-08-10,5451.5,Kenya,-0.469974,35.181874,Location3
2019-08-11,4088.5,Kenya,-0.469974,35.181874,Location3
2019-08-12,6018.25,Kenya,-0.469974,35.181874,Location3
2019-08-13,6939.75,Kenya,-0.469974,35.181874,Location3
2019-08-14,5198.5,Kenya,-0.469974,35.181874,Location3
2019-08-15,7320.75,Kenya,-0.469974,35.181874,Location3
2019-08-16,3452.5,Kenya,-0.469974,35.181874,Location3
