MEASURE_DATE,MEASURE_VALUE,SITE_COUNTRY,SITE_LATITUDE,SITE_LONGITUDE,location
2023-01-01,0.0,Kenya,-0.982,37.0539,Location8
2023-01-02,0.0,Kenya,-0.982,37.0539,Location8
2023-01-03,0.0,Kenya,-0.982,37.0539,Location8
2023-01-04,0.0,Kenya,-0.982,37.0539,Location8
2023-01-05,0.0,Kenya,-0.982,37.0539,Location8
2023-01-06,0.0,Kenya,-0.982,37.0539,Location8
2023-01-07,0.0,Kenya,-0.982,37.0539,Location8
2023-01-08,0.0,Kenya,-0.982,37.0539,Location8
2023-01-09,0.0,Kenya,-0.982,37.0539,Location8
2023-01-10,0.0,Kenya,-0.982,37.0539,Location8
2023-01-11,0.0,Kenya,-0.982,37.0539,Location8
2023-01-12,0.0,Kenya,-0.982,37.0539,Location8
2023-01-13,0.0,Kenya,-0.982,37.0539,Location8
2023-01-14,0.0,Kenya,-0.982,37.0539,Location8
2023-01-15,0.0,Kenya,-0.982,37.0539,Location8
2023-01-16,0.0,Kenya,-0.982,37.0539,Location8
2023-01-17,0.0,Kenya,-0.982,37.0539,Location8
2023-01-18,0.0,Kenya,-0.982,37.0539,Location8
2023-01-19,0.0,Kenya,-0.982,37.0539,Location8
2023-01-20,0.0,Kenya,-0.982,37.0539,Location8
2023-01-21,1592.507,Kenya,-0.982,37.0539,Location8
2023-01-22,5365.695,Kenya,-0.982,37.0539,Location8
2023-01-23,1976.306,Kenya,-0.982,37.0539,Location8
2023-01-24,1667.898,Kenya,-0.982,37.0539,Location8
2023-01-25,7195.425,Kenya,-0.982,37.0539,Location8
2023-01-26,7390.079,Kenya,-0.982,37.0539,Location8
2023-01-27,6533.596,Kenya,-0.982,37.0539,Location8
2023-01-28,6633.047,Kenya,-0.982,37.0539,Location8
2023-01-29,7444.847,Kenya,-0.982,37.0539,Location8
2023-01-30,7365.929,Kenya,-0.982,37.0539,Location8
2023-01-31,7182.616,Kenya,-0.982,37.0539,Location8
2023-02-01,7200.841,Kenya,-0.982,37.0539,Location8
2023-02-02,6781.529,Kenya,-0.982,37.0539,Location8
2023-02-03,5610.028,Kenya,-0.982,37.0539,Location8
2023-02-04,7322.756,Kenya,-0.982,37.0539,Location8
2023-02-05,7296.985,Kenya,-0.982,37.0539,Location8
2023-02-06,7324.485,Kenya,-0.982,37.0539,Location8
2023-02-07,7017.209,Kenya,-0.982,37.0539,Location8
2023-02-08,6830.438,Kenya,-0.982,37.0539,Location8
2023-02-09,6819.519,Kenya,-0.982,37.0539,Location8
2023-02-10,7220.63,Kenya,-0.982,37.0539,Location8
2023-02-11,7101.434,Kenya,-0.982,37.0539,Location8
2023-02-12,7206.278,Kenya,-0.982,37.0539,Location8
2023-02-13,7332.039,Kenya,-0.982,37.0539,Location8
2023-02-14,7068.806,Kenya,-0.982,37.0539,Location8
2023-02-15,7031.338,Kenya,-0.982,37.0539,Location8
2023-02-16,6902.067,Kenya,-0.982,37.0539,Location8
2023-02-17,6428.729,Kenya,-0.982,37.0539,Location8
2023-02-18,6315.936,Kenya,-0.982,37.0539,Location8
2023-02-19,6104.611,Kenya,-0.982,37.0539,Location8
