MEASURE_DATE,MEASURE_VALUE,SITE_COUNTRY,SITE_LATITUDE,SITE_LONGITUDE,location
2021-01-01,0.0,Kenya,-0.27,35.85,Location7
2021-01-02,0.0,Kenya,-0.27,35.85,Location7
2021-01-03,0.0,Kenya,-0.27,35.85,Location7
2021-01-04,0.0,Kenya,-0.27,35.85,Location7
2021-01-05,0.0,Kenya,-0.27,35.85,Location7
2021-01-06,0.0,Kenya,-0.27,35.85,Location7
2021-01-07,0.0,Kenya,-0.27,35.85,Location7
2021-01-08,0.0,Kenya,-0.27,35.85,Location7
2021-01-09,0.0,Kenya,-0.27,35.85,Location7
2021-01-10,0.0,Kenya,-0.27,35.85,Location7
2021-01-11,0.0,Kenya,-0.27,35.85,Location7
2021-01-12,1703.05416667,Kenya,-0.27,35.85,Location7
2021-01-13,4477.0275,Kenya,-0.27,35.85,Location7
2021-01-14,5273.44,Kenya,-0.27,35.85,Location7
2021-01-15,6304.97916667,Kenya,-0.27,35.85,Location7
2021-01-16,5200.3875,Kenya,-0.27,35.85,Location7
2021-01-17,3417.02916667,Kenya,-0.27,35.85,Location7
2021-01-18,5593.555,Kenya,-0.27,35.85,Location7
2021-01-19,5720.88916667,Kenya,-0.27,35.85,Location7
2021-01-20,6565.895,Kenya,-0.27,35.85,Location7
2021-01-21,5863.83666667,Kenya,-0.27,35.85,Location7
2021-01-22,2819.29416667,Kenya,-0.27,35.85,Location7
2021-01-23,5187.26,Kenya,-0.27,35.85,Location7
2021-01-24,6085.25666667,Kenya,-0.27,35.85,Location7
2021-01-25,6854.215,Kenya,-0.27,35.85,Location7
2021-01-26,7236.00083333,Kenya,-0.27,35.85,Location7
2021-01-27,6991.44166667,Kenya,-0.27,35.85,Location7
2021-01-28,6851.6275,Kenya,-0.27,35.85,Location7
2021-01-29,6911.22416667,Kenya,-0.27,35.85,Location7
2021-01-30,6164.75333333,Kenya,-0.27,35.85,Location7
2021-01-31,7508.5325,Kenya,-0.27,35.85,Location7
2021-02-01,6757.91,Kenya,-0.27,35.85,Location7
2021-02-02,5196.4675,Kenya,-0.27,35.85,Location7
2021-02-03,6873.82416667,Kenya,-0.27,35.85,Location7
2021-02-04,7279.2225,Kenya,-0.27,35.85,Location7
2021-02-05,6995.245,Kenya,-0.27,35.85,Location7
2021-02-06,5908.38583333,Kenya,-0.27,35.85,Location7
2021-02-07,3666.15333333,Kenya,-0.27,35.85,Location7
2021-02-08,2505.36916667,Kenya,-0.27,35.85,Location7
2021-02-09,3805.0675,Kenya,-0.27,35.85,Location7
2021-02-10,3980.87416667,Kenya,-0.27,35.85,Location7
2021-02-11,4248.75083333,Kenya,-0.27,35.85,Location7
2021-02-12,5664.31916667,Kenya,-0.27,35.85,Location7
2021-02-13,5123.15833333,Kenya,-0.27,35.85,Location7
2021-02-14,3604.96833333,Kenya,-0.27,35.85,Location7
2021-02-15,4722.95583333,Kenya,-0.27,35.85,Location7
2021-02-16,6065.86166667,Kenya,-0.27,35.85,Location7
2021-02-17,6233.84416667,Kenya,-0.27,35.85,Location7
2021-02-18,6733.24833333,Kenya,-0.27,35.85,Location7
2021-02-19,5522.94083333,Kenya,-0.27,35.85,Location7
2021-02-20,5294.23083333,Kenya,-0.27,35.85,Location7
2021-02-21,5173.65,Kenya,-0.27,35.85,Location7
2021-02-22,1928.7425,Kenya,-0.27,35.85,Location7
2021-02-23,5667.10166667,Kenya,-0.27,35.85,Location7
2021-02-24,5087.9875,Kenya,-0.27,35.85,Location7
2021-02-25,6177.07,Kenya,-0.27,35.85,Location7
2021-02-26,6937.23416667,Kenya,-0.27,35.85,Location7
2021-02-27,6921.52,Kenya,-0.27,35.85,Location7
2021-02-28,6460.87333333,Kenya,-0.27,35.85,Location7
2021-03-01,5675.44166667,Kenya,-0.27,35.85,Location7
2021-03-02,6970.21333333,Kenya,-0.27,35.85,Location7
2021-03-03,6966.2025,Kenya,-0.27,35.85,Location7
2021-03-04,5557.44916667,Kenya,-0.27,35.85,Location7
2021-03-05,4962.24333333,Kenya,-0.27,35.85,Location7
2021-03-06,5725.11166667,Kenya,-0.27,35.85,Location7
2021-03-07,5977.65416667,Kenya,-0.27,35.85,Location7
2021-03-08,6377.71666667,Kenya,-0.27,35.85,Location7
2021-03-09,5734.25916667,Kenya,-0.27,35.85,Location7
2021-03-10,6562.59,Kenya,-0.27,35.85,Location7
2021-03-11,7314.15,Kenya,-0.27,35.85,Location7
2021-03-12,6896.73666667,Kenya,-0.27,35.85,Location7
2021-03-13,6643.49583333,Kenya,-0.27,35.85,Location7
2021-03-14,7405.35916667,Kenya,-0.27,35.85,Location7
2021-03-15,5215.18666667,Kenya,-0.27,35.85,Location7
2021-03-16,4006.51083333,Kenya,-0.27,35.85,Location7
2021-03-17,4436.9975,Kenya,-0.27,35.85,Location7
2021-03-18,6482.06083333,Kenya,-0.27,35.85,Location7
2021-03-19,7004.685,Kenya,-0.27,35.85,Location7
2021-03-20,4972.3175,Kenya,-0.27,35.85,Location7
2021-03-21,3280.0175,Kenya,-0.27,35.85,Location7
2021-03-22,4843.69083333,Kenya,-0.27,35.85,Location7
2021-03-23,5770.24833333,Kenya,-0.27,35.85,Location7
2021-03-24,6339.89416667,Kenya,-0.27,35.85,Location7
2021-03-25,7579.56166667,Kenya,-0.27,35.85,Location7
2021-03-26,7166.50916667,Kenya,-0.27,35.85,Location7
2021-03-27,6366.6325,Kenya,-0.27,35.85,Location7
2021-03-28,5712.165,Kenya,-0.27,35.85,Location7
2021-03-29,4283.24416667,Kenya,-0.27,35.85,Location7
2021-03-30,5374.085,Kenya,-0.27,35.85,Location7
2021-03-31,4698.57083333,Kenya,-0.27,35.85,Location7
2021-04-01,6179.76916667,Kenya,-0.27,35.85,Location7
2021-04-02,4984.93,Kenya,-0.27,35.85,Location7
2021-04-03,6405.69666667,Kenya,-0.27,35.85,Location7
2021-04-04,5049.47333333,Kenya,-0.27,35.85,Location7
2021-04-05,5393.015,Kenya,-0.27,35.85,Location7
2021-04-06,4856.68833333,Kenya,-0.27,35.85,Location7
2021-04-07,6961.69083333,Kenya,-0.27,35.85,Location7
2021-04-08,4517.0675,Kenya,-0.27,35.85,Location7
2021-04-09,5644.35,Kenya,-0.27,35.85,Location7
2021-04-10,6369.0875,Kenya,-0.27,35.85,Location7
2021-04-11,6478.1975,Kenya,-0.27,35.85,Location7
2021-04-12,5047.51333333,Kenya,-0.27,35.85,Location7
2021-04-13,5396.0775,Kenya,-0.27,35.85,Location7
2021-04-14,7774.06,Kenya,-0.27,35.85,Location7
2021-04-15,6810.085,Kenya,-0.27,35.85,Location7
2021-04-16,6403.23833333,Kenya,-0.27,35.85,Location7
2021-04-17,5742.33916667,Kenya,-0.27,35.85,Location7
2021-04-18,5677.08083333,Kenya,-0.27,35.85,Location7
2021-04-19,4170.42916667,Kenya,-0.27,35.85,Location7
2021-04-20,6307.095,Kenya,-0.27,35.85,Location7
2021-04-21,1097.10833333,Kenya,-0.27,35.85,Location7
2021-04-22,2.655,Kenya,-0.27,35.85,Location7
2021-04-23,5075.4675,Kenya,-0.27,35.85,Location7
2021-04-24,5542.63,Kenya,-0.27,35.85,Location7
2021-04-25,4480.6825,Kenya,-0.27,35.85,Location7
2021-04-26,6359.2125,Kenya,-0.27,35.85,Location7
2021-04-27,6822.62916667,Kenya,-0.27,35.85,Location7
2021-04-28,6106.70666667,Kenya,-0.27,35.85,Location7
2021-04-29,4693.13833333,Kenya,-0.27,35.85,Location7
2021-04-30,5984.39083333,Kenya,-0.27,35.85,Location7
2021-05-01,6395.1625,Kenya,-0.27,35.85,Location7
2021-05-02,5914.7925,Kenya,-0.27,35.85,Location7
2021-05-03,4690.11833333,Kenya,-0.27,35.85,Location7
2021-05-04,5926.89416667,Kenya,-0.27,35.85,Location7
2021-05-05,5033.1375,Kenya,-0.27,35.85,Location7
2021-05-06,4662.24333333,Kenya,-0.27,35.85,Location7
2021-05-07,2935.5775,Kenya,-0.27,35.85,Location7
2021-05-08,4213.77333333,Kenya,-0.27,35.85,Location7
2021-05-09,4908.73916667,Kenya,-0.27,35.85,Location7
2021-05-10,3035.51666667,Kenya,-0.27,35.85,Location7
2021-05-11,2992.12666667,Kenya,-0.27,35.85,Location7
2021-05-12,562.19416667,Kenya,-0.27,35.85,Location7
2021-05-13,5371.20583333,Kenya,-0.27,35.85,Location7
2021-05-14,6361.95583333,Kenya,-0.27,35.85,Location7
2021-05-15,5717.44666667,Kenya,-0.27,35.85,Location7
2021-05-16,6112.51833333,Kenya,-0.27,35.85,Location7
2021-05-17,5981.90833333,Kenya,-0.27,35.85,Location7
2021-05-18,4550.30583333,Kenya,-0.27,35.85,Location7
2021-05-19,4300.1575,Kenya,-0.27,35.85,Location7
2021-05-20,3397.06916667,Kenya,-0.27,35.85,Location7
2021-05-21,6834.665,Kenya,-0.27,35.85,Location7
2021-05-22,6457.6975,Kenya,-0.27,35.85,Location7
2021-05-23,6194.22666667,Kenya,-0.27,35.85,Location7
2021-05-24,5723.06833333,Kenya,-0.27,35.85,Location7
2021-05-25,6281.18166667,Kenya,-0.27,35.85,Location7
2021-05-26,5531.42916667,Kenya,-0.27,35.85,Location7
2021-05-27,6571.17333333,Kenya,-0.27,35.85,Location7
2021-05-28,7010.17166667,Kenya,-0.27,35.85,Location7
2021-05-29,5823.6475,Kenya,-0.27,35.85,Location7
2021-05-30,4484.0825,Kenya,-0.27,35.85,Location7
2021-05-31,6353.59583333,Kenya,-0.27,35.85,Location7
2021-06-01,5792.12083333,Kenya,-0.27,35.85,Location7
2021-06-02,6486.33583333,Kenya,-0.27,35.85,Location7
2021-06-03,6573.22583333,Kenya,-0.27,35.85,Location7
2021-06-04,6441.08833333,Kenya,-0.27,35.85,Location7
2021-06-05,5280.72583333,Kenya,-0.27,35.85,Location7
2021-06-06,6131.295,Kenya,-0.27,35.85,Location7
2021-06-07,6792.69833333,Kenya,-0.27,35.85,Location7
2021-06-08,6836.1375,Kenya,-0.27,35.85,Location7
2021-06-09,6195.11583333,Kenya,-0.27,35.85,Location7
2021-06-10,6730.16916667,Kenya,-0.27,35.85,Location7
2021-06-11,5822.44833333,Kenya,-0.27,35.85,Location7
2021-06-12,6498.9775,Kenya,-0.27,35.85,Location7
2021-06-13,6465.11083333,Kenya,-0.27,35.85,Location7
2021-06-14,6524.38583333,Kenya,-0.27,35.85,Location7
2021-06-15,5321.255,Kenya,-0.27,35.85,Location7
2021-06-16,5009.515,Kenya,-0.27,35.85,Location7
2021-06-17,5266.43166667,Kenya,-0.27,35.85,Location7
2021-06-18,4865.54333333,Kenya,-0.27,35.85,Location7
2021-06-19,5555.21166667,Kenya,-0.27,35.85,Location7
2021-06-20,5729.42666667,Kenya,-0.27,35.85,Location7
2021-06-21,4666.82333333,Kenya,-0.27,35.85,Location7
2021-06-22,5528.61416667,Kenya,-0.27,35.85,Location7
2021-06-23,6482.4575,Kenya,-0.27,35.85,Location7
2021-06-24,6736.8925,Kenya,-0.27,35.85,Location7
2021-06-25,5407.2125,Kenya,-0.27,35.85,Location7
2021-06-26,6423.9475,Kenya,-0.27,35.85,Location7
2021-06-27,6137.85416667,Kenya,-0.27,35.85,Location7
2021-06-28,6152.34666667,Kenya,-0.27,35.85,Location7
2021-06-29,5713.23416667,Kenya,-0.27,35.85,Location7
2021-06-30,5094.8875,Kenya,-0.27,35.85,Location7
2021-07-01,5627.02583333,Kenya,-0.27,35.85,Location7
2021-07-02,6295.785,Kenya,-0.27,35.85,Location7
2021-07-03,5547.57166667,Kenya,-0.27,35.85,Location7
2021-07-04,5877.4425,Kenya,-0.27,35.85,Location7
2021-07-05,6222.17833333,Kenya,-0.27,35.85,Location7
2021-07-06,4467.07916667,Kenya,-0.27,35.85,Location7
2021-07-07,5022.02916667,Kenya,-0.27,35.85,Location7
2021-07-08,3364.9625,Kenya,-0.27,35.85,Location7
2021-07-09,4274.25166667,Kenya,-0.27,35.85,Location7
2021-07-10,4.2825,Kenya,-0.27,35.85,Location7
2021-07-11,2.10083333,Kenya,-0.27,35.85,Location7
2021-07-12,1.785,Kenya,-0.27,35.85,Location7
2021-07-13,792.50833333,Kenya,-0.27,35.85,Location7
2021-07-15,603.885,Kenya,-0.27,35.85,Location7
2021-07-16,1.24916667,Kenya,-0.27,35.85,Location7
2021-07-17,297.28833333,Kenya,-0.27,35.85,Location7
2021-07-18,313.83666667,Kenya,-0.27,35.85,Location7
2021-07-19,4541.845,Kenya,-0.27,35.85,Location7
2021-07-20,3816.4375,Kenya,-0.27,35.85,Location7
2021-07-21,4982.75833333,Kenya,-0.27,35.85,Location7
2021-07-22,5797.84916667,Kenya,-0.27,35.85,Location7
2021-07-23,5755.95583333,Kenya,-0.27,35.85,Location7
2021-07-24,4215.9025,Kenya,-0.27,35.85,Location7
2021-07-25,5912.31416667,Kenya,-0.27,35.85,Location7
2021-07-26,4344.9575,Kenya,-0.27,35.85,Location7
2021-07-29,489.945,Kenya,-0.27,35.85,Location7
2021-07-30,723.83916667,Kenya,-0.27,35.85,Location7
2021-07-31,1.50166667,Kenya,-0.27,35.85,Location7
