MEASURE_DATE,MEASURE_VALUE,SITE_COUNTRY,SITE_LATITUDE,SITE_LONGITUDE,location
2021-01-01,0.0,Kenya,-0.4,35.92,Location6
2021-01-02,0.0,Kenya,-0.4,35.92,Location6
2021-01-03,0.0,Kenya,-0.4,35.92,Location6
2021-01-04,0.0,Kenya,-0.4,35.92,Location6
2021-01-05,0.0,Kenya,-0.4,35.92,Location6
2021-01-06,0.0,Kenya,-0.4,35.92,Location6
2021-01-07,0.0,Kenya,-0.4,35.92,Location6
2021-01-08,0.0,Kenya,-0.4,35.92,Location6
2021-01-09,0.0,Kenya,-0.4,35.92,Location6
2021-01-10,0.0,Kenya,-0.4,35.92,Location6
2021-01-11,0.0,Kenya,-0.4,35.92,Location6
2021-01-12,0.0,Kenya,-0.4,35.92,Location6
2021-01-13,1919.3475,Kenya,-0.4,35.92,Location6
2021-01-14,2652.60916667,Kenya,-0.4,35.92,Location6
2021-01-15,5917.45333333,Kenya,-0.4,35.92,Location6
2021-01-16,4973.72083333,Kenya,-0.4,35.92,Location6
2021-01-17,5052.94583333,Kenya,-0.4,35.92,Location6
2021-01-18,5378.84916667,Kenya,-0.4,35.92,Location6
2021-01-19,0.0,Kenya,-0.4,35.92,Location6
2021-01-20,0.0,Kenya,-0.4,35.92,Location6
2021-01-21,0.0,Kenya,-0.4,35.92,Location6
2021-01-22,0.0,Kenya,-0.4,35.92,Location6
2021-01-23,0.0,Kenya,-0.4,35.92,Location6
2021-01-24,5549.26,Kenya,-0.4,35.92,Location6
2021-01-25,4371.63416667,Kenya,-0.4,35.92,Location6
2021-01-26,0.0,Kenya,-0.4,35.92,Location6
2021-01-27,0.0,Kenya,-0.4,35.92,Location6
2021-01-28,0.0,Kenya,-0.4,35.92,Location6
2021-01-29,0.0,Kenya,-0.4,35.92,Location6
2021-01-30,0.0,Kenya,-0.4,35.92,Location6
2021-01-31,0.0,Kenya,-0.4,35.92,Location6
2021-02-01,0.0,Kenya,-0.4,35.92,Location6
2021-02-02,0.0,Kenya,-0.4,35.92,Location6
2021-02-03,0.0,Kenya,-0.4,35.92,Location6
2021-02-04,0.0,Kenya,-0.4,35.92,Location6
2021-02-05,6729.735,Kenya,-0.4,35.92,Location6
2021-02-06,5736.8725,Kenya,-0.4,35.92,Location6
2021-02-07,2414.92083333,Kenya,-0.4,35.92,Location6
2021-02-08,1515.6825,Kenya,-0.4,35.92,Location6
2021-02-09,3222.66666667,Kenya,-0.4,35.92,Location6
2021-02-10,4246.84666667,Kenya,-0.4,35.92,Location6
2021-02-11,4335.76166667,Kenya,-0.4,35.92,Location6
2021-02-12,5034.51416667,Kenya,-0.4,35.92,Location6
2021-02-13,5101.95166667,Kenya,-0.4,35.92,Location6
2021-02-14,3510.22416667,Kenya,-0.4,35.92,Location6
2021-02-15,6108.02416667,Kenya,-0.4,35.92,Location6
2021-02-16,6030.05,Kenya,-0.4,35.92,Location6
2021-02-17,6701.2375,Kenya,-0.4,35.92,Location6
2021-02-18,7066.96833333,Kenya,-0.4,35.92,Location6
2021-02-19,6566.88583333,Kenya,-0.4,35.92,Location6
2021-02-20,5008.29916667,Kenya,-0.4,35.92,Location6
2021-02-21,3929.50666667,Kenya,-0.4,35.92,Location6
2021-02-22,2922.85583333,Kenya,-0.4,35.92,Location6
2021-02-23,5923.09,Kenya,-0.4,35.92,Location6
2021-02-24,6073.43333333,Kenya,-0.4,35.92,Location6
2021-02-25,6746.63,Kenya,-0.4,35.92,Location6
2021-02-26,7641.97583333,Kenya,-0.4,35.92,Location6
2021-02-27,7782.0625,Kenya,-0.4,35.92,Location6
2021-02-28,6979.4,Kenya,-0.4,35.92,Location6
2021-03-01,7020.95666667,Kenya,-0.4,35.92,Location6
2021-03-02,6753.84,Kenya,-0.4,35.92,Location6
2021-03-03,6684.59666667,Kenya,-0.4,35.92,Location6
2021-03-04,5204.51083333,Kenya,-0.4,35.92,Location6
2021-03-05,4756.81416667,Kenya,-0.4,35.92,Location6
2021-03-06,6236.42583333,Kenya,-0.4,35.92,Location6
2021-03-07,6675.92416667,Kenya,-0.4,35.92,Location6
2021-03-08,6604.36666667,Kenya,-0.4,35.92,Location6
2021-03-09,5723.9,Kenya,-0.4,35.92,Location6
2021-03-10,7290.5175,Kenya,-0.4,35.92,Location6
2021-03-11,7650.12416667,Kenya,-0.4,35.92,Location6
2021-03-12,7388.57166667,Kenya,-0.4,35.92,Location6
2021-03-13,7245.05583333,Kenya,-0.4,35.92,Location6
2021-03-14,7671.88916667,Kenya,-0.4,35.92,Location6
2021-03-15,5522.9975,Kenya,-0.4,35.92,Location6
2021-03-16,3896.51666667,Kenya,-0.4,35.92,Location6
2021-03-17,4662.46,Kenya,-0.4,35.92,Location6
2021-03-18,5797.47166667,Kenya,-0.4,35.92,Location6
