MEASURE_DATE,MEASURE_VALUE,SITE_COUNTRY,SITE_LATITUDE,SITE_LONGITUDE,location
2023-10-01,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-01,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-02,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-02,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-03,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-03,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-04,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-04,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-05,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-05,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-06,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-06,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-07,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-07,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-08,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-08,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-09,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-09,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-10,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-10,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-11,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-11,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-12,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-12,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-13,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-13,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-14,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-14,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-15,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-15,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-16,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-16,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-17,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-17,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-18,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-18,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-19,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-19,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-20,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-20,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-21,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-21,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-22,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-22,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-23,0.0,Kenya,-1.491302,37.052862,Location 13
2023-10-23,0.0,Kenya,-1.491302,37.052862,Location 13
