MEASURE_DATE,MEASURE_VALUE,SITE_COUNTRY,SITE_LATITUDE,SITE_LONGITUDE,location
2019-07-25,0.0,Kenya,0.61,36.83,Location 1
2019-07-26,0.0,Kenya,0.61,36.83,Location 1
2019-07-27,0.0,Kenya,0.61,36.83,Location 1
2019-07-28,0.0,Kenya,0.61,36.83,Location 1
2019-07-29,0.0,Kenya,0.61,36.83,Location 1
2019-07-30,0.0,Kenya,0.61,36.83,Location 1
2019-07-31,0.0,Kenya,0.61,36.83,Location 1
2019-08-01,0.0,Kenya,0.61,36.83,Location 1
2019-08-02,0.0,Kenya,0.61,36.83,Location 1
2019-08-03,0.0,Kenya,0.61,36.83,Location 1
2019-08-04,0.0,Kenya,0.61,36.83,Location 1
2019-08-05,0.0,Kenya,0.61,36.83,Location 1
2019-08-06,0.0,Kenya,0.61,36.83,Location 1
2019-08-07,0.0,Kenya,0.61,36.83,Location 1
2019-08-08,0.0,Kenya,0.61,36.83,Location 1
2019-08-09,0.0,Kenya,0.61,36.83,Location 1
2019-08-10,0.0,Kenya,0.61,36.83,Location 1
2019-08-11,0.0,Kenya,0.61,36.83,Location 1
2019-08-12,0.0,Kenya,0.61,36.83,Location 1
2019-08-13,0.0,Kenya,0.61,36.83,Location 1
2019-08-14,0.0,Kenya,0.61,36.83,Location 1
2019-08-15,0.0,Kenya,0.61,36.83,Location 1
2019-08-16,0.0,Kenya,0.61,36.83,Location 1
2019-08-17,0.0,Kenya,0.61,36.83,Location 1
2019-08-18,0.0,Kenya,0.61,36.83,Location 1
2019-08-19,0.0,Kenya,0.61,36.83,Location 1
2019-08-20,0.0,Kenya,0.61,36.83,Location 1
2019-08-21,0.0,Kenya,0.61,36.83,Location 1
2019-08-22,0.0,Kenya,0.61,36.83,Location 1
2019-08-23,0.0,Kenya,0.61,36.83,Location 1
2019-08-24,0.0,Kenya,0.61,36.83,Location 1
2019-08-25,0.0,Kenya,0.61,36.83,Location 1
2019-08-26,0.0,Kenya,0.61,36.83,Location 1
2019-08-27,0.0,Kenya,0.61,36.83,Location 1
2019-08-28,0.0,Kenya,0.61,36.83,Location 1
2019-08-29,0.0,Kenya,0.61,36.83,Location 1
2019-08-30,0.0,Kenya,0.61,36.83,Location 1
2019-08-31,0.0,Kenya,0.61,36.83,Location 1
2019-09-01,0.0,Kenya,0.61,36.83,Location 1
2019-09-02,0.0,Kenya,0.61,36.83,Location 1
2019-09-03,0.0,Kenya,0.61,36.83,Location 1
2019-09-04,0.0,Kenya,0.61,36.83,Location 1
2019-09-05,0.0,Kenya,0.61,36.83,Location 1
2019-09-06,0.0,Kenya,0.61,36.83,Location 1
2019-09-07,0.0,Kenya,0.61,36.83,Location 1
2019-09-08,0.0,Kenya,0.61,36.83,Location 1
2019-09-09,0.0,Kenya,0.61,36.83,Location 1
2019-09-10,0.0,Kenya,0.61,36.83,Location 1
2019-09-11,0.0,Kenya,0.61,36.83,Location 1
2019-09-12,0.0,Kenya,0.61,36.83,Location 1
2019-09-13,0.0,Kenya,0.61,36.83,Location 1
2019-09-14,0.0,Kenya,0.61,36.83,Location 1
2019-09-15,0.0,Kenya,0.61,36.83,Location 1
2019-09-16,0.0,Kenya,0.61,36.83,Location 1
2019-09-17,0.0,Kenya,0.61,36.83,Location 1
2019-09-18,0.0,Kenya,0.61,36.83,Location 1
2019-09-19,0.0,Kenya,0.61,36.83,Location 1
2019-09-20,0.0,Kenya,0.61,36.83,Location 1
2019-09-21,0.0,Kenya,0.61,36.83,Location 1
2019-09-22,0.0,Kenya,0.61,36.83,Location 1
2019-09-23,0.0,Kenya,0.61,36.83,Location 1
2019-09-24,0.0,Kenya,0.61,36.83,Location 1
2019-09-25,0.0,Kenya,0.61,36.83,Location 1
2019-09-26,0.0,Kenya,0.61,36.83,Location 1
2019-09-27,0.0,Kenya,0.61,36.83,Location 1
2019-09-28,0.0,Kenya,0.61,36.83,Location 1
2019-09-29,0.0,Kenya,0.61,36.83,Location 1
2019-09-30,0.0,Kenya,0.61,36.83,Location 1
2019-10-01,0.0,Kenya,0.61,36.83,Location 1
2019-10-02,0.0,Kenya,0.61,36.83,Location 1
2019-10-03,0.0,Kenya,0.61,36.83,Location 1
2019-10-04,0.0,Kenya,0.61,36.83,Location 1
2019-10-05,0.0,Kenya,0.61,36.83,Location 1
2019-10-06,0.0,Kenya,0.61,36.83,Location 1
2019-10-07,0.0,Kenya,0.61,36.83,Location 1
2019-10-08,7641.07964367,Kenya,0.61,36.83,Location 1
2019-10-09,7291.61420602,Kenya,0.61,36.83,Location 1
2019-10-10,5623.69161421,Kenya,0.61,36.83,Location 1
2019-10-11,6594.76012225,Kenya,0.61,36.83,Location 1
2019-10-12,6200.84250963,Kenya,0.61,36.83,Location 1
2019-10-13,6388.08089941,Kenya,0.61,36.83,Location 1
2019-10-14,6064.95327227,Kenya,0.61,36.83,Location 1
2019-10-15,6768.3387599,Kenya,0.61,36.83,Location 1
2019-10-16,7158.43084259,Kenya,0.61,36.83,Location 1
2019-10-17,7460.07639702,Kenya,0.61,36.83,Location 1
2019-10-18,6004.27718985,Kenya,0.61,36.83,Location 1
2019-10-19,6418.02802733,Kenya,0.61,36.83,Location 1
2019-10-20,5001.55649129,Kenya,0.61,36.83,Location 1
2019-10-21,7067.32550545,Kenya,0.61,36.83,Location 1
2019-10-22,6578.17105606,Kenya,0.61,36.83,Location 1
2019-10-23,6270.3463072,Kenya,0.61,36.83,Location 1
2019-10-24,7381.9653705,Kenya,0.61,36.83,Location 1
2019-10-25,6861.61605457,Kenya,0.61,36.83,Location 1
2019-10-26,6413.08299581,Kenya,0.61,36.83,Location 1
2019-10-27,7535.20309611,Kenya,0.61,36.83,Location 1
2019-10-28,7478.27264477,Kenya,0.61,36.83,Location 1
2019-10-29,7393.81748609,Kenya,0.61,36.83,Location 1
2019-10-30,6566.0032925,Kenya,0.61,36.83,Location 1
2019-10-31,6576.2417675,Kenya,0.61,36.83,Location 1
2019-11-01,0.0,Kenya,0.61,36.83,Location 1
2019-11-02,7752.16173125,Kenya,0.61,36.83,Location 1
2019-11-03,7602.30286563,Kenya,0.61,36.83,Location 1
2019-11-04,7475.56590861,Kenya,0.61,36.83,Location 1
2019-11-05,7226.63826071,Kenya,0.61,36.83,Location 1
2019-11-06,7432.87094798,Kenya,0.61,36.83,Location 1
2019-11-07,6369.97046933,Kenya,0.61,36.83,Location 1
2019-11-08,5734.66030953,Kenya,0.61,36.83,Location 1
2019-11-09,6596.44994478,Kenya,0.61,36.83,Location 1
2019-11-10,6713.02420016,Kenya,0.61,36.83,Location 1
2019-11-11,5693.87302668,Kenya,0.61,36.83,Location 1
2019-11-12,3906.98549487,Kenya,0.61,36.83,Location 1
2019-11-13,6830.5435859,Kenya,0.61,36.83,Location 1
2019-11-14,5863.57076488,Kenya,0.61,36.83,Location 1
2019-11-15,7341.18633086,Kenya,0.61,36.83,Location 1
2019-11-16,7207.35807128,Kenya,0.61,36.83,Location 1
2019-11-17,6700.25960813,Kenya,0.61,36.83,Location 1
2019-11-18,6718.24121163,Kenya,0.61,36.83,Location 1
2019-11-19,6881.35845996,Kenya,0.61,36.83,Location 1
2019-11-20,7088.9979129,Kenya,0.61,36.83,Location 1
2019-11-21,6801.72918842,Kenya,0.61,36.83,Location 1
2019-11-22,6471.26954345,Kenya,0.61,36.83,Location 1
2019-11-23,3084.05501067,Kenya,0.61,36.83,Location 1
2019-11-24,4458.03293255,Kenya,0.61,36.83,Location 1
2019-11-25,4185.96998121,Kenya,0.61,36.83,Location 1
2019-11-26,5678.88660368,Kenya,0.61,36.83,Location 1
2019-11-27,6835.43231139,Kenya,0.61,36.83,Location 1
2019-11-28,7163.83945583,Kenya,0.61,36.83,Location 1
2019-11-29,6477.11481558,Kenya,0.61,36.83,Location 1
2019-11-30,5273.3199418,Kenya,0.61,36.83,Location 1
2019-12-01,5740.35943264,Kenya,0.61,36.83,Location 1
2019-12-02,6365.80690554,Kenya,0.61,36.83,Location 1
2019-12-03,4617.85213151,Kenya,0.61,36.83,Location 1
2019-12-04,5596.17300944,Kenya,0.61,36.83,Location 1
2019-12-05,5168.21397905,Kenya,0.61,36.83,Location 1
2019-12-06,6570.58835918,Kenya,0.61,36.83,Location 1
2019-12-07,5887.06179516,Kenya,0.61,36.83,Location 1
2019-12-08,6684.86700825,Kenya,0.61,36.83,Location 1
2019-12-09,5166.16407854,Kenya,0.61,36.83,Location 1
2019-12-10,4372.03755867,Kenya,0.61,36.83,Location 1
2019-12-11,6517.38865215,Kenya,0.61,36.83,Location 1
2019-12-12,6679.53130294,Kenya,0.61,36.83,Location 1
2019-12-13,6382.90792382,Kenya,0.61,36.83,Location 1
2019-12-14,6537.14156866,Kenya,0.61,36.83,Location 1
2019-12-15,6021.53864164,Kenya,0.61,36.83,Location 1
2019-12-16,7133.37532562,Kenya,0.61,36.83,Location 1
2019-12-17,7081.95720014,Kenya,0.61,36.83,Location 1
2019-12-18,6891.93751284,Kenya,0.61,36.83,Location 1
2019-12-19,7305.81079854,Kenya,0.61,36.83,Location 1
2019-12-20,6957.52646823,Kenya,0.61,36.83,Location 1
2019-12-21,5884.53807562,Kenya,0.61,36.83,Location 1
2019-12-22,6274.99617606,Kenya,0.61,36.83,Location 1
2019-12-23,6148.51787387,Kenya,0.61,36.83,Location 1
2019-12-24,6701.97280317,Kenya,0.61,36.83,Location 1
2019-12-25,6570.95500529,Kenya,0.61,36.83,Location 1
2019-12-26,6065.54623079,Kenya,0.61,36.83,Location 1
2019-12-27,6116.76699564,Kenya,0.61,36.83,Location 1
2019-12-28,5692.48663528,Kenya,0.61,36.83,Location 1
2019-12-29,6572.34825802,Kenya,0.61,36.83,Location 1
2019-12-30,6992.38046411,Kenya,0.61,36.83,Location 1
2019-12-31,0.0,Kenya,0.61,36.83,Location 1
2020-01-01,0.0,Kenya,0.61,36.83,Location 1
2020-01-02,0.0,Kenya,0.61,36.83,Location 1
2020-01-03,0.0,Kenya,0.61,36.83,Location 1
2020-01-04,0.0,Kenya,0.61,36.83,Location 1
2020-01-05,0.0,Kenya,0.61,36.83,Location 1
2020-01-06,0.0,Kenya,0.61,36.83,Location 1
2020-01-07,0.0,Kenya,0.61,36.83,Location 1
2020-01-08,0.0,Kenya,0.61,36.83,Location 1
2020-01-09,0.0,Kenya,0.61,36.83,Location 1
2020-01-10,0.0,Kenya,0.61,36.83,Location 1
2020-01-11,0.0,Kenya,0.61,36.83,Location 1
2020-01-12,0.0,Kenya,0.61,36.83,Location 1
2020-01-13,0.0,Kenya,0.61,36.83,Location 1
2020-01-14,0.0,Kenya,0.61,36.83,Location 1
2020-01-15,0.0,Kenya,0.61,36.83,Location 1
2020-01-16,0.0,Kenya,0.61,36.83,Location 1
2020-01-17,0.0,Kenya,0.61,36.83,Location 1
2020-01-18,0.0,Kenya,0.61,36.83,Location 1
2020-01-19,0.0,Kenya,0.61,36.83,Location 1
2020-01-20,0.0,Kenya,0.61,36.83,Location 1
2020-01-21,0.0,Kenya,0.61,36.83,Location 1
2020-01-22,0.0,Kenya,0.61,36.83,Location 1
2020-01-23,0.0,Kenya,0.61,36.83,Location 1
2020-01-24,0.0,Kenya,0.61,36.83,Location 1
2020-01-25,0.0,Kenya,0.61,36.83,Location 1
2020-01-26,0.0,Kenya,0.61,36.83,Location 1
2020-01-27,0.0,Kenya,0.61,36.83,Location 1
2020-01-28,0.0,Kenya,0.61,36.83,Location 1
2020-01-29,0.0,Kenya,0.61,36.83,Location 1
2020-01-30,0.0,Kenya,0.61,36.83,Location 1
2020-01-31,0.0,Kenya,0.61,36.83,Location 1
2020-02-01,0.0,Kenya,0.61,36.83,Location 1
2020-02-02,0.0,Kenya,0.61,36.83,Location 1
2020-02-03,0.0,Kenya,0.61,36.83,Location 1
2020-02-04,0.0,Kenya,0.61,36.83,Location 1
2020-02-05,0.0,Kenya,0.61,36.83,Location 1
2020-02-06,0.0,Kenya,0.61,36.83,Location 1
2020-02-07,0.0,Kenya,0.61,36.83,Location 1
2020-02-08,0.0,Kenya,0.61,36.83,Location 1
2020-02-09,0.0,Kenya,0.61,36.83,Location 1
2020-02-10,0.0,Kenya,0.61,36.83,Location 1
2020-02-11,0.0,Kenya,0.61,36.83,Location 1
2020-02-12,0.0,Kenya,0.61,36.83,Location 1
2020-02-13,0.0,Kenya,0.61,36.83,Location 1
2020-02-14,0.0,Kenya,0.61,36.83,Location 1
2020-02-15,0.0,Kenya,0.61,36.83,Location 1
2020-02-16,0.0,Kenya,0.61,36.83,Location 1
