MEASURE_DATE,MEASURE_VALUE,SITE_COUNTRY,SITE_LATITUDE,SITE_LONGITUDE,location
2019-07-24,3403.85,Kenya,-1.232761,36.878509,Location 4
2019-07-25,4352.625,Kenya,-1.232761,36.878509,Location 4
2019-07-26,4180.4,Kenya,-1.232761,36.878509,Location 4
2019-07-27,3592.325,Kenya,-1.232761,36.878509,Location 4
2019-07-28,3031.975,Kenya,-1.232761,36.878509,Location 4
2019-07-29,3516.0,Kenya,-1.232761,36.878509,Location 4
2019-07-30,2301.05,Kenya,-1.232761,36.878509,Location 4
2019-07-31,2128.225,Kenya,-1.232761,36.878509,Location 4
2019-08-01,4516.4,Kenya,-1.232761,36.878509,Location 4
2019-08-02,3399.1,Kenya,-1.232761,36.878509,Location 4
2019-08-03,4212.2,Kenya,-1.232761,36.878509,Location 4
2019-08-04,5579.95,Kenya,-1.232761,36.878509,Location 4
2019-08-05,6088.025,Kenya,-1.232761,36.878509,Location 4
2019-08-06,5752.275,Kenya,-1.232761,36.878509,Location 4
2019-08-07,3463.525,Kenya,-1.232761,36.878509,Location 4
2019-08-08,4544.85,Kenya,-1.232761,36.878509,Location 4
2019-08-09,5123.875,Kenya,-1.232761,36.878509,Location 4
2019-08-10,3979.675,Kenya,-1.232761,36.878509,Location 4
2019-08-11,2195.725,Kenya,-1.232761,36.878509,Location 4
2019-08-12,3615.25,Kenya,-1.232761,36.878509,Location 4
2019-08-13,3517.025,Kenya,-1.232761,36.878509,Location 4
2019-08-14,2378.125,Kenya,-1.232761,36.878509,Location 4
2019-08-15,2537.175,Kenya,-1.232761,36.878509,Location 4
2019-08-16,2689.6,Kenya,-1.232761,36.878509,Location 4
2019-08-17,2836.75,Kenya,-1.232761,36.878509,Location 4
2019-08-18,3218.95,Kenya,-1.232761,36.878509,Location 4
2019-08-19,1565.3,Kenya,-1.232761,36.878509,Location 4
2019-08-20,3334.525,Kenya,-1.232761,36.878509,Location 4
2019-08-21,3240.25,Kenya,-1.232761,36.878509,Location 4
2019-08-22,3506.9,Kenya,-1.232761,36.878509,Location 4
2019-08-23,3783.7,Kenya,-1.232761,36.878509,Location 4
2019-08-24,2320.2,Kenya,-1.232761,36.878509,Location 4
2019-08-25,4559.6,Kenya,-1.232761,36.878509,Location 4
2019-08-26,3920.125,Kenya,-1.232761,36.878509,Location 4
2019-08-27,4654.675,Kenya,-1.232761,36.878509,Location 4
2019-08-28,4780.625,Kenya,-1.232761,36.878509,Location 4
2019-08-29,3856.55,Kenya,-1.232761,36.878509,Location 4
2019-08-30,3537.85,Kenya,-1.232761,36.878509,Location 4
2019-08-31,3992.3,Kenya,-1.232761,36.878509,Location 4
2019-09-01,4437.175,Kenya,-1.232761,36.878509,Location 4
2019-09-02,4935.85,Kenya,-1.232761,36.878509,Location 4
2019-09-03,3304.275,Kenya,-1.232761,36.878509,Location 4
2019-09-04,3171.3,Kenya,-1.232761,36.878509,Location 4
2019-09-05,2872.1,Kenya,-1.232761,36.878509,Location 4
2019-09-06,4392.475,Kenya,-1.232761,36.878509,Location 4
2019-09-07,1844.075,Kenya,-1.232761,36.878509,Location 4
2019-09-08,1871.175,Kenya,-1.232761,36.878509,Location 4
2019-09-09,3841.6,Kenya,-1.232761,36.878509,Location 4
2019-09-10,3695.25,Kenya,-1.232761,36.878509,Location 4
2019-09-11,3833.925,Kenya,-1.232761,36.878509,Location 4
2019-09-12,5277.45,Kenya,-1.232761,36.878509,Location 4
2019-09-13,5845.375,Kenya,-1.232761,36.878509,Location 4
2019-09-14,6331.875,Kenya,-1.232761,36.878509,Location 4
2019-09-15,5840.7,Kenya,-1.232761,36.878509,Location 4
2019-09-16,6307.2,Kenya,-1.232761,36.878509,Location 4
2019-09-17,6577.3,Kenya,-1.232761,36.878509,Location 4
2019-09-18,5129.1,Kenya,-1.232761,36.878509,Location 4
2019-09-19,6638.825,Kenya,-1.232761,36.878509,Location 4
2019-09-20,5395.825,Kenya,-1.232761,36.878509,Location 4
2019-09-21,5632.275,Kenya,-1.232761,36.878509,Location 4
2019-09-22,4587.725,Kenya,-1.232761,36.878509,Location 4
2019-09-23,4450.3,Kenya,-1.232761,36.878509,Location 4
2019-09-24,3183.3,Kenya,-1.232761,36.878509,Location 4
2019-09-25,3797.375,Kenya,-1.232761,36.878509,Location 4
2019-09-26,4288.075,Kenya,-1.232761,36.878509,Location 4
2019-09-27,3796.425,Kenya,-1.232761,36.878509,Location 4
2019-09-28,6610.525,Kenya,-1.232761,36.878509,Location 4
2019-09-29,6883.625,Kenya,-1.232761,36.878509,Location 4
2019-09-30,5926.525,Kenya,-1.232761,36.878509,Location 4
2019-10-01,6141.975,Kenya,-1.232761,36.878509,Location 4
2019-10-02,4412.725,Kenya,-1.232761,36.878509,Location 4
2019-10-03,5050.225,Kenya,-1.232761,36.878509,Location 4
2019-10-04,3048.7,Kenya,-1.232761,36.878509,Location 4
2019-10-05,680.55,Kenya,-1.232761,36.878509,Location 4
2019-10-06,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-07,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-08,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-09,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-10,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-11,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-12,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-13,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-14,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-15,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-16,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-17,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-18,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-19,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-20,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-21,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-22,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-23,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-24,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-25,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-26,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-27,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-28,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-29,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-30,0.0,Kenya,-1.232761,36.878509,Location 4
2019-10-31,0.0,Kenya,-1.232761,36.878509,Location 4
2019-11-01,0.0,Kenya,-1.232761,36.878509,Location 4
