Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2324142,-,-,-,-23.99,45.1,0,520,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2018,1,1,0,30,111.19,0.21,3.6,0,0,0,0,19.8,83.99,952,0,0,0,0,22.6,54,2.4000000000000004
2018,1,1,1,30,99.96000000000001,0.21,3.6,0,0,0,0,19.6,83.89,952,0,0,0,0,22.5,54,2.3000000000000003
2018,1,1,2,30,87.56,0.21,3.5,16,214,25,0,19.5,78.35000000000001,952,16,214,0,25,23.5,51,2.9000000000000004
2018,1,1,3,30,75.01,0.21,3.4000000000000004,50,666,222,0,19.3,67.09,953,50,666,0,222,25.900000000000002,44,3.7
2018,1,1,4,30,61.910000000000004,0.21,3.3000000000000003,66,841,462,0,18.6,54.18,953,66,841,0,462,28.8,33,3.6
2018,1,1,5,30,48.54,0.21,3.3000000000000003,76,928,691,0,17.6,43.730000000000004,952,76,928,0,691,31.400000000000002,19,3
2018,1,1,6,30,34.99,0.21,3.2,98,956,881,0,17.2,38.03,952,98,956,0,881,33.4,184,2.6
2018,1,1,7,30,21.34,0.21,3.2,104,984,1021,0,16.900000000000002,34.49,951,104,984,0,1021,34.9,348,2.3000000000000003
2018,1,1,8,30,7.65,0.21,3.3000000000000003,108,994,1093,0,16.7,31.87,950,108,994,0,1093,36.1,327,2.1
2018,1,1,9,30,6.24,0.21,3.3000000000000003,112,990,1096,0,16.5,30.55,950,112,990,0,1096,36.6,302,2
2018,1,1,10,30,19.92,0.21,3.4000000000000004,113,971,1026,2,16.3,30.25,949,533,260,0,778,36.5,276,2.2
2018,1,1,11,30,33.58,0.21,3.6,111,934,889,2,16.1,31.25,949,474,158,0,606,35.7,253,2.5
2018,1,1,12,30,47.15,0.21,3.7,108,865,697,2,16,33.17,948,395,153,0,499,34.5,238,3
2018,1,1,13,30,60.54,0.21,3.9000000000000004,98,754,469,3,16.2,36.6,949,234,13,0,240,33,227,3.2
2018,1,1,14,30,73.68,0.21,4,75,554,231,3,16.7,42.1,949,9,0,0,9,31.1,221,3.1
2018,1,1,15,30,86.34,0.21,4.1000000000000005,26,120,34,1,17.3,48.04,950,26,120,0,34,29.400000000000002,220,3
2018,1,1,16,30,98.76,0.21,4.2,0,0,0,3,17.7,53.45,951,0,0,0,0,28,223,2.8000000000000003
2018,1,1,17,30,110.12,0.21,4.2,0,0,0,3,18.1,58.81,951,0,0,0,0,26.8,231,2.5
2018,1,1,18,30,120.10000000000001,0.21,4.2,0,0,0,0,18.3,63.09,951,0,0,0,0,25.900000000000002,237,2.2
2018,1,1,19,30,127.88000000000001,0.21,4.2,0,0,0,0,18.5,66.79,951,0,0,0,0,25.1,246,1.7000000000000002
2018,1,1,20,30,132.37,0.21,4.2,0,0,0,0,18.7,70.09,951,0,0,0,0,24.5,273,1.1
2018,1,1,21,30,132.62,0.21,4.2,0,0,0,1,18.8,71.71000000000001,951,0,0,0,0,24.200000000000003,320,1.2000000000000002
2018,1,1,22,30,128.57,0.21,4.1000000000000005,0,0,0,0,18.7,72.92,951,0,0,0,0,23.900000000000002,351,1.8
2018,1,1,23,30,121.10000000000001,0.21,4.1000000000000005,0,0,0,0,18.7,73.74,951,0,0,0,0,23.700000000000003,357,2.1
2018,1,2,0,30,111.33,0.22,3.9000000000000004,0,0,0,0,18.7,74.92,951,0,0,0,0,23.400000000000002,359,1.8
2018,1,2,1,30,100.09,0.22,3.8000000000000003,0,0,0,0,18.7,75.38,952,0,0,0,0,23.3,184,1.5
2018,1,2,2,30,87.69,0.22,3.7,16,189,23,1,18.8,71.87,952,16,189,0,23,24.200000000000003,15,2.1
2018,1,2,3,30,75.14,0.22,3.6,50,662,219,0,18.8,63.57,952,50,662,0,219,26.3,22,3.1
2018,1,2,4,30,62.04,0.22,3.5,66,839,459,0,18.3,53.28,952,66,839,0,459,28.700000000000003,21,3.4000000000000004
2018,1,2,5,30,48.660000000000004,0.22,3.4000000000000004,75,928,688,0,17.3,43.67,952,75,928,0,688,31.1,18,3.1
2018,1,2,6,30,35.11,0.22,3.3000000000000003,81,979,882,0,16.5,36.77,952,81,979,0,882,33.300000000000004,18,2.4000000000000004
2018,1,2,7,30,21.45,0.22,3.3000000000000003,84,1008,1022,1,16.1,32.28,951,84,1008,0,1022,35.1,20,1.4000000000000001
2018,1,2,8,30,7.7700000000000005,0.22,3.3000000000000003,86,1020,1097,2,15.700000000000001,29.42,950,555,272,0,825,36.4,86,0.5
2018,1,2,9,30,6.15,0.22,3.3000000000000003,95,1012,1101,3,15.5,27.92,949,547,193,0,739,37.1,168,0.7000000000000001
2018,1,2,10,30,19.82,0.22,3.4000000000000004,96,995,1032,3,15.4,27.78,949,492,80,0,567,37.1,188,1.6
2018,1,2,11,30,33.49,0.22,3.5,93,965,897,8,15.5,28.96,949,327,16,0,341,36.4,189,2.6
2018,1,2,12,30,47.06,0.22,3.7,88,910,707,4,15.600000000000001,31.54,948,34,0,0,34,35,188,3.7
