TAO (Wh/m2/day),Clear sky GHI (Wh/m2/day),Clear sky BHI (Wh/m2/day),Clear sky DHI (Wh/m2/day),Clear sky DNI (Wh/m2/day),GHI (Wh/m2/day),BHI (Wh/m2/day),DHI (Wh/m2/day),DNI (Wh/m2/day),Reliability,Time
10203.4551,7721.3354,6555.8818,1165.4536,9503.9385,7355.5244,5545.6655,1809.8591,8224.3711,0.9858,2020-02-09
10217.7773,7777.4937,6699.417,1078.0767,9710.9922,7777.4937,6699.417,1078.0767,9710.9922,0.9858,2020-02-10
10231.9531,7825.7847,6851.5103,974.2744,9934.2412,7825.7847,6851.5103,974.2744,9934.2412,0.9646,2020-02-11
10245.8682,7384.6748,5691.6299,1693.045,7952.1841,7166.7158,5243.7402,1922.9755,7307.2598,0.9854,2020-02-12
10259.5518,7415.5879,5834.3423,1581.2456,8132.5332,6537.3818,4278.7915,2258.5908,5683.9048,0.9854,2020-02-13
10272.9844,7634.9014,6278.6851,1356.2166,8866.5537,6777.3687,4665.4136,2111.9551,6810.9697,0.9854,2020-02-14
10286.1484,7748.2969,6673.0503,1075.2466,9554.7852,7576.0552,6252.2822,1323.7731,8787.9863,0.9854,2020-02-15
10299.0312,7713.897,6544.0596,1169.8374,9286.9463,7120.5815,5859.354,1261.2275,7689.7041,0.9854,2020-02-16
10311.6143,7799.4033,6928.3638,871.0399,10016.8105,7770.54,6902.0039,868.5361,9810.9277,0.9854,2020-02-17
10323.9365,7593.6387,6058.8745,1534.764,8426.085,7503.7812,5886.6079,1617.1733,8136.0981,0.9851,2020-02-18
10335.8359,7684.8389,6344.147,1340.6921,8890.2041,7531.0352,5960.8789,1570.1564,8471.0791,0.9854,2020-02-19
10347.4424,7832.5352,6893.4092,939.126,9885.6299,7429.7178,6110.1548,1319.5627,8267.21,0.9854,2020-02-20
10358.6895,7714.96,6473.207,1241.7532,9108.3379,6924.8066,5232.4619,1692.3447,7143.7856,0.9854,2020-02-21
10369.5605,7766.9302,6663.4214,1103.5089,9397.5859,7118.0171,5380.1743,1737.8429,7320.0747,0.9854,2020-02-22
10380.0439,7716.4165,6340.4512,1375.9652,8837.3369,7535.9365,5813.6523,1722.2838,8056.0581,0.9854,2020-02-23
10390.125,7905.7031,6804.0508,1101.6521,9593.9707,7368.0527,5172.832,2195.2207,7066.5674,0.9854,2020-02-24
10399.8564,7576.1304,5988.1016,1588.0287,8232.9316,5704.4692,2037.9729,3666.4963,2807.2478,0.9851,2020-02-25
10409.1133,7223.9556,5090.7915,2133.1641,6839.3501,6833.0933,3934.3904,2898.7026,5382.0132,0.9851,2020-02-26
10417.9316,7570.0391,5991.2866,1578.7522,8183.6982,6589.6855,3579.2559,3010.4299,5192.9741,0.9851,2020-02-27
10426.2979,7506.0898,5794.4888,1711.6011,7818.0303,5930.7866,2959.78,2971.0066,3861.9385,0.9799,2020-02-28
10434.2061,7625.103,6143.1655,1481.9373,8366.3994,6624.1738,3312.7258,3311.4478,4555.7456,0.9799,2020-02-29
10441.6787,7629.9946,6077.1606,1552.8337,8287.3486,6106.0024,3585.5242,2520.4783,4856.231,0.9799,2020-03-01
10448.6709,6996.3081,4366.0908,2630.217,5650.8252,4325.1523,1210.5984,3114.554,1865.0079,0.9799,2020-03-02
10455.1738,7125.2456,4791.5645,2333.6809,6273.9634,5354.2622,1321.4883,4032.7739,1774.451,0.9799,2020-03-03
10461.2324,7087.7661,4625.9878,2461.7786,6013.1909,2231.7964,389.1476,1842.6489,663.8006,0.9743,2020-03-04
10466.7607,7357.7915,5200.0405,2157.7512,6843.856,7006.1499,4769.7905,2236.3594,5995.5801,0.9847,2020-03-05
10471.7285,7860.1646,6675.8955,1184.269,9270.8516,7806.4585,6557.3799,1249.0787,8891.4775,0.9851,2020-03-06
10476.2471,7855.7153,6863.0073,992.7079,9580.6113,7626.9585,6259.2539,1367.7043,8499.1631,0.9851,2020-03-07
10480.3066,7705.2622,6375.5186,1329.7437,8797.4473,7311.6978,5273.1245,2038.5731,6806.4106,0.9847,2020-03-08
10483.8027,7253.6191,4977.1333,2276.4861,6500.4019,3149.0713,347.8471,2801.2241,655.7261,0.9847,2020-03-09
10486.7656,7595.8833,6077.7129,1518.1707,8264.9795,6987.8818,4506.5405,2481.3416,5714.7593,0.9847,2020-03-10
10489.2031,7689.3271,6256.7324,1432.5945,8552.1494,7358.8047,5510.1885,1848.6162,7233.9668,0.9847,2020-03-11
10491.1416,7758.8042,6392.4243,1366.3802,8729.0322,7326.6973,5367.8867,1958.8108,7119.0767,0.9847,2020-03-12
10492.5391,7634.395,5967.8521,1666.543,8034.6948,7072.5181,4669.7783,2402.7397,6031.5049,0.9847,2020-03-13
10493.4434,7503.0776,5515.5957,1987.4819,7300.9971,6815.5713,4111.1724,2704.3992,5543.7544,0.9844,2020-03-14
10493.7812,7115.5171,4495.5225,2619.9941,5787.8159,6433.29,3695.9333,2737.3567,4636.7739,0.9844,2020-03-15
10493.542,7494.8765,5435.4482,2059.4282,7151.4092,5719.4116,2305.0742,3414.3372,2787.0146,0.9847,2020-03-16
10492.8604,7691.3569,6169.8843,1521.4727,8308.2734,5553.7183,3953.5095,1600.2089,5087.0439,0.9844,2020-03-17
10491.6133,7821.9697,6595.8179,1226.152,9030.9443,6519.063,4703.4482,1815.6147,6793.374,0.9844,2020-03-18
10489.8193,7722.4653,6291.2456,1431.2198,8542.9346,7238.1538,4957.8003,2280.3535,6574.8018,0.9844,2020-03-19
10487.501,7892.8799,6858.0854,1034.7941,9550.0713,7774.1299,6701.749,1072.381,9028.1074,0.9844,2020-03-20
10484.6768,7788.1416,6421.1694,1366.9723,8773.0713,6697.3848,3899.3154,2798.0696,4934.4165,0.9844,2020-03-21
10481.3115,7928.0913,6817.6885,1110.4028,9450.5654,7356.5,4991.8911,2364.6086,6713.7744,0.9844,2020-03-22
10477.4658,7994.0596,7144.0132,850.046,10032.7363,7274.3481,5572.002,1702.3463,7102.2217,0.984,2020-03-23
10473.0312,7770.0249,6588.8726,1181.1525,9050.624,6828.1021,5514.3594,1313.7428,7070.0459,0.9847,2020-03-24
10468.124,7763.8765,6739.0806,1024.7958,9340.3047,6576.959,5018.2397,1558.7194,6210.5728,0.9847,2020-03-25
10462.7529,7391.5356,5538.0347,1853.501,7365.1436,6768.1201,4147.2065,2620.9136,5369.6377,0.9844,2020-03-26
10456.8359,7305.6284,5259.834,2045.7944,6949.5171,4624.0659,2274.9326,2349.1335,3119.6907,0.9844,2020-03-27
10450.376,7419.5498,5584.7227,1834.827,7392.498,4934.5537,2003.7928,2930.7607,2338.197,0.9844,2020-03-28
10443.5283,7246.6836,5045.5464,2201.137,6615.7891,4652.7285,1129.0906,3523.6379,1513.7449,0.984,2020-03-29
10436.1514,7839.3052,6854.1504,985.155,9540.2705,7603.7632,6414.7231,1189.0399,8665.752,0.984,2020-03-30
10428.2822,7647.6953,6065.377,1582.318,8206.2676,7230.7573,5026.8281,2203.9294,6783.8408,0.984,2020-03-31
10419.9688,7972.7656,7007.8159,964.9499,9786.6279,7578.6909,5523.7002,2054.9907,8067.2373,0.984,2020-04-01
10411.1992,7907.2148,6867.0698,1040.145,9565.4189,7856.917,6784.981,1071.9362,9299.5654,0.984,2020-04-02
10401.9639,7847.5132,6793.9922,1053.5211,9493.0537,7350.4731,5546.7734,1803.6996,7828.2563,0.984,2020-04-03
10392.3418,7559.6948,5881.376,1678.3191,7945.5718,7091.0835,4273.7651,2817.3184,6018.8677,0.9837,2020-04-04
10382.2061,7671.3662,6134.7593,1536.6067,8342.1055,6926.4048,4067.1194,2859.2854,5658.7778,0.984,2020-04-05
10371.6885,7702.5146,6268.8726,1433.6421,8591.7373,7065.6753,4273.1709,2792.5044,6180.9746,0.984,2020-04-06
10360.8145,7752.3721,6604.0938,1148.2786,9142.1191,7611.4775,6299.3613,1312.1162,8670.6348,0.9837,2020-04-07
10349.4902,7884.4126,6956.8281,927.5847,9765.0928,7744.1777,6587.895,1156.283,9345.0205,0.9837,2020-04-08
10337.7266,7466.2837,5648.3979,1817.886,7587.3999,6521.1914,3067.9111,3453.2803,4033.8003,0.984,2020-04-09
10325.6963,7289.0068,5265.7603,2023.2468,7006.4888,6283.7852,3366.709,2917.0762,4985.8428,0.9837,2020-04-10
10313.2539,7517.7266,5976.5444,1541.1821,8092.9243,7017.5322,4947.0283,2070.5039,6496.437,0.9837,2020-04-11
10300.4473,7439.4751,5778.3613,1661.1138,7795.082,5703.2017,2165.8323,3537.3691,3142.6545,0.9837,2020-04-12
10287.3438,7208.0503,5068.6045,2139.4463,6708.4321,5132.3418,1724.6802,3407.6616,2347.7754,0.9833,2020-04-13
10273.8438,7224.4106,5200.8179,2023.5927,6896.001,6318.0264,3249.8372,3068.1892,4186.0439,0.9837,2020-04-14
10260.0693,7457.4414,5977.8369,1479.6045,8177.3062,6911.7812,5078.4272,1833.3541,6468.8618,0.9837,2020-04-15
10245.9844,7591.8525,6521.5205,1070.3322,9117.4424,6690.123,4541.8457,2148.2769,6307.5752,0.9837,2020-04-16
10231.6719,7539.1514,6441.2524,1097.8989,8933.2646,6781.5161,4167.1162,2614.3997,5487.564,0.9833,2020-04-17
10217.0361,7417.8452,6050.4873,1367.3582,8331.3506,4536.4414,1656.6031,2879.8384,2466.8208,0.9729,2020-04-18
10202.0947,7390.9331,5976.3203,1414.6129,8202.8232,6259.9155,3972.0781,2287.8374,5080.4062,0.9837,2020-04-19
10186.958,7412.3965,6019.6616,1392.7347,8319.8545,2357.8413,131.3729,2226.4685,257.4057,0.9837,2020-04-20
10171.6562,7199.0293,5272.1943,1926.835,7043.8975,3585.4727,577.5532,3007.9194,828.1568,0.9833,2020-04-21
10156.0889,7112.1475,5154.0234,1958.1237,6916.4253,5035.126,2958.8491,2076.2766,3378.9583,0.9833,2020-04-22
10140.3174,6929.3735,4672.8833,2256.4902,6204.9531,4968.5132,1398.2084,3570.3049,1702.6296,0.9833,2020-04-23
10124.3594,7443.0371,6295.6431,1147.3939,8895.0439,5403.2495,2194.1287,3209.1206,2917.7,0.9833,2020-04-24
10108.292,7281.3145,5708.1323,1573.1821,7920.9648,6579.2158,3884.9102,2694.3059,5197.7495,0.983,2020-04-25
10091.9922,7545.644,6650.4463,895.1978,9495.5088,6952.9282,5583.2539,1369.6741,6809.1138,0.9833,2020-04-26
10075.6055,7320.1797,5886.3296,1433.8497,8171.0947,6596.0044,3728.3884,2867.616,5133.4312,0.9833,2020-04-27
10059.0986,7255.7778,5761.6641,1494.1138,7970.25,6049.6665,3621.572,2428.0947,4553.1309,0.9833,2020-04-28
10042.4883,7179.3057,5552.3809,1626.9246,7625.0825,6971.9727,5221.9932,1749.9797,6697.9976,0.9833,2020-04-29
10025.8467,7415.1938,6401.3516,1013.8421,9060.8164,6094.415,3653.4727,2440.9424,4660.8047,0.983,2020-04-30
10009.0977,7425.105,6470.6636,954.4413,9281.0488,7364.8423,6319.5776,1045.2646,8896.4873,0.983,2020-05-01
9992.2969,7225.0464,5838.8384,1386.2079,8164.3018,4318.1772,975.0198,3343.1577,1422.4142,0.983,2020-05-02
9975.4609,7420.6519,6499.959,920.6928,9355.1846,5843.0005,3185.6267,2657.3738,4540.9946,0.983,2020-05-03
9958.6074,7339.5806,6271.4668,1068.1136,8942.6934,6441.8682,5016.7573,1425.1108,6702.7583,0.983,2020-05-04
9941.7529,7158.9136,5728.4087,1430.5048,8014.7417,6629.501,4720.3657,1909.1356,6307.4995,0.983,2020-05-05
9924.915,7270.7871,6016.0444,1254.7428,8519.8574,7011.7017,5274.3799,1737.3218,7502.8755,0.983,2020-05-06
9908.1582,7261.9146,6032.8882,1229.0266,8553.5869,7171.9546,5846.9102,1325.0447,7913.0474,0.9826,2020-05-07
9891.4131,7061.9673,5517.0884,1544.879,7689.7803,4840.7461,2158.6377,2682.1082,2699.3774,0.9826,2020-05-08
9874.7334,7046.0996,5454.7148,1591.3849,7576.5723,6249.3413,3878.3855,2370.9558,5576.7954,0.9826,2020-05-09
9858.1377,7176.5703,5747.5522,1429.0181,8133.4087,5773.1299,3442.9492,2330.1804,4749.5488,0.9826,2020-05-10
9841.6406,7032.8584,5344.3501,1688.5083,7426.2866,6904.4727,5124.6226,1779.85,6858.042,0.9774,2020-05-11
9825.2598,7219.1562,5930.9321,1288.2242,8441.2871,6260.8555,4233.0635,2027.792,6107.5796,0.9826,2020-05-12
9809.0117,7148.9409,5733.5205,1415.4204,8097.6094,6695.3105,5117.1289,1578.1818,6545.0698,0.9826,2020-05-13
9792.9111,7229.8682,6032.6206,1197.2477,8640.8203,6843.3945,5260.8223,1582.5724,7311.3345,0.9826,2020-05-14
9776.9736,7054.0874,5463.4146,1590.673,7692.5811,5151.6255,1712.7009,3438.9246,2310.5178,0.9826,2020-05-15
9761.2188,7076.9844,5596.8247,1480.1594,7920.27,6874.0005,5262.8604,1611.1399,7301.9009,0.9826,2020-05-16
9745.6611,7167.814,5966.29,1201.5239,8580.7656,6106.9897,4045.8362,2061.1536,5563.6484,0.9826,2020-05-17
9730.3145,7147.9102,5992.1206,1155.7891,8638.3076,5874.3369,4081.0767,1793.2601,5807.0532,0.9826,2020-05-18
9715.1953,7178.1743,6002.0244,1176.1499,8666.877,6298.7017,4741.7373,1556.9644,6290.5552,0.9826,2020-05-19
9700.3193,6983.3247,5289.9312,1693.3937,7441.0664,6669.5073,4613.3711,2056.136,6626.1533,0.9826,2020-05-20
9685.7002,7140.4775,5927.5117,1212.9658,8560.3652,6420.1226,4390.0278,2030.095,5970.4414,0.9826,2020-05-21
9671.3525,6976.3657,5526.2905,1450.0752,7917.8843,4301.1777,1543.245,2757.9326,2132.8193,0.9826,2020-05-22
9657.291,7009.562,5623.8604,1385.7014,8062.707,6331.4683,4482.6035,1848.8649,6803.6055,0.9774,2020-05-23
9643.5791,7151.8096,5889.9653,1261.8441,8507.3506,7060.9136,5726.0298,1334.8838,8092.75,0.9823,2020-05-24
9630.1426,7039.5557,5516.2729,1523.2827,7838.9277,6835.3237,5013.5454,1821.7786,7282.5215,0.9823,2020-05-25
9617.0332,7106.9678,5898.7891,1208.1783,8551.0,6751.6787,5060.2129,1691.4659,7504.7676,0.9823,2020-05-26
9604.2227,7044.5654,5728.6343,1315.9312,8277.2725,6795.1899,5143.0596,1652.1306,7641.1641,0.9826,2020-05-27
9591.8154,7087.1973,5953.1724,1134.0249,8660.9424,6411.1992,4538.6226,1872.5768,7034.0112,0.9722,2020-05-28
9579.7725,6909.6221,5380.3477,1529.2749,7679.7319,6769.8555,4958.0728,1811.7826,7063.0293,0.9826,2020-05-29
9568.1064,6835.9453,5196.9277,1639.0178,7384.6245,6706.8223,4852.6172,1854.2047,6906.3047,0.9826,2020-05-30
9556.8799,6903.6021,5429.8047,1473.7975,7799.8076,5600.6138,3290.9177,2309.696,4450.0903,0.9823,2020-05-31
9546.0137,6762.5425,4958.8535,1803.6886,6998.4604,4545.5879,2141.5178,2404.0701,3573.2346,0.9823,2020-06-01
9535.5566,6809.2622,5107.7476,1701.5146,7270.0352,6504.8374,4478.5879,2026.2495,6515.9634,0.9823,2020-06-02
9525.5176,6561.7695,4412.0688,2149.7007,6120.2954,6406.624,4180.417,2226.207,5663.5605,0.9823,2020-06-03
9515.8662,6563.5806,4432.7368,2130.844,6169.8916,5856.0479,2692.7939,3163.2539,3833.512,0.9826,2020-06-04
9506.748,6684.5386,4839.583,1844.9554,6830.562,5771.7891,2989.9185,2781.8706,4537.9087,0.9823,2020-06-05
9498.0479,6661.7119,4785.0259,1876.6859,6767.1533,5506.8994,2454.9978,3051.9016,3619.2642,0.9823,2020-06-06
9489.8008,6633.5425,4748.4067,1885.1356,6726.0869,6119.3765,3852.176,2267.2004,5227.4873,0.9823,2020-06-07
9482.0127,6227.3164,3731.6584,2495.6577,5149.5337,3016.7466,533.5759,2483.1707,761.2188,0.9823,2020-06-08
9474.6924,6332.7969,4069.3381,2263.459,5588.4912,5822.9258,3249.3586,2573.5669,4216.8594,0.9823,2020-06-09
9467.8545,6820.0781,5321.4971,1498.5809,7707.3501,5852.2402,3788.2336,2064.0066,4912.0044,0.9823,2020-06-10
9461.5215,6258.3975,3784.3513,2474.0461,5251.4697,6065.0776,3423.3057,2641.772,4773.9966,0.9823,2020-06-11
9455.6729,6475.5342,4383.9751,2091.5593,6165.6245,5559.6802,3405.9771,2153.7031,4408.5273,0.9823,2020-06-12
9450.3145,6690.8877,4948.7539,1742.1338,7066.1157,6375.3438,4507.3242,1868.0197,5912.2207,0.9823,2020-06-13
9445.4463,6488.9478,4456.73,2032.2177,6236.1309,5804.5176,3190.6792,2613.8384,4623.186,0.9823,2020-06-14
9441.0967,6520.603,4617.6919,1902.9114,6506.8506,3819.8032,1120.9647,2698.8384,1800.5402,0.9823,2020-06-15
9437.2695,6686.4746,5092.9287,1593.5463,7313.249,6497.373,4768.3652,1729.0077,6604.3281,0.9771,2020-06-16
9433.9463,6467.3374,4440.1479,2027.1897,6240.9282,6192.3667,4083.6199,2108.7466,5539.3955,0.9823,2020-06-17
9431.1309,6293.8716,4005.7161,2288.1555,5557.2148,6031.2705,3592.6553,2438.6152,4933.8848,0.9823,2020-06-18
9428.8232,6270.3223,3912.8984,2357.4238,5411.1294,5650.2427,3051.6367,2598.6062,4111.1284,0.9823,2020-06-19
9427.0576,6227.9937,3813.3557,2414.6377,5323.5767,4693.0908,2162.9146,2530.176,3269.9958,0.9823,2020-06-20
9425.8086,6121.3711,3615.5068,2505.8643,4961.2485,4752.4702,2034.9048,2717.5652,2540.314,0.9823,2020-06-21
9425.0693,6167.8877,3731.9316,2435.9561,5171.7666,5425.2441,2512.8582,2912.386,3799.9795,0.9823,2020-06-22
9424.8398,6361.7329,4171.2158,2190.5168,5812.2715,5217.5659,2891.9121,2325.6538,4106.1367,0.9823,2020-06-23
9425.1289,6464.0449,4435.3213,2028.7234,6209.4253,5965.8525,3955.1086,2010.744,5171.1748,0.9826,2020-06-24
9425.9531,6555.9009,4619.6118,1936.2893,6539.4658,5941.5269,3605.9971,2335.5298,5004.3247,0.9826,2020-06-25
9427.2812,6519.9829,4531.0483,1988.9346,6407.4414,4587.4688,1851.1179,2736.3508,2680.3442,0.9826,2020-06-26
9429.1113,6779.5938,5274.1392,1505.4543,7652.4834,6040.6938,4150.7974,1889.8965,5938.4058,0.9826,2020-06-27
9431.4395,6497.3325,4454.7764,2042.5564,6266.6274,6103.6582,3897.2708,2206.3872,5439.2871,0.9774,2020-06-28
9434.2793,6738.9023,5038.1729,1700.7294,7200.751,6508.7734,4685.9639,1822.8094,6438.6191,0.9823,2020-06-29
9437.6289,6542.4785,4460.4658,2082.0132,6249.3008,6256.168,3724.4419,2531.7263,5319.9341,0.9823,2020-06-30
9441.4629,6386.165,4045.623,2340.542,5612.769,4742.8643,1783.1779,2959.6865,2754.2092,0.9823,2020-07-01
9445.7764,6432.5601,4279.7334,2152.8267,5942.8701,5445.3193,2620.4922,2824.8271,3948.8188,0.9823,2020-07-02
9450.5654,6493.6587,4395.0508,2098.6079,6112.7861,6100.6035,3691.825,2408.7783,5189.3965,0.9823,2020-07-03
9455.7881,6628.4756,4750.6577,1877.8179,6678.7676,6394.2935,4183.6172,2210.6763,5841.6836,0.9826,2020-07-04
9461.5762,6537.9556,4532.7559,2005.1996,6344.0068,5591.6196,2954.5774,2637.042,4087.1746,0.9823,2020-07-05
9467.7793,6262.0825,3827.5959,2434.4863,5287.8491,2699.5007,391.3118,2308.189,666.5002,0.9823,2020-07-06
9474.4287,5964.4771,3290.5847,2673.8923,4476.3027,2888.8918,640.3853,2248.5066,871.7115,0.9823,2020-07-07
9481.5166,6036.5078,3454.5757,2581.9321,4701.2764,3914.8364,1023.6555,2891.1807,1318.4747,0.9823,2020-07-08
9489.0342,6651.4272,4978.5327,1672.8944,7021.7935,4872.9683,1912.3506,2960.6174,2747.1477,0.9823,2020-07-09
9496.9414,6803.4434,5301.4482,1501.9949,7576.1655,6505.3179,4968.5889,1536.7288,6673.1279,0.9826,2020-07-10
9505.3066,6607.6987,4675.9619,1931.7369,6563.7334,4545.0469,2073.7065,2471.3406,2457.3711,0.9826,2020-07-11
9514.0742,6611.0903,4640.6416,1970.4485,6491.1265,6268.7944,4187.2388,2081.5557,5738.8496,0.9826,2020-07-12
9523.2852,6928.1362,5598.5557,1329.5801,8069.5854,4791.2612,2636.7173,2154.5442,4052.3352,0.9823,2020-07-13
9532.8301,6323.9556,3899.2129,2424.7429,5341.7534,4516.5596,1892.53,2624.0298,2282.9705,0.9823,2020-07-14
9542.748,6339.8081,3897.4399,2442.3682,5315.4043,5228.9146,2042.1741,3186.7402,2501.7114,0.9823,2020-07-15
9553.0244,6329.6719,3827.4373,2502.2346,5208.2632,3456.7712,519.9188,2936.8523,639.36,0.9823,2020-07-16
9563.6094,6387.8848,4002.6243,2385.2605,5451.8877,2749.5684,404.1251,2345.4434,693.939,0.9826,2020-07-17
9574.5762,6527.5791,4407.4639,2120.1155,6093.7534,3772.426,714.0884,3058.3376,907.3662,0.9826,2020-07-18
9585.8643,6621.5703,4621.9966,1999.5736,6416.5259,6162.5244,3634.8296,2527.6951,5113.312,0.9826,2020-07-19
9597.4619,6630.7441,4651.1968,1979.5475,6447.6343,5611.8149,3012.219,2599.5959,4032.1406,0.9826,2020-07-20
9609.3535,6346.2036,3850.2612,2495.9426,5179.4033,4820.2109,1804.0695,3016.1414,2474.1406,0.9826,2020-07-21
9621.5273,6405.9341,4087.8369,2318.0972,5534.7964,2389.802,420.711,1969.0909,811.8088,0.9826,2020-07-22
9633.9697,5846.7505,2847.2739,2999.4768,3764.8308,3674.9919,875.1914,2799.8005,1073.0144,0.9826,2020-07-23
9646.666,6020.9644,3176.7471,2844.2173,4231.668,4790.8066,1457.0571,3333.7495,2089.459,0.9826,2020-07-24
9659.6016,6176.4146,3635.1833,2541.2314,4873.8926,5354.3135,2908.3569,2445.9565,3972.2976,0.9826,2020-07-25
9672.7627,5987.2222,3323.8811,2663.3413,4406.6909,4639.2197,1884.736,2754.4836,2559.0193,0.9826,2020-07-26
9686.1348,6437.811,4104.873,2332.938,5552.7124,4333.8184,1803.8059,2530.0125,2458.8203,0.9826,2020-07-27
9699.7021,6299.606,3754.3042,2545.302,5031.3682,2471.5049,145.4928,2326.0122,241.2545,0.9826,2020-07-28
9713.4502,6288.1987,3781.4434,2506.7554,5024.3823,6031.4136,3523.9194,2507.4944,4398.3945,0.9826,2020-07-29
