air_temp,albedo,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,dhi,dni,ghi,gti,period_end,period
20,0.14,0,0,0,0,0,0,0,0,2021-01-01T01:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-01T02:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-01T03:00:00Z,PT60M
20,0.14,1,2,1,1,1,0,1,1,2021-01-01T04:00:00Z,PT60M
21,0.14,40,403,113,180,44,0,44,43,2021-01-01T05:00:00Z,PT60M
22,0.14,69,713,344,448,114,0,114,110,2021-01-01T06:00:00Z,PT60M
24,0.14,84,834,571,678,196,0,196,189,2021-01-01T07:00:00Z,PT60M
24,0.14,93,895,758,862,194,0,194,188,2021-01-01T08:00:00Z,PT60M
25,0.14,98,925,887,987,353,19,370,361,2021-01-01T09:00:00Z,PT60M
26,0.14,106,930,945,1042,375,426,760,806,2021-01-01T10:00:00Z,PT60M
27,0.14,106,926,930,1027,382,396,736,778,2021-01-01T11:00:00Z,PT60M
27,0.14,102,905,841,942,364,21,382,373,2021-01-01T12:00:00Z,PT60M
26,0.14,95,861,687,790,87,0,87,84,2021-01-01T13:00:00Z,PT60M
24,0.14,84,778,481,586,68,0,68,66,2021-01-01T14:00:00Z,PT60M
22,0.14,64,608,248,341,66,0,66,64,2021-01-01T15:00:00Z,PT60M
21,0.14,21,174,44,74,20,0,20,19,2021-01-01T16:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-01T17:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-01T18:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-01T19:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-01T20:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-01T21:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-01T22:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-01T23:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-02T00:00:00Z,PT60M
19,0.14,0,0,0,0,0,0,0,0,2021-01-02T01:00:00Z,PT60M
19,0.14,0,0,0,0,0,0,0,0,2021-01-02T02:00:00Z,PT60M
19,0.14,0,0,0,0,0,0,0,0,2021-01-02T03:00:00Z,PT60M
19,0.14,1,2,1,1,1,2,1,1,2021-01-02T04:00:00Z,PT60M
20,0.14,41,395,112,178,41,395,112,178,2021-01-02T05:00:00Z,PT60M
21,0.14,69,723,347,452,69,723,347,452,2021-01-02T06:00:00Z,PT60M
22,0.14,83,847,576,685,83,847,576,685,2021-01-02T07:00:00Z,PT60M
24,0.14,92,909,767,872,92,909,767,872,2021-01-02T08:00:00Z,PT60M
26,0.14,97,942,899,1000,97,942,899,1000,2021-01-02T09:00:00Z,PT60M
27,0.14,99,955,961,1060,248,684,863,937,2021-01-02T10:00:00Z,PT60M
28,0.14,99,952,946,1046,357,467,773,824,2021-01-02T11:00:00Z,PT60M
29,0.14,96,931,857,960,289,542,731,796,2021-01-02T12:00:00Z,PT60M
29,0.14,94,882,701,807,239,535,604,672,2021-01-02T13:00:00Z,PT60M
29,0.14,84,801,494,601,84,801,494,601,2021-01-02T14:00:00Z,PT60M
28,0.14,64,633,257,354,64,633,257,354,2021-01-02T15:00:00Z,PT60M
26,0.14,21,189,46,79,25,92,39,54,2021-01-02T16:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-01-02T17:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-01-02T18:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-01-02T19:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-01-02T20:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-01-02T21:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-02T22:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-02T23:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-03T00:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-03T01:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-03T02:00:00Z,PT60M
19,0.14,0,0,0,0,0,0,0,0,2021-01-03T03:00:00Z,PT60M
19,0.14,1,2,1,1,1,0,1,1,2021-01-03T04:00:00Z,PT60M
20,0.14,37,438,115,187,62,154,94,120,2021-01-03T05:00:00Z,PT60M
23,0.14,64,752,352,460,67,734,350,456,2021-01-03T06:00:00Z,PT60M
26,0.14,77,872,584,695,97,822,571,677,2021-01-03T07:00:00Z,PT60M
27,0.14,80,941,778,886,301,441,628,683,2021-01-03T08:00:00Z,PT60M
28,0.14,83,973,913,1016,308,533,765,826,2021-01-03T09:00:00Z,PT60M
29,0.14,85,986,976,1077,273,645,855,925,2021-01-03T10:00:00Z,PT60M
30,0.14,85,984,962,1063,85,984,962,1063,2021-01-03T11:00:00Z,PT60M
30,0.14,84,963,872,977,84,963,872,977,2021-01-03T12:00:00Z,PT60M
30,0.14,87,906,713,821,87,906,713,821,2021-01-03T13:00:00Z,PT60M
29,0.14,79,825,503,613,79,823,503,612,2021-01-03T14:00:00Z,PT60M
28,0.14,61,659,263,363,112,357,227,284,2021-01-03T15:00:00Z,PT60M
27,0.14,22,199,48,82,33,33,37,43,2021-01-03T16:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-01-03T17:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-01-03T18:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-01-03T19:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-03T20:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-03T21:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-03T22:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-03T23:00:00Z,PT60M
19,0.14,0,0,0,0,0,0,0,0,2021-01-04T00:00:00Z,PT60M
19,0.14,0,0,0,0,0,0,0,0,2021-01-04T01:00:00Z,PT60M
19,0.14,0,0,0,0,0,0,0,0,2021-01-04T02:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-04T03:00:00Z,PT60M
20,0.14,1,1,1,1,1,0,1,1,2021-01-04T04:00:00Z,PT60M
21,0.14,40,397,112,177,69,61,82,91,2021-01-04T05:00:00Z,PT60M
23,0.14,69,735,350,456,192,156,250,272,2021-01-04T06:00:00Z,PT60M
24,0.14,83,860,583,692,196,515,505,574,2021-01-04T07:00:00Z,PT60M
25,0.14,92,922,776,882,167,750,728,816,2021-01-04T08:00:00Z,PT60M
26,0.14,98,953,910,1011,297,568,778,843,2021-01-04T09:00:00Z,PT60M
28,0.14,105,960,972,1071,307,587,838,901,2021-01-04T10:00:00Z,PT60M
29,0.14,106,956,960,1059,295,605,836,903,2021-01-04T11:00:00Z,PT60M
29,0.14,108,930,870,972,318,504,729,788,2021-01-04T12:00:00Z,PT60M
30,0.14,102,885,714,820,266,491,601,662,2021-01-04T13:00:00Z,PT60M
30,0.14,94,793,503,610,94,793,503,610,2021-01-04T14:00:00Z,PT60M
31,0.14,74,603,261,354,74,603,261,354,2021-01-04T15:00:00Z,PT60M
29,0.14,25,166,47,76,25,163,47,75,2021-01-04T16:00:00Z,PT60M
26,0.14,0,0,0,0,0,0,0,0,2021-01-04T17:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-01-04T18:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-01-04T19:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-01-04T20:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-01-04T21:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-04T22:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-04T23:00:00Z,PT60M
19,0.14,0,0,0,0,0,0,0,0,2021-01-05T00:00:00Z,PT60M
19,0.14,0,0,0,0,0,0,0,0,2021-01-05T01:00:00Z,PT60M
18,0.14,0,0,0,0,0,0,0,0,2021-01-05T02:00:00Z,PT60M
18,0.14,0,0,0,0,0,0,0,0,2021-01-05T03:00:00Z,PT60M
18,0.14,1,1,1,1,1,1,1,1,2021-01-05T04:00:00Z,PT60M
19,0.14,39,409,112,179,62,174,94,124,2021-01-05T05:00:00Z,PT60M
22,0.14,69,738,350,456,77,703,345,446,2021-01-05T06:00:00Z,PT60M
25,0.14,84,861,583,692,153,647,537,621,2021-01-05T07:00:00Z,PT60M
27,0.14,93,923,777,882,93,923,777,882,2021-01-05T08:00:00Z,PT60M
28,0.14,97,957,912,1014,287,591,788,855,2021-01-05T09:00:00Z,PT60M
29,0.14,94,978,978,1078,260,678,873,946,2021-01-05T10:00:00Z,PT60M
30,0.14,93,978,967,1067,284,625,843,912,2021-01-05T11:00:00Z,PT60M
31,0.14,93,955,878,981,184,768,819,904,2021-01-05T12:00:00Z,PT60M
31,0.14,104,884,718,823,257,519,615,682,2021-01-05T13:00:00Z,PT60M
32,0.14,94,796,506,613,152,624,467,553,2021-01-05T14:00:00Z,PT60M
31,0.14,71,623,265,360,71,623,265,360,2021-01-05T15:00:00Z,PT60M
29,0.14,24,187,49,81,24,182,49,80,2021-01-05T16:00:00Z,PT60M
26,0.14,0,0,0,0,0,0,0,0,2021-01-05T17:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-01-05T18:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-01-05T19:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-01-05T20:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-01-05T21:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-05T22:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-05T23:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-06T00:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-06T01:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-06T02:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-06T03:00:00Z,PT60M
20,0.14,1,1,1,1,1,1,1,1,2021-01-06T04:00:00Z,PT60M
21,0.14,39,405,110,176,64,124,89,109,2021-01-06T05:00:00Z,PT60M
23,0.14,69,736,348,453,72,717,346,448,2021-01-06T06:00:00Z,PT60M
25,0.14,83,862,582,690,83,862,582,690,2021-01-06T07:00:00Z,PT60M
27,0.14,87,933,778,883,87,933,778,883,2021-01-06T08:00:00Z,PT60M
29,0.14,91,966,914,1015,91,966,914,1015,2021-01-06T09:00:00Z,PT60M
30,0.14,98,974,980,1078,98,974,980,1078,2021-01-06T10:00:00Z,PT60M
32,0.14,99,973,969,1068,99,973,969,1068,2021-01-06T11:00:00Z,PT60M
32,0.14,98,951,881,983,98,951,881,983,2021-01-06T12:00:00Z,PT60M
32,0.14,105,886,721,826,105,886,721,826,2021-01-06T13:00:00Z,PT60M
33,0.14,98,790,509,614,98,790,509,614,2021-01-06T14:00:00Z,PT60M
32,0.14,74,613,266,359,74,613,266,359,2021-01-06T15:00:00Z,PT60M
29,0.14,25,177,49,80,26,136,46,69,2021-01-06T16:00:00Z,PT60M
26,0.14,0,0,0,0,0,0,0,0,2021-01-06T17:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-01-06T18:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-01-06T19:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-01-06T20:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-01-06T21:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-06T22:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-06T23:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-07T00:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-07T01:00:00Z,PT60M
19,0.14,0,0,0,0,0,0,0,0,2021-01-07T02:00:00Z,PT60M
18,0.14,0,0,0,0,0,0,0,0,2021-01-07T03:00:00Z,PT60M
18,0.14,0,1,1,1,0,1,1,1,2021-01-07T04:00:00Z,PT60M
20,0.14,39,403,110,175,61,163,92,119,2021-01-07T05:00:00Z,PT60M
23,0.14,69,739,349,454,72,720,347,449,2021-01-07T06:00:00Z,PT60M
25,0.14,84,864,584,692,84,864,584,692,2021-01-07T07:00:00Z,PT60M
28,0.14,93,926,779,883,93,926,779,883,2021-01-07T08:00:00Z,PT60M
29,0.14,97,960,916,1016,97,960,916,1016,2021-01-07T09:00:00Z,PT60M
30,0.14,95,981,983,1081,95,981,983,1081,2021-01-07T10:00:00Z,PT60M
31,0.14,94,980,972,1071,94,980,972,1071,2021-01-07T11:00:00Z,PT60M
32,0.14,98,953,883,985,98,953,883,985,2021-01-07T12:00:00Z,PT60M
32,0.14,101,895,725,829,289,419,589,639,2021-01-07T13:00:00Z,PT60M
32,0.14,94,800,512,617,237,338,403,448,2021-01-07T14:00:00Z,PT60M
31,0.14,75,613,268,360,144,221,214,248,2021-01-07T15:00:00Z,PT60M
30,0.14,26,177,50,80,32,48,39,47,2021-01-07T16:00:00Z,PT60M
28,0.14,0,0,0,0,0,0,0,0,2021-01-07T17:00:00Z,PT60M
26,0.14,0,0,0,0,0,0,0,0,2021-01-07T18:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-01-07T19:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-01-07T20:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-01-07T21:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-07T22:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-07T23:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-08T00:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-08T01:00:00Z,PT60M
19,0.14,0,0,0,0,0,0,0,0,2021-01-08T02:00:00Z,PT60M
19,0.14,0,0,0,0,0,0,0,0,2021-01-08T03:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-08T04:00:00Z,PT60M
21,0.14,44,343,105,162,67,78,84,96,2021-01-08T05:00:00Z,PT60M
22,0.14,82,691,343,443,95,615,334,423,2021-01-08T06:00:00Z,PT60M
24,0.14,101,827,580,684,101,827,580,684,2021-01-08T07:00:00Z,PT60M
26,0.14,112,897,776,878,176,760,734,822,2021-01-08T08:00:00Z,PT60M
29,0.14,114,939,914,1013,284,585,790,850,2021-01-08T09:00:00Z,PT60M
32,0.14,120,948,979,1074,120,948,979,1074,2021-01-08T10:00:00Z,PT60M
32,0.14,120,944,967,1063,120,944,967,1063,2021-01-08T11:00:00Z,PT60M
32,0.14,118,922,880,978,118,922,880,978,2021-01-08T12:00:00Z,PT60M
33,0.14,117,866,722,824,117,866,722,824,2021-01-08T13:00:00Z,PT60M
33,0.14,104,778,511,614,104,778,511,614,2021-01-08T14:00:00Z,PT60M
32,0.14,78,601,269,359,78,601,269,359,2021-01-08T15:00:00Z,PT60M
29,0.14,27,175,51,81,28,132,48,70,2021-01-08T16:00:00Z,PT60M
26,0.14,0,0,0,0,0,0,0,0,2021-01-08T17:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-01-08T18:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-01-08T19:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-01-08T20:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-01-08T21:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-08T22:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-08T23:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-09T00:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-09T01:00:00Z,PT60M
19,0.14,0,0,0,0,0,0,0,0,2021-01-09T02:00:00Z,PT60M
19,0.14,0,0,0,0,0,0,0,0,2021-01-09T03:00:00Z,PT60M
19,0.14,0,0,0,0,0,0,0,0,2021-01-09T04:00:00Z,PT60M
21,0.14,47,274,96,141,62,0,62,60,2021-01-09T05:00:00Z,PT60M
23,0.14,97,605,326,414,181,188,258,284,2021-01-09T06:00:00Z,PT60M
25,0.14,127,745,558,654,220,464,493,554,2021-01-09T07:00:00Z,PT60M
25,0.14,144,821,752,847,207,687,710,791,2021-01-09T08:00:00Z,PT60M
25,0.14,161,850,885,976,198,778,861,944,2021-01-09T09:00:00Z,PT60M
25,0.14,209,801,934,1018,426,389,778,817,2021-01-09T10:00:00Z,PT60M
27,0.14,217,781,919,1001,425,382,769,807,2021-01-09T11:00:00Z,PT60M
27,0.14,214,743,829,912,403,346,689,725,2021-01-09T12:00:00Z,PT60M
28,0.14,219,626,659,735,372,235,537,562,2021-01-09T13:00:00Z,PT60M
28,0.14,181,508,450,520,281,96,338,344,2021-01-09T14:00:00Z,PT60M
28,0.14,116,321,220,270,126,0,126,122,2021-01-09T15:00:00Z,PT60M
26,0.14,30,64,40,50,23,0,23,22,2021-01-09T16:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-01-09T17:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-01-09T18:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-01-09T19:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-01-09T20:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-09T21:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-09T22:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-09T23:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-10T00:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-10T01:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-10T02:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-10T03:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-10T04:00:00Z,PT60M
21,0.14,52,156,80,106,10,0,10,10,2021-01-10T05:00:00Z,PT60M
22,0.14,125,435,290,355,40,0,40,39,2021-01-10T06:00:00Z,PT60M
24,0.14,170,606,521,600,247,28,265,262,2021-01-10T07:00:00Z,PT60M
26,0.14,187,721,721,805,421,123,516,521,2021-01-10T08:00:00Z,PT60M
27,0.14,187,793,864,949,400,363,710,747,2021-01-10T09:00:00Z,PT60M
27,0.14,190,815,929,1013,470,273,717,740,2021-01-10T10:00:00Z,PT60M
27,0.14,186,814,919,1002,387,436,779,823,2021-01-10T11:00:00Z,PT60M
28,0.14,186,777,831,915,336,470,727,778,2021-01-10T12:00:00Z,PT60M
28,0.14,187,686,669,752,336,309,557,592,2021-01-10T13:00:00Z,PT60M
27,0.14,159,572,462,539,277,166,364,383,2021-01-10T14:00:00Z,PT60M
26,0.14,109,368,229,285,150,13,155,153,2021-01-10T15:00:00Z,PT60M
24,0.14,31,73,41,53,27,0,27,26,2021-01-10T16:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-01-10T17:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-01-10T18:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-10T19:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-10T20:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-10T21:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-10T22:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-10T23:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-11T00:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-11T01:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-11T02:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-11T03:00:00Z,PT60M
19,0.14,0,0,0,0,0,0,0,0,2021-01-11T04:00:00Z,PT60M
20,0.14,53,127,77,97,40,0,40,38,2021-01-11T05:00:00Z,PT60M
21,0.14,130,413,287,348,183,62,210,215,2021-01-11T06:00:00Z,PT60M
23,0.14,171,609,523,602,277,281,441,476,2021-01-11T07:00:00Z,PT60M
26,0.14,184,731,726,810,259,564,672,737,2021-01-11T08:00:00Z,PT60M
27,0.14,193,787,865,949,256,655,820,888,2021-01-11T09:00:00Z,PT60M
28,0.14,239,745,916,993,455,323,746,774,2021-01-11T10:00:00Z,PT60M
28,0.14,236,746,907,985,521,170,674,682,2021-01-11T11:00:00Z,PT60M
28,0.14,228,713,820,898,427,286,667,694,2021-01-11T12:00:00Z,PT60M
29,0.14,234,587,648,719,423,70,474,471,2021-01-11T13:00:00Z,PT60M
28,0.14,191,471,442,505,268,210,369,392,2021-01-11T14:00:00Z,PT60M
28,0.14,121,286,216,259,121,286,216,259,2021-01-11T15:00:00Z,PT60M
27,0.14,32,53,40,48,31,15,33,35,2021-01-11T16:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-01-11T17:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-01-11T18:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-01-11T19:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-01-11T20:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-11T21:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-11T22:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-11T23:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-12T00:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-12T01:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-12T02:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-12T03:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-12T04:00:00Z,PT60M
21,0.14,51,162,81,107,24,0,24,23,2021-01-12T05:00:00Z,PT60M
23,0.14,120,472,298,367,68,0,68,66,2021-01-12T06:00:00Z,PT60M
25,0.14,158,646,531,614,316,38,341,336,2021-01-12T07:00:00Z,PT60M
27,0.14,178,742,728,813,422,137,523,531,2021-01-12T08:00:00Z,PT60M
28,0.14,188,794,866,950,430,272,667,689,2021-01-12T09:00:00Z,PT60M
29,0.14,196,811,933,1014,378,467,803,849,2021-01-12T10:00:00Z,PT60M
29,0.14,193,812,925,1007,193,812,925,1007,2021-01-12T11:00:00Z,PT60M
30,0.14,190,780,839,922,258,633,790,857,2021-01-12T12:00:00Z,PT60M
30,0.14,191,692,679,761,279,486,615,672,2021-01-12T13:00:00Z,PT60M
29,0.14,163,581,472,549,163,581,472,549,2021-01-12T14:00:00Z,PT60M
29,0.14,111,393,239,298,111,393,239,298,2021-01-12T15:00:00Z,PT60M
28,0.14,32,87,45,60,34,29,40,44,2021-01-12T16:00:00Z,PT60M
27,0.14,0,0,0,0,0,0,0,0,2021-01-12T17:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-01-12T18:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-01-12T19:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-01-12T20:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-01-12T21:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-01-12T22:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-12T23:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-13T00:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-13T01:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-13T02:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-13T03:00:00Z,PT60M
20,0.14,0,0,0,0,0,0,0,0,2021-01-13T04:00:00Z,PT60M
21,0.14,47,232,89,126,62,21,67,68,2021-01-13T05:00:00Z,PT60M
24,0.14,100,580,317,400,122,453,300,365,2021-01-13T06:00:00Z,PT60M
26,0.14,128,736,552,643,128,736,552,643,2021-01-13T07:00:00Z,PT60M
27,0.14,144,816,748,838,144,816,748,838,2021-01-13T08:00:00Z,PT60M
29,0.14,153,858,887,974,153,858,887,974,2021-01-13T09:00:00Z,PT60M
31,0.14,157,876,955,1040,157,876,955,1040,2021-01-13T10:00:00Z,PT60M
32,0.14,156,876,947,1033,228,742,900,973,2021-01-13T11:00:00Z,PT60M
32,0.14,149,858,865,953,162,833,856,942,2021-01-13T12:00:00Z,PT60M
32,0.14,149,791,709,798,149,791,709,798,2021-01-13T13:00:00Z,PT60M
31,0.14,133,686,499,587,133,686,499,587,2021-01-13T14:00:00Z,PT60M
30,0.14,96,505,261,336,96,505,261,336,2021-01-13T15:00:00Z,PT60M
29,0.14,32,133,51,73,36,48,45,52,2021-01-13T16:00:00Z,PT60M
28,0.14,0,0,0,0,0,0,0,0,2021-01-13T17:00:00Z,PT60M
27,0.14,0,0,0,0,0,0,0,0,2021-01-13T18:00:00Z,PT60M
26,0.14,0,0,0,0,0,0,0,0,2021-01-13T19:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-01-13T20:00:00Z,PT60M
24,0.14,0,0,0,0,0,0,0,0,2021-01-13T21:00:00Z,PT60M
23,0.14,0,0,0,0,0,0,0,0,2021-01-13T22:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-01-13T23:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-01-14T00:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-01-14T01:00:00Z,PT60M
22,0.14,0,0,0,0,0,0,0,0,2021-01-14T02:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-14T03:00:00Z,PT60M
21,0.14,0,0,0,0,0,0,0,0,2021-01-14T04:00:00Z,PT60M
22,0.14,46,237,88,126,57,1,57,55,2021-01-14T05:00:00Z,PT60M
23,0.14,94,598,317,401,130,404,290,347,2021-01-14T06:00:00Z,PT60M
25,0.14,112,769,554,648,245,382,456,503,2021-01-14T07:00:00Z,PT60M
27,0.14,123,849,751,843,295,453,633,684,2021-01-14T08:00:00Z,PT60M
29,0.14,125,895,891,979,206,728,834,905,2021-01-14T09:00:00Z,PT60M
30,0.14,127,913,960,1046,153,868,943,1026,2021-01-14T10:00:00Z,PT60M
31,0.14,123,918,954,1041,281,633,854,917,2021-01-14T11:00:00Z,PT60M
31,0.14,124,892,870,959,314,238,519,538,2021-01-14T12:00:00Z,PT60M
32,0.14,122,839,718,810,319,287,514,544,2021-01-14T13:00:00Z,PT60M
32,0.14,112,743,510,603,241,302,407,443,2021-01-14T14:00:00Z,PT60M
31,0.14,85,563,270,352,123,0,123,119,2021-01-14T15:00:00Z,PT60M
28,0.14,31,163,55,81,32,0,32,31,2021-01-14T16:00:00Z,PT60M
26,0.14,0,0,0,0,0,0,0,0,2021-01-14T17:00:00Z,PT60M
25,0.14,0,0,0,0,0,0,0,0,2021-01-14T18:00:00Z,PT60M
