datetime,ghi,location
2016-11-03,2940.277777777778,lira
2016-11-04,2837.222222222222,lira
2016-11-05,5383.611111111111,lira
2016-11-06,3531.388888888889,lira
2016-11-07,2813.888888888889,lira
2016-11-08,4406.388888888889,lira
2016-11-09,3688.3333333333335,lira
2016-11-10,5339.166666666667,lira
2016-11-11,5387.5,lira
2016-11-12,5044.722222222223,lira
2016-11-13,4674.166666666667,lira
2016-11-14,4036.944444444445,lira
2016-11-15,2652.777777777778,lira
2016-11-16,4725.833333333334,lira
2016-11-17,6135.277777777778,lira
2016-11-18,3105.0,lira
2016-11-19,3514.444444444445,lira
2016-11-20,4181.111111111111,lira
2016-11-21,7260.833333333334,lira
2016-11-22,6426.944444444444,lira
2016-11-23,6884.722222222223,lira
2016-11-24,4146.666666666667,lira
2016-11-25,5851.38888888889,lira
2016-11-26,4163.611111111111,lira
2016-11-27,6357.5,lira
2016-11-28,1632.3888888888891,lira
2016-11-29,5751.38888888889,lira
2016-11-30,5464.444444444444,lira
2016-12-01,4460.555555555556,lira
2016-12-02,4902.222222222223,lira
2016-12-03,3574.444444444445,lira
2016-12-04,4916.111111111111,lira
2016-12-05,6270.277777777778,lira
2016-12-06,5771.944444444444,lira
2016-12-07,6867.222222222223,lira
2016-12-08,6165.0,lira
2016-12-09,3601.1111111111118,lira
2016-12-10,5491.666666666667,lira
2016-12-11,4433.333333333334,lira
2016-12-12,4906.944444444444,lira
2016-12-13,5275.277777777778,lira
2016-12-14,4364.722222222223,lira
2016-12-15,6245.0,lira
2016-12-16,5923.611111111111,lira
2016-12-17,4794.444444444444,lira
2016-12-18,5775.277777777778,lira
2016-12-19,5021.944444444444,lira
2016-12-20,6672.777777777778,lira
2016-12-21,6527.222222222223,lira
2016-12-22,6499.166666666667,lira
2016-12-23,6324.722222222223,lira
2016-12-24,6898.611111111111,lira
2016-12-25,6966.111111111111,lira
2017-01-04,5456.111111111111,lira
2017-01-05,6299.166666666667,lira
2017-01-06,7079.722222222223,lira
2017-01-07,7134.722222222223,lira
2017-01-08,6469.722222222223,lira
2017-01-09,5763.333333333334,lira
2017-01-10,5735.833333333334,lira
2017-01-11,4878.888888888889,lira
2017-01-12,5265.277777777778,lira
2017-01-13,6734.166666666667,lira
2017-01-14,6271.38888888889,lira
2017-01-15,5393.888888888889,lira
2017-01-16,5918.055555555556,lira
2017-01-17,6575.277777777778,lira
2017-01-18,6609.166666666667,lira
2017-01-19,6446.666666666667,lira
2017-01-20,6442.222222222223,lira
2017-01-21,5662.777777777778,lira
2017-01-22,3079.722222222222,lira
2017-01-23,6700.0,lira
2017-01-24,4244.166666666667,lira
2017-01-25,6647.5,lira
2017-01-26,6231.666666666667,lira
2017-01-27,4521.388888888889,lira
2017-01-28,5528.333333333334,lira
2017-01-29,3241.1111111111118,lira
2017-01-30,4699.166666666667,lira
2017-01-31,2594.888888888889,lira
2017-02-01,4196.388888888889,lira
2017-02-02,3464.722222222222,lira
2017-02-03,5555.0,lira
2017-02-04,5881.38888888889,lira
2017-02-05,3889.166666666667,lira
2017-02-06,6240.0,lira
2017-02-07,6806.111111111111,lira
2017-02-08,5761.944444444444,lira
2017-02-09,6537.5,lira
2017-02-10,6609.444444444444,lira
2017-02-11,6400.555555555556,lira
2017-02-12,5438.888888888889,lira
2017-02-13,7070.0,lira
2017-02-14,4725.277777777778,lira
2017-02-15,3432.5,lira
2017-02-16,4267.777777777778,lira
2017-02-17,6090.0,lira
2017-02-18,3496.1111111111118,lira
2017-02-19,4376.388888888889,lira
2017-02-20,5707.5,lira
2017-02-21,6225.277777777778,lira
2017-02-22,5351.111111111111,lira
2017-02-23,3668.6111111111113,lira
2017-02-24,4619.722222222223,lira
2017-02-25,4753.055555555556,lira
2017-02-26,5222.777777777778,lira
2017-02-27,5913.333333333334,lira
2017-02-28,5444.444444444444,lira
2017-03-01,4896.111111111111,lira
2017-03-02,4794.444444444444,lira
2017-03-03,5878.333333333334,lira
2017-03-04,5336.111111111111,lira
2017-03-05,6092.5,lira
2017-03-06,6598.333333333334,lira
2017-03-07,6955.555555555556,lira
2017-03-08,6772.5,lira
2017-03-09,4296.111111111111,lira
2017-03-10,4071.944444444445,lira
2017-03-11,5713.055555555556,lira
2017-03-12,4833.333333333334,lira
2017-03-13,6976.111111111111,lira
2017-03-14,7068.611111111111,lira
2017-03-15,6621.111111111111,lira
2017-03-16,4364.444444444444,lira
2017-03-17,4156.666666666667,lira
2017-03-18,5806.944444444444,lira
2017-03-19,4684.444444444444,lira
2017-03-20,5588.333333333334,lira
2017-03-21,6910.555555555556,lira
2017-03-22,7290.0,lira
2017-03-23,5639.166666666667,lira
2017-03-24,5741.944444444444,lira
2017-03-25,6181.111111111111,lira
2017-03-26,5170.277777777778,lira
2017-03-27,5420.833333333334,lira
2017-03-28,3842.5,lira
2017-03-29,4489.166666666667,lira
2017-03-30,6956.666666666667,lira
2017-03-31,4420.555555555556,lira
2017-04-01,7615.0,lira
2017-04-02,5963.333333333334,lira
2017-04-03,7088.055555555556,lira
2017-04-04,5853.333333333334,lira
2017-04-06,7166.111111111111,lira
2017-04-08,6255.555555555556,lira
2017-04-09,6132.5,lira
2017-04-10,5710.833333333334,lira
2017-04-11,3626.666666666667,lira
2017-04-12,6356.666666666667,lira
2017-04-13,3701.1111111111113,lira
2017-04-14,5723.055555555556,lira
2017-04-15,6229.444444444444,lira
2017-04-16,5291.111111111111,lira
2017-04-17,3223.888888888889,lira
2017-04-18,3733.055555555556,lira
2017-04-19,5070.555555555556,lira
2017-04-20,5309.722222222223,lira
2017-04-21,5274.722222222223,lira
2017-04-22,6754.444444444444,lira
2017-04-23,5346.666666666667,lira
2017-04-24,3763.055555555556,lira
2017-04-25,6821.38888888889,lira
2017-04-26,4875.555555555556,lira
2017-04-27,4502.222222222223,lira
2017-04-28,5141.666666666667,lira
2017-04-29,6593.88888888889,lira
2017-04-30,1246.1666666666667,lira
2017-05-01,4073.055555555556,lira
2017-05-02,3505.833333333333,lira
2017-05-03,2885.555555555556,lira
2017-05-04,4803.055555555556,lira
2017-05-05,5890.277777777778,lira
2017-05-06,3686.944444444445,lira
2017-05-07,840.8611111111111,lira
2017-05-08,1259.6944444444443,lira
2017-05-09,483.8333333333333,lira
2017-05-10,1006.0833333333334,lira
2017-05-11,60.91388888888889,lira
2017-05-12,12.02027777777778,lira
2017-05-19,4.237222222222222,lira
2017-05-21,14.874444444444446,lira
2017-05-22,28.494444444444444,lira
2017-05-24,9.960555555555556,lira
2017-05-27,17.037222222222223,lira
2017-05-31,15.65277777777778,lira
2017-06-01,281.0,lira
2017-06-02,1082.8055555555557,lira
2017-06-03,198.26666666666668,lira
2017-06-04,530.1944444444445,lira
2017-06-05,721.2777777777778,lira
2017-06-06,1000.1944444444443,lira
2017-06-07,835.7222222222223,lira
2017-06-08,231.97222222222223,lira
2017-06-13,171.94722222222222,lira
2017-06-15,18.571944444444444,lira
2017-06-17,2759.3611111111118,lira
2017-06-18,2836.9444444444443,lira
2017-06-19,32.041666666666664,lira
2017-06-20,46.88888888888889,lira
2017-06-21,176.3972222222222,lira
2017-06-22,6.048333333333334,lira
2017-06-23,321.75,lira
2017-06-25,134.1027777777778,lira
2017-06-27,2.2894166666666664,lira
2017-06-28,0.6964722222222223,lira
2017-06-29,119.9277777777778,lira
2017-06-30,1153.611111111111,lira
2017-07-01,749.6666666666667,lira
2017-07-02,660.7222222222222,lira
2017-07-05,10.785555555555558,lira
2017-07-06,1029.388888888889,lira
2017-07-07,172.36111111111111,lira
2017-07-08,1133.0555555555557,lira
2017-07-09,3725.8333333333335,lira
2017-07-10,5987.222222222223,lira
2017-07-11,5975.277777777778,lira
2017-07-12,4603.611111111111,lira
2017-07-13,3553.888888888889,lira
2017-07-14,4246.388888888889,lira
2017-07-15,4636.388888888889,lira
2017-07-16,3099.722222222222,lira
2017-07-17,5131.666666666667,lira
2017-07-19,5430.0,lira
2017-07-20,4112.777777777778,lira
