datetime,ghi,location
2011-06-02,5461.472777777778,tororo
2011-06-03,6367.890988888889,tororo
2011-06-04,6571.782230555556,tororo
2011-06-05,4948.92888888889,tororo
2011-06-06,4641.175,tororo
2011-06-07,5308.427602777778,tororo
2011-06-08,6542.737222222222,tororo
2011-06-09,5325.513611111112,tororo
2011-06-10,4645.62275,tororo
2011-06-12,3111.3033333333333,tororo
2011-06-13,5598.638916666667,tororo
2011-06-14,5373.5716388888895,tororo
2011-06-15,5007.788416666667,tororo
2011-06-16,5248.859222222223,tororo
2011-06-17,5355.476222222223,tororo
2011-06-18,5601.175758333334,tororo
2011-06-19,3970.2015555555554,tororo
2011-06-20,4080.3302083333338,tororo
2011-06-21,5150.517138888889,tororo
2011-06-22,4484.772733333333,tororo
2011-06-23,4377.889027777778,tororo
2011-06-24,5198.188472222222,tororo
2011-06-25,4760.628222222223,tororo
2011-06-26,4985.427388888889,tororo
2011-06-27,4272.223027777778,tororo
2011-06-28,5326.116861111112,tororo
2011-06-29,5177.970305555556,tororo
2011-06-30,5800.120055555556,tororo
2011-07-01,5514.041638888889,tororo
2011-07-02,5840.641222222223,tororo
2011-07-03,5927.547638888889,tororo
2011-07-04,5379.978277777778,tororo
2011-07-05,5368.130991666667,tororo
2011-07-06,5387.9885,tororo
2011-07-07,5135.540277777778,tororo
2011-07-08,5111.93925,tororo
2011-07-09,4343.948055555556,tororo
2011-07-10,5944.596361111112,tororo
2011-07-11,5691.602430555556,tororo
2011-07-12,4740.310019444445,tororo
2011-07-13,6498.901719444445,tororo
2011-07-14,5796.558480555556,tororo
2011-07-15,6502.078916666667,tororo
2011-07-16,6542.044194444445,tororo
2011-07-17,5187.539361111111,tororo
2011-07-18,5316.867944444444,tororo
2011-07-19,5460.909055555555,tororo
2011-07-20,5667.444616666667,tororo
2011-07-21,4933.934736111111,tororo
2011-07-22,3645.036638888889,tororo
2011-07-23,5025.489361111111,tororo
2011-07-24,5044.649144444445,tororo
2011-07-25,5792.329111111111,tororo
2011-07-26,5603.2073,tororo
2011-07-27,5680.213277777778,tororo
2011-07-28,6710.056936111111,tororo
2011-07-29,4410.895052777778,tororo
2011-07-31,5630.293555555556,tororo
2011-08-01,5260.528666666667,tororo
2011-08-02,6335.779980555556,tororo
2011-08-03,5213.749611111111,tororo
2011-08-04,3900.96375,tororo
2011-08-05,5529.773194444445,tororo
2011-08-06,3343.7622222222226,tororo
2011-08-07,2716.895877777778,tororo
2011-08-08,5157.167438888889,tororo
2011-08-09,4382.933925,tororo
2011-08-10,5860.951611111112,tororo
2011-08-12,5769.868566666667,tororo
2011-08-13,3530.206713888889,tororo
2011-08-14,5408.106247222223,tororo
2011-08-15,6117.300361111112,tororo
2011-08-16,5781.624194444445,tororo
2011-08-17,5163.034166666667,tororo
2011-08-18,3483.1883055555554,tororo
2011-08-19,6007.839055555556,tororo
2011-08-20,6541.018527777778,tororo
2011-08-21,6351.344,tororo
2011-08-22,4957.498830555556,tororo
2011-08-23,5973.295386111112,tororo
2011-08-24,5453.029388888889,tororo
2011-08-25,4670.141027777778,tororo
2011-08-26,5882.427694444445,tororo
2011-08-27,5598.411166666667,tororo
2011-08-28,3793.1617666666666,tororo
2011-08-29,4253.637055555556,tororo
2011-08-30,5652.758027777778,tororo
2011-08-31,5823.894569444445,tororo
2011-09-01,4840.471194444444,tororo
2011-09-02,4323.059666666667,tororo
2011-09-03,5099.446944444445,tororo
2011-09-04,6015.495416666667,tororo
2011-09-05,3938.7290833333336,tororo
2011-09-06,2968.632194444445,tororo
2011-09-07,4945.489541666667,tororo
2011-09-08,3665.716730555556,tororo
2011-09-09,5058.693916666667,tororo
2011-09-10,4241.855683333333,tororo
2011-09-11,7106.538611111111,tororo
2011-09-12,5060.695,tororo
2011-09-13,5489.5325,tororo
2011-09-14,5143.195291666667,tororo
2011-09-15,5435.969541666666,tororo
2011-09-16,6068.367972222222,tororo
2011-09-17,5069.75325,tororo
2011-09-18,5734.974166666667,tororo
2011-09-19,6581.142416666667,tororo
2011-09-20,6517.319444444445,tororo
2011-09-21,6869.595277777778,tororo
2011-09-22,6680.438888888889,tororo
2011-09-23,6527.581841666667,tororo
2011-09-24,3663.6897222222224,tororo
2011-09-25,6240.009358333334,tororo
2011-09-26,6923.579127777778,tororo
2011-09-27,5662.8133333333335,tororo
2011-09-28,5086.8810277777775,tororo
2011-09-29,3805.8577222222234,tororo
2011-09-30,4516.918833333333,tororo
2011-10-01,5503.4375,tororo
2011-10-02,4146.505555555556,tororo
2011-10-03,6256.889722222222,tororo
2011-10-04,6360.684311111111,tororo
2011-10-05,6442.115277777778,tororo
2011-10-06,3985.147138888889,tororo
2011-10-07,5538.865472222223,tororo
2011-10-08,6828.963333333333,tororo
2011-10-09,7042.8331333333335,tororo
2011-10-10,6788.266111111111,tororo
2011-10-11,5665.535208333334,tororo
2011-10-12,5339.758611111111,tororo
2011-10-13,5527.8342694444445,tororo
2011-10-15,5311.6625,tororo
2011-10-16,5974.049972222223,tororo
2011-10-17,7115.480555555556,tororo
2011-10-18,5371.035830555556,tororo
2011-10-19,5059.310722222223,tororo
2011-10-20,5998.690916666666,tororo
2011-10-21,6765.099166666667,tororo
2011-10-22,6978.91138888889,tororo
2011-10-23,5416.752777777778,tororo
2011-10-24,3658.346941666666,tororo
2011-10-25,5251.888611111112,tororo
2011-10-26,5613.707611111112,tororo
2011-10-27,3505.910888888889,tororo
2011-10-28,4841.696111111111,tororo
2011-10-29,4973.067222222222,tororo
2011-10-30,5136.430102777778,tororo
2011-10-31,7259.016666666666,tororo
2011-11-01,4310.566569444445,tororo
2011-11-02,4223.120658333333,tororo
2011-11-03,5428.295433333334,tororo
2011-11-04,5181.545805555556,tororo
2011-11-05,6854.999722222223,tororo
2011-11-06,4430.566388888889,tororo
2011-11-07,7133.439166666667,tororo
2011-11-08,5664.484375,tororo
2011-11-09,3876.2336111111113,tororo
2011-11-10,5148.651666666667,tororo
2011-11-11,5197.590277777778,tororo
2011-11-12,5218.566666666667,tororo
2011-11-13,5717.792777777778,tororo
2011-11-14,6450.073333333334,tororo
2011-11-15,6483.920277777778,tororo
2011-11-16,5403.734444444444,tororo
2011-11-17,5031.5633333333335,tororo
2011-11-18,5604.332222222222,tororo
2011-11-19,4358.514444444445,tororo
2011-11-20,4745.434722222222,tororo
2011-11-21,5240.039444444445,tororo
2011-11-22,6687.048333333333,tororo
2011-11-23,5800.954444444445,tororo
2011-11-24,4076.466388888889,tororo
2011-11-25,3326.086305555556,tororo
2011-11-26,2752.3233333333337,tororo
2011-11-27,4953.573944444444,tororo
2011-11-28,4713.534869444445,tororo
2011-11-29,5990.623611111111,tororo
2011-11-30,3140.5150000000003,tororo
2011-12-02,6218.592944444445,tororo
2011-12-03,6585.422222222222,tororo
2011-12-04,2906.955,tororo
2011-12-05,5343.576916666667,tororo
2011-12-06,6232.587602777779,tororo
2011-12-07,7059.484722222222,tororo
2011-12-08,5210.400277777779,tororo
2011-12-09,7176.4383333333335,tororo
2011-12-10,7054.844166666667,tororo
2011-12-11,6888.101388888889,tororo
2011-12-12,5650.1900000000005,tororo
2011-12-13,6003.078888888889,tororo
2011-12-14,3564.2555833333336,tororo
2011-12-15,6592.616111111111,tororo
2011-12-16,6218.088611111111,tororo
2011-12-17,4659.654500000001,tororo
2011-12-18,6509.9895,tororo
2011-12-19,4950.756111111112,tororo
2011-12-20,6521.940805555556,tororo
2011-12-21,6418.337388888889,tororo
2011-12-22,6732.589305555556,tororo
2011-12-23,6535.729111111112,tororo
2011-12-24,6156.765077777778,tororo
2011-12-25,6895.184222222223,tororo
2011-12-26,6722.438527777778,tororo
2011-12-27,5276.976361111111,tororo
2011-12-28,6914.366583333333,tororo
2011-12-29,6667.4963333333335,tororo
2011-12-30,6006.822833333334,tororo
2011-12-31,5411.02738888889,tororo
2012-01-01,6599.3525,tororo
2012-01-02,7115.634277777778,tororo
2012-01-03,7079.565361111111,tororo
2012-01-04,6423.464777777778,tororo
2012-01-05,6068.249777777778,tororo
2012-01-06,6112.239277777778,tororo
2012-01-07,6358.478083333333,tororo
2012-01-08,6061.385305555556,tororo
2012-01-09,6336.6371944444445,tororo
2012-01-10,6701.444808333334,tororo
2012-01-11,5930.055308333333,tororo
2012-01-12,7074.361358333334,tororo
2012-01-13,6926.67975,tororo
2012-01-14,7214.047402777778,tororo
2012-01-15,6044.300836111112,tororo
2012-01-16,6107.869250000001,tororo
2012-01-17,6188.893513888889,tororo
2012-01-18,6544.537802777779,tororo
2012-01-19,5959.013538888889,tororo
2012-01-20,4171.85,tororo
2012-01-21,6552.504372222223,tororo
2012-01-22,6219.013616666667,tororo
2012-01-23,6751.3609750000005,tororo
2012-01-24,6435.005777777778,tororo
2012-01-25,6754.228947222223,tororo
2012-01-26,6189.122902777778,tororo
2012-01-27,6556.483033333334,tororo
2012-01-28,6856.776658333334,tororo
2012-01-29,7004.539338888889,tororo
2012-01-30,6817.720052777778,tororo
2012-01-31,7318.694672222222,tororo
2012-02-01,7212.11475,tororo
2012-02-02,6949.316241666667,tororo
2012-02-03,6917.967152777777,tororo
2012-02-04,7019.352141666667,tororo
2012-02-05,6568.102047222223,tororo
2012-02-06,7161.604222222223,tororo
2012-02-07,6834.513536111112,tororo
2012-02-08,6519.611675,tororo
2012-02-09,7316.228491666668,tororo
2012-02-10,6751.688286111112,tororo
2012-02-11,5802.947813888889,tororo
2012-02-12,5405.423716666667,tororo
2012-02-13,6050.446138888889,tororo
2012-02-14,6570.721475,tororo
2012-02-15,7155.098138888889,tororo
2012-02-16,5022.736136111112,tororo
2012-02-17,4173.099472222222,tororo
2012-02-18,5455.9102,tororo
2012-02-19,5936.340097222223,tororo
2012-02-20,5735.169961111111,tororo
2012-02-21,5787.198825,tororo
2012-02-22,5867.827269444445,tororo
2012-02-23,5508.020616666667,tororo
2012-02-24,6350.625011111112,tororo
2012-02-25,5626.417,tororo
2012-02-26,4098.341505555556,tororo
2012-02-27,5533.109086111112,tororo
2012-02-28,3624.330102777778,tororo
2012-02-29,5786.034641666667,tororo
2012-03-01,3060.4356138888893,tororo
2012-03-02,4905.363286111111,tororo
2012-03-03,4202.455547222223,tororo
2012-03-04,4116.672194444444,tororo
2012-03-05,6165.274083333334,tororo
2012-03-06,6525.402777777777,tororo
2012-03-07,5897.106422222222,tororo
2012-03-08,6689.476188888889,tororo
2012-03-09,6878.140847222223,tororo
2012-03-10,5972.2045333333335,tororo
2012-03-11,4847.955091666667,tororo
2012-03-12,5597.1351277777785,tororo
2012-03-13,6921.058244444445,tororo
2012-03-14,6147.021811111112,tororo
2012-03-15,6862.950369444445,tororo
2012-03-16,6084.053825,tororo
2012-03-17,6397.377358333334,tororo
2012-03-18,5582.469247222222,tororo
2012-03-19,6024.2952444444445,tororo
2012-03-20,6899.74156388889,tororo
2012-03-21,6976.736841666667,tororo
2012-03-22,6693.798163888889,tororo
2012-03-23,6764.070063888888,tororo
2012-03-24,5470.287963888889,tororo
2012-03-25,6302.140694444445,tororo
2012-03-26,6333.723961111111,tororo
2012-03-27,5264.877166666667,tororo
2012-03-28,6949.133722222223,tororo
2012-03-29,6688.954055555556,tororo
2012-03-30,5995.345458333334,tororo
2012-03-31,3545.018938888889,tororo
2012-04-01,5809.215611111112,tororo
2012-04-02,6321.103752777778,tororo
2012-04-03,6224.130147222222,tororo
2012-04-04,6453.254611111111,tororo
2012-04-06,3929.633930555556,tororo
2012-04-07,2852.556125,tororo
2012-04-08,5323.081722222222,tororo
2012-04-09,5055.5187888888895,tororo
2012-04-10,6703.466744444445,tororo
2012-04-11,6177.075511111111,tororo
2012-04-12,3950.730705555556,tororo
2012-04-13,6155.76831388889,tororo
2012-04-14,5741.940563888889,tororo
2012-04-15,4855.819805555556,tororo
2012-04-16,3838.8105,tororo
2012-04-17,4732.628591666667,tororo
2012-04-18,4106.471972222223,tororo
2012-04-19,5919.992861111112,tororo
2012-04-20,5905.64775,tororo
2012-04-21,4243.641944444445,tororo
2012-04-22,3600.2707222222225,tororo
2012-04-23,5714.6684444444445,tororo
2012-04-24,3698.341361111112,tororo
2012-04-25,6272.225122222223,tororo
2012-04-26,5707.195722222223,tororo
2012-04-27,5120.731555555556,tororo
2012-04-28,5229.5015277777775,tororo
2012-04-29,5415.016361111111,tororo
2012-04-30,5593.438916666667,tororo
2012-05-01,4481.046194444444,tororo
2012-05-02,4788.997277777778,tororo
2012-05-03,4060.381888888889,tororo
2012-05-04,5801.595227777778,tororo
2012-05-05,5874.881147222222,tororo
2012-05-06,5839.808027777778,tororo
2012-05-07,5241.196711111111,tororo
2012-05-08,5204.694138888889,tororo
2012-05-09,5675.489055555556,tororo
2012-05-10,6455.778416666667,tororo
2012-05-11,6312.745611111111,tororo
2012-05-12,6298.362708333333,tororo
2012-05-13,5613.542891666667,tororo
2012-05-14,5680.495416666667,tororo
2012-05-15,5309.718611111111,tororo
2012-05-16,4716.632077777778,tororo
2012-05-17,6114.199305555556,tororo
2012-05-18,6111.00525,tororo
2012-05-19,5126.893083333333,tororo
2012-05-20,6512.896666666667,tororo
2012-05-21,6535.819747222223,tororo
2012-05-22,4835.7105833333335,tororo
2012-05-23,5176.925,tororo
2012-05-24,5229.580888888889,tororo
2012-05-25,5473.621,tororo
2012-05-26,6029.139725,tororo
2012-05-27,4584.833855555556,tororo
2012-05-28,5947.45725,tororo
2012-05-29,6636.874500000001,tororo
2012-05-30,6590.370333333334,tororo
2012-05-31,6694.424555555555,tororo
2012-06-01,5518.875772222223,tororo
2012-06-02,5053.324444444444,tororo
2012-06-03,3892.403833333333,tororo
2012-06-04,4913.735613888889,tororo
2012-06-05,4934.114388888889,tororo
2012-06-06,3715.117805555556,tororo
2012-06-07,5437.561241666667,tororo
2012-06-08,6279.462972222223,tororo
2012-06-09,4571.804036111112,tororo
2012-06-10,4854.261363888889,tororo
2012-06-11,5186.7989777777775,tororo
2012-06-12,5826.270969444445,tororo
2012-06-13,5783.499694444445,tororo
2012-06-14,5335.033083333334,tororo
2012-06-15,3324.362222222222,tororo
2012-06-16,4723.222333333333,tororo
2012-06-17,4389.120286111111,tororo
2012-06-18,4547.59921388889,tororo
2012-06-19,3280.245725,tororo
2012-06-20,4397.002591666667,tororo
2012-06-21,4050.3140416666665,tororo
2012-06-22,3625.266277777778,tororo
2012-06-23,5667.864166666667,tororo
2012-06-24,4588.565297222222,tororo
2012-06-25,6582.329463888889,tororo
2012-06-26,5862.319944444444,tororo
2012-06-27,6027.057805555556,tororo
2012-06-28,5029.5515138888895,tororo
2012-06-29,4558.135558333333,tororo
2012-06-30,4894.213630555556,tororo
2012-07-01,5389.157366666666,tororo
2012-07-02,5769.611716666667,tororo
2012-07-03,5432.702666666667,tororo
2012-07-04,5895.099019444445,tororo
2012-07-05,3329.3561722222225,tororo
2012-07-06,4491.907744444445,tororo
2012-07-07,5743.811255555556,tororo
2012-07-08,6105.238611111111,tororo
2012-07-09,4535.412444444444,tororo
2012-07-10,5202.680472222222,tororo
2012-07-11,5846.720416666667,tororo
2012-07-12,5491.231322222222,tororo
2012-07-13,4915.987222222222,tororo
2012-07-14,5840.386222222222,tororo
2012-07-15,6155.581,tororo
2012-07-16,4854.094138888889,tororo
2012-07-17,6394.312788888889,tororo
2012-07-18,3778.426777777778,tororo
2012-07-19,5310.921022222223,tororo
2012-07-20,4964.915361111111,tororo
2012-07-21,5271.251166666667,tororo
2012-07-22,5591.326791666667,tororo
2012-07-24,4685.583869444445,tororo
2012-07-25,3679.9722833333335,tororo
2012-07-26,5288.2165,tororo
2012-07-27,4567.231166666667,tororo
2012-07-28,4635.696511111111,tororo
2012-07-29,5082.013583333333,tororo
2012-07-30,4055.752663888889,tororo
2012-07-31,3469.5529472222224,tororo
2012-08-01,4589.420552777778,tororo
2012-08-02,4723.2244083333335,tororo
2012-08-03,5188.773077777778,tororo
2012-08-04,3113.275666666667,tororo
2012-08-05,4357.012163888889,tororo
2012-08-06,5664.00701388889,tororo
2012-08-07,4653.618027777778,tororo
2012-08-08,4532.361958333334,tororo
2012-08-09,5511.401666666667,tororo
2012-08-10,5934.185933333333,tororo
2012-08-11,5601.291847222223,tororo
2012-08-12,6074.480886111111,tororo
2012-08-13,6326.393402777778,tororo
2012-08-14,5276.835525,tororo
2012-08-15,5402.119369444445,tororo
2012-08-16,5012.507441666667,tororo
2012-08-17,5862.670572222222,tororo
2012-08-18,4105.118361111112,tororo
2012-08-19,5969.483361111112,tororo
2012-08-20,5754.671977777778,tororo
2012-08-21,7129.483297222223,tororo
2012-08-22,4977.725777777778,tororo
2012-08-23,5231.184716666667,tororo
2012-08-24,6619.2517777777775,tororo
2012-08-25,5775.801880555556,tororo
2012-08-26,6262.250055555556,tororo
2012-08-27,3130.461916666666,tororo
2012-08-28,6220.934238888889,tororo
2012-08-29,5838.7955,tororo
2012-08-30,3077.70875,tororo
2012-08-31,5420.338900000001,tororo
2012-09-01,6682.29175,tororo
2012-09-02,4745.938661111111,tororo
2012-09-03,6816.582916666666,tororo
2012-09-04,5115.893333333333,tororo
2012-09-06,6347.522944444445,tororo
2012-09-07,5176.259888888889,tororo
2012-09-08,5848.083333333334,tororo
2012-09-09,4196.236166666667,tororo
2012-09-10,6413.778333333334,tororo
2012-09-11,5882.872194444444,tororo
2012-09-12,4919.0034444444445,tororo
2012-09-13,5436.139249999999,tororo
2012-09-14,3409.3282222222224,tororo
2012-09-15,3634.612694444445,tororo
2012-09-16,6683.456327777778,tororo
2012-09-17,6716.330777777778,tororo
2012-09-18,6334.752555555556,tororo
2012-09-19,6676.970222222222,tororo
2012-09-20,6780.551,tororo
2012-09-21,6851.667444444444,tororo
2012-09-22,5853.553027777778,tororo
2012-09-23,4412.104944444445,tororo
2012-09-24,5912.667972222223,tororo
2012-09-25,3207.855611111111,tororo
2012-09-26,4230.416611111112,tororo
2012-09-27,4599.224666666667,tororo
2012-09-28,6204.480861111111,tororo
2012-09-29,6683.696944444445,tororo
2012-09-30,5794.797808333334,tororo
2012-10-01,6927.805111111112,tororo
2012-10-02,5431.535533333334,tororo
2012-10-03,5881.847647222223,tororo
2012-10-04,6693.927563888889,tororo
2012-10-05,6415.068166666667,tororo
2012-10-06,5800.428333333333,tororo
2012-10-07,6444.941580555556,tororo
2012-10-08,5731.663055555556,tororo
2012-10-09,6571.118333333334,tororo
2012-10-10,5392.456666666667,tororo
2012-10-11,5155.52425,tororo
2012-10-12,3851.566552777778,tororo
2012-10-13,4801.446111111111,tororo
2012-10-14,5954.970305555556,tororo
2012-10-15,5285.913388888889,tororo
2012-10-16,6053.391388888889,tororo
2012-10-17,6580.842500000001,tororo
2012-10-18,6353.961722222222,tororo
2012-10-19,6940.621102777778,tororo
2012-10-20,6904.849166666667,tororo
2012-10-21,5548.829166666667,tororo
2012-10-22,5938.865277777778,tororo
2012-10-23,6159.497222222222,tororo
2012-10-24,5918.649422222223,tororo
2012-10-25,3800.212777777778,tororo
2012-10-26,4840.046416666667,tororo
2012-10-27,6545.652638888889,tororo
2012-10-28,3541.040916666667,tororo
2012-10-29,6436.5713888888895,tororo
2012-10-30,4724.944722222223,tororo
2012-10-31,4521.814722222222,tororo
2012-11-01,5001.225741666667,tororo
2012-11-02,3748.65205,tororo
2012-11-03,5401.230555555556,tororo
2012-11-04,4272.355277777778,tororo
2012-11-05,5679.157222222222,tororo
2012-11-06,6598.297500000001,tororo
2012-11-07,6269.274708333333,tororo
2012-11-08,5975.200833333333,tororo
2012-11-09,3906.3789166666666,tororo
2012-11-10,5309.388888888889,tororo
2012-11-11,7079.561388888889,tororo
2012-11-12,6197.355555555556,tororo
2012-11-13,6448.4785833333335,tororo
2012-11-14,7199.261666666667,tororo
2012-11-15,6386.925238888889,tororo
2012-11-16,7012.853055555556,tororo
2012-11-17,3958.731111111112,tororo
2012-11-18,6296.153697222223,tororo
2012-11-19,6174.961327777778,tororo
2012-11-20,7211.13138888889,tororo
2012-11-21,6645.7175,tororo
2012-11-22,6426.558,tororo
2012-11-23,6953.8625,tororo
2012-11-24,7054.568055555556,tororo
2012-11-25,7095.18388888889,tororo
2012-11-26,6551.014444444445,tororo
2012-11-27,6566.847969444445,tororo
2012-11-28,3616.516472222222,tororo
2012-11-29,6284.150388888889,tororo
2012-11-30,7123.912222222222,tororo
2012-12-01,6422.240555555556,tororo
2012-12-02,4295.458805555556,tororo
2012-12-03,5259.358944444445,tororo
2012-12-04,6444.164977777778,tororo
2012-12-05,6031.442222222222,tororo
2012-12-06,5216.886388888889,tororo
2012-12-07,5471.314888888889,tororo
2012-12-08,5264.043888888889,tororo
2012-12-09,6408.029416666667,tororo
2012-12-10,5763.111305555555,tororo
2012-12-11,5507.564294444444,tororo
2012-12-12,6926.83525,tororo
2012-12-13,6951.682611111111,tororo
2012-12-14,6573.960083333333,tororo
2012-12-15,5063.399888888889,tororo
2012-12-16,6421.542908333334,tororo
2012-12-17,6643.760627777778,tororo
2012-12-18,4565.843194444445,tororo
2012-12-19,5263.8817500000005,tororo
2012-12-20,6955.951555555556,tororo
2012-12-21,6829.3415,tororo
2012-12-22,4653.568166666667,tororo
2012-12-23,3827.17325,tororo
2012-12-24,6559.461497222223,tororo
2012-12-25,6083.79066388889,tororo
2012-12-26,4238.624527777778,tororo
2012-12-27,4414.686147222223,tororo
2012-12-28,4319.295347222223,tororo
2012-12-29,3987.222925,tororo
2012-12-31,5182.100041666667,tororo
2013-01-01,5926.348661111111,tororo
2013-01-02,6314.052513888889,tororo
2013-01-03,5894.564752777778,tororo
2013-01-04,6242.835844444445,tororo
2013-01-05,6893.677247222223,tororo
2013-01-06,3487.8,tororo
2013-01-07,6438.039052777778,tororo
2013-01-08,5408.711436111112,tororo
2013-01-09,6625.967822222223,tororo
2013-01-10,7066.982472222222,tororo
2013-01-11,6218.239352777779,tororo
2013-01-12,6500.287338888889,tororo
2013-01-13,7203.225058333333,tororo
2013-01-14,7113.175277777778,tororo
2013-01-15,3886.132319444445,tororo
2013-01-16,6796.561225,tororo
2013-01-17,4970.347472222223,tororo
2013-01-18,6868.685836111112,tororo
2013-01-19,7076.715027777778,tororo
2013-01-20,7172.38888888889,tororo
2013-01-21,7186.942777777778,tororo
2013-01-22,7032.256805555556,tororo
2013-01-23,7024.003722222223,tororo
2013-01-24,6638.248361111111,tororo
2013-01-25,6247.716991666667,tororo
2013-01-26,5260.163405555556,tororo
2013-01-27,6806.945166666667,tororo
2013-01-28,4566.153077777778,tororo
2013-01-29,4723.849138888889,tororo
2013-01-30,3037.977277777778,tororo
2013-01-31,5880.130277777778,tororo
2013-02-01,2995.1097916666668,tororo
2013-02-02,5175.912777777778,tororo
2013-02-03,5374.337277777778,tororo
2013-02-04,6515.818861111111,tororo
2013-02-05,6549.161666666667,tororo
2013-02-06,6663.305305555556,tororo
2013-02-07,6104.807444444445,tororo
2013-02-08,6406.272438888889,tororo
2013-02-09,6289.245472222223,tororo
2013-02-10,7004.821166666667,tororo
2013-02-11,6389.25025,tororo
2013-02-12,5243.316250000001,tororo
2013-02-13,3716.66005,tororo
2013-02-14,3686.5109361111113,tororo
2013-02-15,6373.513277777778,tororo
2013-02-16,5615.679527777778,tororo
2013-02-17,6715.854722222222,tororo
2013-02-18,6585.1660833333335,tororo
2013-02-19,6153.741611111112,tororo
2013-02-20,4240.0208694444445,tororo
2013-02-21,3857.070158333333,tororo
2013-02-22,6449.946111111111,tororo
2013-02-23,7192.19145,tororo
2013-02-24,7045.853186111111,tororo
2013-02-25,7289.634361111111,tororo
2013-02-26,6319.208627777778,tororo
2013-02-27,6494.883158333334,tororo
2013-02-28,6946.685833333334,tororo
2013-03-01,6553.234861111111,tororo
2013-03-02,3034.839166666666,tororo
2014-01-08,5474.206358333334,tororo
2014-01-09,4076.4415,tororo
2014-01-10,6409.6033333333335,tororo
2014-01-11,7267.315750000001,tororo
2014-01-12,6911.490194444445,tororo
2014-01-13,6965.603027777778,tororo
2014-01-14,6798.472500000001,tororo
2014-01-15,6430.935805555556,tororo
2014-01-16,6641.263083333334,tororo
2014-01-17,5337.279055555556,tororo
2014-01-18,4634.534833333333,tororo
2014-01-19,5891.579188888889,tororo
2014-01-20,3952.129566666667,tororo
2014-01-21,3829.421058333333,tororo
2014-01-22,6903.780833333334,tororo
2014-01-23,6943.028055555556,tororo
2014-01-24,7087.0650000000005,tororo
2014-01-25,6912.199166666667,tororo
2014-01-26,6833.840277777778,tororo
2014-01-27,6714.011388888889,tororo
2014-01-28,6944.2283333333335,tororo
2014-01-29,6767.18,tororo
2014-01-30,6897.847222222223,tororo
