Temperature (C),Albedo,Clearsky DHI (W/m2),Clearsky DNI (W/m2),Clearsky GHI (W/m2),Clearsky GTI (W/m2),DHI (W/m2),DNI (W/m2),GHI (W/m2),GTI (W/m2),Date,Period
23,0.15,0,0,0,0,0,0,0,0,2024-01-27 01:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-01-27 02:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-01-27 03:00:00+00:00,PT60M
24,0.15,16,118,30,47,16,118,30,47,2024-01-27 04:00:00+00:00,PT60M
25,0.15,62,588,229,305,105,357,197,244,2024-01-27 05:00:00+00:00,PT60M
26,0.15,79,792,475,562,183,448,404,457,2024-01-27 06:00:00+00:00,PT60M
28,0.15,85,888,693,780,106,832,680,762,2024-01-27 07:00:00+00:00,PT60M
30,0.15,86,939,859,942,86,939,859,942,2024-01-27 08:00:00+00:00,PT60M
32,0.15,88,960,956,1036,88,960,956,1036,2024-01-27 09:00:00+00:00,PT60M
33,0.15,83,969,978,1058,83,969,978,1058,2024-01-27 10:00:00+00:00,PT60M
34,0.15,81,958,923,1004,111,905,905,983,2024-01-27 11:00:00+00:00,PT60M
34,0.15,79,926,795,879,90,901,788,871,2024-01-27 12:00:00+00:00,PT60M
34,0.15,83,849,604,691,228,440,504,551,2024-01-27 13:00:00+00:00,PT60M
34,0.15,71,732,374,459,198,43,215,215,2024-01-27 14:00:00+00:00,PT60M
33,0.15,44,451,134,194,76,116,102,117,2024-01-27 15:00:00+00:00,PT60M
33,0.15,2,8,3,4,2,0,2,1,2024-01-27 16:00:00+00:00,PT60M
32,0.15,0,0,0,0,0,0,0,0,2024-01-27 17:00:00+00:00,PT60M
31,0.15,0,0,0,0,0,0,0,0,2024-01-27 18:00:00+00:00,PT60M
29,0.15,0,0,0,0,0,0,0,0,2024-01-27 19:00:00+00:00,PT60M
28,0.15,0,0,0,0,0,0,0,0,2024-01-27 20:00:00+00:00,PT60M
26,0.15,0,0,0,0,0,0,0,0,2024-01-27 21:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-01-27 22:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-01-27 23:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-01-28 00:00:00+00:00,PT60M
23,0.15,0,0,0,0,0,0,0,0,2024-01-28 01:00:00+00:00,PT60M
23,0.15,0,0,0,0,0,0,0,0,2024-01-28 02:00:00+00:00,PT60M
23,0.15,0,0,0,0,0,0,0,0,2024-01-28 03:00:00+00:00,PT60M
23,0.15,15,138,31,50,15,138,31,50,2024-01-28 04:00:00+00:00,PT60M
25,0.15,58,616,233,310,58,616,233,310,2024-01-28 05:00:00+00:00,PT60M
27,0.15,76,806,479,566,76,806,479,566,2024-01-28 06:00:00+00:00,PT60M
29,0.15,74,914,701,787,74,914,701,787,2024-01-28 07:00:00+00:00,PT60M
31,0.15,78,958,867,950,78,958,867,950,2024-01-28 08:00:00+00:00,PT60M
33,0.15,81,976,966,1045,81,976,966,1045,2024-01-28 09:00:00+00:00,PT60M
34,0.15,86,975,989,1067,90,969,987,1065,2024-01-28 10:00:00+00:00,PT60M
35,0.15,86,964,935,1015,103,933,925,1003,2024-01-28 11:00:00+00:00,PT60M
35,0.15,82,934,806,890,118,862,785,864,2024-01-28 12:00:00+00:00,PT60M
35,0.15,79,871,615,702,187,580,544,605,2024-01-28 13:00:00+00:00,PT60M
35,0.15,67,760,382,469,68,756,382,467,2024-01-28 14:00:00+00:00,PT60M
34,0.15,42,486,139,202,46,443,136,194,2024-01-28 15:00:00+00:00,PT60M
33,0.15,2,11,3,5,2,0,2,2,2024-01-28 16:00:00+00:00,PT60M
32,0.15,0,0,0,0,0,0,0,0,2024-01-28 17:00:00+00:00,PT60M
30,0.15,0,0,0,0,0,0,0,0,2024-01-28 18:00:00+00:00,PT60M
28,0.15,0,0,0,0,0,0,0,0,2024-01-28 19:00:00+00:00,PT60M
27,0.15,0,0,0,0,0,0,0,0,2024-01-28 20:00:00+00:00,PT60M
26,0.15,0,0,0,0,0,0,0,0,2024-01-28 21:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-01-28 22:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-01-28 23:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-01-29 00:00:00+00:00,PT60M
23,0.15,0,0,0,0,0,0,0,0,2024-01-29 01:00:00+00:00,PT60M
23,0.15,0,0,0,0,0,0,0,0,2024-01-29 02:00:00+00:00,PT60M
23,0.15,0,0,0,0,0,0,0,0,2024-01-29 03:00:00+00:00,PT60M
24,0.15,15,144,31,51,16,120,30,47,2024-01-29 04:00:00+00:00,PT60M
25,0.15,55,642,237,316,55,642,237,316,2024-01-29 05:00:00+00:00,PT60M
27,0.15,72,827,485,573,72,827,485,573,2024-01-29 06:00:00+00:00,PT60M
29,0.15,78,917,707,793,78,917,707,793,2024-01-29 07:00:00+00:00,PT60M
31,0.15,83,960,875,957,83,960,875,957,2024-01-29 08:00:00+00:00,PT60M
33,0.15,86,979,975,1053,86,979,975,1053,2024-01-29 09:00:00+00:00,PT60M
34,0.15,83,984,995,1072,94,965,989,1064,2024-01-29 10:00:00+00:00,PT60M
35,0.15,84,966,936,1015,259,639,825,879,2024-01-29 11:00:00+00:00,PT60M
36,0.15,83,932,807,888,324,406,641,677,2024-01-29 12:00:00+00:00,PT60M
36,0.15,88,850,613,697,323,165,426,437,2024-01-29 13:00:00+00:00,PT60M
36,0.15,75,730,379,462,177,244,288,314,2024-01-29 14:00:00+00:00,PT60M
35,0.15,46,448,137,195,52,9,53,52,2024-01-29 15:00:00+00:00,PT60M
34,0.15,2,9,3,4,1,0,1,1,2024-01-29 16:00:00+00:00,PT60M
33,0.15,0,0,0,0,0,0,0,0,2024-01-29 17:00:00+00:00,PT60M
32,0.15,0,0,0,0,0,0,0,0,2024-01-29 18:00:00+00:00,PT60M
30,0.15,0,0,0,0,0,0,0,0,2024-01-29 19:00:00+00:00,PT60M
28,0.15,0,0,0,0,0,0,0,0,2024-01-29 20:00:00+00:00,PT60M
26,0.15,0,0,0,0,0,0,0,0,2024-01-29 21:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-01-29 22:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-01-29 23:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-01-30 00:00:00+00:00,PT60M
23,0.15,0,0,0,0,0,0,0,0,2024-01-30 01:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-01-30 02:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-01-30 03:00:00+00:00,PT60M
24,0.15,17,103,29,43,17,103,29,43,2024-01-30 04:00:00+00:00,PT60M
25,0.15,69,553,227,296,69,553,227,296,2024-01-30 05:00:00+00:00,PT60M
27,0.15,89,769,475,556,89,769,475,556,2024-01-30 06:00:00+00:00,PT60M
29,0.15,87,891,699,781,87,891,699,781,2024-01-30 07:00:00+00:00,PT60M
31,0.15,91,939,867,945,91,939,867,945,2024-01-30 08:00:00+00:00,PT60M
32,0.15,99,954,966,1040,99,954,966,1040,2024-01-30 09:00:00+00:00,PT60M
34,0.15,100,957,988,1062,100,957,988,1062,2024-01-30 10:00:00+00:00,PT60M
34,0.15,98,944,933,1008,190,772,875,938,2024-01-30 11:00:00+00:00,PT60M
35,0.15,94,912,804,883,344,354,624,653,2024-01-30 12:00:00+00:00,PT60M
35,0.15,89,847,614,695,313,208,441,458,2024-01-30 13:00:00+00:00,PT60M
35,0.15,76,728,380,461,194,234,289,315,2024-01-30 14:00:00+00:00,PT60M
34,0.15,48,433,136,192,86,56,99,105,2024-01-30 15:00:00+00:00,PT60M
33,0.15,3,8,3,4,1,0,1,1,2024-01-30 16:00:00+00:00,PT60M
33,0.15,0,0,0,0,0,0,0,0,2024-01-30 17:00:00+00:00,PT60M
31,0.15,0,0,0,0,0,0,0,0,2024-01-30 18:00:00+00:00,PT60M
30,0.15,0,0,0,0,0,0,0,0,2024-01-30 19:00:00+00:00,PT60M
28,0.15,0,0,0,0,0,0,0,0,2024-01-30 20:00:00+00:00,PT60M
26,0.15,0,0,0,0,0,0,0,0,2024-01-30 21:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-01-30 22:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-01-30 23:00:00+00:00,PT60M
23,0.15,0,0,0,0,0,0,0,0,2024-01-31 00:00:00+00:00,PT60M
22,0.15,0,0,0,0,0,0,0,0,2024-01-31 01:00:00+00:00,PT60M
22,0.15,0,0,0,0,0,0,0,0,2024-01-31 02:00:00+00:00,PT60M
22,0.15,0,0,0,0,0,0,0,0,2024-01-31 03:00:00+00:00,PT60M
22,0.15,16,119,30,46,21,36,25,30,2024-01-31 04:00:00+00:00,PT60M
23,0.15,65,596,235,307,80,480,224,283,2024-01-31 05:00:00+00:00,PT60M
26,0.15,85,803,487,571,92,778,483,564,2024-01-31 06:00:00+00:00,PT60M
28,0.15,97,894,711,792,97,894,711,792,2024-01-31 07:00:00+00:00,PT60M
30,0.15,104,938,880,957,104,938,880,957,2024-01-31 08:00:00+00:00,PT60M
32,0.15,107,959,980,1054,107,959,980,1054,2024-01-31 09:00:00+00:00,PT60M
33,0.15,102,968,1003,1076,119,940,994,1065,2024-01-31 10:00:00+00:00,PT60M
34,0.15,95,963,948,1023,217,739,873,934,2024-01-31 11:00:00+00:00,PT60M
34,0.15,93,927,817,895,213,677,743,803,2024-01-31 12:00:00+00:00,PT60M
34,0.15,103,831,619,699,229,480,533,580,2024-01-31 13:00:00+00:00,PT60M
34,0.15,91,690,381,457,156,399,328,373,2024-01-31 14:00:00+00:00,PT60M
33,0.15,54,390,135,185,86,84,99,108,2024-01-31 15:00:00+00:00,PT60M
32,0.15,3,6,3,4,1,0,1,1,2024-01-31 16:00:00+00:00,PT60M
31,0.15,0,0,0,0,0,0,0,0,2024-01-31 17:00:00+00:00,PT60M
30,0.15,0,0,0,0,0,0,0,0,2024-01-31 18:00:00+00:00,PT60M
29,0.15,0,0,0,0,0,0,0,0,2024-01-31 19:00:00+00:00,PT60M
27,0.15,0,0,0,0,0,0,0,0,2024-01-31 20:00:00+00:00,PT60M
26,0.15,0,0,0,0,0,0,0,0,2024-01-31 21:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-01-31 22:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-01-31 23:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-01 00:00:00+00:00,PT60M
23,0.15,0,0,0,0,0,0,0,0,2024-02-01 01:00:00+00:00,PT60M
23,0.15,0,0,0,0,0,0,0,0,2024-02-01 02:00:00+00:00,PT60M
23,0.15,0,0,0,0,0,0,0,0,2024-02-01 03:00:00+00:00,PT60M
23,0.15,16,126,30,47,19,20,22,24,2024-02-01 04:00:00+00:00,PT60M
24,0.15,61,610,234,306,128,188,181,203,2024-02-01 05:00:00+00:00,PT60M
26,0.15,81,801,482,563,197,402,402,444,2024-02-01 06:00:00+00:00,PT60M
28,0.15,93,886,703,781,130,789,679,750,2024-02-01 07:00:00+00:00,PT60M
30,0.15,99,929,869,944,99,929,869,944,2024-02-01 08:00:00+00:00,PT60M
32,0.15,103,948,968,1038,103,948,968,1038,2024-02-01 09:00:00+00:00,PT60M
33,0.15,103,949,988,1057,110,937,984,1053,2024-02-01 10:00:00+00:00,PT60M
34,0.15,101,934,930,1001,299,566,802,847,2024-02-01 11:00:00+00:00,PT60M
34,0.15,97,901,802,876,255,570,699,749,2024-02-01 12:00:00+00:00,PT60M
34,0.15,92,834,611,688,120,757,593,664,2024-02-01 13:00:00+00:00,PT60M
34,0.15,77,717,379,456,189,215,289,310,2024-02-01 14:00:00+00:00,PT60M
33,0.15,46,451,138,194,88,22,92,92,2024-02-01 15:00:00+00:00,PT60M
33,0.15,3,11,4,5,1,0,1,1,2024-02-01 16:00:00+00:00,PT60M
32,0.15,0,0,0,0,0,0,0,0,2024-02-01 17:00:00+00:00,PT60M
30,0.15,0,0,0,0,0,0,0,0,2024-02-01 18:00:00+00:00,PT60M
28,0.15,0,0,0,0,0,0,0,0,2024-02-01 19:00:00+00:00,PT60M
28,0.15,0,0,0,0,0,0,0,0,2024-02-01 20:00:00+00:00,PT60M
27,0.15,0,0,0,0,0,0,0,0,2024-02-01 21:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-02-01 22:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-02-01 23:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-02 00:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-02 01:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-02 02:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-02 03:00:00+00:00,PT60M
24,0.15,15,119,29,44,17,78,27,37,2024-02-02 04:00:00+00:00,PT60M
25,0.15,60,592,228,296,60,592,228,296,2024-02-02 05:00:00+00:00,PT60M
27,0.15,77,792,474,552,77,792,474,552,2024-02-02 06:00:00+00:00,PT60M
29,0.15,87,879,693,769,87,879,693,769,2024-02-02 07:00:00+00:00,PT60M
31,0.15,94,924,861,932,94,924,861,932,2024-02-02 08:00:00+00:00,PT60M
33,0.15,96,947,961,1029,96,947,961,1029,2024-02-02 09:00:00+00:00,PT60M
34,0.15,89,962,987,1055,89,962,987,1055,2024-02-02 10:00:00+00:00,PT60M
35,0.15,90,947,932,1002,90,947,932,1002,2024-02-02 11:00:00+00:00,PT60M
35,0.15,86,917,805,878,88,913,804,877,2024-02-02 12:00:00+00:00,PT60M
35,0.15,79,861,616,693,123,742,589,657,2024-02-02 13:00:00+00:00,PT60M
34,0.15,67,750,384,462,162,315,306,338,2024-02-02 14:00:00+00:00,PT60M
34,0.15,44,472,141,198,62,0,62,60,2024-02-02 15:00:00+00:00,PT60M
33,0.15,3,12,4,5,1,0,1,1,2024-02-02 16:00:00+00:00,PT60M
33,0.15,0,0,0,0,0,0,0,0,2024-02-02 17:00:00+00:00,PT60M
31,0.15,0,0,0,0,0,0,0,0,2024-02-02 18:00:00+00:00,PT60M
30,0.15,0,0,0,0,0,0,0,0,2024-02-02 19:00:00+00:00,PT60M
28,0.15,0,0,0,0,0,0,0,0,2024-02-02 20:00:00+00:00,PT60M
26,0.15,0,0,0,0,0,0,0,0,2024-02-02 21:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-02-02 22:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-02-02 23:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-03 00:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-03 01:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-03 02:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-03 03:00:00+00:00,PT60M
24,0.15,14,135,30,47,20,0,20,20,2024-02-03 04:00:00+00:00,PT60M
25,0.15,54,623,231,301,138,3,139,135,2024-02-03 05:00:00+00:00,PT60M
27,0.15,72,806,476,554,121,607,440,498,2024-02-03 06:00:00+00:00,PT60M
29,0.15,82,888,695,770,101,845,684,756,2024-02-03 07:00:00+00:00,PT60M
31,0.15,88,931,862,932,88,931,862,932,2024-02-03 08:00:00+00:00,PT60M
33,0.15,92,951,962,1029,92,951,962,1029,2024-02-03 09:00:00+00:00,PT60M
34,0.15,97,951,987,1052,97,951,987,1052,2024-02-03 10:00:00+00:00,PT60M
35,0.15,96,940,934,1001,117,900,921,986,2024-02-03 11:00:00+00:00,PT60M
36,0.15,93,907,806,876,195,686,740,794,2024-02-03 12:00:00+00:00,PT60M
36,0.15,93,833,614,688,208,491,529,571,2024-02-03 13:00:00+00:00,PT60M
35,0.15,78,716,382,455,182,15,189,185,2024-02-03 14:00:00+00:00,PT60M
34,0.15,47,453,140,195,51,0,51,49,2024-02-03 15:00:00+00:00,PT60M
33,0.15,3,12,4,5,1,0,1,1,2024-02-03 16:00:00+00:00,PT60M
33,0.15,0,0,0,0,0,0,0,0,2024-02-03 17:00:00+00:00,PT60M
32,0.15,0,0,0,0,0,0,0,0,2024-02-03 18:00:00+00:00,PT60M
30,0.15,0,0,0,0,0,0,0,0,2024-02-03 19:00:00+00:00,PT60M
28,0.15,0,0,0,0,0,0,0,0,2024-02-03 20:00:00+00:00,PT60M
27,0.15,0,0,0,0,0,0,0,0,2024-02-03 21:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-02-03 22:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-02-03 23:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-04 00:00:00+00:00,PT60M
23,0.15,0,0,0,0,0,0,0,0,2024-02-04 01:00:00+00:00,PT60M
23,0.15,0,0,0,0,0,0,0,0,2024-02-04 02:00:00+00:00,PT60M
23,0.15,0,0,0,0,0,0,0,0,2024-02-04 03:00:00+00:00,PT60M
24,0.15,16,97,28,40,20,17,22,24,2024-02-04 04:00:00+00:00,PT60M
25,0.15,68,549,225,287,116,234,188,214,2024-02-04 05:00:00+00:00,PT60M
27,0.15,88,769,476,549,89,766,475,548,2024-02-04 06:00:00+00:00,PT60M
29,0.15,86,893,703,776,86,893,703,776,2024-02-04 07:00:00+00:00,PT60M
31,0.15,91,941,874,943,91,941,874,943,2024-02-04 08:00:00+00:00,PT60M
33,0.15,100,955,975,1040,100,955,975,1040,2024-02-04 09:00:00+00:00,PT60M
34,0.15,111,947,998,1062,111,947,998,1062,2024-02-04 10:00:00+00:00,PT60M
35,0.15,110,934,945,1010,110,934,945,1010,2024-02-04 11:00:00+00:00,PT60M
35,0.15,105,903,816,885,105,903,816,885,2024-02-04 12:00:00+00:00,PT60M
36,0.15,96,843,625,698,177,614,571,624,2024-02-04 13:00:00+00:00,PT60M
36,0.15,80,725,389,462,110,626,370,434,2024-02-04 14:00:00+00:00,PT60M
35,0.15,50,442,143,195,51,432,142,193,2024-02-04 15:00:00+00:00,PT60M
33,0.15,3,10,4,5,3,0,3,3,2024-02-04 16:00:00+00:00,PT60M
33,0.15,0,0,0,0,0,0,0,0,2024-02-04 17:00:00+00:00,PT60M
31,0.15,0,0,0,0,0,0,0,0,2024-02-04 18:00:00+00:00,PT60M
30,0.15,0,0,0,0,0,0,0,0,2024-02-04 19:00:00+00:00,PT60M
30,0.15,0,0,0,0,0,0,0,0,2024-02-04 20:00:00+00:00,PT60M
28,0.15,0,0,0,0,0,0,0,0,2024-02-04 21:00:00+00:00,PT60M
26,0.15,0,0,0,0,0,0,0,0,2024-02-04 22:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-02-04 23:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-05 00:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-05 01:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-05 02:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-05 03:00:00+00:00,PT60M
24,0.15,17,92,28,39,18,0,18,17,2024-02-05 04:00:00+00:00,PT60M
24,0.15,71,544,227,287,111,252,193,220,2024-02-05 05:00:00+00:00,PT60M
26,0.15,98,755,478,549,174,466,422,465,2024-02-05 06:00:00+00:00,PT60M
29,0.15,117,847,703,772,117,847,703,772,2024-02-05 07:00:00+00:00,PT60M
31,0.15,126,898,875,940,126,898,875,940,2024-02-05 08:00:00+00:00,PT60M
32,0.15,131,923,978,1040,131,923,978,1040,2024-02-05 09:00:00+00:00,PT60M
33,0.15,133,927,1003,1064,133,927,1003,1064,2024-02-05 10:00:00+00:00,PT60M
34,0.15,136,906,947,1009,142,895,943,1005,2024-02-05 11:00:00+00:00,PT60M
34,0.15,134,863,816,881,134,863,816,881,2024-02-05 12:00:00+00:00,PT60M
34,0.15,123,793,622,690,163,673,594,652,2024-02-05 13:00:00+00:00,PT60M
34,0.15,102,660,385,451,212,140,273,283,2024-02-05 14:00:00+00:00,PT60M
33,0.15,60,360,137,180,77,0,77,74,2024-02-05 15:00:00+00:00,PT60M
33,0.15,3,5,4,4,1,0,1,1,2024-02-05 16:00:00+00:00,PT60M
32,0.15,0,0,0,0,0,0,0,0,2024-02-05 17:00:00+00:00,PT60M
31,0.15,0,0,0,0,0,0,0,0,2024-02-05 18:00:00+00:00,PT60M
30,0.15,0,0,0,0,0,0,0,0,2024-02-05 19:00:00+00:00,PT60M
29,0.15,0,0,0,0,0,0,0,0,2024-02-05 20:00:00+00:00,PT60M
29,0.15,0,0,0,0,0,0,0,0,2024-02-05 21:00:00+00:00,PT60M
27,0.15,0,0,0,0,0,0,0,0,2024-02-05 22:00:00+00:00,PT60M
26,0.15,0,0,0,0,0,0,0,0,2024-02-05 23:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-02-06 00:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-02-06 01:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-02-06 02:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-02-06 03:00:00+00:00,PT60M
25,0.15,16,115,29,43,16,0,16,15,2024-02-06 04:00:00+00:00,PT60M
26,0.15,61,592,230,293,94,0,94,91,2024-02-06 05:00:00+00:00,PT60M
27,0.15,79,793,478,550,137,0,137,132,2024-02-06 06:00:00+00:00,PT60M
28,0.15,94,871,697,765,267,0,267,258,2024-02-06 07:00:00+00:00,PT60M
31,0.15,101,915,865,928,403,241,609,619,2024-02-06 08:00:00+00:00,PT60M
33,0.15,100,942,966,1026,474,224,681,687,2024-02-06 09:00:00+00:00,PT60M
32,0.15,99,948,991,1050,464,204,657,658,2024-02-06 10:00:00+00:00,PT60M
31,0.15,93,943,939,1000,502,23,523,509,2024-02-06 11:00:00+00:00,PT60M
31,0.15,88,915,812,877,387,0,387,374,2024-02-06 12:00:00+00:00,PT60M
32,0.15,80,860,623,692,326,51,360,354,2024-02-06 13:00:00+00:00,PT60M
32,0.15,67,753,390,461,147,192,235,251,2024-02-06 14:00:00+00:00,PT60M
32,0.15,43,493,145,200,9,0,9,9,2024-02-06 15:00:00+00:00,PT60M
31,0.15,3,16,4,6,3,12,4,5,2024-02-06 16:00:00+00:00,PT60M
31,0.15,0,0,0,0,0,0,0,0,2024-02-06 17:00:00+00:00,PT60M
29,0.15,0,0,0,0,0,0,0,0,2024-02-06 18:00:00+00:00,PT60M
28,0.15,0,0,0,0,0,0,0,0,2024-02-06 19:00:00+00:00,PT60M
27,0.15,0,0,0,0,0,0,0,0,2024-02-06 20:00:00+00:00,PT60M
26,0.15,0,0,0,0,0,0,0,0,2024-02-06 21:00:00+00:00,PT60M
26,0.15,0,0,0,0,0,0,0,0,2024-02-06 22:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-02-06 23:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-07 00:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-07 01:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-07 02:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-07 03:00:00+00:00,PT60M
24,0.15,15,121,29,43,16,82,27,36,2024-02-07 04:00:00+00:00,PT60M
25,0.15,58,602,230,292,58,602,230,292,2024-02-07 05:00:00+00:00,PT60M
27,0.15,74,799,477,547,74,799,477,547,2024-02-07 06:00:00+00:00,PT60M
29,0.15,83,883,696,763,83,883,696,763,2024-02-07 07:00:00+00:00,PT60M
31,0.15,89,926,864,925,89,926,864,925,2024-02-07 08:00:00+00:00,PT60M
33,0.15,92,948,965,1023,92,948,965,1023,2024-02-07 09:00:00+00:00,PT60M
34,0.15,88,959,992,1049,88,959,992,1049,2024-02-07 10:00:00+00:00,PT60M
34,0.15,86,950,940,999,86,950,940,999,2024-02-07 11:00:00+00:00,PT60M
34,0.15,83,920,813,876,164,732,754,803,2024-02-07 12:00:00+00:00,PT60M
34,0.15,85,848,622,689,158,667,568,621,2024-02-07 13:00:00+00:00,PT60M
34,0.15,76,727,388,456,76,727,388,456,2024-02-07 14:00:00+00:00,PT60M
32,0.15,47,468,145,196,47,459,145,195,2024-02-07 15:00:00+00:00,PT60M
32,0.15,3,14,4,6,3,0,3,3,2024-02-07 16:00:00+00:00,PT60M
31,0.15,0,0,0,0,0,0,0,0,2024-02-07 17:00:00+00:00,PT60M
30,0.15,0,0,0,0,0,0,0,0,2024-02-07 18:00:00+00:00,PT60M
29,0.15,0,0,0,0,0,0,0,0,2024-02-07 19:00:00+00:00,PT60M
28,0.15,0,0,0,0,0,0,0,0,2024-02-07 20:00:00+00:00,PT60M
27,0.15,0,0,0,0,0,0,0,0,2024-02-07 21:00:00+00:00,PT60M
26,0.15,0,0,0,0,0,0,0,0,2024-02-07 22:00:00+00:00,PT60M
26,0.15,0,0,0,0,0,0,0,0,2024-02-07 23:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-02-08 00:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-08 01:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-08 02:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-08 03:00:00+00:00,PT60M
24,0.15,16,105,28,40,16,105,28,40,2024-02-08 04:00:00+00:00,PT60M
25,0.15,64,569,227,285,87,455,210,258,2024-02-08 05:00:00+00:00,PT60M
27,0.15,82,777,475,542,119,633,449,504,2024-02-08 06:00:00+00:00,PT60M
30,0.15,89,874,697,761,89,874,697,761,2024-02-08 07:00:00+00:00,PT60M
31,0.15,95,920,866,926,95,920,866,926,2024-02-08 08:00:00+00:00,PT60M
33,0.15,100,941,968,1024,100,941,968,1024,2024-02-08 09:00:00+00:00,PT60M
34,0.15,105,942,994,1049,105,942,994,1049,2024-02-08 10:00:00+00:00,PT60M
34,0.15,104,931,943,999,116,909,935,991,2024-02-08 11:00:00+00:00,PT60M
34,0.15,102,896,814,874,109,881,810,869,2024-02-08 12:00:00+00:00,PT60M
34,0.15,108,805,619,681,142,724,597,654,2024-02-08 13:00:00+00:00,PT60M
34,0.15,89,687,385,448,90,683,385,447,2024-02-08 14:00:00+00:00,PT60M
33,0.15,53,416,142,187,54,402,141,185,2024-02-08 15:00:00+00:00,PT60M
33,0.15,3,9,4,5,1,0,1,1,2024-02-08 16:00:00+00:00,PT60M
32,0.15,0,0,0,0,0,0,0,0,2024-02-08 17:00:00+00:00,PT60M
31,0.15,0,0,0,0,0,0,0,0,2024-02-08 18:00:00+00:00,PT60M
30,0.15,0,0,0,0,0,0,0,0,2024-02-08 19:00:00+00:00,PT60M
29,0.15,0,0,0,0,0,0,0,0,2024-02-08 20:00:00+00:00,PT60M
28,0.15,0,0,0,0,0,0,0,0,2024-02-08 21:00:00+00:00,PT60M
27,0.15,0,0,0,0,0,0,0,0,2024-02-08 22:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-02-08 23:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-02-09 00:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-09 01:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-02-09 02:00:00+00:00,PT60M
