datetime,ghi,estimator,location
2024-06-07,5642.041,camsrad,somalia_location1
2024-06-08,4429.43,camsrad,somalia_location1
2024-06-09,5427.608,camsrad,somalia_location1
2024-06-10,5492.461,camsrad,somalia_location1
2024-06-11,4936.848,camsrad,somalia_location1
2024-06-12,4174.091,camsrad,somalia_location1
2024-06-13,4565.021,camsrad,somalia_location1
2024-06-14,6716.075,camsrad,somalia_location1
2024-06-15,7229.649,camsrad,somalia_location1
2024-06-16,6184.218,camsrad,somalia_location1
2024-06-17,5180.547,camsrad,somalia_location1
2024-06-18,4848.075,camsrad,somalia_location1
2024-06-19,4764.259,camsrad,somalia_location1
2024-06-20,3934.251,camsrad,somalia_location1
2024-06-21,5329.331,camsrad,somalia_location1
2024-06-22,5205.2,camsrad,somalia_location1
2024-06-23,3017.661,camsrad,somalia_location1
2024-06-24,5012.367,camsrad,somalia_location1
2024-06-25,4315.247,camsrad,somalia_location1
2024-06-26,5160.248,camsrad,somalia_location1
2024-06-27,4308.515,camsrad,somalia_location1
2024-06-28,4381.69,camsrad,somalia_location1
2024-06-29,7062.653,camsrad,somalia_location1
2024-06-30,6158.43,camsrad,somalia_location1
2024-07-01,5480.772,camsrad,somalia_location1
2024-07-02,4100.401,camsrad,somalia_location1
2024-07-03,4838.677,camsrad,somalia_location1
2024-07-04,4043.039,camsrad,somalia_location1
2024-07-05,5759.082,camsrad,somalia_location1
2024-07-06,4519.765,camsrad,somalia_location1
2024-07-07,5223.549,camsrad,somalia_location1
2024-07-08,5237.283,camsrad,somalia_location1
2024-07-09,5744.96,camsrad,somalia_location1
2024-07-10,3823.514,camsrad,somalia_location1
2024-07-11,3694.607,camsrad,somalia_location1
2024-07-12,5340.053,camsrad,somalia_location1
2024-07-13,4250.854,camsrad,somalia_location1
2024-07-14,3932.057,camsrad,somalia_location1
2024-07-15,3997.618,camsrad,somalia_location1
2024-07-16,1516.894,camsrad,somalia_location1
2024-07-17,2832.552,camsrad,somalia_location1
2024-07-18,2426.326,camsrad,somalia_location1
2024-07-19,2858.079,camsrad,somalia_location1
2024-07-20,4620.463,camsrad,somalia_location1
2024-07-21,2581.898,camsrad,somalia_location1
2024-07-22,6587.826,camsrad,somalia_location1
2024-07-23,4685.53,camsrad,somalia_location1
2024-07-24,2573.379,camsrad,somalia_location1
2024-07-25,3665.774,camsrad,somalia_location1
2024-07-26,2127.926,camsrad,somalia_location1
2024-07-27,4027.214,camsrad,somalia_location1
2024-07-28,6481.769,camsrad,somalia_location1
2024-07-29,4796.595,camsrad,somalia_location1
2024-07-30,5036.976,camsrad,somalia_location1
2024-07-31,5905.72,camsrad,somalia_location1
2024-08-01,2750.374,camsrad,somalia_location1
2024-08-02,4571.281,camsrad,somalia_location1
2024-08-03,2969.987,camsrad,somalia_location1
2024-08-04,4752.654,camsrad,somalia_location1
2024-08-05,5338.086,camsrad,somalia_location1
2024-08-06,5815.896,camsrad,somalia_location1
2024-08-07,3268.97,camsrad,somalia_location1
2024-08-08,4225.895,camsrad,somalia_location1
2024-08-09,6580.72,camsrad,somalia_location1
2024-08-10,5835.962,camsrad,somalia_location1
2024-08-11,4034.595,camsrad,somalia_location1
2024-08-12,6039.524,camsrad,somalia_location1
2024-08-13,4676.91,camsrad,somalia_location1
2024-08-14,3632.643,camsrad,somalia_location1
2024-08-15,5499.459,camsrad,somalia_location1
2024-08-16,6523.044,camsrad,somalia_location1
2024-08-17,4150.047,camsrad,somalia_location1
2024-08-18,5026.72,camsrad,somalia_location1
2024-08-19,6657.67,camsrad,somalia_location1
2024-08-20,3280.496,camsrad,somalia_location1
2024-08-21,2219.833,camsrad,somalia_location1
2024-08-22,3299.218,camsrad,somalia_location1
2024-08-23,4695.795,camsrad,somalia_location1
2024-08-24,4752.556,camsrad,somalia_location1
2024-08-25,4381.989,camsrad,somalia_location1
2024-08-26,5153.738,camsrad,somalia_location1
2024-08-27,4380.237,camsrad,somalia_location1
2024-08-28,5109.265,camsrad,somalia_location1
2024-08-29,4338.53,camsrad,somalia_location1
2024-08-30,6690.741,camsrad,somalia_location1
2024-08-31,4897.018,camsrad,somalia_location1
2024-09-01,5689.213,camsrad,somalia_location1
2024-09-02,6487.065,camsrad,somalia_location1
2024-09-03,5897.186,camsrad,somalia_location1
2024-09-04,5981.045,camsrad,somalia_location1
2024-09-05,7538.937,camsrad,somalia_location1
2024-09-06,6481.992,camsrad,somalia_location1
2024-09-07,5878.208,camsrad,somalia_location1
2024-09-08,5178.655,camsrad,somalia_location1
2024-09-09,6898.292,camsrad,somalia_location1
2024-09-10,4227.31,camsrad,somalia_location1
2024-09-11,5313.333,camsrad,somalia_location1
2024-09-12,5686.759,camsrad,somalia_location1
2024-09-13,7528.686,camsrad,somalia_location1
2024-09-14,5555.1,camsrad,somalia_location1
2024-09-15,7050.487,camsrad,somalia_location1
2024-09-16,6029.735,camsrad,somalia_location1
2024-09-17,5569.948,camsrad,somalia_location1
2024-09-18,5565.337,camsrad,somalia_location1
2024-09-19,6861.135,camsrad,somalia_location1
2024-09-20,4960.38,camsrad,somalia_location1
2024-09-21,4110.199,camsrad,somalia_location1
2024-09-22,2882.01,camsrad,somalia_location1
2024-09-23,3910.3,camsrad,somalia_location1
2024-09-24,7445.504,camsrad,somalia_location1
2024-09-25,7460.336,camsrad,somalia_location1
2024-09-26,6768.899,camsrad,somalia_location1
2024-09-27,7217.44,camsrad,somalia_location1
2024-09-28,6724.377,camsrad,somalia_location1
2024-09-29,4333.153,camsrad,somalia_location1
2024-09-30,6556.776,camsrad,somalia_location1
2024-10-01,4666.288,camsrad,somalia_location1
2024-10-02,7070.925,camsrad,somalia_location1
2024-10-03,3675.416,camsrad,somalia_location1
2024-10-04,6383.973,camsrad,somalia_location1
2024-10-05,4593.267,camsrad,somalia_location1
2024-10-06,5592.265,camsrad,somalia_location1
2024-10-07,3935.849,camsrad,somalia_location1
2024-10-08,5604.708,camsrad,somalia_location1
2024-10-09,6704.894,camsrad,somalia_location1
2024-10-10,7578.76,camsrad,somalia_location1
2024-10-11,6103.096,camsrad,somalia_location1
2024-10-12,6152.974,camsrad,somalia_location1
2024-10-13,4259.244,camsrad,somalia_location1
2024-10-14,6115.975,camsrad,somalia_location1
2024-10-15,4518.082,camsrad,somalia_location1
2024-10-16,6894.666,camsrad,somalia_location1
2024-10-17,6804.896,camsrad,somalia_location1
2024-10-18,7054.878,camsrad,somalia_location1
2024-10-19,6622.652,camsrad,somalia_location1
2024-10-20,6622.45,camsrad,somalia_location1
2024-10-21,2845.471,camsrad,somalia_location1
2024-10-22,3153.09,camsrad,somalia_location1
2024-10-23,6256.624,camsrad,somalia_location1
2024-10-24,3608.262,camsrad,somalia_location1
2024-10-25,4798.495,camsrad,somalia_location1
2024-10-26,6472.974,camsrad,somalia_location1
2024-10-27,3985.483,camsrad,somalia_location1
2024-10-28,6886.463,camsrad,somalia_location1
2024-10-29,6813.073,camsrad,somalia_location1
2024-10-30,7375.351,camsrad,somalia_location1
2024-10-31,5859.068,camsrad,somalia_location1
2024-11-01,6196.633,camsrad,somalia_location1
2024-11-02,5476.69,camsrad,somalia_location1
2024-11-03,6253.35,camsrad,somalia_location1
2024-11-04,4992.864,camsrad,somalia_location1
2024-11-05,4906.349,camsrad,somalia_location1
2024-11-06,5484.034,camsrad,somalia_location1
2024-11-07,4762.918,camsrad,somalia_location1
2024-11-08,4026.889,camsrad,somalia_location1
2024-11-09,5355.062,camsrad,somalia_location1
2024-11-10,4235.683,camsrad,somalia_location1
2024-11-11,4911.155,camsrad,somalia_location1
2024-11-12,5488.2,camsrad,somalia_location1
2024-11-13,4773.918,camsrad,somalia_location1
2024-11-14,4964.528,camsrad,somalia_location1
2024-11-15,6081.731,camsrad,somalia_location1
2024-11-16,6482.031,camsrad,somalia_location1
2024-11-17,4828.297,camsrad,somalia_location1
2024-11-18,4279.567,camsrad,somalia_location1
2024-11-19,4780.781,camsrad,somalia_location1
2024-11-20,5508.449,camsrad,somalia_location1
2024-11-21,4356.287,camsrad,somalia_location1
2024-11-22,6517.918,camsrad,somalia_location1
2024-11-23,4557.832,camsrad,somalia_location1
2024-11-24,5075.29,camsrad,somalia_location1
2024-11-25,5823.073,camsrad,somalia_location1
