datetime,SUN,BHI (W/m2),GHI (W/m2),GTI_30 (W/m2),GTI_15 (W/m2),GTI_22.5 (W/m2)
2016-03-31 15:00:00,0.783,474.7,847.1944444444445,708.6111111111111,774.5555555555557,768.9444444444445
2016-03-31 16:00:00,1.0,704.0,766.7500000000001,629.5833333333334,690.8055555555557,688.6666666666666
2016-03-31 17:00:00,1.0,509.3,410.27777777777777,325.3611111111111,356.44444444444446,357.5
2016-03-31 18:00:00,0.15,49.97,69.85555555555555,54.93333333333333,60.99166666666667,58.93333333333334
2016-03-31 19:00:00,0.0,6.89,12.689444444444446,10.015277777777778,11.375833333333334,10.348611111111111
2016-03-31 20:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-03-31 21:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-03-31 22:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-03-31 23:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-01 00:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-01 01:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-01 02:00:00,0.0,3.353,0.9230833333333334,0.9093055555555556,0.8584444444444445,0.04878611111111111
2016-04-01 03:00:00,0.0,3.353,0.0,0.0,0.0,0.003902777777777778
2016-04-01 04:00:00,0.0,3.353,0.03499166666666667,0.021708333333333333,0.047691666666666674,0.0
2016-04-01 05:00:00,0.0,3.353,0.006663888888888889,0.016883333333333334,0.02384722222222222,0.0
2016-04-01 06:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-01 07:00:00,0.0,3.353,0.5565277777777777,0.48241666666666666,0.5995555555555555,0.9464722222222223
2016-04-01 08:00:00,0.0,3.353,25.3675,22.89972222222222,24.108611111111113,24.97277777777778
2016-04-01 09:00:00,0.0,3.476,41.205555555555556,35.769444444444446,38.39166666666667,38.49166666666667
2016-04-01 10:00:00,0.0,4.068,106.82777777777778,89.19444444444446,97.91944444444445,97.00555555555557
2016-04-01 11:00:00,0.0,3.353,122.35555555555557,103.68611111111112,112.84722222222223,111.66666666666667
2016-04-01 12:00:00,0.0,3.353,106.12500000000001,94.6888888888889,100.73611111111111,100.31666666666666
2016-04-01 13:00:00,0.0,3.353,233.60555555555558,199.69722222222222,216.575,214.67222222222225
2016-04-01 14:00:00,0.0,3.353,240.2777777777778,202.68055555555557,220.5055555555556,217.40833333333333
2016-04-01 15:00:00,0.0,3.353,291.08333333333337,255.2888888888889,272.5888888888889,268.48333333333335
2016-04-01 16:00:00,0.0,3.353,282.25,248.80833333333337,265.3,262.375
2016-04-01 17:00:00,0.0,9.77,243.91111111111113,202.72222222222223,220.525,217.01666666666668
2016-04-01 18:00:00,0.417,108.2,188.10555555555555,153.72777777777776,164.49166666666667,164.4
2016-04-01 19:00:00,0.1,30.41,32.25,24.63166666666667,27.028055555555557,26.389722222222222
2016-04-01 20:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-01 21:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-01 22:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-01 23:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-02 00:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-02 01:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-02 02:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-02 03:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-02 04:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-02 05:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-02 06:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-02 07:00:00,0.0,3.353,0.44322222222222224,0.39316666666666666,0.4701111111111111,0.3493055555555556
2016-04-02 08:00:00,0.0,3.353,41.30555555555556,36.12500000000001,38.38333333333334,37.68888888888889
2016-04-02 09:00:00,0.0,17.12,191.33333333333334,168.77222222222224,180.35555555555555,177.68055555555554
2016-04-02 10:00:00,0.833,334.9,503.83333333333337,448.0833333333333,487.38888888888886,469.9166666666667
2016-04-02 11:00:00,0.583,282.4,674.3888888888889,596.7222222222222,647.0833333333334,629.0
2016-04-02 12:00:00,0.167,57.55,498.55555555555554,439.4166666666667,469.2777777777778,463.33333333333337
2016-04-02 13:00:00,0.033,18.03,575.7222222222222,498.3055555555556,535.0833333333334,528.1944444444445
2016-04-02 14:00:00,0.217,66.0,579.2500000000001,508.0833333333333,543.9166666666666,537.4722222222223
2016-04-02 15:00:00,0.466,176.3,630.6944444444445,536.1666666666667,578.7222222222223,575.8333333333334
2016-04-02 16:00:00,0.367,122.2,476.11111111111114,399.50000000000006,433.3611111111111,430.27777777777777
2016-04-02 17:00:00,0.516,200.9,336.13888888888886,276.7027777777778,299.86111111111114,300.3611111111111
2016-04-02 18:00:00,0.483,151.2,135.38888888888889,105.23333333333333,114.11111111111111,113.69722222222222
2016-04-02 19:00:00,0.0,23.41,28.180555555555557,22.730833333333337,24.731944444444444,23.5425
2016-04-02 20:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-02 21:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-02 22:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-02 23:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-03 00:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-03 01:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-03 02:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-03 03:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-03 04:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-03 05:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-03 06:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-03 07:00:00,0.0,3.353,0.1333,0.35455555555555557,0.6200000000000001,0.5015277777777778
2016-04-03 08:00:00,0.0,3.353,9.129444444444445,7.8125,8.533611111111112,8.483055555555556
2016-04-03 09:00:00,0.0,3.42,34.62777777777778,28.01388888888889,31.255555555555556,30.458333333333336
2016-04-03 10:00:00,0.0,3.409,78.575,65.19722222222222,71.375,70.06666666666668
2016-04-03 11:00:00,0.0,3.61,154.275,131.78611111111113,142.69722222222225,141.01111111111112
2016-04-03 12:00:00,0.05,12.96,394.58333333333337,344.52777777777777,368.19444444444446,363.8055555555556
2016-04-03 13:00:00,0.133,50.77,662.2777777777777,568.0555555555555,616.9722222222222,604.3888888888889
2016-04-03 14:00:00,0.3,171.0,607.6388888888889,519.75,558.1944444444445,560.5277777777778
2016-04-03 15:00:00,0.7,469.9,725.8888888888889,599.7777777777777,650.5277777777778,656.6666666666667
2016-04-03 16:00:00,0.733,452.8,632.6111111111112,521.0277777777778,566.9722222222222,570.9722222222223
2016-04-03 17:00:00,1.0,476.4,440.5277777777778,347.97222222222223,380.33333333333337,387.44444444444446
2016-04-03 18:00:00,1.0,525.6,304.9166666666667,214.74722222222223,240.66944444444445,245.01388888888889
2016-04-03 19:00:00,0.183,83.2,54.269444444444446,39.175000000000004,42.78333333333334,42.49444444444444
2016-04-03 20:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-03 21:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-03 22:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-03 23:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-04 00:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-04 01:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-04 02:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-04 03:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-04 04:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-04 05:00:00,0.0,3.353,0.20328333333333334,0.2194916666666667,0.23846111111111112,0.015611111111111112
2016-04-04 06:00:00,0.0,3.353,0.0,0.0,0.0,0.029272222222222224
2016-04-04 07:00:00,0.0,3.353,0.15662777777777778,0.13025,0.20098888888888888,0.13074722222222224
2016-04-04 08:00:00,0.0,3.353,4.992222222222223,4.5152777777777775,4.748888888888889,4.958611111111111
2016-04-04 09:00:00,0.0,3.353,6.625000000000001,5.593333333333334,6.077500000000001,6.2250000000000005
2016-04-04 10:00:00,0.0,3.353,17.305833333333336,14.90611111111111,16.02111111111111,16.081944444444446
2016-04-04 11:00:00,0.0,3.353,49.15277777777778,42.03055555555556,45.552777777777784,45.24722222222222
2016-04-04 12:00:00,0.0,3.353,66.61944444444445,56.90277777777778,61.37777777777778,61.044444444444444
2016-04-04 13:00:00,0.0,3.353,92.50555555555556,79.725,85.49444444444444,85.34166666666667
2016-04-04 14:00:00,0.0,3.353,125.54166666666667,108.1388888888889,116.4888888888889,115.56111111111112
2016-04-04 15:00:00,0.0,3.353,252.0027777777778,218.9388888888889,235.07222222222222,233.93333333333334
2016-04-04 16:00:00,0.0,3.487,304.3333333333333,259.76944444444445,280.1388888888889,276.3833333333333
2016-04-04 17:00:00,0.0,3.353,193.19444444444446,160.425,175.08055555555555,171.49444444444444
2016-04-04 18:00:00,0.0,3.353,82.26388888888889,69.01666666666667,75.25555555555556,72.50833333333333
2016-04-04 19:00:00,0.0,3.353,24.125833333333333,18.78472222222222,21.60111111111111,20.002222222222223
2016-04-04 20:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-04 21:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-04 22:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-04 23:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-05 00:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-05 01:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-05 02:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-05 03:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-05 04:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-05 05:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-05 06:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-05 07:00:00,0.0,3.353,1.338,1.0202777777777778,1.2638333333333334,0.7513055555555556
2016-04-05 08:00:00,0.0,3.353,37.955555555555556,32.358333333333334,34.88611111111111,32.09166666666667
2016-04-05 09:00:00,0.0,3.784,118.10000000000001,102.4888888888889,109.66666666666667,106.68611111111112
2016-04-05 10:00:00,0.333,70.5,298.0833333333333,267.48333333333335,285.11111111111114,278.30555555555554
2016-04-05 11:00:00,0.616,167.0,417.44444444444446,351.11111111111114,388.0833333333333,371.19444444444446
2016-04-05 12:00:00,1.0,355.7,701.3333333333334,598.8888888888889,661.0833333333334,633.9722222222223
2016-04-05 13:00:00,1.0,540.2,987.1944444444445,853.5833333333334,937.0277777777778,902.8611111111112
2016-04-05 14:00:00,0.65,202.2,648.5555555555557,548.8055555555555,595.6388888888889,583.9722222222223
2016-04-05 15:00:00,1.0,536.5,716.3888888888889,570.6944444444445,630.0555555555555,625.1111111111112
2016-04-05 16:00:00,1.0,746.0,794.2222222222222,613.75,687.6388888888889,685.5277777777778
2016-04-05 17:00:00,0.983,717.0,504.8888888888889,365.8611111111111,415.0,422.36111111111114
2016-04-05 18:00:00,1.0,575.8,266.1611111111111,168.52500000000003,197.20833333333334,200.9
2016-04-05 19:00:00,0.283,109.5,45.858333333333334,22.376388888888894,25.396111111111114,24.198055555555555
2016-04-05 20:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-05 21:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-05 22:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-05 23:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-06 00:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-06 01:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-06 02:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-06 03:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-06 04:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-06 05:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-06 06:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-04-06 07:00:00,0.017,11.14,1.5662777777777779,1.8041666666666667,1.6794444444444445,1.512361111111111
2016-04-06 08:00:00,0.633,238.0,106.69722222222224,90.10555555555555,107.83611111111111,93.03611111111111
