datetime,ghi,estimator,location
2018-08-26,326299.986,cams,soroti
2018-08-27,156336.174,cams,soroti
2018-08-28,229925.436,cams,soroti
2018-08-29,243844.572,cams,soroti
2018-08-30,372207.114,cams,soroti
2018-08-31,193664.88,cams,soroti
2018-09-01,321211.8,cams,soroti
2018-09-02,375027.264,cams,soroti
2018-09-03,167720.376,cams,soroti
2018-09-04,225815.994,cams,soroti
2018-09-05,222737.856,cams,soroti
2018-09-06,375549.822,cams,soroti
2018-09-07,415064.268,cams,soroti
2018-09-08,265872.966,cams,soroti
2018-09-09,349539.504,cams,soroti
2018-09-10,264790.524,cams,soroti
2018-09-11,276652.176,cams,soroti
2018-09-12,234895.8,cams,soroti
2018-09-13,422686.776,cams,soroti
2018-09-14,330894.846,cams,soroti
2018-09-15,443585.7,cams,soroti
2018-09-16,289982.184,cams,soroti
2018-09-17,308275.908,cams,soroti
2018-09-18,411339.45,cams,soroti
2018-09-19,256931.292,cams,soroti
2018-09-20,383867.712,cams,soroti
2018-09-21,417500.4,cams,soroti
2018-09-22,389905.752,cams,soroti
2018-09-23,194018.298,cams,soroti
2018-09-24,392563.548,cams,soroti
2018-09-25,397564.632,cams,soroti
2018-09-26,397424.526,cams,soroti
2018-09-27,273089.424,cams,soroti
2018-09-28,298606.686,cams,soroti
2018-09-29,356861.184,cams,soroti
2018-09-30,386730.996,cams,soroti
2018-10-01,395322.756,cams,soroti
2018-10-02,300340.926,cams,soroti
2018-10-03,157565.91,cams,soroti
2018-10-04,270231.648,cams,soroti
2018-10-05,308569.248,cams,soroti
2018-10-06,394421.634,cams,soroti
2018-10-07,340888.248,cams,soroti
2018-10-08,271426.068,cams,soroti
2018-10-09,325784.952,cams,soroti
2018-10-10,182724.57,cams,soroti
2018-10-11,255486.018,cams,soroti
2018-10-12,126316.302,cams,soroti
2018-10-13,373929.6,cams,soroti
2018-10-14,180285.63,cams,soroti
2018-10-15,234685.968,cams,soroti
2018-10-16,276220.008,cams,soroti
2018-10-17,233127.582,cams,soroti
2018-10-18,242006.604,cams,soroti
2018-10-19,138928.368,cams,soroti
2018-10-20,336864.504,cams,soroti
2018-10-21,441543.966,cams,soroti
2018-10-22,444740.622,cams,soroti
2018-10-23,435694.338,cams,soroti
2018-10-24,351286.11,cams,soroti
2018-10-25,178358.724,cams,soroti
2018-10-26,362404.248,cams,soroti
2018-10-27,282587.466,cams,soroti
2018-10-28,398505.654,cams,soroti
2018-10-29,337863.12,cams,soroti
2018-10-30,228340.176,cams,soroti
2018-10-31,200763.846,cams,soroti
2018-11-01,211891.53,cams,soroti
2018-11-02,390061.494,cams,soroti
2018-11-03,248936.466,cams,soroti
2018-11-04,205304.1,cams,soroti
2018-11-05,294857.526,cams,soroti
2018-11-06,308050.062,cams,soroti
2018-11-07,342417.564,cams,soroti
2018-11-08,338873.52,cams,soroti
2018-11-09,280298.706,cams,soroti
2018-11-10,200327.124,cams,soroti
2018-11-11,189071.418,cams,soroti
2018-11-12,428498.022,cams,soroti
2018-11-13,325060.224,cams,soroti
2018-11-14,393778.644,cams,soroti
2018-11-15,242620.368,cams,soroti
2018-11-16,295583.712,cams,soroti
2018-11-17,266765.274,cams,soroti
2018-11-18,352295.982,cams,soroti
2018-11-19,372034.32,cams,soroti
2018-11-20,369271.29,cams,soroti
2018-11-21,380563.104,cams,soroti
2018-11-22,385024.434,cams,soroti
2018-11-23,222122.406,cams,soroti
2018-11-24,310474.08,cams,soroti
2018-11-25,378727.272,cams,soroti
2018-11-26,390378.66,cams,soroti
2018-11-27,418158.156,cams,soroti
2018-11-28,415684.254,cams,soroti
2018-11-29,417813.102,cams,soroti
2018-11-30,431550.87,cams,soroti
2018-12-01,361377.042,cams,soroti
2018-12-02,281773.812,cams,soroti
