datetime,ghi,estimator,location
2020-06-26,4100,solcast,soroti
2020-06-27,5308,solcast,soroti
2020-06-28,5912,solcast,soroti
2020-06-29,5962,solcast,soroti
2020-06-30,5954,solcast,soroti
2020-07-01,4712,solcast,soroti
2020-07-02,4520,solcast,soroti
2020-07-03,5673,solcast,soroti
2020-07-04,5722,solcast,soroti
2020-07-05,5002,solcast,soroti
2020-07-06,2851,solcast,soroti
2020-07-07,3288,solcast,soroti
2020-07-08,3896,solcast,soroti
2020-07-09,4392,solcast,soroti
2020-07-10,5903,solcast,soroti
2020-07-11,4185,solcast,soroti
2020-07-12,5716,solcast,soroti
2020-07-13,4410,solcast,soroti
2020-07-14,4200,solcast,soroti
2020-07-15,4986,solcast,soroti
2020-07-16,3141,solcast,soroti
2020-07-17,2942,solcast,soroti
2020-07-18,3689,solcast,soroti
2020-07-19,5858,solcast,soroti
2020-07-20,5276,solcast,soroti
2020-07-21,4226,solcast,soroti
2020-07-22,2413,solcast,soroti
2020-07-23,3660,solcast,soroti
2020-07-24,4274,solcast,soroti
2020-07-25,4923,solcast,soroti
2020-07-26,4301,solcast,soroti
2020-07-27,4251,solcast,soroti
2020-07-28,2643,solcast,soroti
2020-07-29,5417,solcast,soroti
2020-07-30,4620,solcast,soroti
2020-07-31,5899,solcast,soroti
2020-08-01,6108,solcast,soroti
2020-08-02,6002,solcast,soroti
2020-08-03,5150,solcast,soroti
2020-08-04,4016,solcast,soroti
2020-08-05,5876,solcast,soroti
2020-08-06,5596,solcast,soroti
2020-08-07,5027,solcast,soroti
2020-08-08,5047,solcast,soroti
2020-08-09,4606,solcast,soroti
2020-08-10,5246,solcast,soroti
2020-08-11,5397,solcast,soroti
2020-08-12,4337,solcast,soroti
2020-08-13,5922,solcast,soroti
2020-08-14,5231,solcast,soroti
2020-08-15,5478,solcast,soroti
2020-08-16,5057,solcast,soroti
2020-08-17,5107,solcast,soroti
2020-08-18,5515,solcast,soroti
2020-08-19,5552,solcast,soroti
2020-08-20,5655,solcast,soroti
2020-08-21,6605,solcast,soroti
2020-08-22,6020,solcast,soroti
2020-08-23,5923,solcast,soroti
2020-08-24,6033,solcast,soroti
2020-08-25,5856,solcast,soroti
2020-08-26,6788,solcast,soroti
2020-08-27,6287,solcast,soroti
2020-08-28,6116,solcast,soroti
2020-08-29,5126,solcast,soroti
2020-08-30,6110,solcast,soroti
2020-08-31,5126,solcast,soroti
2020-09-01,6204,solcast,soroti
2020-09-02,6007,solcast,soroti
2020-09-03,6491,solcast,soroti
2020-09-04,6362,solcast,soroti
2020-09-05,4742,solcast,soroti
2020-09-06,6277,solcast,soroti
2020-09-07,3581,solcast,soroti
2020-09-08,6196,solcast,soroti
2020-09-09,5230,solcast,soroti
2020-09-10,6150,solcast,soroti
2020-09-11,6418,solcast,soroti
2020-09-12,5196,solcast,soroti
2020-09-13,6493,solcast,soroti
2020-09-14,6847,solcast,soroti
2020-09-15,6371,solcast,soroti
2020-09-16,6260,solcast,soroti
2020-09-17,7003,solcast,soroti
2020-09-18,6805,solcast,soroti
2020-09-19,6336,solcast,soroti
2020-09-20,6419,solcast,soroti
2020-09-21,7045,solcast,soroti
2020-09-22,5973,solcast,soroti
2020-09-23,6180,solcast,soroti
2020-09-24,4108,solcast,soroti
2020-09-25,4333,solcast,soroti
2020-09-26,5190,solcast,soroti
2020-09-27,6014,solcast,soroti
2020-09-28,6580,solcast,soroti
2020-09-29,5757,solcast,soroti
2020-09-30,5392,solcast,soroti
